longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %,geoid
"Lewis County, Kentucky, USA",6.647839027248855,0.09182883546942627,0.5746143180467659,0.17373466120710077,0.013297138274002224,0.14652504700270477,0.0,21135
"Lamb County, Texas, USA",5.332830985473673,0.5636403127715044,0.39031277150303934,0.008253692441355334,0.0,0.026933101650738523,0.010860121633362257,48279
"Cass County, Illinois, USA",7.533754037834187,0.6052578767810554,0.22737306843267113,0.1196066626530204,0.005017057997190451,0.03291190046156935,0.009833433674493281,17017
"Webster County, Kentucky, USA",7.202667556146971,0.3597394410590458,0.5007354486236607,0.10947678083631006,0.003151922672830421,0.023114099600756444,0.0037823072073965083,21233
"Perquimans County, North Carolina, USA",5.765691324926636,0.050758765044479306,0.7163788592360022,0.19989534275248555,0.018663875806732944,0.01046572475143903,0.0038374324088609785,37143
"Crawford County, Michigan, USA",4.898700433453821,0.3346187554776512,0.07326906222611738,0.43505696757230483,0.002979842243645924,0.15197195442594227,0.0021034180543382983,26039
"Presque Isle County, Michigan, USA",4.719187517632295,0.5323408624229984,0.04688569472963728,0.23767967145790542,0.017111567419575674,0.16290212183435976,0.0030800821355236136,26141
"Bienville Parish, Louisiana, USA",7.2675149584512475,0.34205500381971043,0.5912910618792964,0.03762414056531707,0.0,0.023109243697479007,0.0059205500381971,22013
"Millard County, Utah, USA",5.516143941532065,0.7283539486203613,0.1139391056137012,0.08158896289248362,0.0,0.07278782112274025,0.003330161750713613,49027
"Jackson County, Kentucky, USA",6.154522695365197,0.010492332526230825,0.6135996771589994,0.12025827280064566,0.06456820016142047,0.19108151735270373,0.0,21109
"Wright County, Iowa, USA",6.254810624519842,0.6294216732172943,0.17499532098072224,0.17349803481190298,0.006176305446378432,0.012352610892756887,0.0035560546509451544,19197
"Lincoln County, Arkansas, USA",7.160013009281267,0.21409613683279252,0.6340312592155708,0.12562665880271318,0.0,0.023296962547920963,0.0029489826010026528,05079
"Kodiak Island Borough, Alaska, USA",3.4348924464591213,0.05462153810548332,0.1240169333893351,0.032132081293983546,0.700277723014152,0.07225244936269422,0.01669927483435194,02150
"Wilbarger County, Texas, USA",6.318090736295436,0.47688617531618044,0.48822503270824164,0.03292629742695176,0.0,0.001962494548626263,0.0,48487
"Vinton County, Ohio, USA",6.824615590667039,0.19517022961203492,0.36104513064133037,0.28780680918448115,0.03028503562945363,0.1213380839271577,0.004354711005542357,39163
"Howard County, Arkansas, USA",6.887656042098099,0.31296402055968026,0.6089853417094993,0.03388539881972204,0.0,0.040167523320007684,0.003997715591090809,05061
"Meigs County, Tennessee, USA",6.924709555657904,0.05537141743029815,0.831156170793527,0.07681809319555487,0.004094365373367127,0.032559953207252884,0.0,47121
"Bath County, Kentucky, USA",6.517164599898807,0.16232127838519747,0.5916736753574434,0.15622371740958782,0.007569386038687975,0.08221194280908331,0.0,21011
"Amite County, Mississippi, USA",6.910917197104361,0.07190549563430916,0.6541688067111796,0.24636192432802587,0.0008560178051703476,0.026707755521314862,0.0,28005
"Tallahatchie County, Mississippi, USA",6.76707042943207,0.3401609363569858,0.2811509387954159,0.33260180443794196,0.0,0.044623262618873456,0.0014630577907827362,28135
"Choctaw County, Alabama, USA",7.152256912905182,0.03550182306658989,0.7014008827480329,0.21070811744386872,0.0034542314335060434,0.04759163308386109,0.00134331222414124,01023
"Caldwell County, Kentucky, USA",7.007300553727209,0.38600494390568546,0.4044495151169424,0.1658109906826393,0.0003803004373455029,0.041452747670659804,0.0019015021867275154,21033
"Madison County, Missouri, USA",6.549690121512029,0.1910136748426308,0.5576296939439986,0.0987627523334056,0.0032559149120902973,0.14651617104406298,0.0028217929238115906,29123
"Chippewa County, Minnesota, USA",5.502752494681378,0.50916030534351,0.20438931297709975,0.2240458015267185,0.04083969465648859,0.018702290076335833,0.002862595419847329,27023
"Bleckley County, Georgia, USA",6.8698458271741245,0.13610586011342163,0.7726843100189034,0.08010396975425335,0.0,0.01039697542533082,0.0007088846880907373,13023
"Lewis County, Tennessee, USA",6.358173480117027,0.3128872366790585,0.5499793473771167,0.07827344072697233,0.0,0.047294506402313,0.01156546881453944,47101
"Mississippi County, Missouri, USA",7.43027452818404,0.5,0.4122883195831523,0.08445505861919239,0.0006513243595310472,0.0019539730785931415,0.0006513243595310472,29133
"Allen County, Kansas, USA",6.604354795317409,0.609927652733119,0.2578376205787777,0.09686495176848935,0.0016077170418006472,0.03376205787781346,0.0,20001
"Charlton County, Georgia, USA",6.738522558054359,0.057323232323232144,0.8972222222222225,0.034848484848484816,0.000757575757575757,0.004545454545454543,0.005303030303030305,13049
"Pulaski County, Indiana, USA",7.152919429916849,0.4846233230134153,0.12074303405572727,0.31950464396284906,0.0022703818369453036,0.07285861713106288,0.0,18131
"Goshen County, Wyoming, USA",5.392295082430318,0.5249899234179769,0.17372027408303062,0.26138653768641706,0.0002015316404675529,0.035469568722289235,0.004232164449818616,56015
"Towns County, Georgia, USA",5.310645307492038,0.03531842945707307,0.5038512117227127,0.4067255307157619,0.007890287431899304,0.04621454067255306,0.0,13281
"Yalobusha County, Mississippi, USA",6.736806529261444,0.1645420670719751,0.47323004510688377,0.3288880172582857,0.0,0.03255540302020003,0.0007844675426554226,28161
"Telfair County, Georgia, USA",6.928221158559342,0.05695364238410603,0.8827814569536422,0.05927152317880811,0.0,0.0009933774834437088,0.0,13271
"Camp County, Texas, USA",7.078906668543621,0.22987457240592893,0.676852907639681,0.06088939566704687,0.0,0.031242873432155094,0.0011402508551881412,48063
"Poquoson city-County, Virginia, USA",6.333950073152399,0.46242148581329856,0.4580896686159844,0.006281134936105696,0.06952566601689407,0.0019493177387914233,0.0017327268789257093,51735
"Dawson County, Texas, USA",5.711301519374614,0.6290934978642614,0.3175130517323214,0.042240151874703355,0.0040341718082581935,0.001661129568106312,0.005457997152349316,48115
"Braxton County, West Virginia, USA",5.932122754977963,0.3872462488967345,0.3239187996469546,0.09046778464254203,0.0,0.19836716681376892,0.0,54007
"Franklin County, Florida, USA",7.005980564073985,0.009870585654748873,0.898881333625795,0.06755867514805887,0.004606273305549466,0.006799736784382543,0.012283395481465233,12037
"Sanders County, Montana, USA",6.47612172406072,0.023376623376623357,0.22690166975881257,0.33209647495361755,0.03320964749536188,0.3808905380333954,0.003525046382189238,30089
"Colfax County, New Mexico, USA",4.431842698379078,0.548421426037602,0.12717275629655908,0.17985101099680764,0.0007094714437743876,0.14384533522525694,0.0,35007
"Butler County, Kentucky, USA",7.1234504351321535,0.18464683170565535,0.580740404269816,0.13786054962525537,0.005450828980240745,0.08494208494208492,0.006359300476947535,21031
"Monroe County, West Virginia, USA",5.135529594860023,0.12278965661003374,0.4970356441054264,0.1477753735907477,0.061071572192858053,0.16820730820640853,0.0031204452945255926,54063
"Stone County, Arkansas, USA",6.063055914244296,0.08678922616502793,0.4307396323215046,0.34737067122702026,0.0008550662676357417,0.1312526720820864,0.0029927319367250966,05137
"Sumter County, Alabama, USA",7.252579512838818,0.105865224625624,0.6331114808652247,0.21505823627287843,0.008111480865224627,0.03431780366056573,0.00353577371048253,01119
"Grundy County, Iowa, USA",6.551824302814426,0.552945859872611,0.1602308917197457,0.25457802547770697,0.010549363057324792,0.020302547770700702,0.001393312101910825,19075
"Appanoose County, Iowa, USA",6.628728596506105,0.39024390243902407,0.3067073170731712,0.23678861788617883,0.0006097560975609746,0.058536585365853606,0.0071138211382113905,19007
"Menard County, Illinois, USA",7.391368333984541,0.6433320297223307,0.160735236605397,0.16093077825576854,0.005475166210402822,0.025029331247555762,0.004497457958545177,17129
"Morgan County, Utah, USA",5.632248813528239,0.8906963470319634,0.06849315068493152,0.023972602739726043,0.0,0.016837899543378998,0.0,49029
"Northampton County, Virginia, USA",5.851345878075143,0.013227513227513223,0.6209372637944066,0.19482237339380207,0.151360544217687,0.01757369614512471,0.002078609221466364,51131
"Pamlico County, North Carolina, USA",5.799789414680917,0.012307887094995563,0.7736801406071101,0.18941661935743864,0.005665535329442402,0.015217915153792422,0.003711902457220884,37137
"Pike County, Indiana, USA",7.521786081238482,0.38775112151355545,0.33996489174956146,0.22176711527208887,0.003705870879656711,0.04291008386970941,0.003900916715428123,18125
"Todd County, Kentucky, USA",7.258038074779839,0.1584385763490241,0.5265212399540756,0.22571756601607357,0.014006888633754312,0.07531572904707241,0.0,21219
"Newton County, Texas, USA",6.959320538885101,0.07043147208121806,0.8542724196277498,0.05689509306260579,0.0,0.015228426395939064,0.0031725888324873105,48351
"Rolette County, North Dakota, USA",5.065143669728327,0.02491199566747908,0.631735716219875,0.2797183861359329,0.04413755754129468,0.01705930138099109,0.0024370430544272976,38079
"Morrow County, Oregon, USA",6.056402114909869,0.06682986536107706,0.7326805385556915,0.06780905752753986,0.03647490820073444,0.08861689106487151,0.007588739290085678,41049
"Rains County, Texas, USA",7.07554979484474,0.08418756815703379,0.7805888767720827,0.10447110141766643,0.003925845147219192,0.026826608505997804,0.0,48379
"Union County, Iowa, USA",6.400866544308032,0.5488249594813607,0.2617504051863862,0.1535656401944897,0.0006077795786061567,0.02694489465153969,0.008306320907617525,19175
"Crawford County, Georgia, USA",7.135113989900816,0.05136586504786363,0.7994396451085687,0.1279477002101331,0.001867849638104132,0.016110203128648134,0.003268736866682232,13079
"Edmonson County, Kentucky, USA",6.852305006402815,0.027021430666496017,0.7940395387490392,0.08976501064737133,0.0,0.0858736925274451,0.003300327409648369,21061
"Glades County, Florida, USA",6.485023781441591,0.014435695538057739,0.9391951006124235,0.01749781277340333,0.0,0.003937007874015746,0.024934383202099727,12043
"Blackford County, Indiana, USA",7.612414350096661,0.3931090066492036,0.43904896232117724,0.11585734434817622,0.0038283296393310517,0.045335482571025716,0.0028208744710860397,18009
"Lake County, Michigan, USA",5.212587046040961,0.13612324672338474,0.054725224189468825,0.5336859048057027,0.04000919751667047,0.23223729593009865,0.0032191308346746334,26085
"Jefferson County, Montana, USA",5.57534117234648,0.4926151172893141,0.12163336229365776,0.17984361424847967,0.0023892267593397043,0.19852302345786213,0.0049956559513466515,30043
"Macon County, Georgia, USA",7.036350502237569,0.12106475556693097,0.6370616841566424,0.21627847453288931,0.0,0.009726132582544143,0.015868953160993085,13193
"Fulton County, Arkansas, USA",6.076545675195896,0.027178602243313223,0.5757118205349443,0.2799827437446074,0.0,0.11712683347713528,0.0,05049
"Koochiching County, Minnesota, USA",4.679902194434423,0.4635352286773798,0.1652834186826771,0.24704220377891542,0.03125551827653186,0.08935193360409677,0.0035316969803990818,27071
"Boundary County, Idaho, USA",7.433469733034061,0.3586497890295362,0.2820341994226068,0.08660892738174551,0.00044414834554741284,0.26826560071063726,0.003997335109926715,16021
"Skamania County, Washington, USA",5.453214799611324,0.10734702519585003,0.5308066906627146,0.0726233326275672,0.005504975651069235,0.27694262121532903,0.006775354647469828,53059
"Washington County, Kentucky, USA",6.867683222951434,0.13114074983922072,0.6193274249005232,0.1383518317879864,0.0068927424385514515,0.10342589963904351,0.0008613513946746844,21229
"Little River County, Arkansas, USA",7.23180282411789,0.25710077845571194,0.6570586997685675,0.03534609720176737,0.0,0.05049442457395326,0.0,05081
"Lawrence County, Mississippi, USA",7.009445376753927,0.09101148907411566,0.6602838477134488,0.2056769542689797,0.003829691371930611,0.038747465645415674,0.00045055192610948385,28077
"Chickasaw County, Iowa, USA",6.3244768209872495,0.5026973026973013,0.1498501498501494,0.3068931068931086,0.010989010989010978,0.028571428571428626,0.0009990009990009988,19037
"Prowers County, Colorado, USA",5.287839021743354,0.7855688758199496,0.11196561863831758,0.08256050667269872,0.004976249717258539,0.014928749151775628,0.0,08099
"Greene County, Illinois, USA",7.444914286196042,0.5596187943262406,0.20301418439716373,0.19769503546099254,0.0035460992907801374,0.03368794326241141,0.0024379432624113432,17061
"Morris County, Texas, USA",7.123085397841932,0.4111622073578598,0.5204849498327756,0.050585284280936456,0.0,0.015468227424749176,0.002299331103678931,48343
"Summers County, West Virginia, USA",5.21380061979833,0.12908375474054018,0.4825439183747197,0.14447182957612856,0.03954492677244757,0.20435557053616396,0.0,54089
"Lunenburg County, Virginia, USA",6.203170884717661,0.004182156133828999,0.4976765799256508,0.16124535315985183,0.22676579925650486,0.09828066914498144,0.01184944237918218,51111
"Lyon County, Iowa, USA",5.705328040989168,0.4351512373968836,0.24518790100824925,0.23900091659028405,0.01535288725939506,0.03368469294225482,0.03162236480293323,19119
"Owyhee County, Idaho, USA",7.010260821891422,0.08152173913043473,0.59640831758034,0.10137051039697553,0.01866729678638944,0.19683364839319495,0.005198487712665398,16073
"Linn County, Missouri, USA",6.7402866354872035,0.42950199621769414,0.2861945786930018,0.22630804790922432,0.0010506408909434748,0.0521117881907964,0.00483294809833999,29115
"Custer County, Montana, USA",4.653018577502937,0.5950328407224958,0.2485632183908045,0.1182266009852217,0.001436781609195403,0.03160919540229888,0.005131362889983587,30017
"Northumberland County, Virginia, USA",6.153359995787678,0.05169339594115595,0.6682427542239797,0.08386899176565378,0.15896423980070576,0.02923475787588591,0.007995860392618938,51133
"Terry County, Texas, USA",5.5480297452553655,0.6117099461048496,0.3390494855463018,0.04826065654091126,0.0,0.00024497795198432103,0.0007349338559529631,48445
"Marion County, Kansas, USA",6.434051292202355,0.5943253194715196,0.16742473467619626,0.18453541260558715,0.0034654537578513995,0.04743339831059127,0.00281568117825427,20115
"Juab County, Utah, USA",5.53337453733574,0.6905714285714284,0.19428571428571428,0.05742857142857153,0.0042857142857142885,0.04942857142857151,0.004000000000000007,49023
"Shelby County, Iowa, USA",6.4317477344191545,0.48352989019926773,0.29422529483529897,0.1921512810085402,0.006303375355835675,0.02318015453436353,0.0006100040666937779,19165
"Valley County, Idaho, USA",6.0483950133515565,0.017344173441734386,0.4428184281842813,0.24227642276422756,0.020325203252032513,0.2761517615176158,0.001084010840108401,16085
"Marshall County, Illinois, USA",7.444717045226603,0.574202780049059,0.18008994276369603,0.22219950940310765,0.008176614881439087,0.011856091578086633,0.0034750613246116125,17123
"Florida Municipio, Puerto Rico, USA",7.076362514728762,0.006465019625952437,0.034403140152389766,0.008773955206649735,0.0,0.003232509812976219,0.9471253752020319,72054
"Cherokee County, Iowa, USA",5.880422812399071,0.5362856028092083,0.22629730784237148,0.20503316426063248,0.005267264923917284,0.022629730784237245,0.004486929379633243,19035
"Ward County, Texas, USA",6.507631893509418,0.40660618748546223,0.5568736915561754,0.02605257036520119,0.003489183531053728,0.0048848569434752215,0.0020935101186322384,48475
"Barton County, Missouri, USA",6.8340790894938666,0.41795665634674906,0.23418841220698797,0.2611676249447152,0.009730207872622736,0.07607253427686853,0.000884564352056611,29011
"Magoffin County, Kentucky, USA",6.055913549676884,0.26099447513812196,0.5177900552486185,0.1637569060773479,0.02939226519337017,0.025635359116022122,0.002430939226519338,21153
"Iron County, Michigan, USA",4.2591163216695795,0.5046196186357382,0.05229015136622765,0.3013563986632594,0.017888735993709434,0.12266561824257895,0.0011794770984863373,26071
"Teton County, Idaho, USA",4.597026213742572,0.022148130507263636,0.3608001905215528,0.43391283638961653,0.030721600381043133,0.152417242200524,0.0,16081
"Jackson County, Tennessee, USA",6.580739142020978,0.08467831085562678,0.6977669688260008,0.12182179969047086,0.0037585673225735126,0.09020561574176417,0.0017687375635640054,47087
"Trousdale County, Tennessee, USA",7.053991056692465,0.10450880859958205,0.7172290235891309,0.10002985965959992,0.020304568527918794,0.038817557479844764,0.01911018214392358,47169
"Ramsey County, North Dakota, USA",4.921036190583729,0.4321464903357071,0.34018311291963343,0.15727365208545294,0.017293997965411968,0.037232960325534095,0.015869786368260443,38071
"Conecuh County, Alabama, USA",7.02687764246205,0.16575113446381687,0.6763792691664674,0.12968712682111283,0.001910675901600193,0.022928110819202287,0.0033436828278003363,01035
"Red River County, Texas, USA",6.947548709217433,0.3010237421041167,0.5107819647135701,0.15356131561751246,0.0026138096275321256,0.03114789806142454,0.0008712698758440425,48387
"Douglas County, Missouri, USA",5.914970735557597,0.1511473962930275,0.23676081200353088,0.3770962047661075,0.004633715798764352,0.22881729920564844,0.001544571932921449,29067
"Sierra County, New Mexico, USA",5.998683569035742,0.41308024807367083,0.4205976320240553,0.12441270437887615,0.0009396729937981586,0.04003006953580153,0.0009396729937981577,35051
"Haskell County, Oklahoma, USA",6.7056920035255425,0.2961101398601391,0.46809440559440607,0.19624125874125892,0.0006555944055944045,0.036931818181818246,0.001966783216783215,40061
"Rio Grande County, Colorado, USA",4.690531454153677,0.35441941074523375,0.2192374350086654,0.21187175043327605,0.0015164644714038135,0.21143847487001724,0.0015164644714038128,08105
"Charlotte County, Virginia, USA",6.172277905160115,0.021059487624837166,0.5347372991749892,0.18910117238384724,0.13178462874511504,0.11767260095527553,0.005644811115935741,51037
"Big Horn County, Wyoming, USA",5.602653025624228,0.6685646500593112,0.14282325029656037,0.06595492289442483,0.0,0.11720047449584828,0.005456702253855272,56003
"Cottonwood County, Minnesota, USA",5.377284316956899,0.6320188598371201,0.12880411487355306,0.178311187312473,0.02850407201028724,0.02100300042863259,0.011358765537933966,27033
"Perry County, Mississippi, USA",7.09004309007014,0.03935026309768929,0.832990162434226,0.09791809654541266,0.002287805994051703,0.02562342713337903,0.001830244795241362,28111
"Richland County, Montana, USA",4.626123900500557,0.5303964757709271,0.3035242290748887,0.15022026431717989,0.0002202643171806159,0.008370044052863426,0.007268722466960332,30083
"Fergus County, Montana, USA",5.198501742079962,0.48867127496159735,0.1666666666666669,0.195852534562212,0.020353302611367138,0.12826420890937013,0.00019201228878648225,30027
"Decatur County, Tennessee, USA",6.66694482547605,0.4541714285714284,0.4182857142857144,0.07337142857142864,0.0043428571428571466,0.049828571428571555,0.0,47039
"Greensville County, Virginia, USA",6.154076519676429,0.04170509912364829,0.666982683847732,0.16224150925404682,0.0940001356978999,0.03412985555508698,0.0009407165215860524,51081
"Heard County, Georgia, USA",7.081452341867947,0.07864644107351225,0.49568261376896183,0.3638273045507581,0.0011668611435239201,0.05670945157526254,0.003967327887981333,13149
"Desha County, Arkansas, USA",7.18464131808784,0.47235755136623575,0.4562592671044272,0.06587587375556035,0.0,0.004448210124973524,0.0010590976488032192,05041
"Blanco County, Texas, USA",6.47342715515973,0.019372499473573397,0.7822699515687511,0.15055801221309764,0.0,0.042535270583280646,0.005264266161297116,48031
"Wabash County, Illinois, USA",7.6624665615061724,0.54005495666878,0.21665609807651687,0.19171422532234206,0.0069752694990488275,0.041217501585288495,0.0033819488480236765,17185
"Live Oak County, Texas, USA",7.502967450035243,0.06948405496499857,0.8675136116152453,0.053150116670987665,0.0,0.005444646098003621,0.004407570650764836,48297
"Monroe County, Kentucky, USA",6.588282628765158,0.2545302809868443,0.6174505591379291,0.05499371201006081,0.0013361978620834208,0.0647855610489847,0.0069036889540976774,21171
"Montgomery County, Missouri, USA",6.854746323428336,0.24854368932038853,0.49514563106796056,0.1641855447680698,0.0017259978425026967,0.08478964401294461,0.005609492988133763,29139
"Jefferson Davis County, Mississippi, USA",6.997049926985992,0.10406504065040649,0.5567944250871077,0.3286875725900118,0.0,0.007433217189314747,0.003019744483159115,28065
"Okfuskee County, Oklahoma, USA",6.71114598399998,0.2960317460317465,0.4455026455026456,0.19682539682539646,0.0,0.056084656084655904,0.005555555555555545,40107
"Pope County, Minnesota, USA",5.431688984575567,0.35261651676206124,0.14860997547015584,0.40474243663123344,0.03679476696647593,0.05437448896156991,0.0028618152085036807,27121
"Ceiba Municipio, Puerto Rico, USA",7.95240256235282,0.006063545961678396,0.059422750424448244,0.006063545961678398,0.0,0.008731506184816891,0.9197186514673781,72037
"Martin County, Kentucky, USA",6.297079969190546,0.28869947759142134,0.6235908715974706,0.033269177893868566,0.015672257354962877,0.03876821556227661,0.0,21159
"Owen County, Kentucky, USA",6.9907029527279345,0.05951523878089749,0.5953923686105114,0.2680585553155746,0.017278617710583137,0.0563954883609311,0.003359731221502278,21187
"Watonwan County, Minnesota, USA",5.695270397019629,0.5419007490636706,0.16292134831460633,0.23361423220973804,0.026919475655430753,0.03066479400749065,0.003979400749063669,27165
"Dooly County, Georgia, USA",7.099358057227499,0.08461934156378656,0.8052983539094645,0.10313786008230454,0.0,0.006944444444444457,0.0,13093
"Bacon County, Georgia, USA",6.824355325477931,0.05601445534331435,0.9029426948890037,0.041042849767681945,0.0,0.0,0.0,13005
"Green County, Kentucky, USA",6.772101959764759,0.17425968109339396,0.5660592255125283,0.14464692482915725,0.006378132118451029,0.102733485193622,0.005922551252847386,21087
"Clay County, North Carolina, USA",5.648248429615569,0.045031055900621106,0.578027950310559,0.2575698757763976,0.03726708074534162,0.08210403726708075,0.0,37043
"Lake County, South Dakota, USA",5.382448950782994,0.451179909071227,0.2976834812730026,0.17947607707296015,0.011690842173630664,0.037453994371076,0.0225156960381035,46079
"DeKalb County, Missouri, USA",6.756681113978989,0.20970307529162152,0.36691410392364826,0.3024920466595973,0.0015906680805938497,0.11823966065747644,0.001060445387062565,29063
"Washington County, North Carolina, USA",5.596296863078859,0.0324017820980154,0.6371000405022276,0.27298501417577975,0.04394491697043338,0.013568246253543942,0.0,37187
"Candler County, Georgia, USA",6.617457828418441,0.03247397124442241,0.9132374814080317,0.040654437283093696,0.0,0.009172037679722361,0.004462072384729799,13043
"Grant County, West Virginia, USA",5.668746571521819,0.03279479141548111,0.43983602604292216,0.12804436942367992,0.16083916083916092,0.23631540872920195,0.002170243549553896,54023
"McIntosh County, Georgia, USA",6.6565343048856995,0.02528686782830432,0.9260518487037823,0.0380365490862729,0.0,0.004037399065023379,0.006587335316617088,13191
"Wayne County, Missouri, USA",6.427331022802728,0.13785046728971945,0.4700934579439255,0.2193925233644859,0.0,0.1637850467289719,0.008878504672897192,29223
"Noble County, Oklahoma, USA",6.890026866432487,0.38386482627320273,0.36768205616373156,0.1813422179914332,0.01166111375535463,0.05425987624940491,0.0011899095668729195,40103
"Washita County, Oklahoma, USA",6.0081739279157205,0.58783120706575,0.2870461236506384,0.08243375858684995,0.004416094210009808,0.038272816486751696,0.0,40149
"St. Helena Parish, Louisiana, USA",7.174506069966003,0.05487346529691809,0.751941869205713,0.14833375093961398,0.0,0.04309696817840141,0.0017539463793535455,22091
"Lancaster County, Virginia, USA",6.214897793169601,0.02770829324610349,0.6967481239176448,0.14085049066769298,0.1050606118914757,0.023282663074850846,0.006349817202232053,51103
"Alleghany County, North Carolina, USA",4.844047795119704,0.038139145012573344,0.44551550712489535,0.1858759430008382,0.20515507124895224,0.12531433361274102,0.0,37005
"Lake County, Minnesota, USA",4.738921446543721,0.4215993160809489,0.15628261355763592,0.29360923831100216,0.057753016881183596,0.0705586531050264,0.00019716206420288107,27075
"Lincoln County, Washington, USA",5.602579529054606,0.25135135135135184,0.4975225225225217,0.06441441441441459,0.04887387387387387,0.13445945945945967,0.003378378378378376,53043
"North Slope Borough, Alaska, USA",-79.31929448181879,0.6381359961959105,0.04564907275320971,0.0009510223490252018,0.2990965287684262,0.016167379933428434,0.0,02185
"Early County, Georgia, USA",6.977786773101849,0.09196826970748623,0.8606841844323254,0.03619236489836389,0.005701536936043624,0.0047099652949925555,0.0007436787307882987,13099
"Barnes County, North Dakota, USA",4.884892548013143,0.3242292571901514,0.44734119594454874,0.12662942271880734,0.05772811918063289,0.03827850196565279,0.005793503000206911,38003
"Box Butte County, Nebraska, USA",5.178167539106332,0.5721153846153832,0.28518356643356746,0.10533216783216809,0.006337412587412615,0.026223776223776335,0.004807692307692316,31013
"Louisa County, Iowa, USA",7.110888098577662,0.46970071728914187,0.2129606727677467,0.27850605985654203,0.0017313875834776137,0.026712837002226028,0.010388325500865672,19115
"Sussex County, Virginia, USA",6.14850311892778,0.041849015317286645,0.7149890590809628,0.11460612691466077,0.07603938730853398,0.047866520787746114,0.004649890590809624,51183
"Pushmataha County, Oklahoma, USA",6.550243117194501,0.10646932442110284,0.48770589639532086,0.29028407734542866,0.01050370016710438,0.0993077106708047,0.005729291000238748,40127
"Carroll County, Kentucky, USA",7.414562121084999,0.34605167833856565,0.48249215165418974,0.11084279159623293,0.02076793045158176,0.03646462207196329,0.0033808258874667954,21041
"Hancock County, Iowa, USA",6.114659895279089,0.5672451193058566,0.1631236442516271,0.23926247288503244,0.006073752711496743,0.012581344902386098,0.011713665943600848,19081
"Roosevelt County, Montana, USA",4.706234180413115,0.5403587443946197,0.17328635490070438,0.2559256886611142,0.004484304932735404,0.015695067264573995,0.010249839846252386,30085
"Evans County, Georgia, USA",6.598699632592856,0.07153885743695315,0.8865156973751931,0.023417395779722024,0.006176016469377248,0.005661348430262481,0.006690684508492018,13109
"Red Willow County, Nebraska, USA",5.5119136120056735,0.5626155268022173,0.3107670979667291,0.07185767097966744,0.0053142329020332765,0.04228280961183007,0.007162661737523101,31145
"Ripley County, Missouri, USA",6.537794566112651,0.17329617430960262,0.48441854573093435,0.19077780592855348,0.0,0.14669369141119848,0.004813782619711175,29181
"Winnebago County, Iowa, USA",6.026067478897659,0.5405767940979221,0.1524703778224904,0.273194723898948,0.011178180192264721,0.010954616588419426,0.011625307399955282,19189
"Guthrie County, Iowa, USA",6.369696469848821,0.5124355814474547,0.19090298005825698,0.23661214429755942,0.004033161550526556,0.04234819628052876,0.013667936365673344,19077
"Middlesex County, Virginia, USA",6.138141200426856,0.022712382616291778,0.7112906748198297,0.11225158331513434,0.10853898231054805,0.036470845162699286,0.008735531775496833,51119
"Mackinac County, Michigan, USA",4.638142838673879,0.2658437303434093,0.22911081142960216,0.32154526738321576,0.02707538330091797,0.1503921985393795,0.006032609003475427,26097
"Wilcox County, Alabama, USA",7.121398697510247,0.04522890237175949,0.697738554881412,0.2294539437396581,0.0,0.020132377275234408,0.007446221731936007,01131
"Essex County, Virginia, USA",6.268828575646448,0.01744205078308936,0.7732578723155665,0.09138720053423022,0.0848896161026479,0.028602566097637,0.0044206941668290785,51057
"Colfax County, Nebraska, USA",5.952059740358021,0.3668341708542716,0.37995533221663763,0.1697375767727531,0.05053042992741505,0.03126744835287566,0.0016750418760469036,31037
"Maunabo Municipio, Puerto Rico, USA",7.598890001617392,0.0,0.056294125645079164,0.0035987112284525478,0.0,0.0,0.9401071631264684,72095
"Bollinger County, Missouri, USA",6.761014155782248,0.13139072847682132,0.3565562913907284,0.2850331125827816,0.005562913907284768,0.22145695364238388,0.0,29017
"Mitchell County, Iowa, USA",6.095683379160951,0.4729545454545455,0.14204545454545445,0.3538636363636363,0.0018181818181818177,0.029318181818181913,0.0,19131
"Walsh County, North Dakota, USA",4.978857970275407,0.3963764913831203,0.29540433053468795,0.18073353954927085,0.0877154220061864,0.03468846663720723,0.005081749889527189,38099
"Bradley County, Arkansas, USA",7.171130994891655,0.26821370750134904,0.5310307609282245,0.1554236373448464,0.00026983270372369137,0.04236373448461956,0.002698327037236914,05011
"Custer County, Nebraska, USA",5.176522366282719,0.33340727595385933,0.33740017746228934,0.28682342502218305,0.0015527950310559044,0.03837622005323886,0.0024401064773735643,31041
"Crawford County, Indiana, USA",6.95187139786497,0.1672240802675585,0.455327281414238,0.22288580984233153,0.012661251791686567,0.14094601051122793,0.0009555661729574777,18025
"Leslie County, Kentucky, USA",5.896870011692148,0.0509761388286334,0.7163774403470715,0.10005422993492419,0.002169197396963123,0.13042299349240785,0.0,21131
"Washington County, Idaho, USA",7.216033551546824,0.3494649805447475,0.4394455252918283,0.06979571984435791,0.012159533073929935,0.12718871595330758,0.001945525291828793,16087
"Gates County, North Carolina, USA",5.763871356977901,0.028267697511476182,0.6395264556656197,0.28895868567286775,0.0070065233148103355,0.0326165740517033,0.0036240637835225874,37073
"Carbon County, Montana, USA",5.040025796175025,0.5390070921985816,0.1761968085106381,0.2121010638297873,0.0008865248226950359,0.06804078014184405,0.0037677304964539074,30009
