longname,PW Mean Hilliness (Grade),PW Mean Elevation,geoid
"Jack County, Texas, USA",0.03389124876129354,338.43089858433194,48237
"Johnson County, Wyoming, USA",0.05269331087728909,1469.7622273769305,56019
"Ritchie County, West Virginia, USA",0.12266449889551125,286.63517502444745,54085
"Warren County, Indiana, USA",0.04749262256610621,200.11459637300896,18171
"Maries County, Missouri, USA",0.06545730040786511,290.1959194355006,29125
"Daviess County, Missouri, USA",0.0384561713933484,277.813888989701,29061
"Bracken County, Kentucky, USA",0.08963429247389625,241.9744926077672,21023
"Knox County, Nebraska, USA",0.04720234523804119,475.50081348492614,31107
"Cedar County, Nebraska, USA",0.03814592869885999,445.58029258726117,31027
"Webster County, West Virginia, USA",0.16436233741735334,664.3378716836635,54101
"Butler County, Nebraska, USA",0.04319865073726073,482.761924382561,31023
"Kusilvak Census Area, Alaska, USA",0.051867434638073,20.87793174691112,02158
"Perry County, Tennessee, USA",0.08616505486246229,182.68276234630738,47135
"Coffey County, Kansas, USA",0.04656704403921111,326.37175704737587,20031
"Mercer County, North Dakota, USA",0.04655111661978539,556.8314870354582,38057
"Keith County, Nebraska, USA",0.04391990889182455,986.854016937092,31101
"Rosebud County, Montana, USA",0.05863727542749005,948.7450198536958,30087
"Sitka City and Borough, Alaska, USA",0.09969373555768903,57.92807373271186,02220
"Custer County, South Dakota, USA",0.07027805067062012,1455.3594012565413,46033
"Tyler County, West Virginia, USA",0.13191235071832935,268.1968965597686,54095
"Nevada County, Arkansas, USA",0.0457665114576057,99.78160828919718,05099
"Atkinson County, Georgia, USA",0.05418449884838904,61.213309087395906,13003
"Houston County, Tennessee, USA",0.07945895371964953,192.23700734490924,47083
"Prairie County, Arkansas, USA",0.046187884622093875,62.2070860431093,05117
"Hickory County, Missouri, USA",0.05719940512393436,290.5055491901796,29085
"Choctaw County, Mississippi, USA",0.05492538354753776,154.23456854315344,28019
"Lafayette County, Florida, USA",0.05239454675248866,16.543056949023203,12067
"Hamilton County, Texas, USA",0.05274730707631459,352.57693199947477,48193
"Oscoda County, Michigan, USA",0.04935068589517472,339.81876450268334,26135
"Vieques Municipio, Puerto Rico, USA",0.07421455302810313,48.33183228076941,72147
"Dawes County, Nebraska, USA",0.04494116801829953,1082.7123440446335,31045
"Murray County, Minnesota, USA",0.046071843852370814,481.3054648000065,27101
"Lake County, Oregon, USA",0.05780100009833017,1446.9848977573884,41037
"Baraga County, Michigan, USA",0.05688150095297106,251.5618484658973,26013
"Harrison County, Missouri, USA",0.04266421321990043,298.31641538096096,29081
"Clay County, Kansas, USA",0.040230824773513585,382.032466128339,20027
"San Miguel County, Colorado, USA",0.14017834082398042,2693.999991818602,08113
"Clay County, West Virginia, USA",0.18200725090913883,359.10519442490806,54015
"Franklin city-County, Virginia, USA",0.03193272514164821,19.219655787782756,51620
"Schoolcraft County, Michigan, USA",0.0388181279102413,198.0968345979143,26153
"Allendale County, South Carolina, USA",0.04639645782117882,50.96932770576929,45005
"Graham County, North Carolina, USA",0.18516047060697477,760.7236630575218,37075
"Twiggs County, Georgia, USA",0.05673570600916581,134.70987750693132,13289
"Traill County, North Dakota, USA",0.04662995082235779,280.92635128761975,38097
"Hamilton County, Illinois, USA",0.03953175297734158,137.14828342164049,17065
"Lemhi County, Idaho, USA",0.08377228998993365,1382.0616030279857,16059
"Liberty County, Florida, USA",0.03718693228596489,41.39311367321429,12077
"Thomas County, Kansas, USA",0.03700811652115309,965.4320994633207,20193
"San Augustine County, Texas, USA",0.05240023147424372,97.28437670564806,48405
"Power County, Idaho, USA",0.03725522413980054,1369.4141448085675,16077
"Richardson County, Nebraska, USA",0.050851941545564806,300.2709684624474,31147
"Pocahontas County, West Virginia, USA",0.1286121118300747,845.4416385108444,54075
"Anderson County, Kansas, USA",0.038566192681544494,321.37286822315326,20003
"Searcy County, Arkansas, USA",0.09115748233346252,349.43983078455005,05129
"Taylor County, Georgia, USA",0.04871329442714868,158.1612985395933,13269
"Doddridge County, West Virginia, USA",0.16693524085524042,326.4351453048391,54017
"Winkler County, Texas, USA",0.022130415354617985,868.7119316599176,48495
"Humphreys County, Mississippi, USA",0.03659882767504097,31.987984110451173,28053
"Major County, Oklahoma, USA",0.04321767351563573,409.0761678709476,40093
"Greene County, Alabama, USA",0.05336753717621008,55.62064472329536,01063
"Ballard County, Kentucky, USA",0.03687188665479123,120.79365023606017,21007
"Yoakum County, Texas, USA",0.022795818165609313,1093.836484797149,48501
"Lincoln County, Georgia, USA",0.058929051850576945,132.0256148515716,13181
"Washakie County, Wyoming, USA",0.043826596490864636,1270.1108201441407,56043
"Coleman County, Texas, USA",0.042974530684732594,524.0307780608879,48083
"Franklin County, Mississippi, USA",0.05053935464278364,102.45462922307742,28037
"Merrick County, Nebraska, USA",0.03814891517437585,521.2013750530475,31121
"Kane County, Utah, USA",0.05365388918079543,1592.5289476642959,49025
"Pleasants County, West Virginia, USA",0.12347708273990363,254.62482935991676,54073
"Benton County, Mississippi, USA",0.05099683300492909,154.22833701640315,28009
"Decatur County, Iowa, USA",0.047546425255132495,331.7808461378325,19053
"McCulloch County, Texas, USA",0.03494924871859448,526.0636236531744,48307
"Northwest Arctic Borough, Alaska, USA",0.03139695380357585,23.480537413376076,02188
"Red River Parish, Louisiana, USA",0.05465117495104234,54.79923454071083,22081
"Boise County, Idaho, USA",0.12588673448191942,1131.4296144234124,16015
"Clay County, Tennessee, USA",0.11003300893515565,246.9587472328705,47027
"Valley County, Montana, USA",0.056133384405175735,683.5292512343459,30105
"Monroe County, Iowa, USA",0.04311117110407413,282.06887859458266,19135
"Dade County, Missouri, USA",0.04707669510055491,321.9208765950945,29057
"Grant County, South Dakota, USA",0.0360522995541694,371.2871410346278,46051
"Cleveland County, Arkansas, USA",0.05466807124379243,67.79109933974405,05025
"Doniphan County, Kansas, USA",0.05852382430186417,292.2048601227099,20043
"Marion County, Georgia, USA",0.04617127959312884,184.39600772241786,13197
"Adair County, Iowa, USA",0.04901498172651979,398.6358275056947,19001
"Harney County, Oregon, USA",0.04024970120919717,1283.8827643204672,41025
"Nicholas County, Kentucky, USA",0.07338274688386366,270.6281531462537,21181
"Wheeler County, Georgia, USA",0.05771514091705025,62.974979923093976,13309
"Kingman County, Kansas, USA",0.03966460490266311,471.3438123710991,20095
"Conejos County, Colorado, USA",0.03181695109562181,2375.237294675872,08021
"East Carroll Parish, Louisiana, USA",0.029400971782106405,26.628477926596464,22035
"Worth County, Iowa, USA",0.042398638024718036,373.36223970128543,19195
"Lake County, Colorado, USA",0.061584233077567906,3062.237087555026,08065
"Hutchinson County, South Dakota, USA",0.03815140755654655,425.35317779319564,46067
"Chariton County, Missouri, USA",0.04965195909428868,221.69495398527098,29041
"Gilmer County, West Virginia, USA",0.15996366976720308,292.77551125446195,54021
"Wallowa County, Oregon, USA",0.06517057526223603,1174.294688311739,41063
"Lee County, Kentucky, USA",0.1147124157333022,297.9885019607547,21129
"Castro County, Texas, USA",0.03084799847410036,1165.0028637047856,48069
"Grant County, Kansas, USA",0.041281507470482856,927.4969827045597,20067
"Elliott County, Kentucky, USA",0.11743903784370398,280.01582567995627,21063
"Rappahannock County, Virginia, USA",0.09082871736316432,237.04620574076412,51157
"Pepin County, Wisconsin, USA",0.06777519355995369,266.221406987529,55091
"Pierce County, Nebraska, USA",0.036112633381077036,500.29688111335184,31139
"Lexington city-County, Virginia, USA",0.07065900209039877,319.46340470545243,51678
"Grand Isle County, Vermont, USA",0.038718960941975085,42.261715129909184,50013
"Jefferson County, Mississippi, USA",0.053493305548935874,86.91710546992292,28063
"Jefferson County, Nebraska, USA",0.05477445311420909,422.0943753246416,31095
"Grant County, Oregon, USA",0.09718678753245144,1060.848253346946,41023
"Newton County, Arkansas, USA",0.11612392650748754,446.4725692295459,05101
"Van Buren County, Iowa, USA",0.03736655495181045,208.339481486869,19177
"Crook County, Wyoming, USA",0.06265133644196738,1323.8364471801465,56011
"Ferry County, Washington, USA",0.11410007052417015,756.3190637141589,53019
"Dallam County, Texas, USA",0.03271500701133505,1233.2904925181188,48111
"Chugach Census Area, Alaska, USA",0.11616421821794776,107.7987862430951,02063
"Kit Carson County, Colorado, USA",0.03401589913784488,1310.7342681864013,08063
"Union County, Indiana, USA",0.04130938599411116,294.4118254049558,18161
"Pocahontas County, Iowa, USA",0.05665137030356037,370.26119114550517,19151
"Brooks County, Texas, USA",0.03766309363232123,34.77673792123698,48047
"Nemaha County, Nebraska, USA",0.0483704845624818,320.3000475300625,31127
"Beaver County, Utah, USA",0.0403438641654845,1726.7495984885247,49001
"Blaine County, Montana, USA",0.05050945865345813,852.0406780712924,30005
"Shannon County, Missouri, USA",0.07236988811785797,301.3708068643641,29203
"Caribou County, Idaho, USA",0.05190159146606091,1745.601092164542,16029
"Goliad County, Texas, USA",0.042732068100477964,60.438997326918106,48175
"Ida County, Iowa, USA",0.03796139024008576,406.3592390506912,19093
"Lake County, Tennessee, USA",0.02552200145017711,89.1940577779028,47095
"Bon Homme County, South Dakota, USA",0.04556734932862319,420.47536938823026,46009
"Fall River County, South Dakota, USA",0.06398152103667036,1080.9903313455247,46047
"Swisher County, Texas, USA",0.04380580757896453,1057.8500087346254,48437
"Forest County, Pennsylvania, USA",0.08088035383711381,501.13098385739994,42053
"Tillman County, Oklahoma, USA",0.04118320363807462,375.1560669101691,40141
"Powell County, Montana, USA",0.046202793003893225,1437.1862443868558,30077
"Bailey County, Texas, USA",0.02874783487187843,1159.9769803568845,48017
"Schuyler County, Illinois, USA",0.041413490322151476,190.0152099854629,17169
"Wabaunsee County, Kansas, USA",0.04609806097570367,352.12041779060706,20197
"Pembina County, North Dakota, USA",0.04599631877509476,269.42290759941596,38067
"Weston County, Wyoming, USA",0.05374048827605427,1355.8253818354385,56045
"Huerfano County, Colorado, USA",0.059405146401534395,2057.8819541642247,08055
"Southeast Fairbanks Census Area, Alaska, USA",0.06653081914192382,397.27963386950336,02240
"Monroe County, Arkansas, USA",0.03957719000898566,56.34406020749331,05095
"Broadwater County, Montana, USA",0.05025949841437872,1247.4709965559314,30007
"Charles City County, Virginia, USA",0.035531336642532066,28.177312279639327,51036
"Thurston County, Nebraska, USA",0.06473916986397159,391.72507990348475,31173
"Tucker County, West Virginia, USA",0.1230988711013959,735.94330172452,54093
"Clinch County, Georgia, USA",0.06970382560285074,49.36630456416422,13065
"Refugio County, Texas, USA",0.025846487353751835,15.024332715283105,48391
"Burt County, Nebraska, USA",0.050698535202863174,370.4634409374348,31021
"Galax city-County, Virginia, USA",0.08543439828383437,762.7193120885815,51640
"Lac qui Parle County, Minnesota, USA",0.03819256637833641,326.0991534741026,27073
"Russell County, Kansas, USA",0.033619402178515306,546.2906354582307,20167
"Kearney County, Nebraska, USA",0.04192662075730431,659.3459654507869,31099
"Childress County, Texas, USA",0.034577222713318846,574.443987831569,48075
"La Salle County, Texas, USA",0.04406453106770686,132.70250425648015,48283
"Hancock County, Tennessee, USA",0.14332980903469172,460.4070612392236,47067
"Pershing County, Nevada, USA",0.04428786304845305,1302.1837568606725,32027
"Buena Vista city-County, Virginia, USA",0.11129240869590253,296.10200417234773,51530
"Clark County, Missouri, USA",0.032596878620825276,198.96213188085454,29045
"King and Queen County, Virginia, USA",0.0419123131762974,33.449493962526695,51097
"Fremont County, Iowa, USA",0.05239793393180692,321.93331890505,19071
"Wolfe County, Kentucky, USA",0.12336493418072178,340.2751541029449,21237
"Surry County, Virginia, USA",0.04245707180539356,30.17103171458824,51181
"Rio Blanco County, Colorado, USA",0.06310997325712886,1846.5394504943526,08103
"Wilkin County, Minnesota, USA",0.056379522582881474,298.1146641238875,27167
"Wayne County, Iowa, USA",0.03726493491844452,322.76763381070595,19185
"Fulton County, Kentucky, USA",0.039271523393020424,115.49644306745743,21075
"Dallas County, Arkansas, USA",0.05391475518405312,78.86375424766462,05039
"Howard County, Nebraska, USA",0.04714082750071673,566.123125560881,31093
"Moore County, Tennessee, USA",0.08952966518428081,307.1863658332694,47127
"Norman County, Minnesota, USA",0.05385156417235792,289.98085498531987,27107
"Randolph County, Georgia, USA",0.0393811654052804,129.59958228666468,13243
"Treutlen County, Georgia, USA",0.05884181845293517,79.58834275106754,13283
"Henderson County, Illinois, USA",0.04991548481338184,187.07521089362118,17071
"Bottineau County, North Dakota, USA",0.04201586311123606,501.8533843971814,38009
"Ellsworth County, Kansas, USA",0.03317123065867331,500.1053073215113,20053
"Bear Lake County, Idaho, USA",0.04653465298967028,1847.0330542649463,16007
"Saguache County, Colorado, USA",0.05138621123426125,2425.5131631111713,08109
"Spink County, South Dakota, USA",0.04113715770903289,394.7748514316812,46115
"Moody County, South Dakota, USA",0.030906029784465196,490.28958632092673,46101
"Lafayette County, Arkansas, USA",0.049533482937773106,88.82597543833224,05073
"Antelope County, Nebraska, USA",0.04346511462019619,556.9275408299515,31003
"Bland County, Virginia, USA",0.125471658264572,760.2661623920409,51021
"Woodruff County, Arkansas, USA",0.03644415328436833,61.13258561542753,05147
"Pawnee County, Kansas, USA",0.042298080501966345,620.9611083833327,20145
"Edwards County, Illinois, USA",0.048773197794164225,137.7913614601778,17047
"Brown County, Illinois, USA",0.0459641149363865,204.27326755307303,17009
"Calhoun County, West Virginia, USA",0.17481140962717617,308.50766948709025,54013
"Teton County, Montana, USA",0.03924665214849169,1191.182879457121,30099
"Osceola County, Iowa, USA",0.034286304931403284,467.68526240609935,19143
"Quitman County, Mississippi, USA",0.03117582215320364,46.943476434237674,28119
"Van Buren County, Tennessee, USA",0.07472693750896434,491.47278156469525,47175
"Hamlin County, South Dakota, USA",0.04350863228251402,519.7340554108971,46057
"Gentry County, Missouri, USA",0.04057157669269494,292.3309976602106,29075
"Pendleton County, West Virginia, USA",0.15358951101584045,693.2117774796757,54071
"Iron County, Wisconsin, USA",0.0435421660580228,463.9069673033699,55051
"Presidio County, Texas, USA",0.03280033103753488,1026.732672963305,48377
"Menifee County, Kentucky, USA",0.12494460444397724,345.275699634518,21165
"Clay County, Nebraska, USA",0.04107088219750849,534.148065643808,31035
"Shelby County, Missouri, USA",0.030796044951625474,231.41243434844185,29205
"Reynolds County, Missouri, USA",0.08634321449683215,283.78700250414596,29179
"Grant County, Minnesota, USA",0.03612200476583608,366.8032953832856,27051
"Greenwood County, Kansas, USA",0.05236700995034209,328.6464765143769,20073
"Miller County, Georgia, USA",0.03683084497583466,47.73532438930127,13201
"Sullivan County, Missouri, USA",0.04734553578793,286.23422503487643,29211
"Benson County, North Dakota, USA",0.04870239763744103,459.0480651419196,38005
"Ohio County, Indiana, USA",0.06090149562048501,194.3410972976537,18115
"Sherman County, Kansas, USA",0.04273926453759629,1120.8010985188068,20181
"Crowley County, Colorado, USA",0.03301877518210382,1320.2759441334258,08025
"Essex County, Vermont, USA",0.06925408999814249,379.86274625356657,50009
"Pondera County, Montana, USA",0.03729238772438558,1141.8621853400334,30073
"Taylor County, Iowa, USA",0.050469337819658726,364.7141603329312,19173
"Chouteau County, Montana, USA",0.053728731816854676,911.3216595264694,30015
"Cumberland County, Kentucky, USA",0.1044886400311279,221.12158412966596,21057
"Stanton County, Nebraska, USA",0.03873513369701514,483.5567680032737,31167
"Sullivan County, Pennsylvania, USA",0.0907968202144064,523.9653669335937,42113
"Garza County, Texas, USA",0.045141929866484826,793.7058244615987,48169
"Ontonagon County, Michigan, USA",0.044744278593016405,292.13556124807474,26131
"Gilpin County, Colorado, USA",0.11905494128855978,2730.573661511465,08047
"Carson County, Texas, USA",0.042370939505832025,1026.9316280001237,48065
"Mitchell County, Kansas, USA",0.031920756034316745,438.9868367076259,20123
"Covington city-County, Virginia, USA",0.08595226619742687,409.3268625925673,51580
"Ottawa County, Kansas, USA",0.04143810455303815,397.86110841486686,20143
"Emporia city-County, Virginia, USA",0.03918597350809583,31.566315009285685,51595
"Lander County, Nevada, USA",0.044305003924621424,1442.462241589958,32015
"Talbot County, Georgia, USA",0.047173115303283455,210.70153975089485,13263
"San Saba County, Texas, USA",0.0367696386699659,402.80714173529356,48411
"Ransom County, North Dakota, USA",0.04567192746544785,339.94805572364504,38073
"Alfalfa County, Oklahoma, USA",0.039121437298334116,387.8866108136089,40003
"McCook County, South Dakota, USA",0.03891130527044419,455.461397650535,46087
"Lincoln County, Colorado, USA",0.03520968476080892,1616.5234035685085,08073
"Audubon County, Iowa, USA",0.07750855881750157,401.9617805955029,19009
"Gray County, Kansas, USA",0.04403588032228915,825.7048766605539,20069
"Bent County, Colorado, USA",0.025091874979256946,1185.1584268404995,08011
"Lincoln County, Minnesota, USA",0.043821458337906925,528.1938486194286,27081
"Putnam County, Illinois, USA",0.04621806744369786,191.4140792619674,17155
"Tripp County, South Dakota, USA",0.045139917995973104,632.5463375548277,46123
"Dixon County, Nebraska, USA",0.0486666592987189,422.731174130373,31051
"Cameron Parish, Louisiana, USA",0.017193887853750447,8.205460071600289,22023
"Lynn County, Texas, USA",0.038520344608810736,945.9459822653074,48305
"Cook County, Minnesota, USA",0.0532378986006849,313.35968294646364,27031
"Calhoun County, Georgia, USA",0.033810930754740134,77.12750209503898,13037
"Fillmore County, Nebraska, USA",0.0328527208363682,499.77379001906746,31059
"Prince of Wales-Hyder Census Area, Alaska, USA",0.07057674982957494,43.529367813462486,02198
"Washington County, Kansas, USA",0.04404112947990651,413.5591196836215,20201
"Cotton County, Oklahoma, USA",0.025206198497672933,308.82837965712304,40033
"Greer County, Oklahoma, USA",0.033120726007379066,489.08196244651697,40055
"Harper County, Kansas, USA",0.04026143035410139,415.7191168717847,20077
"Norton County, Kansas, USA",0.044242904086250055,691.6343042993968,20137
"Cherry County, Nebraska, USA",0.05439617493709786,846.6263066649476,31031
"Day County, South Dakota, USA",0.03483922774042415,546.4378625867946,46037
"Haskell County, Texas, USA",0.03263684361815797,486.08227079397426,48207
"Mahnomen County, Minnesota, USA",0.03888279105651728,403.8697645992859,27087
"Floyd County, Texas, USA",0.03490202840429263,975.4991401078425,48153
"Stark County, Illinois, USA",0.041539387940366046,219.61737978020815,17175
"Morris County, Kansas, USA",0.03406958382949713,414.52456533981376,20127
"Hartley County, Texas, USA",0.03490856547569623,1201.1525902292465,48205
"Boone County, Nebraska, USA",0.04537891386255287,553.0689193236866,31011
"McHenry County, North Dakota, USA",0.03690046479728921,464.7395127227091,38049
"Yukon-Koyukuk Census Area, Alaska, USA",0.07537934397692497,126.222094206361,02290
"Luce County, Michigan, USA",0.04627848656794342,244.28910942982515,26095
"Jefferson County, Oklahoma, USA",0.02952672983699405,274.09844755002354,40067
"Walworth County, South Dakota, USA",0.03771375368575905,526.8500861245955,46129
"Stewart County, Georgia, USA",0.04758351464860913,150.5109074619852,13259
"Atchison County, Missouri, USA",0.06673049803465182,291.6564197271511,29005
"Johnson County, Nebraska, USA",0.03698599244008509,364.8238170557062,31097
"Hansford County, Texas, USA",0.04108743401506092,947.4974966781552,48195
"Coal County, Oklahoma, USA",0.03575246061669912,197.91248232393107,40029
"Stevens County, Kansas, USA",0.03775126512163921,945.7039347847175,20189
"Brule County, South Dakota, USA",0.049793818710827255,485.8932584177015,46015
"Alexander County, Illinois, USA",0.04363239584376747,110.96633375665013,17003
"Dewey County, South Dakota, USA",0.03477904937979833,682.1731166688271,46041
"Martin County, Texas, USA",0.038678717925118684,816.623595104333,48317
"Aleutians West Census Area, Alaska, USA",0.12606212619827079,143.4824739020409,02016
"Delta County, Texas, USA",0.03212926450408645,140.93424317378913,48119
"Warren County, Georgia, USA",0.05932243626895942,154.37390973867176,13301
"Polk County, Nebraska, USA",0.03577152552208966,500.16421704048753,31143
"Carter County, Missouri, USA",0.06896311123244397,217.474587224099,29035
"Wirt County, West Virginia, USA",0.10700216610108414,236.43283240435582,54105
"Pulaski County, Illinois, USA",0.038698959788966224,109.0987193493373,17153
"Kingsbury County, South Dakota, USA",0.039557017563621164,519.5322085942482,46077
"Big Stone County, Minnesota, USA",0.03955695329955844,328.96864637511,27011
"Scott County, Kansas, USA",0.03751783754441299,904.4810148502955,20171
"Crosby County, Texas, USA",0.034280845887658284,929.5961958447836,48107
"Lincoln County, Idaho, USA",0.026300793617849396,1238.256833714591,16063
"Sheridan County, Nebraska, USA",0.03533767443523616,1122.0503609959405,31161
"Hamilton County, New York, USA",0.08830622364528164,521.4616957106055,36041
"Garfield County, Utah, USA",0.05190932409570327,1993.4030907926394,49017
"Beaver County, Oklahoma, USA",0.04015753659756795,793.4665697696846,40007
"Thayer County, Nebraska, USA",0.039931352683204434,475.26758233195187,31169
"Pickett County, Tennessee, USA",0.09708783725739517,294.6259120783476,47137
"Dickey County, North Dakota, USA",0.05118939770280354,423.1993685246783,38021
"Wheeler County, Texas, USA",0.04317754836282615,737.2777272195493,48483
"Phillips County, Kansas, USA",0.04279333926362362,588.2318658425046,20147
"Toole County, Montana, USA",0.042424825309536576,1039.1632624543486,30101
"Scott County, Illinois, USA",0.038877063652538464,166.02254409845918,17171
"Gallatin County, Illinois, USA",0.04818639079507499,114.87910018255877,17059
"Rooks County, Kansas, USA",0.04255063418238036,604.9685617802766,20163
"Craig County, Virginia, USA",0.11429568353664656,571.5065953085008,51045
"Ouray County, Colorado, USA",0.10364396905984997,2328.408634574506,08091
"Dillingham Census Area, Alaska, USA",0.0544153948553051,34.79981103381566,02070
"Jim Hogg County, Texas, USA",0.040624229479106384,168.41830034789942,48247
"Carlisle County, Kentucky, USA",0.04133787819974928,121.65158177628274,21039
"Washington County, Colorado, USA",0.02863552053236353,1380.7336259468236,08121
"Maricao Municipio, Puerto Rico, USA",0.15317318084319842,556.7756507248123,72093
"Calhoun County, Arkansas, USA",0.04842463866113812,58.88194335140678,05013
"Musselshell County, Montana, USA",0.05599056378616495,1044.6774425070919,30065
"Scotland County, Missouri, USA",0.039307534324656855,231.85997661239398,29199
"Custer County, Colorado, USA",0.0855465069088018,2554.878563083932,08027
"Putnam County, Missouri, USA",0.04588175904922356,302.9307747755906,29171
"Crane County, Texas, USA",0.04268022316653388,789.7669444579248,48103
"Republic County, Kansas, USA",0.040123341342392746,469.9961825747214,20157
"Ringgold County, Iowa, USA",0.04116248019625926,360.4979656762632,19159
"Furnas County, Nebraska, USA",0.03933501407561201,668.191251854395,31065
"Hot Springs County, Wyoming, USA",0.05334588414739919,1370.8344628601658,56017
"Hyde County, North Carolina, USA",0.018048924558938858,9.335416496971396,37095
"Oneida County, Idaho, USA",0.05031922350751432,1436.7097253774216,16071
"Florence County, Wisconsin, USA",0.05728893688066794,397.1585855612935,55037
"Morrill County, Nebraska, USA",0.04071869607141916,1144.5932969128844,31123
"Mineral County, Nevada, USA",0.041008814566273616,1326.2563968811871,32021
"Cameron County, Pennsylvania, USA",0.15050782292202503,402.708340565636,42023
"Schley County, Georgia, USA",0.04445826027366972,158.95824485815507,13249
"Mineral County, Montana, USA",0.14162847309798393,988.9076971686438,30061
"Phillips County, Colorado, USA",0.03163878523153625,1160.0654863298178,08095
"Hickman County, Kentucky, USA",0.04121515324240928,121.14017218083725,21105
"Lincoln County, Nevada, USA",0.06401559490408973,1463.864084955236,32017
"Dewey County, Oklahoma, USA",0.04121098442805877,591.0850313641615,40043
"Mills County, Texas, USA",0.04005649795677835,466.3902773634449,48333
"Guadalupe County, New Mexico, USA",0.038250636407763064,1469.4359716903248,35019
"Calhoun County, Illinois, USA",0.07199228544251389,174.6707347620506,17013
"Wahkiakum County, Washington, USA",0.08861609049862805,63.99739692084044,53069
"Adams County, Idaho, USA",0.06967914355241438,1094.9126894646158,16003
"Marshall County, South Dakota, USA",0.03756271156357703,443.1549790235625,46091
"Deuel County, South Dakota, USA",0.03414532395163181,548.5075566306633,46039
"Kimble County, Texas, USA",0.050742689476261774,549.96204043013,48267
"Custer County, Idaho, USA",0.07454502958598973,1789.2749956986222,16037
"Menominee County, Wisconsin, USA",0.051816927756391205,282.0657516068039,55078
"Barber County, Kansas, USA",0.039415348643234656,454.5010561760047,20007
"Holt County, Missouri, USA",0.06304953973757636,293.7065892259335,29087
"Phillips County, Montana, USA",0.041516067773965035,731.3297968378355,30071
"Bath County, Virginia, USA",0.1509503763604215,703.0199729496044,51017
"Kittson County, Minnesota, USA",0.04701497520662409,270.20628324577444,27069
"Mora County, New Mexico, USA",0.09440273235853933,2304.466964069096,35033
"Hidalgo County, New Mexico, USA",0.03800086591108693,1295.8639063891442,35023
"Grant County, Oklahoma, USA",0.03058174661833386,330.87032273175976,40053
"Tensas Parish, Louisiana, USA",0.029219517077139257,19.726425477320184,22107
"Storey County, Nevada, USA",0.1026144951051074,1649.0134868466057,32029
"Dunn County, North Dakota, USA",0.046171008078440275,688.9964054813581,38025
"Nuckolls County, Nebraska, USA",0.034603270035825535,505.5261256410325,31129
"LaMoure County, North Dakota, USA",0.03664011696219244,459.9122609389974,38045
"Union County, New Mexico, USA",0.04038617279253827,1573.2339708172533,35059
"Stafford County, Kansas, USA",0.026426464831781245,581.2742429206736,20185
"Valley County, Nebraska, USA",0.04365135247953583,637.1654607340649,31175
"Meade County, Kansas, USA",0.036889807111883485,784.0586149273472,20119
"Owsley County, Kentucky, USA",0.13892847169268033,306.1700137264754,21189
"Schuyler County, Missouri, USA",0.04409828058584877,283.30194533678764,29197
"Gregory County, South Dakota, USA",0.04457428956878819,639.7515478952482,46053
"Pierce County, North Dakota, USA",0.033610101507290886,467.13309422193504,38069
"Edmunds County, South Dakota, USA",0.03672022749640463,500.39126762112306,46045
"Kearny County, Kansas, USA",0.040947200678504034,919.0241487318583,20093
"Wells County, North Dakota, USA",0.043332595864951216,492.1379038978214,38103
"Mason County, Texas, USA",0.03838360583946107,489.3419986415374,48319
"Columbia County, Washington, USA",0.08322424432444332,544.0155187408357,53013
"Red Lake County, Minnesota, USA",0.059250609504191,321.42246181310907,27125
"Corson County, South Dakota, USA",0.04291954374032986,589.4716389302441,46031
"Sioux County, North Dakota, USA",0.03982985410585316,527.4367325165163,38085
"Chase County, Nebraska, USA",0.05514019605018516,980.1194772009915,31029
"Sargent County, North Dakota, USA",0.03854666702068921,367.86551454499585,38081
"Clark County, South Dakota, USA",0.037121626945063414,534.1113907755034,46025
"Sharkey County, Mississippi, USA",0.033066899621715995,29.699173162076228,28125
"Haskell County, Kansas, USA",0.03912710268747838,886.801207285847,20081
"Lake of the Woods County, Minnesota, USA",0.037948711166426286,338.07759571379734,27077
"Pope County, Illinois, USA",0.06400097113150931,154.71063440575108,17151
"Ellis County, Oklahoma, USA",0.04304306434592387,690.0490718302799,40045
"Knox County, Missouri, USA",0.0367079134839977,236.58346981263526,29103
"Lyman County, South Dakota, USA",0.04455707010938774,504.3518418185583,46085
"Adams County, Iowa, USA",0.06839165817184965,356.89270535662524,19003
"Cavalier County, North Dakota, USA",0.04241318779291513,481.33036013986646,38019
"Echols County, Georgia, USA",0.06556631566236137,41.82438554130458,13101
"Norton city-County, Virginia, USA",0.13228884195176932,701.9021099428542,51720
"Sweet Grass County, Montana, USA",0.049843238727938714,1310.1053065902809,30097
"Fisher County, Texas, USA",0.03666309957768903,603.1756238585078,48151
"Hardin County, Illinois, USA",0.05964409628144765,134.33305501028522,17069
"Catron County, New Mexico, USA",0.07449201163767216,2103.981293494645,35003
"Smith County, Kansas, USA",0.04850839054616711,542.9384769822872,20183
"Hardeman County, Texas, USA",0.026551493778262387,467.87166146364325,48197
"Sheridan County, Montana, USA",0.04896736012330833,636.4522534947479,30091
"Mercer County, Missouri, USA",0.049847941795065576,290.5774309959681,29129
"Lewis County, Idaho, USA",0.06160854706994882,808.1132185912365,16061
"Baca County, Colorado, USA",0.04076341665049657,1297.4433421913784,08009
"Osborne County, Kansas, USA",0.037036598652117114,482.50261548951585,20141
"Costilla County, Colorado, USA",0.04321356908638262,2473.528567794058,08023
"Baylor County, Texas, USA",0.03786310248420279,392.74485161067827,48023
