longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"Wausau-Stevens Point-Wisconsin Rapids CSA, WI, USA",0.9680087611930683,0.017103652644463077,0.014887586162468578,0.03199123880693143,0.17438961540939243,0.7936191457836761,0.9423839864328741,0.01737777157237667,0.04023824199474912
"Springfield-Jacksonville-Lincoln CSA, IL, USA",0.9762027852273095,0.012200717309121362,0.011596497463569139,0.02379721477269047,0.15333290251704262,0.822869882710267,0.9613650050641921,0.017033478415592253,0.021601516520215646
"Amarillo-Borger CSA, TX, USA",0.9055989650890498,0.0340116289124787,0.06038940599847156,0.09440103491095059,0.23243989249655153,0.6731590725924979,0.7971854059182832,0.15605912352487689,0.046755470556839714
"Rocky Mount-Wilson-Roanoke Rapids CSA, NC, USA",0.9597401210517795,0.01418930789661336,0.026070571051607136,0.040259878948220446,0.19594955372060205,0.7637905673311775,0.9298604800537205,0.056950268419880816,0.013189251526398571
"Longview-Marshall CSA, TX, USA",0.9343496383088178,0.020508082494286872,0.04514227919689518,0.06565036169118141,0.2369558446285296,0.6973937936802889,0.8682378787142867,0.12060945492043645,0.011152666365276901
"Tyler-Jacksonville CSA, TX, USA",0.9059231966750949,0.036330689059657396,0.05774611426524779,0.09407680332490481,0.2143812080441711,0.6915419886309242,0.8133650970960469,0.16805158191897238,0.01858332098498073
"Fargo-Wahpeton CSA, ND-MN, USA",0.9351605856653682,0.026984443263667047,0.03785497107096478,0.06483941433463276,0.4216960384933307,0.5134645471720365,0.9195316274244257,0.01326554048167765,0.06720283209389667
"Idaho Falls-Rexburg-Blackfoot CSA, ID, USA",0.9570501762544065,0.017827945698642496,0.025121878046951145,0.04294982374559412,0.37801320033000657,0.5790369759243992,0.8904767535258072,0.08972816935289864,0.019795077121294174
"Rochester-Austin CSA, MN, USA",0.9110379660632193,0.043818928172824505,0.045143105763956075,0.08896203393677961,0.2759169929818594,0.635120973081361,0.8734672411351824,0.04180674393672738,0.08472601492809026
"Harrisonburg-Staunton-Waynesboro CSA, VA, USA",0.9334840740041679,0.025835204751797916,0.04068072124403425,0.06651592599583246,0.29211076742922926,0.6413733065749383,0.8936186640766908,0.06853139464476612,0.037849941278543055
"Bloomsburg-Berwick-Sunbury CSA, PA, USA",0.9786230550119173,0.01177359660511153,0.009603348382971283,0.02137694498808283,0.15392485515530865,0.8246981998566085,0.9464926683588447,0.01731155502499587,0.036195776616159525
"Monroe-Ruston-Bastrop CSA, LA, USA",0.9804515253220699,0.01037633035904532,0.009172144318884802,0.019548474677929993,0.18885875425138993,0.79159277107068,0.9684226117737886,0.01372509630796822,0.017852291918243075
"Lake Charles-Jennings CSA, LA, USA",0.969724148887915,0.011917296089608407,0.01835855502247649,0.030275851112084726,0.170305922191274,0.7994182266966413,0.9340677897833969,0.028150578153764105,0.037781632062839035
"Dothan-Enterprise-Ozark CSA, AL, USA",0.9725505720280276,0.013788052729503888,0.013661375242468465,0.027449427971972543,0.36070622699022203,0.6118443450378054,0.9517466255497702,0.03125895219318197,0.016994422257047954
"Lafayette-West Lafayette-Frankfort CSA, IN, USA",0.900780815177498,0.026110524065724148,0.07310866075677792,0.09921918482250168,0.26392843603042726,0.636852379147071,0.8746128373081334,0.05598704531142158,0.06940011738044508
"Redding-Red Bluff CSA, CA, USA",0.936594144289874,0.03239647363312834,0.031009382076997622,0.0634058557101265,0.21706567453898487,0.7195284697508886,0.8912814968315459,0.07708974210460853,0.03162876106384548
