longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Saint-Henri-de-Lévis Population Center, QC, Canada",1761.0,576.1886133623104,1842.324009363513,0.9558579224120253,0.29372987863831607
"Sainte-Catherine-de-la-Jacques-Cartier Population Center, QC, Canada",1757.0,567.7077654258034,2127.815192458655,0.8257296057604587,0.2787549479131902
"Dégelis Population Center, QC, Canada",1751.0,367.45522380820927,794.9760648180734,2.2025820367317706,0.14653644615530775
"Fort Smith Population Center, NT, Canada",1749.0,287.8498686189407,855.8507567254044,2.0435805965655742,0.08217873626196553
"Saint-Michel Population Center, QC, Canada",1745.0,511.79888279848575,1653.9997311136444,1.0550183093591465,0.26708335926531285
"Kensington Population Center, PE, Canada",1743.0,403.3223666354847,631.4159167857058,2.7604625630486774,0.1373520738593611
"Millbrook Population Center, ON, Canada",1739.0,496.9597081877071,833.6808393647191,2.0859301520293445,0.319750317297724
"Blumenort Population Center, MB, Canada",1738.0,369.5592430372229,532.9349525907834,3.261185988179183,0.415745484033147
"Balgonie Population Center, SK, Canada",1736.0,458.6891299465766,1298.7635182604388,1.336655962068595,0.31522568717480526
"Lacolle Population Center, QC, Canada",1729.0,345.69595063096017,506.8978278992092,3.410943793477434,0.29576446103779125
"Mattawa Population Center, ON, Canada",1721.0,400.3557852375879,738.8835170762005,2.329189865826327,0.15269361296812625
"Cayuga Population Center, ON, Canada",1720.0,421.15692079309736,767.7877214404584,2.2402025351135877,0.6025716606272147
"L'Ange-Gardien Population Center, QC, Canada",1720.0,477.8962131970199,1168.690114685322,1.4717331638105984,0.32028169669643725
"Saint Andrews Population Center, NB, Canada",1715.0,340.4397546091351,670.9171629986076,2.556202307204294,0.1732935721577558
"Parkhill Population Center, ON, Canada",1707.0,448.11337583984107,677.6129767297333,2.519137116054433,0.5282587299729951
"One Hundred Mile House Population Center, BC, Canada",1706.0,297.83375380426685,710.1364280291778,2.40235528366657,0.2730103369134828
"Dalmeny Population Center, SK, Canada",1703.0,417.94368422830877,1131.2820812332727,1.5053716736531937,0.43913951047271577
"Wasagamack Population Center, MB, Canada",1689.0,234.7040701634922,447.155694968651,3.7772078472989405,0.03454649823855086
"Manitouwadge Population Center, ON, Canada",1682.0,393.19654491830113,690.7341857328519,2.435090132704869,0.11928910237730601
"Val-Maher Population Center, QC, Canada",1674.0,314.65274517962524,560.1186473888412,2.9886525074711336,0.3026516521631796
"Saint-Martin Population Center, QC, Canada",1672.0,285.57041982804975,467.209161882205,3.5786969443496326,0.2635429301383883
"Inukjuak Population Center, QC, Canada",1671.0,298.4297098511761,845.6387531972232,1.976021077182449,0.1534833927692939
"Big Bay Point Population Center, ON, Canada",1670.0,282.55739600951625,268.16341783544294,6.227545925092537,0.28058565649843403
"Rougemont Population Center, QC, Canada",1668.0,216.78620748502033,497.55836252511546,3.3523705471150707,0.16992547064234068
"Wynyard Population Center, SK, Canada",1667.0,388.77953232410283,1005.2986580166772,1.6582136927236857,0.2129703229868667
"Ferme-Neuve Population Center, QC, Canada",1663.0,465.9069073470496,847.2147716674954,1.9629025078574458,0.2320060683501202
"Domaine-C.-L.-C. Population Center, QC, Canada",1662.0,503.24141830198215,870.2646846693999,1.909763810111826,0.579709079870769
"Kamsack Population Center, SK, Canada",1659.0,449.18475148527773,1034.877413120539,1.6030884228089395,0.23751423318749038
"Dutton Population Center, ON, Canada",1658.0,479.0172139196439,830.5102566081518,1.9963630633188811,0.35035188335330875
"Baker Lake Population Center, NU, Canada",1653.0,442.71128219232736,1059.4477323332883,1.5602468621642092,0.09746315035132971
"Danville Population Center, QC, Canada",1652.0,430.22452072523896,706.4691248234851,2.3383895232686362,0.25844800742484986
"Lillooet Population Center, BC, Canada",1652.0,287.73402504640507,696.6509005885105,2.371345531319113,0.14508754078724623
"Saint Grégoire Population Center, QC, Canada",1651.0,434.8265355876325,1175.8352821674928,1.4041082327080758,0.21103749435122543
"Saint-Ambroise Population Center, QC, Canada",1651.0,480.8170121897245,1845.571089043388,0.8945740480014565,0.2543847424660397
"Cookstown Population Center, ON, Canada",1647.0,541.3051914699107,1440.5760180027146,1.1432926686392306,0.3793751834830292
"Saint-André-Avellin Population Center, QC, Canada",1642.0,313.23902747319653,669.3574079329379,2.4530990178635776,0.2568301102836228
"Price Population Center, QC, Canada",1640.0,417.2848516475482,866.7959544477941,1.8920254433406853,0.2525804365327421
"Gentilly Population Center, QC, Canada",1634.0,468.82565740758406,1018.3082827498298,1.6046221244391357,0.2862331371082474
"Russell Population Center, MB, Canada",1622.0,457.62246639526484,853.1498082295966,1.9011901360745465,0.4121714055515385
"Massey Drive Population Center, NL, Canada",1606.0,494.2928383519927,591.5355865428637,2.7149676816335147,0.44266569453228555
"Roblin Population Center, MB, Canada",1603.0,358.70505888278154,589.7899668517617,2.717916699323743,0.2687696683332123
"Sandy Lake 88 Population Center, ON, Canada",1601.0,323.59351218337486,1179.5509022753793,1.3572962361451604,0.22279659665007853
"Deseronto Population Center, ON, Canada",1598.0,497.3928607233528,1257.1353822197332,1.2711439218092802,0.24914404698883777
"Manawan Population Center, QC, Canada",1597.0,518.2617124527411,1866.2661139315735,0.855719336100293,0.24937255134891556
"St. Adolphe Population Center, MB, Canada",1595.0,369.15485142665057,862.8424875859591,1.8485413304836835,0.2995460826804201
"Tofino Population Center, BC, Canada",1595.0,265.5786105683859,163.61629217942382,9.748417952479338,0.21083295817029807
"Saint-Thomas Population Center, QC, Canada",1589.0,419.35694889502105,964.4593242360321,1.6475552260938318,0.17774920627064275
"Attawapiskat 91A Population Center, ON, Canada",1586.0,504.2494220692196,1185.5804291346674,1.337741380530034,0.35503639954536115
"Alençon Population Center, QC, Canada",1585.0,321.58456189616476,248.86452839411422,6.368926942814105,0.3752050786991156
"Norwood Population Center, ON, Canada",1585.0,440.83208079695714,756.584484635474,2.0949411892363354,0.4675682135625734
"Ile des Chênes Population Center, MB, Canada",1572.0,408.1577112520845,857.532042441693,1.8331676511165313,0.3727930328843424
"Everett Population Center, ON, Canada",1570.0,398.2413507623988,991.4698988390662,1.5835074789848358,0.285885848618341
"Boissevain Population Center, MB, Canada",1567.0,454.0193865485342,618.1144710097469,2.5351291281696757,0.4681935338604615
"Chesterville Population Center, ON, Canada",1564.0,425.2504071336719,808.3712226788246,1.9347546722619982,0.439374128837505
"Watford Population Center, ON, Canada",1563.0,481.9335905249062,1337.3827639669348,1.1687005710794725,0.6849538879802894
"Vulcan Population Center, AB, Canada",1558.0,482.5169261085185,913.9390769596334,1.704708814052398,0.4250651138506758
"Harrison Hot Springs Population Center, BC, Canada",1552.0,431.27133762272024,1227.8013526443538,1.2640481268874721,0.18605358376991202
"Salisbury Population Center, NB, Canada",1546.0,294.66312652776975,539.9661060699707,2.8631426725137152,0.21600929154374524
"Hantsport Population Center, NS, Canada",1542.0,304.79265663315056,421.3367779881847,3.6597802056654105,0.22740614972026524
"Tweed Population Center, ON, Canada",1541.0,358.43283700922757,579.2894921946975,2.660155277738189,0.3137255986454945
"McGregor Population Center, ON, Canada",1536.0,375.50619385744056,456.1195193720515,3.367538407728397,0.5594157192953263
"Springbrook Population Center, AB, Canada",1534.0,454.2004021574449,696.1047064760006,2.20369146441461,0.326601199507932
"Wellington Population Center, ON, Canada",1526.0,317.43171801810666,462.5725107518724,3.2989422512799482,0.2802300537143149
"Blairmore Population Center, AB, Canada",1522.0,310.45921830759676,738.8415657755736,2.0599815582956986,0.2079113853558925
"Plattsville Population Center, ON, Canada",1520.0,475.64627463646235,1104.6432235047585,1.3760098895799293,0.534681606825177
"Carlyle Population Center, SK, Canada",1519.0,393.05005331060295,700.8256674327755,2.1674434464769448,0.4247513130113134
"Pinawa Population Center, MB, Canada",1512.0,340.3894767016187,706.9588983811258,2.138738197457233,0.260473501991718
"Saint-Donat-de-Montcalm Population Center, QC, Canada",1512.0,275.69257128994025,333.51263217987344,4.533561413003789,0.22426602764333262
"Saint-Alexis-des-Monts Population Center, QC, Canada",1503.0,275.14575256251527,407.33979963470796,3.6897941260536102,0.17191668856597786
"Marmora Population Center, ON, Canada",1499.0,420.0775277072699,662.3738459244823,2.2630724465091605,0.2635753109455545
"Fort St. James Population Center, BC, Canada",1497.0,265.3875186540272,460.71539818980625,3.249294479589466,0.1589595169654083
"Sunderland Population Center, ON, Canada",1490.0,478.6417213313817,1318.0732509886868,1.1304379319452473,0.6428125365929119
"Madoc Population Center, ON, Canada",1489.0,375.4365702502837,680.2237305081101,2.188985672240153,0.29502053386464966
"Ingleside Population Center, ON, Canada",1487.0,316.93197042228087,824.4914701167983,1.8035359417233876,0.2751956898915657
"Lumby Population Center, BC, Canada",1484.0,480.1309963142741,1298.8428740098284,1.1425554466173022,0.18648518027746336
"Stanstead Population Center, QC, Canada",1483.0,254.36716091525346,620.3476267907033,2.390595104993194,0.39161528388172834
"Carp Population Center, ON, Canada",1477.0,332.1107856363551,715.6104747087245,2.0639720241674557,0.2995578087908915
"Rosthern Population Center, SK, Canada",1475.0,425.2210053121375,877.1085941721475,1.6816617803091622,0.2872273028129602
"Colborne Population Center, ON, Canada",1474.0,449.2138551031379,844.9446338090972,1.744493001103583,0.4630237232540976
"Moosonee Population Center, ON, Canada",1471.0,254.34452998005113,898.737865160509,1.6367397625305222,0.14218542004640777
"Saint-Léonard-d'Aston Population Center, QC, Canada",1469.0,382.8531202667772,892.4788174369753,1.645977440919753,0.2585022175766475
"Caledon Population Center, ON, Canada",1466.0,271.8114559341105,515.513836890791,2.8437645996892313,0.5256857085178784
"Saint-Alexandre [de-Kamouraska] Population Center, QC, Canada",1466.0,434.7127283412958,758.679231192181,1.93230543255592,0.522722683859711
"Richibucto 15 Population Center, NB, Canada",1464.0,298.805143513179,506.52251786921363,2.89029598557356,0.2675612759981468
"Godefroy Population Center, QC, Canada",1463.0,472.3387999397392,1855.4597592435703,0.7884838206334546,0.3885696103738176
"Maliotenam Population Center, QC, Canada",1458.0,472.0243063924898,1829.6923080665144,0.7968552928665411,0.3675661835942825
"Puvirnituq Population Center, QC, Canada",1456.0,379.5954702455366,1652.1770260759727,0.8812614974184056,0.11783006202980303
"Saint-Étienne-des-Grès Population Center, QC, Canada",1455.0,292.7273972005878,600.4497979029593,2.423183428625531,0.0924471168290987
"Bon Accord Population Center, AB, Canada",1451.0,384.88140444084905,678.9172750678945,2.1372265123978385,0.39886280790811646
"Dowling Population Center, ON, Canada",1449.0,390.8109489211542,1067.8179412167008,1.3569728921664026,0.31969554359019564
"Bonaventure Population Center, QC, Canada",1447.0,300.94604889558656,455.9863356171876,3.1733407055749896,0.2585300367321925
"Crofton Population Center, BC, Canada",1446.0,394.6707989075271,417.47252151494627,3.463701023369584,0.22201948167034294
"McEwen Population Center, NB, Canada",1445.0,453.1959583616693,1742.0900164043435,0.8294634527453786,0.26785322878012074
"Saint-Basile-Sud Population Center, QC, Canada",1444.0,442.67536629271376,740.112903002246,1.9510536759222235,0.20767963787227184
"Oak Bluff Population Center, MB, Canada",1442.0,459.0869585584658,572.1494871563285,2.5203203574767903,0.6974500101649883
"Coleman Population Center, AB, Canada",1441.0,266.25153026641806,722.7898940377269,1.993663735321658,0.09425082911726734
"Brookside Population Center, NS, Canada",1439.0,160.46379618192276,341.38438337619726,4.215189885866153,0.5344744816719984
"Saint-Gédéon Population Center, QC, Canada",1439.0,321.59495923432263,540.4095074574835,2.662795491460173,0.2661298967470381
"Shelburne Population Center, NS, Canada",1439.0,284.79444323373014,492.5057740511776,2.921793156176215,0.16996426680771864
"Nobleford Population Center, AB, Canada",1438.0,452.9602805828361,1473.8366222011898,0.9756848068087306,0.7035693223594373
"Miller's Landing Population Center, BC, Canada",1437.0,194.57195728259828,745.3337485280114,1.927995348175213,0.057538743523520314
"Scott Population Center, QC, Canada",1433.0,201.37553973991456,467.6463710765421,3.0642812360570066,0.1517561880755208
"Wembley Population Center, AB, Canada",1432.0,432.4395402214848,608.5211883659648,2.353245913828057,0.5108885177494297
"Middleton Population Center, NS, Canada",1429.0,364.8089685776789,517.6581244087685,2.7605091712452112,0.42501843732203065
"Fox Creek Population Center, AB, Canada",1426.0,440.01341665715154,1048.2541085850157,1.360357177063569,0.12985542600712482
"Sainte-Croix Population Center, QC, Canada",1424.0,345.147611994885,314.95667209898915,4.521256814500646,0.2355669063622932
"Maria Population Center, QC, Canada",1421.0,238.00820924584283,232.40984069856657,6.1141989329230855,0.26538860042741985
"Kingsey Falls Population Center, QC, Canada",1419.0,346.26552484183776,493.18852132488126,2.877195917269236,0.34071433363286446
"Wikwemikong Population Center, ON, Canada",1417.0,246.45856158590598,411.19027193152556,3.4460931999771853,0.33801339813116443
"Whapmagoostui - Kuujjuarapik Population Center, QC, Canada",1411.0,439.4408973578615,1553.4444756889498,0.9083041087607744,0.17681282280447266
"Maskinongé Population Center, QC, Canada",1409.0,342.8712553362307,646.774032938979,2.178504281622782,0.36121801442835577
"Iroquois Population Center, ON, Canada",1406.0,267.8718056482285,498.4103553661481,2.820968675434337,0.21284587923253614
"Cambridge Bay Population Center, NU, Canada",1403.0,434.36140537930146,891.0279195930693,1.5745859014617043,0.1896674567510038
"Linière Population Center, QC, Canada",1400.0,390.54872330377094,847.6241724224793,1.6516754070366475,0.20357205243704832
"Bayfield Population Center, ON, Canada",1394.0,273.0034745932091,237.42174491994425,5.871408284317176,0.3851205288640071
"Elk Point Population Center, AB, Canada",1394.0,414.7347190730141,617.0343224779415,2.259193612442579,0.3987131997572434
"Stoney Point Population Center, ON, Canada",1394.0,237.33335820122318,29.069297155702092,47.9543757984035,0.7211778070871989
"Lions Bay Population Center, BC, Canada",1390.0,346.25199819269267,395.12337081806686,3.5178885954585066,0.5817768622606577
"Hastings Population Center, ON, Canada",1388.0,306.80532296311634,559.6772949958446,2.4800005510502356,0.22765793939375553
"Cross Lake 19 Population Center, MB, Canada",1387.0,235.7716966553938,298.35602316266727,4.64880844468084,0.2570799174861619
"West Lorne Population Center, ON, Canada",1385.0,373.77371760822956,763.2767228220273,1.8145450510783354,0.3311489470753442
"Saint-Antoine Population Center, NB, Canada",1383.0,330.24846326711634,532.6938360668844,2.5962380383660983,0.20575584899811933
"Saint-Jean-Port-Joli Population Center, QC, Canada",1381.0,385.19091908343285,806.3671996537151,1.7126192640189906,0.20043282073516033
"Two Hills Population Center, AB, Canada",1379.0,386.9473308583237,1099.9594898732364,1.2536825334894117,0.20015307942344354
"Yarrow Population Center, BC, Canada",1378.0,234.53478963658623,408.4947377336522,3.3733604688403287,0.23713864658510161
"Saint-Éphrem-de-Tring Population Center, QC, Canada",1373.0,364.7991262032932,692.4964943078812,1.9826815172143957,0.3891346509345527
"Chester Population Center, NS, Canada",1371.0,292.5755418406123,349.4031561510084,3.9238340463286145,0.30198309814013385
"Englehart Population Center, ON, Canada",1371.0,401.76117279244903,1030.5736817522827,1.330327005507157,0.21737730111301762
"Saint-Boniface Population Center, QC, Canada",1365.0,401.75371517510627,558.9488605566792,2.4420838762253543,0.5541003394530681
"Saint-Polycarpe Population Center, QC, Canada",1365.0,427.81198494185196,1546.130897938122,0.8828489242536495,0.2336459675355615
"Shilo CFB-BFC Population Center, MB, Canada",1362.0,459.65770484992413,1090.7467051449657,1.2486858714085993,0.7974585713462448
"L'Orignal Population Center, ON, Canada",1359.0,191.97107621453418,254.52277377808664,5.339404328450723,0.1877516913774039
"Port Rowan Population Center, ON, Canada",1357.0,375.4332576155575,412.5562220676977,3.2892486585193845,0.3500474793971005
"Saint-Charles Population Center, QC, Canada",1357.0,450.21098200520987,978.7890657627215,1.3864069874366216,0.4330799920143142
"Logan Lake Population Center, BC, Canada",1356.0,415.74886159384204,1441.5341413850872,0.940664505314524,0.21221908193767555
"Macamic Population Center, QC, Canada",1352.0,327.4725963542794,298.3080066560811,4.532228333913675,0.2476536194173533
"Nelson House 170 Population Center, MB, Canada",1351.0,214.829721852243,496.8909312599781,2.7189065346277044,0.043809870653026
"Langham Population Center, SK, Canada",1349.0,408.10866807051633,1521.2201120201182,0.8867881704565311,0.2645079498097813
"Daveluyville Population Center, QC, Canada",1345.0,361.3465661039662,492.84343381125205,2.729061417332598,0.1758017162558334
"Innerkip Population Center, ON, Canada",1342.0,401.64018859352376,905.4379729736776,1.4821556418630721,0.36807169534460743
"Saint-Alexandre Population Center, QC, Canada",1342.0,360.7304896893244,1038.1368498198183,1.292700476081666,0.4596666764720415
"Matagami Population Center, QC, Canada",1340.0,373.91149695936343,608.9098702306709,2.200654095970514,0.13721059626910828
"Placentia Population Center, NL, Canada",1338.0,203.5553658182868,508.2912344432379,2.6323491520871736,0.08442338026028606
"Hudson Bay Population Center, SK, Canada",1332.0,377.23545054955576,1025.502519900001,1.2988754041578428,0.2722093283325079
"La Broquerie Population Center, MB, Canada",1332.0,345.34806468407504,447.02998011611686,2.9796659267774626,0.3789377092828665
"Grande-Rivière Population Center, QC, Canada",1330.0,236.82327331296474,183.65597038734768,7.241801054411164,0.26788242900305403
"Shellbrook Population Center, SK, Canada",1330.0,409.63394985288613,944.2882389369414,1.408468246408834,0.15748722768547865
"Shawville Population Center, QC, Canada",1329.0,344.3514191446569,699.6877710636843,1.8994186478057464,0.2910803168591524
"Lamont Population Center, AB, Canada",1328.0,464.8716944035398,649.535998567724,2.0445364120361926,0.31840855551741964
"Wemindji Population Center, QC, Canada",1324.0,415.5588455500203,1847.4304871660047,0.7166710786672371,0.3541584220557925
"Longlac Population Center, ON, Canada",1316.0,297.73439319130557,756.6673082656413,1.7392055737367673,0.1760089422330528
"Stevensville Population Center, ON, Canada",1316.0,292.64965882401407,519.6553982873276,2.5324474725698085,0.457171295954044
"Brownsburg Population Center, QC, Canada",1315.0,456.3902942028197,1292.0349146488395,1.0177743535339385,0.2521575452360357
"Saint-Cyrille-de-Wendover Population Center, QC, Canada",1315.0,388.4186673739578,1398.051377263121,0.9405949032962541,0.1769658990266716
"Témiscaming Population Center, QC, Canada",1308.0,410.9480406667397,835.5003906162829,1.565528891057958,0.45252481800363165
"St-Pierre-Jolys Population Center, MB, Canada",1305.0,334.374900769019,499.5709768916204,2.6122414238710143,0.5547521469871269
"Sainte-Thècle Population Center, QC, Canada",1302.0,327.5917242320655,569.2956651721978,2.2870365605298915,0.3679501615262125
"Oka Population Center, QC, Canada",1299.0,355.00006267208863,310.8668982839271,4.178637246908069,0.20405780940079066
"Chapais Population Center, QC, Canada",1289.0,403.4554347768074,1246.987326031829,1.0336913399928962,0.25737089317299733
"Telkwa Population Center, BC, Canada",1288.0,237.15544617220732,420.90342933878577,3.0600843571727876,0.15620725952076656
"Vauxhall Population Center, AB, Canada",1286.0,319.22026235905037,472.9868870660105,2.7188914432220286,0.6578887636602522
"Landmark Population Center, MB, Canada",1284.0,354.1351184830056,579.1392919813925,2.2170832091310677,0.7164477904860505
"Valleyview Population Center, AB, Canada",1280.0,372.22461787456456,822.2948016655874,1.5566193503927233,0.23053418746058083
"Arborg Population Center, MB, Canada",1279.0,318.5921093354188,631.8073746038024,2.0243511731752784,0.33621470601945436
"Lanigan Population Center, SK, Canada",1277.0,348.30529610063695,688.361403571847,1.8551301589161724,0.27817640246614883
"Belmont Population Center, ON, Canada",1275.0,448.18980662965964,1283.9365690944458,0.9930397113770592,0.5094136498974359
"Bowden Population Center, AB, Canada",1275.0,393.83870563229317,452.9167701832767,2.8150867531004873,0.5542913181233458
"Les Escoumins Population Center, QC, Canada",1274.0,260.4436973534732,772.8255074172756,1.6484963135567454,0.23296182598919446
"Barriere Population Center, BC, Canada",1273.0,240.23394713315616,392.3338139255674,3.2446859149426013,0.25065886367983004
"Lac-Connelly Population Center, QC, Canada",1272.0,270.1192208285679,374.2671930946959,3.3986414611503566,0.3753126213979425
"Red Lake Population Center, ON, Canada",1263.0,313.3699082906089,810.1929885844346,1.5588878425209625,0.12044626846541753
"Wells Population Center, NB, Canada",1263.0,281.16390374931507,422.5955825723223,2.9886729821267175,0.25859646498280975
"Craigleith and Swiss Meadows Population Center, ON, Canada",1259.0,249.50438525797534,408.7204084947558,3.080345326128127,0.24037563671938666
"Obedjiwan Population Center, QC, Canada",1259.0,505.38786244470623,1997.9457133855983,0.630147251531962,0.495702626146426
"Lancaster Park Population Center, AB, Canada",1253.0,438.19712588624213,1366.8495526142176,0.9167065955455956,0.34351964303826776
"Osler Population Center, SK, Canada",1251.0,362.9007502396955,758.7763174835396,1.6487072292252167,0.5711117621930022
"Parc-Boutin Population Center, QC, Canada",1246.0,315.1952520486761,466.2156552939604,2.6725829256299134,0.4893053480882642
"Labelle Population Center, QC, Canada",1244.0,194.39701618994977,409.11698431787966,3.0406950766762226,0.14886080895054718
"Saint-Michel-de-Bellechasse Population Center, QC, Canada",1243.0,181.9044968802376,160.5888348277339,7.740264143104252,0.33927265027139725
"Powassan Population Center, ON, Canada",1241.0,306.1846136216905,739.1557723954281,1.6789424453497996,0.26753098336760733
"St. Clements Population Center, ON, Canada",1240.0,345.2188798362924,820.4167711790869,1.511426927825837,0.28275966368149147
"Inverness Population Center, NS, Canada",1228.0,331.5492964009921,449.8683476170434,2.729687488583553,0.3280503332294181
"Saint-Bernard Population Center, QC, Canada",1223.0,352.3385924464346,1394.8334005484521,0.8768072226540555,0.2880285369935406
"Mildmay Population Center, ON, Canada",1222.0,310.4550297043536,761.5074965112747,1.6047117140650597,0.33229774152928643
"Yamachiche Population Center, QC, Canada",1222.0,288.98057362671204,660.800895121177,1.8492711027213589,0.12802530754708916
"Claremont Population Center, ON, Canada",1215.0,273.02290384181333,572.9326781555504,2.1206680057270693,0.3098448057078586
"Jarvis Population Center, ON, Canada",1214.0,426.3482994229772,2159.6419750111772,0.5621302114178981,0.21619405806360628
"Vallée-Jonction Population Center, QC, Canada",1213.0,368.90173934704836,1141.2536621272445,1.062866249856341,0.44615162793119967
"Little Current Population Center, ON, Canada",1210.0,306.82074075470734,332.3575067576901,3.640657952348185,0.283773517995724
"Beaumont Population Center, QC, Canada",1209.0,234.52724879654644,202.8994230372194,5.958617239528689,0.36211660867247064
"Fairwinds Population Center, BC, Canada",1207.0,179.87699579842183,203.3261759972474,5.936274530714335,0.25050824500084823
"Notre-Dame-du-Lac Population Center, QC, Canada",1207.0,223.33302011925966,243.6657418880383,4.953507171946244,0.38194819391040025
"Markdale Population Center, ON, Canada",1206.0,306.32971559184847,508.9322852090521,2.369666918467584,0.35485613257039134
"Saint-Damien-de-Buckland Population Center, QC, Canada",1206.0,317.87517939892774,767.5020860950677,1.5713312339461407,0.33640576393278343
"Carleton Population Center, QC, Canada",1198.0,338.3984815550859,1137.1041930840472,1.0535534098689685,0.1581363326542215
"Creemore Population Center, ON, Canada",1194.0,354.0149780400448,747.2311888401249,1.5978990409291711,0.4297391972225058
"Swan Hills Population Center, AB, Canada",1191.0,277.3890255763294,497.5936816355921,2.393519138115217,0.5434493706452735
"Bassano Population Center, AB, Canada",1186.0,322.63954477056717,894.862096957364,1.325343875925172,0.2056329465262731
"LeBlanc Population Center, QC, Canada",1186.0,247.41991270351178,691.6861982895939,1.7146503760415468,0.19903531464184912
"Puntledge Population Center, BC, Canada",1185.0,497.20084806689414,402.2212195866418,2.9461399406471176,0.15351090829211572
"Ashcroft Population Center, BC, Canada",1182.0,243.60939605813783,482.62789162365914,2.449091775495009,0.23707938149350535
"Athabasca Population Center, AB, Canada",1181.0,344.3865004837753,581.1133384764235,2.032305785815162,0.3113336671077541
"Burgeo Population Center, NL, Canada",1176.0,225.96862127654813,365.6312037801218,3.2163556825615096,0.4910699308204172
"Bourget Population Center, ON, Canada",1175.0,264.62035450464765,527.8017426934437,2.226214703278197,0.46304476654059246
"New Dundee Population Center, ON, Canada",1174.0,369.8641579031523,696.0550048131607,1.6866483135411576,0.38163575063433053
"Mayerthorpe Population Center, AB, Canada",1171.0,354.7499802079192,908.6305390087488,1.288752633471331,0.19996550667084825
"Saint-Chrysostome Population Center, QC, Canada",1171.0,353.428083558464,808.914908480645,1.4476182695154503,0.4286565999660848
"Cultus Lake Population Center, BC, Canada",1164.0,228.96626260581402,647.4894648347079,1.7977126474129548,0.1758758439178628
"Legal Population Center, AB, Canada",1164.0,357.49372378817475,637.924481171808,1.824667393014672,0.4291213164848084
"Chemawawin 2 Population Center, MB, Canada",1163.0,304.6499308015493,765.6189371368812,1.5190324371405577,0.19771688899854328
"Cap-Saint-Ignace Population Center, QC, Canada",1160.0,179.36981610516042,258.9140131177242,4.480251903061601,0.19050050872697094
"Centreville Population Center, NS, Canada",1159.0,347.6968371169674,490.1686802383317,2.364492156937621,0.42102706443338483
"Lucknow Population Center, ON, Canada",1154.0,326.17522968858344,677.0632998259526,1.704419661051854,0.5175881120401702
"Saint-Elzéar Population Center, QC, Canada",1152.0,475.93931809372344,1753.4815107256336,0.6569786980663823,0.14707413005940437
"Eganville Population Center, ON, Canada",1149.0,321.02313859918155,471.76643195423463,2.435527248601407,0.3116591867504361
"Notre-Dame-du-Bon-Conseil Population Center, QC, Canada",1149.0,286.55591249000616,754.0620949896544,1.5237471922199777,0.3602730474614955
"Thessalon Population Center, ON, Canada",1147.0,278.14761500819833,590.9989253012282,1.940781870991359,0.09890105254346157
"Munster Population Center, ON, Canada",1145.0,364.4648196804403,1707.7630976039293,0.6704677022278371,0.4524114892954168
"Saint-Pacôme Population Center, QC, Canada",1145.0,216.62336054324848,939.8180724156916,1.2183209001896638,0.23497268102505933
"Chapleau Population Center, ON, Canada",1144.0,380.87113447846554,1929.3386539450146,0.5929492977610781,0.1836537329172684
"Golden Population Center, ON, Canada",1143.0,354.4660461427826,1229.6358630586792,0.9295434805852398,0.3440056987212008
"Salmo Population Center, BC, Canada",1140.0,272.2161016915922,459.8425377686305,2.479109491548584,0.46800296985684015
"Saint-Damase Population Center, QC, Canada",1139.0,382.53358674910845,572.7560328524011,1.9886302974891923,0.43911128846279435
"Irricana Population Center, AB, Canada",1135.0,374.47797930714177,996.6429861437009,1.1388230447410685,0.44153474713317226
"Lac-Simon Population Center, QC, Canada",1134.0,377.62078621972444,503.00607315935684,2.2544459411342705,0.33742560069940863
"Stirling Population Center, AB, Canada",1134.0,324.6814171418911,552.623303897716,2.0520307269016107,0.44253412906113854
"Le Bic Population Center, QC, Canada",1132.0,268.7033150078954,917.874411138491,1.233284190367522,0.08863565923989934
"Horseshoe Valley Population Center, ON, Canada",1127.0,198.3177918127101,420.6345073507884,2.6792856513318286,0.5326422799090412
"Wadena Population Center, SK, Canada",1127.0,319.2563426421774,760.7888091949275,1.4813572260514716,0.2921694716964795
"Hensall Population Center, ON, Canada",1126.0,351.6657091947766,603.8879297429859,1.8645843782292926,0.4813352306712957
"Notre-Dame-du-Mont-Carmel Population Center, QC, Canada",1126.0,345.9762733427917,898.9127108825386,1.252624405426986,0.2503152706606024
"Papineauville Population Center, QC, Canada",1126.0,278.57486167047483,369.0594346194025,3.050999092222646,0.17143188815831742
"Carnduff Population Center, SK, Canada",1125.0,336.22776188366703,1096.9857977235263,1.0255374338798269,0.1738975777069077
"Wilkie Population Center, SK, Canada",1124.0,319.02919856004235,743.2951363289216,1.5121853286318419,0.37367324516750516
"Saint-Jean-de-Matha Population Center, QC, Canada",1121.0,283.5959356792171,480.4147077199465,2.3334006681857815,0.4127144659613529
"Luceville Population Center, QC, Canada",1118.0,344.6077492850895,842.116499573621,1.327607285412486,0.20677997338707046
"Welcome Beach Population Center, BC, Canada",1116.0,237.19391685462136,793.0311879349905,1.4072586513350156,0.24978679500498485
"Waldheim Population Center, SK, Canada",1113.0,373.98809092934783,1124.6982262848348,0.989598786579866,0.3675194723624175
"Nakusp Population Center, BC, Canada",1112.0,335.4928950397625,679.1977749886923,1.6372256225640804,0.3088092140233173
"Gjoa Haven Population Center, NU, Canada",1110.0,263.89896924278844,879.8525348062453,1.2615750436457356,0.25995274986731404
