longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Atlanta GA HSA, Atlanta GA HRR, USA",0.34607527386942544,0.12661922539161832,0.41255115029430106,0.07205321623938195,0.001488163885970083,0.0003531043280908731,0.04085986599121225,0.5713559406236107,0.37627772195522585,0.14615429260801777
"St Louis MO HSA, St Louis MO HRR, USA",0.6512977887367273,0.037138525575888655,0.22248680886369782,0.03859397868909004,0.0017625082735925571,0.00028782779740652004,0.048432562063597126,0.6781513593621219,0.3826433262192068,0.09123716526771083
"Columbus OH HSA, Columbus OH HRR, USA",0.6355640936414035,0.060623918504712104,0.19068698487455846,0.05828514770305893,0.0016350540330538328,0.0003056788334390001,0.052899122409774096,0.5796899525259824,0.2360354761652159,0.10521886666517061
"Portland OR HSA, Portland OR HRR, USA",0.6675652362137312,0.12499313473050991,0.03706082467232472,0.0876751451398738,0.005686058495326771,0.005428247434004568,0.07159135331422904,0.5213943026948231,0.08821258442586842,0.03895508502446419
"Orlando FL HSA, Orlando FL HRR, USA",0.3973068978366118,0.32094953825300854,0.17378837667337033,0.051775645361692074,0.0015261734527613289,0.0007530247576363851,0.05390034366491957,0.4390698512021955,0.20258042185732966,0.10873673464589896
"Minneapolis MN HSA, Minneapolis MN HRR, USA",0.6804110294151141,0.0719600813937674,0.11638306608786075,0.0728906305414039,0.006235330022834245,0.0003318741715346968,0.05178798836748492,0.575177759877214,0.16751920809658902,0.07170725000797874
"Fort Worth TX HSA, Fort Worth TX HRR, USA",0.4556896951190742,0.31546475098186827,0.14279678055657863,0.04071698743025513,0.003634514720805748,0.0014352142997485207,0.04026205689166949,0.4835259248463371,0.22826615651394452,0.11903272357022598
"Raleigh NC HSA, Raleigh NC HRR, USA",0.581269164379257,0.11697140749945116,0.17850547615187157,0.07310192831141103,0.0028804860165497015,0.0005000495027484787,0.04677148813871101,0.5109555456417398,0.19717872713676146,0.09653043228374271
"Charlotte NC HSA, Charlotte NC HRR, USA",0.5009196736618586,0.1383476157343149,0.2532343599597665,0.06162426409883878,0.002475295712395586,0.0004549698789751281,0.04294382095385048,0.5081140270122341,0.25497522661934546,0.12708727740692255
"San Jose CA HSA, San Jose CA HRR, USA",0.2586143758936979,0.27414800799823297,0.02448150989897581,0.3948110301212523,0.0017895755588881526,0.0032282112091514665,0.04292728931980144,0.43185609982580747,0.18803513825921522,0.11218774494279217
"Bronx NY HSA, Bronx NY HRR, USA",0.06966339977455965,0.556014488843911,0.2960975197187391,0.045855091145852324,0.002162535780999141,0.0003076837827315029,0.029899280953207277,0.48846297369972624,0.14034647145794485,0.16141439650506847
"Baltimore MD HSA, Baltimore MD HRR, USA",0.4466376407137496,0.07563621616141133,0.3735128089356559,0.05555754119202863,0.002327571178381233,0.0003224025261186164,0.04600581929265469,0.5727477028073656,0.3428994968949607,0.19164855546698567
"Mesa AZ HSA, Mesa AZ HRR, USA",0.619354615560448,0.2257439455733208,0.04164636493786167,0.04545105929909409,0.017221129437807535,0.002993377124914282,0.047589508066553585,0.49742031967161715,0.10139635436351171,0.05483506286073052
"Salt Lake City UT HSA, Salt Lake City UT HRR, USA",0.6880179627259814,0.18911792995777973,0.017282388491625948,0.03947849369193199,0.005972439899107237,0.01699859921613618,0.04313218601743753,0.5751645007049033,0.1279790191351821,0.04665483124996089
"Memphis TN HSA, Memphis TN HRR, USA",0.4128714735228465,0.07204905467552376,0.45441734125810185,0.0244604869352738,0.0017396582923840003,0.0003596113431253146,0.03410237397274484,0.6241517752445261,0.3900422317035686,0.1778940814958708
"Cincinnati OH HSA, Cincinnati OH HRR, USA",0.6926735403409467,0.04121618454506222,0.17906573415722601,0.038057085223755394,0.0013851870649066009,0.0007168383468915723,0.046885430321211466,0.6622352819704159,0.3005520054560992,0.10501536648731497
"Seattle WA HSA, Seattle WA HRR, USA",0.5659121825691092,0.10248067954315161,0.07324749010036324,0.17106932446744946,0.004683399876571705,0.006281910879533002,0.07632501256382175,0.44171163452642703,0.11249780289204728,0.05542211193440969
"Richmond VA HSA, Richmond VA HRR, USA",0.5721543085012247,0.07880325566855825,0.2532273030249402,0.04526163276310066,0.00315246102013374,0.0003919901688204073,0.04700904885322201,0.5687374666122573,0.27908686083097484,0.12788745722398626
"Sacramento CA HSA, Sacramento CA HRR, USA",0.35849353206663603,0.2519238326900563,0.10147891664701672,0.19941587963480067,0.004493424509061725,0.013485237722923414,0.07070917672950511,0.33914554059255564,0.12214708793533641,0.06903624185223384
"Indianapolis IN HSA, Indianapolis IN HRR, USA",0.5785617445499677,0.10867098127563134,0.22757089089143104,0.03668654219728038,0.0015749784157133608,0.00035580347507014893,0.04657905919490611,0.5646791447754723,0.2725822018459858,0.12416673016829508
"Tucson AZ HSA, Tucson AZ HRR, USA",0.5053076978232318,0.37309443155168404,0.0326760065825946,0.02687601322814706,0.02111449412480697,0.001792550335687841,0.03913880635384769,0.5445133342134079,0.24316119632426497,0.06725629955045577
"Jacksonville FL HSA, Jacksonville FL HRR, USA",0.5311196993334278,0.10581566444475961,0.260731633810807,0.04690823996596227,0.002338320805559495,0.0009058998723585307,0.05218054176712523,0.5157854826325604,0.2360554863171294,0.09314947521061144
"Tampa FL HSA, Tampa FL HRR, USA",0.45426703910311617,0.28907171329502335,0.15156422405106873,0.056191695727493635,0.001743197778394288,0.0006063689524637467,0.04655576109244009,0.44085735209083543,0.18001589193904868,0.10114390921130165
