longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"Healy Lake ANVSA, USA",0.0,0.0,135.798682815188,0.0,40.814979771587005,0.0,174.72935050135462,0.0,133.63582659921485
"Dot Lake ANVSA, USA",0.0,0.0,186.72286580858642,0.5217391304347826,1.8855751104554448,0.0,225.17526059351002,0.0,184.59852744924373
"Red Devil ANVSA, USA",0.0,0.0,261.62653228197314,0.0,12.234282490784096,0.0,118.23643219731025,0.0,404.250339232783
"Lake Minchumina ANVSA, USA",0.0,0.0,244.12674564548058,0.0,141.0480263924262,0.0,193.65641558202339,0.0,249.36397651831274
"Alatna ANVSA, USA",0.0,0.0,299.85225928791624,0.0,5.056387922748041,0.0,297.04801549896445,0.0,305.0330088245542
"Lime Village ANVSA, USA",0.0,0.0,248.1738948827219,0.0,84.046338645026,0.0,182.05512518778812,0.0,296.4762887974285
"Portage Creek ANVSA, USA",0.0,0.0,50.804960178007505,0.0,42.768077586415565,0.0,50.31028638496803,0.0,508.56120753237684
"Ugashik ANVSA, USA",0.0,0.0,181.61172938724215,0.0,18.00520434797786,0.0,75.70069754632763,0.0,594.3001470418487
"Belkofski ANVSA, USA",0.0,0.0,483.4843801987421,0.0,17.418991862678048,0.0,319.531303920582,0.0,989.8720722021063
"Council ANVSA, USA",0.0,0.0,91.89910664314175,0.0,27.057621028367834,0.0,93.03727414696586,0.0,757.9789431784432
"Ekuk ANVSA, USA",0.0,0.0,20.56190737758185,0.0,2.2762979491669033,1.0,25.618123994320136,0.0,556.5680982111663
"Hamilton ANVSA, USA",0.0,0.0,192.39690055334944,0.0,19.115652061428374,0.0,36.25143273502994,0.0,752.4736268924016
"Kodiak ANVSA, USA",0.0,0.0,12.6233521048939,0.0,7.625707688328176,1.0,12.763812045433387,0.0,408.2846523066755
"Paimiut ANVSA, USA",0.0,0.0,236.84042503172975,0.0,16.303619704654068,0.0,135.18821423382508,0.0,847.2182116880359
"Telida ANVSA, USA",0.0,0.0,289.08709086569235,0.0,68.11674589149378,0.0,125.76587895696531,0.0,297.2567763535137
"Chuloonawick ANVSA, USA",0.0,0.0,186.44491471723342,0.0,28.125847435355656,1.0,26.09163962587706,0.0,765.1309802332036
"Georgetown ANVSA, USA",0.0,0.0,247.41884248176464,0.0,20.271154601274535,0.0,100.66236301224451,0.0,425.79329784112593
"Ivanof Bay ANVSA, USA",0.0,0.0,347.4705629491641,0.0,21.811790329575757,0.0,282.6543446896175,0.0,815.8281690785008
"Mary's Igloo ANVSA, USA",0.0,0.0,74.03686699221909,0.0,61.586382643697036,0.0,73.34727488690334,0.0,819.1615947176252
"Ohogamiut ANVSA, USA",0.0,0.0,89.51628746862801,0.0,33.646026642324834,0.0,31.305320628518462,0.0,642.7566418569698
"Solomon ANVSA, USA",0.0,0.0,39.6726638057784,0.0,38.63797554604534,0.0,41.55337209660726,0.0,805.5392427417347
"Uyak ANVSA, USA",0.0,0.0,99.06101118470296,0.0,63.88295624012771,0.0,91.25236423236643,0.0,467.833293484657
