longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"KS-02, USA",0.7383337644832328,1.0
"KS-03, USA",0.9283333560254333,1.0
"AK-00, USA",0.6349600690491157,1.0
"SC-03, USA",0.5323507530046334,1.0
"SC-04, USA",0.8302594077712923,1.0
"SC-05, USA",0.5326858168171946,1.0
"SC-06, USA",0.7503295933829683,1.0
"SC-01, USA",0.7328060743733272,1.0
"SC-02, USA",0.5892180420485146,1.0
"SC-07, USA",0.6346609628242772,1.0
"HI-02, USA",0.5874744126572969,1.0
"HI-01, USA",0.9693913091362137,1.0
"CO-04, USA",0.7390280329290628,1.0
"CO-03, USA",0.6780444210438806,1.0
"CO-02, USA",0.8315136063847476,1.0
"CO-05, USA",0.8528004167855965,1.0
"CO-01, USA",0.9980393895642873,1.0
"CO-07, USA",0.823468851886595,1.0
"CO-06, USA",0.9772364798297308,1.0
"CO-08, USA",0.8515929851010997,1.0
"CT-04, USA",0.912404376661319,1.0
"CT-03, USA",0.9127260676466225,1.0
"CT-01, USA",0.9077911615401788,1.0
"CT-05, USA",0.8126039082681517,1.0
"CT-02, USA",0.5185957059740317,1.0
"AL-02, USA",0.6824766110998879,1.0
"AL-07, USA",0.720367981230338,1.0
"AL-06, USA",0.6023080331144097,1.0
"AL-05, USA",0.6427383198143096,1.0
"AL-04, USA",0.5353045751051195,1.0
"AL-03, USA",0.5701452029525437,1.0
"AL-01, USA",0.6492670190622414,1.0
"MN-07, USA",0.5418063904714907,1.0
"MN-08, USA",0.5511375106545242,1.0
"MN-06, USA",0.4784105692880535,1.0
"MN-02, USA",0.7046341572832084,1.0
"MN-05, USA",1.0,1.0
"MN-04, USA",0.9876743977389978,1.0
"MN-03, USA",0.8102020016514536,1.0
"MN-01, USA",0.6735813691363234,1.0
"OR-06, USA",0.8401145831563327,1.0
"OR-03, USA",0.925227517632882,1.0
"OR-02, USA",0.6450285963503722,1.0
"OR-01, USA",0.8733845079855963,1.0
"OR-05, USA",0.8100576458243948,1.0
"OR-04, USA",0.7863802165934116,1.0
"NM-02, USA",0.6796185003527682,1.0
"NM-03, USA",0.6762032403760604,1.0
"NM-01, USA",0.8507945233426651,1.0
"NH-02, USA",0.6625786734227204,1.0
"NH-01, USA",0.7715777828109484,1.0
"ME-02, USA",0.4865630229895182,1.0
"ME-01, USA",0.6530809082487863,1.0
"NE-02, USA",0.9427939563842918,1.0
"NE-03, USA",0.6541696299525109,1.0
"NE-01, USA",0.8562911618146835,1.0
"VT-00, USA",0.5128048429659279,1.0
"WY-00, USA",0.7530575486564122,1.0
"RI-02, USA",0.8344532414832669,1.0
"RI-01, USA",0.9646127011118856,1.0
"MT-02, USA",0.7131391425772855,1.0
"MT-01, USA",0.6476336993093678,1.0
