longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,geoid
"Dawes County, Nebraska, USA",0.09988179669030745,0.13355970571590267,0.093189964157706,0.7732503301263912,31045
"Murray County, Minnesota, USA",0.15813953488372107,0.07415012548482786,0.18161076887976307,0.7442391056354091,27101
"Lake County, Oregon, USA",0.27341698278377563,0.13131313131313174,0.32948532948533127,0.5392015392015369,41037
"Baraga County, Michigan, USA",0.19500632111251598,0.08210290827740513,0.297539149888143,0.6203579418344518,26013
"Harrison County, Missouri, USA",0.16645119586296034,0.1194849060586868,0.24403630990078137,0.6364787840405317,29081
"Clay County, Kansas, USA",0.20970873786407626,0.09979633401222018,0.15987780040733227,0.7403258655804477,20027
"San Miguel County, Colorado, USA",0.09154145798553158,0.13347841857091053,0.1213275299238303,0.7451940515052591,08113
"Clay County, West Virginia, USA",0.1761049723756907,0.06883847197983324,0.47450067868915985,0.45666084933100687,54015
"Franklin city-County, Virginia, USA",0.18954382958625998,0.06462016664003886,0.3327794023509466,0.6026004310090146,51620
"Schoolcraft County, Michigan, USA",0.13667868034377592,0.09470810583788347,0.320033599328014,0.5852582948341026,26153
"Allendale County, South Carolina, USA",0.32942708333333215,0.18909172864548116,0.30989407257155693,0.5010141987829617,45005
"Graham County, North Carolina, USA",0.23301587301587273,0.2351630544865304,0.20518533522382074,0.5596516102896488,37075
"Twiggs County, Georgia, USA",0.2842287694974004,0.1567723342939481,0.21882804995196928,0.6243996157540826,13289
"Traill County, North Dakota, USA",0.18253968253968317,0.08640628409338866,0.11259000654593065,0.8010037093606808,38097
"Hamilton County, Illinois, USA",0.25360501567398197,0.07147348564242301,0.23139802976315269,0.6971284845944242,17065
"Lemhi County, Idaho, USA",0.14311216899732235,0.16140956136027634,0.25209462789551507,0.5864958107442085,16059
"Liberty County, Florida, USA",0.24923211935059225,0.18955512572533853,0.2838491295938105,0.5265957446808509,12077
"Thomas County, Kansas, USA",0.09823120656980457,0.08000000000000011,0.11831578947368437,0.8016842105263154,20193
"San Augustine County, Texas, USA",0.23839595832017693,0.2843502561714017,0.20703306939916133,0.5086166744294371,48405
"Power County, Idaho, USA",0.08565072302558403,0.1708371246587802,0.13193812556869866,0.6972247497725211,16077
"Richardson County, Nebraska, USA",0.18684645019262427,0.16685456595264972,0.10146561443066485,0.7316798196166854,31147
"Pocahontas County, West Virginia, USA",0.2785027472527476,0.08352474420547083,0.4351639173105032,0.4813113384840261,54075
"Anderson County, Kansas, USA",0.22471554993678777,0.19259595730183982,0.13354531001589837,0.6738587326822618,20003
"Searcy County, Arkansas, USA",0.30701754385964913,0.09041360479253027,0.37390788724022445,0.5356785079672453,05129
"Taylor County, Georgia, USA",0.300387596899225,0.21815221815221775,0.25417175417175414,0.5276760276760282,13269
"Doddridge County, West Virginia, USA",0.21437851883932466,0.06879670188095853,0.2527699046637466,0.6784333934552949,54017
"Winkler County, Texas, USA",0.13073815644509737,0.2510238496747773,0.042158516020236084,0.7068176343049867,48495
"Humphreys County, Mississippi, USA",0.23495409724583488,0.2038469165179454,0.3541542732500496,0.4419988102320051,28053
"Major County, Oklahoma, USA",0.11605171870072578,0.16577540106951819,0.10392931876307816,0.7302952801674035,40093
"Greene County, Alabama, USA",0.38610038610038655,0.24676409185803733,0.3102296450939455,0.44300626304801716,01063
"Ballard County, Kentucky, USA",0.1392190152801356,0.07248520710059167,0.3127641589180052,0.6147506339814031,21007
"Yoakum County, Texas, USA",0.10999254287844908,0.2941976427923841,0.07751586582048957,0.6282864913871262,48501
"Lincoln County, Georgia, USA",0.396545885540129,0.20529801324503286,0.19483016449476606,0.5998718222602012,13181
"Washakie County, Wyoming, USA",0.10415430267062338,0.1780788773288168,0.06266634406000482,0.7592547786111783,56043
"Coleman County, Texas, USA",0.19894475481067636,0.34578788582037573,0.17080529125087054,0.48340682292875364,48083
"Franklin County, Mississippi, USA",0.16048177083333343,0.17713004484304898,0.2526905829596413,0.5701793721973097,28037
"Merrick County, Nebraska, USA",0.1457270408163262,0.11840909090909164,0.10045454545454534,0.7811363636363631,31121
"Kane County, Utah, USA",0.0748502994011976,0.1368993653671798,0.08159564823209416,0.781504986400726,49025
"Pleasants County, West Virginia, USA",0.11618757782958271,0.14587005510325884,0.1800856964122054,0.6740442484845357,54073
"Benton County, Mississippi, USA",0.3446995273463878,0.14963158889098827,0.29775174759115797,0.5526166635178538,28009
"Decatur County, Iowa, USA",0.15329184408778254,0.083536991779605,0.22328371473006076,0.6931792934903342,19053
"McCulloch County, Texas, USA",0.10420650095602313,0.2727885047148632,0.15963179164795704,0.5675797036371797,48307
"Northwest Arctic Borough, Alaska, USA",0.17970620078581756,0.27434065378885397,0.3383459004600134,0.38731344575113275,02188
"Red River Parish, Louisiana, USA",0.2024999999999998,0.15381185911725387,0.37806509139545247,0.4681230494872937,22081
"Boise County, Idaho, USA",0.10466890448581019,0.24093324093324192,0.10025410025410025,0.6588126588126579,16015
"Clay County, Tennessee, USA",0.25227043390514625,0.15373134328358212,0.3087420042643926,0.5375266524520254,47027
"Valley County, Montana, USA",0.1763485477178427,0.13213780084945695,0.2026899480887207,0.6651722510618223,30105
"Monroe County, Iowa, USA",0.16744496330887232,0.050641613198900086,0.22227314390467484,0.7270852428964252,19135
"Dade County, Missouri, USA",0.2032085561497333,0.16689911668991272,0.1971176197117629,0.6359832635983245,29057
"Grant County, South Dakota, USA",0.12471207634090126,0.14223941738734672,0.04187528447883468,0.8158852981338186,46051
"Cleveland County, Arkansas, USA",0.27030965391621137,0.07758067963239997,0.25539645223338264,0.6670228681342173,05025
"Doniphan County, Kansas, USA",0.16265709156193914,0.11636522118108504,0.12617127914578338,0.7574634996731315,20043
"Marion County, Georgia, USA",0.34131326949384433,0.2505480052608504,0.17645769399386224,0.5729943007452872,13197
"Adair County, Iowa, USA",0.1999999999999996,0.055693909893593144,0.22526601765904422,0.7190400724473626,19001
"Harney County, Oregon, USA",0.17197659297789328,0.09485637942551764,0.31997327989311924,0.5851703406813632,41025
"Nicholas County, Kentucky, USA",0.2536142125823969,0.05751556052142212,0.4438086642028563,0.49867577527572166,21181
"Wheeler County, Georgia, USA",0.5006553079947572,0.39558725206151096,0.3088923556942276,0.2955203922442614,13309
"Kingman County, Kansas, USA",0.18759836323575743,0.13234965347641395,0.12653699977643626,0.7411133467471498,20095
"Conejos County, Colorado, USA",0.21892153697126301,0.1891348088531182,0.3800581265370009,0.4308070646098809,08021
"East Carroll Parish, Louisiana, USA",0.4080433800271128,0.07851384507535927,0.48370136698212385,0.43778478794251696,22035
"Worth County, Iowa, USA",0.15834386852086035,0.07035626260362977,0.16020613936813755,0.7694375980282325,19195
"Lake County, Colorado, USA",0.14883720930232566,0.19274845012211156,0.12361450309975586,0.6836370467781326,08065
"Hutchinson County, South Dakota, USA",0.17479395604395606,0.0692423482187657,0.08605117912694432,0.84470647265429,46067
"Chariton County, Missouri, USA",0.18454935622317736,0.12088477366255128,0.1409465020576135,0.7381687242798352,29041
"Gilmer County, West Virginia, USA",0.2534085566525625,0.14073139974779295,0.22168978562421193,0.637578814627995,54021
"Wallowa County, Oregon, USA",0.1284796573875805,0.13025641025641058,0.22205128205128236,0.647692307692307,41063
"Lee County, Kentucky, USA",0.29049569959010113,0.03786680530839331,0.5145957584463647,0.44753743624524206,21129
"Castro County, Texas, USA",0.1721141911460492,0.33889442231075684,0.08441235059760939,0.5766932270916338,48069
"Grant County, Kansas, USA",0.055038445973290044,0.26806701675418937,0.016254063515878974,0.7156789197299317,20067
"Elliott County, Kentucky, USA",0.3170518638808743,0.13456012575215806,0.44975556272234957,0.41568431152549234,21063
"Rappahannock County, Virginia, USA",0.11720158672917416,0.184766938971648,0.12085535800096124,0.6943777030273907,51157
"Pepin County, Wisconsin, USA",0.15696533682145175,0.10283018867924525,0.17429245283018868,0.7228773584905661,55091
"Pierce County, Nebraska, USA",0.11918909472212515,0.10599651654640446,0.06120925603383908,0.8327942274197564,31139
"Lexington city-County, Virginia, USA",0.12699857673610468,0.024766748552897767,0.059901556202673664,0.9153316952444286,51678
"Grand Isle County, Vermont, USA",0.0875213675213676,0.05396966993755579,0.18644067796610173,0.7595896520963425,50013
"Jefferson County, Mississippi, USA",0.13225538971807627,0.17587822014051527,0.28337236533957855,0.5407494145199061,28063
"Jefferson County, Nebraska, USA",0.20951772596614637,0.14014251781472684,0.14631828978622258,0.7135391923990506,31095
"Grant County, Oregon, USA",0.18112400733048253,0.11821503131524008,0.25913361169102306,0.6226513569937369,41023
"Newton County, Arkansas, USA",0.2571325388226798,0.0789149198520345,0.28384710234278704,0.6372379778051785,05101
"Van Buren County, Iowa, USA",0.27151854443666856,0.17182962245885755,0.2674249757986449,0.5607454017424975,19177
"Crook County, Wyoming, USA",0.11091424521615928,0.10687991876110682,0.06448337141406459,0.8286367098248286,56011
"Ferry County, Washington, USA",0.2522154055896383,0.07604290822407618,0.4123957091775926,0.5115613825983312,53019
"Dallam County, Texas, USA",0.15927334178284797,0.3371212121212123,0.06767676767676765,0.5952020202020201,48111
"Chugach Census Area, Alaska, USA",0.08601688509067183,0.17753584320273824,0.11205341825780829,0.7104107385394536,02063
"Kit Carson County, Colorado, USA",0.11234817813765198,0.10692734733285027,0.2181993724354329,0.6748732802317169,08063
"Union County, Indiana, USA",0.14858156028368788,0.11951384199864977,0.12626603646184997,0.7542201215395004,18161
"Pocahontas County, Iowa, USA",0.1361743031079787,0.07567964731814857,0.20058780308596516,0.7237325495958863,19151
"Brooks County, Texas, USA",0.33979381443298945,0.32630714481248313,0.25595401040240895,0.41773884478510803,48047
"Nemaha County, Nebraska, USA",0.14674302075876802,0.12961639266142438,0.14367405289492496,0.7267095544436506,31127
"Beaver County, Utah, USA",0.16321730950141122,0.16381850324101352,0.056570418385385964,0.7796110783736004,49001
"Blaine County, Montana, USA",0.19439501779359478,0.20943643512450827,0.33551769331585846,0.45504587155963333,30005
"Shannon County, Missouri, USA",0.24615384615384672,0.241823587710605,0.19350842418235878,0.5646679881070362,29203
"Caribou County, Idaho, USA",0.08016194331983818,0.16329113924050626,0.13164556962025292,0.7050632911392407,16029
"Goliad County, Texas, USA",0.28266566828903006,0.17982456140350878,0.12229102167182664,0.6978844169246646,48175
"Ida County, Iowa, USA",0.15181294476448662,0.0795425006498572,0.16064465817520152,0.7598128411749413,19093
"Lake County, Tennessee, USA",0.22549492998551418,0.22122302158273388,0.3215827338129497,0.45719424460431646,47095
"Bon Homme County, South Dakota, USA",0.184867075664622,0.09192111959287515,0.08524173027989804,0.8228371501272268,46009
"Fall River County, South Dakota, USA",0.16259129882502418,0.18204558087826553,0.14202334630350194,0.6759310728182325,46047
"Swisher County, Texas, USA",0.20670165522809925,0.3095170855690478,0.17537418808246275,0.5151087263484895,48437
"Forest County, Pennsylvania, USA",0.23455645471961004,0.09542954987362544,0.37567756679233105,0.5288928833340435,42053
"Tillman County, Oklahoma, USA",0.22438095238095215,0.21750924784217104,0.1906288532675712,0.5918618988902578,40141
"Powell County, Montana, USA",0.2626086956521738,0.08357915437561453,0.24188790560471954,0.674532940019666,30077
"Bailey County, Texas, USA",0.18801229508196743,0.3024691358024693,0.18724279835390942,0.5102880658436213,48017
"Schuyler County, Illinois, USA",0.1348439821693909,0.09242277992278004,0.2811293436293434,0.6264478764478766,17169
"Wabaunsee County, Kansas, USA",0.2033898305084751,0.12133227597145126,0.10705789056304542,0.7716098334655034,20197
"Pembina County, North Dakota, USA",0.2179530771846304,0.08614730124966749,0.11831959585216659,0.7955331028981659,38067
"Weston County, Wyoming, USA",0.1343500363108207,0.1522981366459632,0.09937888198757759,0.7483229813664591,56045
"Huerfano County, Colorado, USA",0.2645772594752184,0.10819388343912262,0.3638199653779569,0.5279861511829204,08055
"Southeast Fairbanks Census Area, Alaska, USA",0.24823695345557123,0.23603793466807135,0.23524762908324606,0.5287144362486825,02240
"Monroe County, Arkansas, USA",0.29580965909090917,0.10695970695970697,0.3687423687423686,0.5242979242979245,05095
"Broadwater County, Montana, USA",0.1998549147624235,0.148447361777329,0.16510982075233496,0.686442817470336,30007
"Charles City County, Virginia, USA",0.28103683492496584,0.11413307430791654,0.17144244779018944,0.7144244779018939,51036
"Thurston County, Nebraska, USA",0.20730503455083918,0.2569405099150146,0.15892351274787525,0.5841359773371102,31173
"Tucker County, West Virginia, USA",0.22724014336917525,0.08234174202760587,0.3019990480723469,0.6156592099000472,54093
"Clinch County, Georgia, USA",0.3079203727234224,0.2994054696789535,0.1797859690844231,0.5208085612366232,13065
"Refugio County, Texas, USA",0.2672453174965739,0.2459688439464336,0.17627767149494383,0.5777534845586226,48391
"Burt County, Nebraska, USA",0.1831541218637993,0.17384196185286085,0.15204359673024478,0.6741144414168944,31021
"Galax city-County, Virginia, USA",0.14712230215827335,0.1541766109785203,0.26443914081145586,0.5813842482100238,51640
"Lac qui Parle County, Minnesota, USA",0.16508271735304483,0.04324028461959502,0.21921182266009862,0.7375478927203064,27073
"Russell County, Kansas, USA",0.11228668941979514,0.16639388979814485,0.14811783960720135,0.6854882705946538,20167
"Kearney County, Nebraska, USA",0.1201764057331866,0.0725240447101641,0.07746295814920712,0.8500129971406287,31099
"Childress County, Texas, USA",0.1985507246376814,0.32553902216823505,0.08502884907379304,0.5894321287579719,48075
"La Salle County, Texas, USA",0.2253747323340469,0.34614173228346473,0.05889763779527568,0.5949606299212598,48283
"Hancock County, Tennessee, USA",0.32363253856942487,0.15690747782002534,0.370088719898606,0.4730038022813686,47067
"Pershing County, Nevada, USA",0.14701130856219713,0.17732457656412004,0.18423781541652226,0.6384376080193576,32027
"Buena Vista city-County, Virginia, USA",0.1421929484695854,0.11116637652325298,0.2387465804526238,0.6500870430241232,51530
"Clark County, Missouri, USA",0.24830795262267477,0.1831590238669875,0.14963797264682163,0.6672030034861909,29045
"King and Queen County, Virginia, USA",0.28155956596213105,0.06080422248312476,0.21135880517414515,0.72783697234273,51097
"Fremont County, Iowa, USA",0.1440554339897888,0.05600841440967667,0.19589797528267092,0.7480936103076524,19071
"Wolfe County, Kentucky, USA",0.3226222402224239,0.015750665036027234,0.723104718853669,0.2611446161103038,21237
"Surry County, Virginia, USA",0.23161764705882362,0.12928348909657325,0.17082035306334378,0.6998961578400829,51181
"Rio Blanco County, Colorado, USA",0.08762057877813498,0.14315679077084453,0.20136339800734152,0.655479811221814,08103
"Wilkin County, Minnesota, USA",0.1892055368590043,0.0454081038528007,0.20442013165614722,0.750171764491052,27167
"Wayne County, Iowa, USA",0.2358044164037857,0.09402412280701772,0.2538377192982449,0.6521381578947373,19185
"Fulton County, Kentucky, USA",0.2141166550790665,0.10490558072435127,0.4581686768354098,0.4369257424402389,21075
"Dallas County, Arkansas, USA",0.32545141874462585,0.10882842865074963,0.288450860632983,0.6027207107162673,05039
"Howard County, Nebraska, USA",0.1662726556343585,0.10209068693999462,0.06190605484659237,0.836003258213413,31093
"Moore County, Tennessee, USA",0.23542125430829336,0.1281613128273811,0.1696255382652511,0.7022131489073679,47127
"Norman County, Minnesota, USA",0.18314606741573045,0.08799579721565565,0.21618071972681938,0.695823483057525,27107
"Randolph County, Georgia, USA",0.19317235636969193,0.2039757994814176,0.2662057044079514,0.529818496110631,13243
"Treutlen County, Georgia, USA",0.2661001788908768,0.26970954356846516,0.2637818612922348,0.46650859513930004,13283
"Henderson County, Illinois, USA",0.17655786350148353,0.06270447110141779,0.16984732824427498,0.7674482006543072,17071
"Bottineau County, North Dakota, USA",0.12180974477958201,0.084324025435444,0.12745369090406486,0.7882222836604912,38009
"Ellsworth County, Kansas, USA",0.13203463203463175,0.08717466290373152,0.12511759172154313,0.7877077453747253,20053
"Bear Lake County, Idaho, USA",0.09726580008964603,0.12536273940800916,0.13145676146256507,0.7431804991294257,16007
"Saguache County, Colorado, USA",0.18700034758428907,0.1471328671328672,0.3655944055944061,0.48727272727272675,08109
"Spink County, South Dakota, USA",0.11752745018300073,0.12267554815431615,0.06494587843463757,0.8123785734110462,46115
"Moody County, South Dakota, USA",0.1321746160064673,0.0958710407239818,0.09021493212669673,0.8139140271493215,46101
"Lafayette County, Arkansas, USA",0.30319999999999964,0.1381001548786782,0.3995869901910164,0.46231285493030544,05073
"Antelope County, Nebraska, USA",0.18795550441120096,0.10303208713570798,0.11775095672652311,0.779216956137769,31003
"Bland County, Virginia, USA",0.35575221238938065,0.07963709677419352,0.1549059139784946,0.7654569892473119,51021
"Woodruff County, Arkansas, USA",0.38344722854973445,0.10362997658079627,0.2696135831381734,0.6267564402810304,05147
"Pawnee County, Kansas, USA",0.15609137055837538,0.1372147454651843,0.1325336454066707,0.730251609128145,20145
"Edwards County, Illinois, USA",0.140436746987952,0.09355452814794653,0.22953494696763702,0.6769105248844164,17047
"Brown County, Illinois, USA",0.21121121121121114,0.07177700348432024,0.19965156794425037,0.7285714285714294,17009
"Calhoun County, West Virginia, USA",0.22887029288702915,0.08375634517766492,0.405583756345178,0.5106598984771571,54013
"Teton County, Montana, USA",0.1647446457990118,0.10848774656306036,0.22474596533173902,0.6667662881052007,30099
"Osceola County, Iowa, USA",0.11884166980067702,0.08584422967595194,0.16344513928368393,0.7507106310403641,19143
"Quitman County, Mississippi, USA",0.36286594761171104,0.2609257822601498,0.34600465477114045,0.39306956296870993,28119
"Van Buren County, Tennessee, USA",0.2412935323383089,0.24881318067578886,0.26054174811505176,0.4906450712091593,47175
"Hamlin County, South Dakota, USA",0.14278846153846136,0.1182662538699691,0.045820433436532526,0.8359133126934983,46057
"Gentry County, Missouri, USA",0.21903520208604987,0.174465783067352,0.19312956451176633,0.6324046524208816,29075
"Pendleton County, West Virginia, USA",0.2850407201028717,0.0920794850265883,0.3204589980408618,0.5874615169325499,54071
"Iron County, Wisconsin, USA",0.13566583363084592,0.08551684422689318,0.2522315001439676,0.6622516556291391,55051
"Presidio County, Texas, USA",0.3116173120728934,0.3617221873035823,0.08799497171590182,0.5502828409805158,48377
"Menifee County, Kentucky, USA",0.2727699530516432,0.09039692701664534,0.4819462227912931,0.4276568501920615,21165
"Clay County, Nebraska, USA",0.12680115273775314,0.10671159786576853,0.11401291771974209,0.7792754844144894,31035
"Shelby County, Missouri, USA",0.18892228424216398,0.18140243902439002,0.12134146341463455,0.6972560975609755,29205
"Reynolds County, Missouri, USA",0.23746116289391928,0.20869330453563692,0.2707883369330452,0.5205183585313178,29179
"Grant County, Minnesota, USA",0.13893312101910787,0.07839669908635408,0.2522841143530798,0.6693191865605661,27051
"Greenwood County, Kansas, USA",0.2156089869925114,0.1258008153756555,0.1887012230634824,0.6854979615608622,20073
"Miller County, Georgia, USA",0.3741604109047806,0.2639952857984677,0.1479080730701236,0.5880966411314087,13201
"Sullivan County, Missouri, USA",0.22623762376237486,0.16633323806801906,0.18548156616176095,0.64818519577022,29211
"Benson County, North Dakota, USA",0.25908372827804166,0.11923944569771179,0.3296809539155654,0.5510796003867227,38005
"Ohio County, Indiana, USA",0.16461233330088582,0.09352536693376352,0.16333387313263178,0.7431407599336047,18115
"Sherman County, Kansas, USA",0.08530594015185383,0.1331696839521324,0.17490027615833076,0.6919300398895368,20181
"Crowley County, Colorado, USA",0.18805970149253728,0.12319790301441694,0.5344036697247705,0.34239842726081265,08025
"Essex County, Vermont, USA",0.1916452913155001,0.08425110132158599,0.39730176211453666,0.5184471365638774,50009
"Pondera County, Montana, USA",0.14899451553930515,0.10761390887290168,0.25959232613908906,0.6327937649880092,30073
"Taylor County, Iowa, USA",0.17089125102207717,0.10408042578355993,0.17770549970431695,0.7182140745121232,19173
"Chouteau County, Montana, USA",0.25215810995002264,0.11093401338858791,0.3379024545744344,0.5511635320369775,30015
"Cumberland County, Kentucky, USA",0.27254181966544255,0.13348194419012277,0.4211513271572101,0.4453667286526672,21057
"Stanton County, Nebraska, USA",0.1431797651309842,0.06967091609842835,0.06611325229765769,0.864215831603914,31167
"Sullivan County, Pennsylvania, USA",0.17889908256880707,0.08734309623430973,0.26098326359832635,0.651673640167364,42113
"Garza County, Texas, USA",0.14428152492668578,0.16332277367124282,0.11615628299894447,0.7205209433298128,48169
"Ontonagon County, Michigan, USA",0.16457564575645758,0.08612590040714053,0.2962730974005637,0.6176010021922957,26131
"Gilpin County, Colorado, USA",0.0738086707273379,0.0872718179544886,0.15653913478369588,0.7561890472618156,08047
"Carson County, Texas, USA",0.18361086765994752,0.1449133137062479,0.04481517827935881,0.8102715080143933,48065
"Mitchell County, Kansas, USA",0.10838445807770938,0.10492893861505902,0.16268521318415521,0.7323858482007858,20123
"Covington city-County, Virginia, USA",0.14919513152728714,0.11409189022510023,0.2553191489361703,0.6305889608387295,51580
"Ottawa County, Kansas, USA",0.18675721561969422,0.12496271995228178,0.12585744109752497,0.7491798389501932,20143
"Emporia city-County, Virginia, USA",0.19612360079999175,0.08201652440572692,0.31751181072939905,0.6004716648648739,51595
"Lander County, Nevada, USA",0.08485639686684056,0.07610816838583773,0.18845832171731225,0.7354335098968501,32015
"Talbot County, Georgia, USA",0.30207924676343617,0.17563817980022184,0.24223085460599333,0.5821309655937847,13263
"San Saba County, Texas, USA",0.17857142857142866,0.3401563081503543,0.14365463342017087,0.5161890584294747,48411
"Ransom County, North Dakota, USA",0.177440347071584,0.041203007518797144,0.15909774436090193,0.799699248120301,38073
"Alfalfa County, Oklahoma, USA",0.15949227373068492,0.17979576951130577,0.13457330415754892,0.6856309263311453,40003
"McCook County, South Dakota, USA",0.12224264705882412,0.11526381909547714,0.04805276381909547,0.8366834170854274,46087
"Lincoln County, Colorado, USA",0.1937086092715234,0.11155180961824501,0.20823004462072378,0.6802181457610312,08073
"Audubon County, Iowa, USA",0.1617293835068055,0.07547751078250167,0.21657424522489255,0.7079482439926058,19009
"Gray County, Kansas, USA",0.13583252190847125,0.164164803577132,0.03928457361865221,0.7965506228042157,20069
"Bent County, Colorado, USA",0.1839335180055396,0.15467775467775458,0.4049896049896044,0.4403326403326411,08011
"Lincoln County, Minnesota, USA",0.14520098441345308,0.07790463398253868,0.17965077233042315,0.7424445936870382,27081
"Putnam County, Illinois, USA",0.11966927763272416,0.05781710914454276,0.18171091445427726,0.76047197640118,17155
"Tripp County, South Dakota, USA",0.14659685863874355,0.1600391134289439,0.18350717079530604,0.6564537157757502,46123
"Dixon County, Nebraska, USA",0.18943125839677555,0.0876623376623379,0.07110389610389621,0.8412337662337659,31051
"Cameron Parish, Louisiana, USA",0.16836949697704623,0.14350794813251191,0.21132555033817252,0.6451665015293155,22023
"Lynn County, Texas, USA",0.15494296577946676,0.18442118226600954,0.10591133004926113,0.7096674876847292,48305
"Cook County, Minnesota, USA",0.07891653557187017,0.09100907885590709,0.21090431733839163,0.6980866038057012,27031
"Calhoun County, Georgia, USA",0.24502402196293716,0.22249508840864435,0.23919449901768172,0.538310412573674,13037
"Fillmore County, Nebraska, USA",0.16624257845631898,0.08090909090909087,0.10393939393939414,0.815151515151515,31059
"Prince of Wales-Hyder Census Area, Alaska, USA",0.29022648363314124,0.2699341474082672,0.2590450781972437,0.47102077439448914,02198
"Washington County, Kansas, USA",0.25725593667546076,0.08865710560625771,0.10299869621903478,0.8083441981747075,20201
"Cotton County, Oklahoma, USA",0.1724137931034488,0.18156337589536,0.18374338212394906,0.634693241980691,40033
"Greer County, Oklahoma, USA",0.20442520442520462,0.20652173913043426,0.21666666666666684,0.576811594202899,40055
"Harper County, Kansas, USA",0.17967332123412047,0.12998040496407587,0.20019595035924256,0.6698236446766815,20077
"Norton County, Kansas, USA",0.09856828193832547,0.11538461538461575,0.13642960812772054,0.7481857764876636,20137
"Cherry County, Nebraska, USA",0.13401582131223844,0.08956631049654293,0.1401634192331868,0.7702702702702703,31031
"Day County, South Dakota, USA",0.18323925314806785,0.13250444049733578,0.12007104795737121,0.747424511545293,46037
"Haskell County, Texas, USA",0.20837438423645335,0.3288590604026839,0.17696926880960767,0.4941716707877084,48207
"Mahnomen County, Minnesota, USA",0.19592055823939855,0.17143854748603315,0.3662709497206707,0.4622905027932961,27087
"Floyd County, Texas, USA",0.2090813093981,0.35134228187919564,0.12181208053691288,0.5268456375838915,48153
"Stark County, Illinois, USA",0.1657824933687009,0.08036001285760223,0.20765027322404384,0.7119897139183539,17175
"Morris County, Kansas, USA",0.17829119442022676,0.12409000661813378,0.12342819324950416,0.7524818001323621,20127
"Hartley County, Texas, USA",0.10328638497652591,0.22282608695652184,0.019474637681159424,0.7576992753623188,48205
"Boone County, Nebraska, USA",0.16613995485327365,0.0800699300699302,0.07972027972027972,0.84020979020979,31011
"McHenry County, North Dakota, USA",0.15285530270502465,0.057903494176372985,0.12312811980033218,0.8189683860232947,38049
"Yukon-Koyukuk Census Area, Alaska, USA",0.5007898894154813,0.3193867773874158,0.3308847013733636,0.34972852123922055,02290
"Luce County, Michigan, USA",0.18796992481202976,0.06209386281588448,0.28916967509025254,0.648736462093863,26095
"Jefferson County, Oklahoma, USA",0.27758872143898883,0.2466577540106948,0.19552139037433158,0.5578208556149737,40067
"Walworth County, South Dakota, USA",0.20562770562770613,0.15905245346869723,0.15059221658206423,0.6903553299492385,46129
"Stewart County, Georgia, USA",0.348948948948949,0.18078381795195944,0.30509903076274725,0.5141171512852931,13259
"Atchison County, Missouri, USA",0.15922493681550123,0.16604917480633172,0.13270461434826586,0.7012462108454023,29005
"Johnson County, Nebraska, USA",0.15005727376861377,0.1017644645055399,0.12679524004924117,0.7714402954452189,31097
"Hansford County, Texas, USA",0.15646258503401347,0.23804347826086966,0.04420289855072458,0.7177536231884059,48195
"Coal County, Oklahoma, USA",0.23422562141491418,0.31300539083557916,0.18092991913746595,0.5060646900269549,40029
"Stevens County, Kansas, USA",0.1762039660056657,0.2542763157894734,0.07203947368421038,0.6736842105263163,20189
"Brule County, South Dakota, USA",0.17035175879396983,0.10497592295345119,0.15120385232744774,0.743820224719101,46015
"Alexander County, Illinois, USA",0.40202133632790577,0.1683457913552159,0.4042898927526811,0.4273643158921029,17003
"Dewey County, South Dakota, USA",0.3272727272727266,0.3667601683029455,0.20792426367461417,0.42531556802244025,46041
"Martin County, Texas, USA",0.19700214132762306,0.12356604392002643,0.12192723697148478,0.7545067191084889,48317
"Aleutians West Census Area, Alaska, USA",0.15039840637450208,0.2215508559919438,0.06873111782477345,0.7097180261832827,02016
"Delta County, Texas, USA",0.2109868740884783,0.11817026683608649,0.1867852604828467,0.6950444726810668,48119
"Warren County, Georgia, USA",0.3853785900783287,0.16351174934725843,0.26077023498694524,0.5757180156657964,13301
"Polk County, Nebraska, USA",0.1348314606741573,0.12220309810671269,0.10258175559380361,0.7752151462994836,31143
"Carter County, Missouri, USA",0.20614732379438258,0.2604735883424408,0.30206435944140814,0.4374620522161511,29035
"Wirt County, West Virginia, USA",0.2013807977096877,0.06827689030161785,0.3058528463123669,0.6258702633860153,54105
"Pulaski County, Illinois, USA",0.38341410877759835,0.09467265725288844,0.3533376123234923,0.5519897304236192,17153
"Kingsbury County, South Dakota, USA",0.14213962832747393,0.0833912439193885,0.126476719944406,0.7901320361362054,46077
"Big Stone County, Minnesota, USA",0.14499121265377884,0.08982456140350868,0.21684210526315742,0.6933333333333338,27011
"Scott County, Kansas, USA",0.1956624233851964,0.09943582510578262,0.11953455571227099,0.7810296191819465,20171
"Crosby County, Texas, USA",0.14891416752843809,0.29137294394091956,0.153407183618664,0.5552198724404165,48107
"Lincoln County, Idaho, USA",0.17630700778642924,0.2511371020142949,0.15139701104613387,0.5974658869395713,16063
"Sheridan County, Nebraska, USA",0.17162032598274213,0.18723098995695767,0.18938307030129126,0.6233859397417512,31161
"Hamilton County, New York, USA",0.12971859986273163,0.07637075718015662,0.352154046997389,0.5714751958224544,36041
"Garfield County, Utah, USA",0.16072408118486017,0.22763900080580135,0.060838033843674526,0.7115229653505242,49017
