longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"County District 6, Choctaw OTSA, USA",0.1684787986048928,0.0023741717676604634,0.46122127355272086,0.2992433233156596,0.0686824327590664,0.2121848585866554,0.6535165453523375,0.13429859606100716
"Cheyenne and Arapaho District 1, Cheyenne and Arapaho OTSA, USA",0.16563558052065963,0.0007068462491728998,0.3977571413535073,0.283797393779897,0.15210303809676307,0.24795557324004464,0.6162140758934684,0.13583035086648707
"Polson District, Flathead Reservation, USA",0.17508541468930944,0.002943784990552413,0.4658243241626278,0.2730514592151731,0.08309501694233723,0.22940411058467616,0.6055821090732902,0.16501378034203368
"County District 3, Choctaw OTSA, USA",0.16800530557576468,0.0022274106055028354,0.3876045905563632,0.2972265942153683,0.14493609904700097,0.25320116882505095,0.5694748283727818,0.17732400280216717
"Nowata Non-Community, Cherokee OTSA, USA",0.16786166174609882,0.0046393926613243295,0.4487557992408271,0.3055672711935887,0.07317587515816118,0.24089306698002347,0.6529573051312183,0.10614962788875815
"Tuba City Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.15764956576173553,0.002260002100254486,0.24960476631534034,0.5153960189530735,0.07508964686959607,0.5006411328362028,0.39953859592518776,0.09982027123860929
"Shiprock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.15341911255519225,0.004897118063140159,0.24543387381777898,0.5254048189661751,0.07084507659771337,0.5131710587975085,0.41474547609552487,0.0720834651069667
"Chinle Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.18171763586875853,0.0,0.26150266049393694,0.5100450297329734,0.0467346739043312,0.5316440016729469,0.4297316721640072,0.038624326163045834
"Ottawa Non-Community, Cherokee OTSA, USA",0.1626178911636273,0.00785366174168325,0.4481948560019351,0.32766430747478587,0.05366928361796856,0.24537867449834888,0.636079823295993,0.11854150220565803
"Wakpamni District, Pine Ridge Reservation, USA",0.11796494673544099,0.0,0.10927848939178017,0.5663631597123834,0.2063934041603954,0.585394218539605,0.29989531385029694,0.11471046761009805
"Kayenta Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.16105112046325912,0.0,0.2696365006701857,0.48350579803459776,0.08580658083195752,0.5439829558104344,0.43582940997779146,0.02018763421177401
"Ronan District, Flathead Reservation, USA",0.20021953075716822,0.008031511650471678,0.3653320337627683,0.34420663411840596,0.08221028971118591,0.2932996329086559,0.5653366263908216,0.14136374070052252
"Wagoner Non-Community, Cherokee OTSA, USA",0.19963805558446965,0.0012833693357326254,0.443741682912015,0.28538076259434164,0.06995612957344112,0.20457373775058665,0.6422532495536348,0.15317301269577854
"Fort Defiance Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.16286601259189992,0.0038046702693576144,0.1860440092706028,0.566770059088011,0.08051524878012864,0.5472945527754325,0.3382332634954944,0.11447218372907314
"St. Michaels Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.18619078389617114,0.00014371852353579703,0.18916472979136972,0.5017881133946221,0.12271265439430129,0.5356466310819673,0.3956771902367793,0.06867617868125332
"Wolf Point District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.17754492444539133,0.0,0.25096895833322985,0.46180249179227334,0.10968362542910534,0.45890305820398064,0.43523087962810875,0.10586606216791068
"Mission District, Flathead Reservation, USA",0.162143421922206,0.022494286357816244,0.3584529051081087,0.37368325229598487,0.08322613431588431,0.3280524259865629,0.5420695203483724,0.12987805366506452
"Pablo District, Flathead Reservation, USA",0.15022883988973665,4.029207746035775e-05,0.3134626487644134,0.4537004496738686,0.08256776959452111,0.3846674665192426,0.5096896013949125,0.10564293208584483
"Antelope Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.18284847762996895,0.016432713411507465,0.2223200785472863,0.48219747868446333,0.09620125172677388,0.5133109958584303,0.37528630425747644,0.11140269988409313
