longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %,geoid
"Lewis County, West Virginia, USA",0.9445194622203957,0.9751529987760098,0.9813818783616053,0.011213526683496742,0.006364749082007344,0.0050239375849636505,0.0038748312100041096,0.00397796817625459,0.0013003132572847096,0.0034051546997005814,0.0031211750305997553,0.0028370471068030027,0.00111548171197088,0.0019583843329253367,0.0020095750339854603,0.0004109669465155874,6.119951040391677e-05,0.0,0.03546057652791639,0.009363525091799265,0.007447248655357882,0.9648028999718005,-0.059680687634461216,0.954687040752897,-0.04956482841555776,0.9051222123373392,0.042816835676375654,0.06175457843566926,0.08176620981006805,0.02280520430197687,0.10457141411204492,0.0014165509726922019,0.009219109327368902,0.0037958831190301563,0.006839777181030948,0.010635660300061104,54041
"Holmes County, Mississippi, USA",0.13876470588235293,0.155893536121673,0.20338747743995558,0.006588235294117647,0.006979530183863743,0.008977740756166412,0.8349411764705882,0.8295223709568207,0.7797676893886807,0.001176470588235294,0.0015625813844471067,0.0014808644546253876,0.0021176470588235292,0.000937548830668264,0.0011106483409690406,0.0,5.2086046148236886e-05,0.0,0.016411764705882355,0.005052346476378978,0.0052755796196029435,0.8135555912408677,-0.0048136749023899306,0.8324930513069307,-0.023751134968452936,0.8087419163384778,0.46628498796276596,-0.14220282398701106,0.4173437222977794,-0.09326155832202448,0.3240821639757549,0.15670898118026494,-0.06017801537921741,0.12372825501743864,-0.027197289216391113,0.09653096580104753,28051
"Ciales Municipio, Puerto Rico, USA",0.0030028261893546866,0.002023213715259291,0.004694361718237343,0.9945242581252944,0.996965179427111,0.99424562111958,0.00029439472444653793,0.00021296986476413587,5.0477007722982184e-05,0.0008243052284503062,0.0,0.0006057240926757862,0.00017663683466792276,5.324246619103397e-05,5.0477007722982184e-05,0.0,0.0,0.00015143102316894655,0.0011775788977861517,0.0007453945266744755,0.00020190803089192874,0.989111738633267,0.0003444426376746357,0.9940678793895242,-0.004611698118582641,0.9894561812709416,0.054501839694822564,-0.012828639210406459,0.013984384883295729,0.027688815601120374,0.041673200484416105,0.0004001099716802723,-7.9609379483271e-05,0.00019194174082854524,0.0001285588513684561,0.00032050059219700133,72039
"Falls County, Texas, USA",0.5131423856671381,0.5250755625209896,0.5579242032730405,0.23367515322960866,0.20799283555356543,0.15832256675279932,0.21852899575671852,0.24980409716780477,0.27260981912144705,0.003005657708628006,0.0025747229374230383,0.0010766580534022395,0.0032413955681282413,0.0033583342662039627,0.002153316106804479,0.0004714757190004715,0.0005597223777006605,0.0002153316106804479,0.027934936350777935,0.010634725176312549,0.007698105081826012,0.6316534935997851,-0.08507676768066841,0.5814379160766714,-0.03486119015755473,0.5465767259191167,0.37483666570639584,-0.0905703535713418,0.3232519251467049,-0.03898561301165088,0.28426631213505404,0.16112359176130622,-0.04257527081060372,0.1321994396175673,-0.013651118666864803,0.1185483209507025,48145
"Garrard County, Kentucky, USA",0.9103403527399281,0.9440042573320719,0.9496349378042185,0.026602961127823985,0.023829233680227057,0.013182801514332071,0.01775496962189583,0.020044938505203405,0.03028664142779881,0.0030083171120155725,0.0021877956480605486,0.00040562466197944835,0.0015926384710670677,0.0013008514664143804,0.001081665765278529,0.00047189288031616823,5.912961210974456e-05,0.0,0.04022886804695334,0.008573793755912962,0.005408328826392645,0.9147045992948775,-0.06415091780359472,0.9016434567917129,-0.05108977530043013,0.8505536814912827,0.11853546536996458,-0.005429568313467678,0.09537416207518608,0.017731734981310823,0.1131058970564969,0.01788399291055231,0.0047048311822406215,0.012211969140282369,0.010376854952510561,0.02258882409279293,21079
"Scurry County, Texas, USA",0.510099220411056,0.5775663376868979,0.652282867795367,0.4216276872194661,0.3633945984279889,0.27773363486339464,0.035376801322938814,0.045150995804030494,0.06014302304260131,0.004842901015828018,0.002836711778263696,0.0022003545015585844,0.003543586109142452,0.0027776136162165357,0.0030560479188313674,0.00029529884242853767,0.00011819632409432067,0.0,0.024214505079140088,0.008155546362508126,0.004584071878247051,0.6360394082829492,-0.08827174058492582,0.5877791347266258,-0.040011467028602365,0.5477676676980234,0.263612276492025,-0.07107529307721216,0.2259182963404867,-0.03338131292567387,0.19253698341481285,0.11678920871450352,-0.02477115433797547,0.10712105832069817,-0.01510300394417012,0.09201805437652805,48415
"Gunnison County, Colorado, USA",0.8425345785553848,0.8912816496998173,0.9233304671825738,0.09481026126019625,0.0818976768467763,0.050157638291774144,0.004551365409622887,0.0029365700861393894,0.003940957294353683,0.007152145643693108,0.006134168624380058,0.005087417598165663,0.004137604917838988,0.003980683894544505,0.005588993981083405,0.0004137604917838988,0.00026102845210127906,0.00021496130696474635,0.046400283721480085,0.013508222396241191,0.011679564345084551,0.8692291517916283,-0.11547390907601274,0.8232889565843566,-0.06953371386874108,0.7537552427156156,0.0945926463475097,0.024745735075167197,0.11220523024598096,0.00713315117669594,0.1193383814226769,0.012013088284837013,0.014795601382221052,0.018696816748739884,0.008111872918318181,0.026808689667058065,08051
"McCreary County, Kentucky, USA",0.8924680246328754,0.9044575549000328,0.9760538641686183,0.02161297963050687,0.021413744127608433,0.006206088992974239,0.05376598768356229,0.05337047962416694,0.006206088992974239,0.0018948365703458077,0.0013656724571178848,0.0001756440281030445,0.0034343912837517766,0.006664481590735278,0.004098360655737705,0.00017764092846991948,0.00021850759313886157,5.85480093676815e-05,0.026646139270487923,0.012509559707199825,0.007201405152224825,0.9617428287950376,-0.08354667061519094,0.8941780867400883,-0.01598192856024161,0.8781961581798466,0.18806039314424042,0.20110537661566527,0.4072158363499665,-0.01805006659006081,0.3891657697599057,0.009398144306206642,0.06607830211061835,0.06875918335338806,0.006717263063436937,0.075476446416825,21147
"Rabun County, Georgia, USA",0.8662559971569034,0.8889161956254608,0.9317607973421926,0.08600367233311615,0.07993364463013025,0.045382059800664454,0.00633773618432743,0.008847382649299582,0.007840531561461793,0.003553870757566783,0.007004177930695503,0.003787375415282392,0.001658473020197832,0.0032563283362005407,0.0033222591362126247,5.923117929277972e-05,0.0004300811010076186,0.0,0.03613101936859563,0.0116121897272057,0.007906976744186047,0.8985593198880926,-0.09597729997943638,0.8466436245768879,-0.044061604668231724,0.8025820199086562,0.21793984739233413,-0.03697038314729101,0.24581488342595445,-0.06484541918091133,0.18096946424504312,0.02815800558462432,0.014216952029878008,0.04638167224934183,-0.004006714634839502,0.04237495761450233,13241
"Hardin County, Iowa, USA",0.906031520322313,0.9370366145773925,0.961141824367425,0.04846545799265316,0.03712786586061367,0.024186689347225176,0.008531816565943833,0.011862666818752138,0.005900489049542845,0.005095390449105344,0.0038781795368997376,0.003136295981288539,0.0014812181538096931,0.0017679936124101745,0.0012757814161173718,0.00011849745230477545,5.7032052013231435e-05,0.00047841803104401446,0.030276099063870125,0.008269647541918558,0.003880501807357006,0.9319596234999593,-0.08706290465673006,0.8943984077671951,-0.04950168892396589,0.8448967188432293,0.10032677459675571,0.013846000233010691,0.12847034432874052,-0.014297569498974122,0.1141727748297664,0.00729766598044563,0.014006458263673228,0.015943464375140378,0.00536065986897848,0.021304124244118858,19083
"Edgar County, Illinois, USA",0.9489505514051939,0.9766365202411714,0.9669102720259846,0.013340448239060833,0.010066752799310939,0.007815671944782785,0.004861852247124392,0.003391472868217054,0.018371904181892003,0.003023834934187122,0.0017764857881136951,0.0017255379618351604,0.001007944978062374,0.0012381567614125754,0.001319529029638652,0.0,0.00016149870801033592,0.00010150223304912708,0.0288153681963714,0.006729112833763997,0.003755582622817702,0.9611397912007015,-0.0497810604639527,0.9594478570070358,-0.04808912627028705,0.9113587307367488,0.3969847816087508,-0.3007848758856041,0.12134143121893538,-0.025141525495788714,0.09619990572314667,0.02574805920879494,-0.017161843941944706,0.0050635050012197355,0.003522710265630497,0.008586215266850232,17045
"Warren County, Illinois, USA",0.8015444015444015,0.8799909640255267,0.9432612756872164,0.10626670626670627,0.0841475122832778,0.027061649319455563,0.03427383427383427,0.016208279211611228,0.015799306111555913,0.019542619542619544,0.005252160162647541,0.0032559380838003736,0.0018414018414018413,0.0018071948946744225,0.0016012810248198558,0.000891000891000891,0.0005082735641271813,0.0009073925807312516,0.035640035640035636,0.012085615858135201,0.008113157192420603,0.899859735056377,-0.19793107638603646,0.8101427545921722,-0.10821409592183173,0.7019286586703405,0.08165762043538936,0.05073555216297722,0.13165990164496733,0.0007332709533992565,0.13239317259836658,0.016128770564517985,0.018707121588354827,0.02530126652018101,0.009534625632691803,0.03483589215287281,17187
"Cross County, Arkansas, USA",0.716865680508525,0.7466703973139339,0.7438799549318857,0.02091130517435989,0.014885282596530498,0.009269691693127113,0.21689538406701123,0.22193620593172916,0.2359930349277886,0.0060595259312065585,0.004644655847789591,0.002714329611799652,0.002257470444959306,0.0025741466144376048,0.0019973368841544607,0.0002970355848630666,0.00016787912702853944,5.121376626037079e-05,0.03671359828907503,0.009121432568550643,0.006094438184984123,0.8546720721022673,-0.12235225679926187,0.8006571634101254,-0.06833734810712,0.7323198153030054,0.6282124668228002,-0.24058271190035307,0.491622705162413,-0.10399295023996591,0.3876297549224471,0.20334893052571393,-0.06506137162768072,0.1556649969364168,-0.017377438038383597,0.1382875588980332,05037
"Buckingham County, Virginia, USA",0.6130527817403709,0.6120377930712703,0.5878512449593548,0.02454826438421303,0.016796920564563163,0.00806503232413749,0.320375653827865,0.3487110696372332,0.38872175638481726,0.003506894912030433,0.003674326373498192,0.0017282212123151763,0.002615311459819306,0.0025661961973638165,0.0019842539845100174,0.0,5.8322640849177654e-05,6.400819304871024e-05,0.03590109367570138,0.01615537151522221,0.011585482941816553,0.6325944758569341,-0.043416149521916525,0.639558154785496,-0.0503798284504785,0.5891783263350175,0.26976642482471547,-0.06039159058080021,0.28380030995222355,-0.07442547570830829,0.20937483424391526,0.1325469669528099,-0.02789118903210852,0.13416030131660522,-0.029504523395903842,0.10465577792070138,51029
"Marion County, Arkansas, USA",0.916116758813388,0.9585660241397946,0.9693928128872367,0.022531359610011296,0.017234131988230348,0.007558859975216853,0.0011889899530348968,0.0016813787305590584,0.0011152416356877324,0.0033291718684977114,0.0022218218939530415,0.001982651796778191,0.00749063670411985,0.005944874797333814,0.007311028500619579,0.0,0.00024019696150843692,0.0004956629491945477,0.04934308305094822,0.01411157148862067,0.01214374225526642,0.9438089823716723,-0.07647151585907841,0.9284420286999752,-0.06110456218738125,0.8673374665125939,0.06882754460919306,0.08920961091146416,0.11135036831799938,0.04668678720265784,0.15803715552065722,0.0044746076601202165,0.018507687186527802,0.008262187391349823,0.014720107455298196,0.02298229484664802,05089
"Union County, South Dakota, USA",0.8919160073761228,0.9450656295576082,0.9600286077558805,0.0393194931889834,0.02118202652962011,0.012555626191989829,0.010052941526381537,0.006180984790610459,0.003178639542275906,0.014692760692403783,0.008820056948399194,0.013270820089001907,0.007138183332341919,0.005278144315577471,0.0034965034965034965,0.0016060912497769318,0.0007639419404125286,7.946598855689765e-05,0.035274522633989655,0.012709215917772068,0.007390336935791482,0.9288276636426097,-0.11203026186358267,0.9020509337580929,-0.08525353197906582,0.816797401779027,0.08362231790961781,0.005455083355001639,0.07927325575412383,0.009804145510495618,0.08907740126461945,0.02829404308387721,0.03293563715231771,0.04557927772931685,0.015650402506878068,0.06122968023619492,46127
"Piscataquis County, Maine, USA",0.9210714285714285,0.9633875106929,0.9748216046875906,0.015535714285714286,0.009637867122897064,0.005163311481116204,0.0033928571428571428,0.002965497576276019,0.0020885304867436327,0.007142857142857143,0.007299686341602509,0.00266867784417242,0.006071428571428571,0.0051325919589392645,0.005163311481116204,0.0004166666666666667,0.0003992015968063872,0.00017404420722863607,0.046369047619047615,0.011177644710578843,0.009920519812032257,0.9558707630944488,-0.07998180145426759,0.938733211619675,-0.06284424997949378,0.8758889616401813,0.10952685704670623,0.05947501716181974,0.14551675501663758,0.023485119191888393,0.16900187420852597,0.005398844038590599,0.017827303441489667,0.010066027353507007,0.01316012012657326,0.023226147480080266,23021
"Giles County, Virginia, USA",0.9336151464634437,0.9592213943279616,0.969057327896378,0.014527268397237437,0.012071853520475942,0.0062964739745742385,0.01417004048582996,0.014959856755039566,0.01577116814583833,0.004108120981185997,0.0031190434933287127,0.0018589589829695371,0.0016670635865682305,0.0010974412291341767,0.0011993283761093788,0.0,0.0,0.0,0.0319123600857347,0.009530410674059955,0.005816742624130487,0.944047363847227,-0.05816746275160212,0.9288196515420079,-0.042939750446382985,0.8858799010956249,0.07962241678978371,0.02375099213416272,0.10990309633676604,-0.006529687412819604,0.10337340892394643,0.008600696433806213,0.0054493785553996026,0.010416704502841783,0.0036333704863640327,0.014050074989205815,51071
"Robertson County, Texas, USA",0.5672256370472042,0.5908434604740705,0.59875,0.21053887927433312,0.17988208398508002,0.1474375,0.18469893178969982,0.21110576344603538,0.239375,0.0062063615205585725,0.005775478281795211,0.001625,0.001730620039386525,0.002827577908795572,0.0026875,0.0012532076147281732,0.0,0.00025,0.028346362714089635,0.009565635904223319,0.009875,0.6840828651124444,-0.07099874500809822,0.6694298319191188,-0.05634571181477255,0.6130841201043462,0.43756749950828244,-0.08389473585297158,0.42389882906482945,-0.07022606540951859,0.35367276365531086,0.16937754406755132,-0.03617180014591556,0.16378958759631132,-0.030583843674675565,0.13320574392163576,48395
"Jackson County, Arkansas, USA",0.7612056102655924,0.7879090959604379,0.7994896297100662,0.027514174873172186,0.024226259932210923,0.01270496253664893,0.1649656818860042,0.16602767127854642,0.1742860245412097,0.0037600716204118172,0.0029449352669889428,0.0017374307742425888,0.0025663980901223515,0.004778574206812247,0.002714735584754045,0.00023873470605789316,0.000889037061732511,5.42947116950809e-05,0.03974932855863921,0.013224426293271101,0.009012922141383429,0.8154913907625321,-0.10581145518656287,0.7706272745201843,-0.06094733894421511,0.7096799355759692,0.44164945836712044,-0.18380443917428335,0.34474834218255246,-0.08690332298971537,0.2578450191928371,0.12467107990165266,-0.046119795439873726,0.09539802078271323,-0.016846736320934294,0.07855128446177893,05067
"Rush County, Indiana, USA",0.9477077363896849,0.968203771849126,0.9744263731449537,0.01504297994269341,0.010924563017479301,0.005038059251957724,0.0053724928366762174,0.0074172033118675255,0.005914243469689502,0.0032234957020057307,0.00327736890524379,0.004599967143091835,0.0011341929321872016,0.0018399264029438822,0.0015880838946388477,0.00017908309455587392,0.00017249310027598897,0.00021904605443294454,0.02734001910219675,0.008164673413063477,0.00821422704123542,0.9551558852351875,-0.045765646573773355,0.9441120805544467,-0.03472184189303262,0.9093902386614141,0.0988096311742501,0.001698321446807094,0.1063623798095334,-0.005854427188476216,0.10050795262105719,0.004443469541892058,0.004916563593126671,0.006457455510397368,0.0029025776246213606,0.009360033135018729,18139
"Dixie County, Florida, USA",0.820765418830975,0.865911582024114,0.8774137556953786,0.040957669114574005,0.031177688466691025,0.018008244738555,0.09248313332139232,0.08305931068079406,0.08902871194040646,0.0034628933070631083,0.0029229082937522835,0.0024589571128950604,0.0034628933070631083,0.0038363171355498722,0.004267013813553193,0.0,0.00012178784557301182,0.0002892890721053012,0.03886799211893247,0.012970405553525757,0.008534027627106387,0.861886290686796,-0.09486829559596621,0.8361970005634077,-0.06917900547257794,0.7670179950908298,0.3808072499496407,-0.12085470845227853,0.32458737997657827,-0.06463483847921608,0.2599525414973622,0.06702229490773905,-0.0006680451304895973,0.06154477827638382,0.004809471500865629,0.06635424977724945,12029
"Bond County, Illinois, USA",0.8528550074738416,0.8890702386312472,0.8983723699880906,0.0361136023916293,0.030785682125168842,0.014348097317529632,0.06415545590433483,0.05971409275101306,0.07355526569500369,0.0056203288490284005,0.0037708239531742457,0.002495321272613849,0.003109118086696562,0.004277352543899144,0.004139964838654795,0.0006576980568011958,0.00016884286357496622,0.0004536947768388816,0.03748878923766816,0.012212967131922556,0.006635286111268644,0.8654126486729039,-0.07488668010532884,0.8552516090108866,-0.06472564044331153,0.7905259685675751,0.2825695011343059,-0.06713495900053074,0.2944332442022856,-0.07899870206851045,0.21543454213377516,0.04522655084397764,0.00547201349677251,0.05265188522594308,-0.0019533208851929273,0.05069856434075015,17005
"Taylor County, West Virginia, USA",0.9361192600131713,0.9693291491503345,0.9765678413823109,0.010716637729749148,0.008467049558884481,0.0059046553545900925,0.006705382266658684,0.007401267096926994,0.008142208962645286,0.0024546488654732684,0.003552608206524957,0.0014917024053701287,0.0011375202059510268,0.00219077506069039,0.0019267822736030828,0.0,0.0,0.0,0.04286655091899659,0.009059150926638641,0.005966809621480515,0.9572702694358007,-0.06902933897077446,0.9461816501221353,-0.05794071965710901,0.8882409304650263,0.07463808230450748,0.010480735980211514,0.09504585227929188,-0.009927033994572884,0.085118818284719,0.0026243011734899853,0.008852411204181083,0.004906356555522225,0.006570355822148843,0.011476712377671068,54091
"Piatt County, Illinois, USA",0.9356444551070593,0.9729212744336183,0.9831958447907119,0.014814370539195106,0.009982664833522625,0.006171707913229453,0.004978108318838841,0.003347480423217168,0.002383134738771769,0.004798176692856714,0.0029290453703150216,0.0012221203788573174,0.0013794757991963055,0.001673740211608584,0.0007332722273143905,5.997720866070893e-05,0.00035865861677326796,0.00012221203788573176,0.038325436334193004,0.008787136110945067,0.006171707913229453,0.9697068196434715,-0.08171368889067587,0.9516120302459582,-0.06361889949316257,0.8879931307527956,0.08714098645829392,-0.0006944398612292874,0.07710339321584406,0.009343153381220576,0.08644654659706463,0.003352132856704367,0.008191407826290041,0.005871083514429952,0.005672457168564457,0.011543540682994409,17147
"Baker County, Oregon, USA",0.8797696184305256,0.9262427172430892,0.9460605698584313,0.04853611711063115,0.03272592041651171,0.023415566573084044,0.004199664026877849,0.0032230073137473657,0.00221014276327579,0.003839692824574034,0.004834510970621049,0.0037034824681918643,0.010319174466042717,0.010536754679558696,0.009975509228839377,0.0008999280057595393,0.0005578281889178133,0.0004181351173765008,0.05243580513558915,0.021879261187554233,0.014216593990801028,0.9061617657629295,-0.10368406280408504,0.8736553774382583,-0.07117767447941381,0.8024777029588445,0.09030859314036331,0.013173504891560398,0.10457890699787435,-0.0010968089659506436,0.10348209803192371,0.008312770645628504,0.011060813341171477,0.013911350352525805,0.005462233634274177,0.019373583986799982,41001
"Iowa County, Iowa, USA",0.9238986916336575,0.9671660042800367,0.9820687894837599,0.029708318329132156,0.018771018037297464,0.009699444834407505,0.006661865322290242,0.003240599205136044,0.0015953034267117605,0.005041411595246669,0.003301742586365026,0.00299917044221811,0.0017404873364542071,0.0008560073372057475,0.0006381213706847042,6.0016804705317486e-05,0.0001222867624579639,0.00019143641120541126,0.03288920897851398,0.00654234179150107,0.0028077340310126986,0.968245191901159,-0.09369766211852038,0.9496594561544147,-0.0751119263717761,0.8745475297826386,0.1028320459178352,0.030792733122727053,0.21684372357513884,-0.0832189445345766,0.13362477904056225,0.003430396772987345,0.015138528864825277,0.012338826561065953,0.006230099076746669,0.018568925637812622,19095
"Washburn County, Wisconsin, USA",0.9232990434939542,0.9570737225818616,0.966824644549763,0.017987126270829573,0.013072716988247125,0.008917435769518584,0.001804728388377549,0.0016340896235308906,0.0015589922673983536,0.00354929916380918,0.003708126453397021,0.001746071339486156,0.010948685556157132,0.01093583055747596,0.009541032676477925,0.00024063045178367322,0.0001256992018100685,0.0002494387627837366,0.042170486675088735,0.01344981459367733,0.011162384634572213,0.9429279253280163,-0.06692676747149418,0.9262597915924883,-0.050258633735966174,0.8760011578565221,0.12097057985339923,0.0261674960530347,0.1203680562859351,0.02677001962049884,0.14713807590643393,0.006856149815329213,0.013512711731240034,0.010948381311185452,0.009420480235383794,0.020368861546569247,55129
"Lafayette County, Wisconsin, USA",0.9078923604840167,0.9564029460679496,0.9866146123814835,0.0655589669496117,0.031004989308624376,0.005701183615294045,0.0016254289326350009,0.002316464718460442,0.001053479581086943,0.002167238576846668,0.0033856022808268,0.002230897936419409,0.0012040214315814821,0.0021382751247327157,0.0011154489682097045,0.00024080428631629642,0.0,0.0003718163227365681,0.021311179338992233,0.004751722499406035,0.0029125611947697838,0.9797179646678031,-0.1194237915310743,0.9370215527514473,-0.07672737961471843,0.8602941731367288,0.23056720188327484,-0.04473710289102137,0.25246956602877024,-0.06663946703651677,0.18583009899225347,0.005430363371696526,0.02110005916046553,0.017198790182757773,0.009331632349404283,0.026530422532162055,55065
"Socorro County, New Mexico, USA",0.3230491111780657,0.3756296876749132,0.37603008683148054,0.5033443808376017,0.4849434680398522,0.48725181129362316,0.007291352817113589,0.007948057763349378,0.005032907471931862,0.01777643868635131,0.011642225456173739,0.010950721752115481,0.11726423621572762,0.10578752938542484,0.10259388308168796,0.00048207291352817113,0.00022388895108026418,0.0004977600796416127,0.030792407351611928,0.013825142729206315,0.017642829489519386,0.580731081909827,-0.01572567280862902,0.5845049697302432,-0.01949956062904523,0.565005409101198,0.31307149435361303,-0.006266669093605681,0.3214401200388413,-0.014635294778833963,0.30680482526000735,0.07731294000827232,-0.0005311270999638767,0.08409199260789242,-0.007310179699583974,0.07678181290830845,35053
"Phillips County, Arkansas, USA",0.3344398841139546,0.3463253205864779,0.38740782756664777,0.0159343312409464,0.013191156869053637,0.014445074683304972,0.6219821342346692,0.6274762145516386,0.5859330686330119,0.00386286817962337,0.0029415820195799053,0.0030251465305350727,0.0022935779816513763,0.0017925265431815048,0.0017016449234259785,0.00024142926122646064,4.596221905593602e-05,7.562866326337683e-05,0.021245774987928536,0.008227237211012548,0.007411608999810929,0.7400017452292433,-0.027646969378481545,0.7255309701143465,-0.01317619426358474,0.7123547758507618,0.48607944165714206,-0.061746471900513744,0.43444023717734803,-0.010107267420719712,0.4243329697566283,0.23489604935570446,-0.04748362531817929,0.19109969597629015,-0.0036872719387649744,0.18741242403752517,05107
"La Paz County, Arizona, USA",0.5472609772301745,0.6273610229879447,0.6377377631245245,0.25348795071570934,0.23456488847674362,0.22419477555161044,0.006160536329045117,0.005612767826638684,0.007557697184884605,0.006704113063960863,0.004392600907804188,0.003956378392087243,0.1421755148879628,0.10742349553418908,0.10930763378138474,0.0024762940146161746,0.0002440333837668993,0.0004565051990869896,0.04173461375853114,0.020401190882912784,0.016789246766421507,0.670088689353395,-0.059011148971949035,0.6770738196946904,-0.06599627931324437,0.611077540381446,0.37885768582468543,-0.01197646434506977,0.4014110316652652,-0.034529810185649545,0.36688122147961566,0.12052128952940844,0.014136658674472946,0.12520491843407533,0.009453029769806054,0.13465794820388138,04012
"Madison County, Iowa, USA",0.9369108049311095,0.971554308310479,0.9817390684071617,0.019095963258399806,0.012564576822501434,0.0074898352236250805,0.0026589315929417454,0.0028700810000637797,0.0008559811684142949,0.005015711868503746,0.00325275846673895,0.0017832941008631142,0.0009064539521392314,0.0016582690222590726,0.0021399529210357373,0.0005438723712835388,6.377957777919511e-05,0.00021399529210357372,0.03486826202562243,0.008036226800178584,0.005777872886796491,0.9688460174144616,-0.07446263786195029,0.9514236704278763,-0.057040290875364996,0.8943833795525113,0.14153699710358203,-0.01689235272303763,0.13010551387760863,-0.00546086949706423,0.1246446443805444,0.00472402746730241,0.009907371537579066,0.006673263085179158,0.007958135919702318,0.014631399004881475,19121
"Idaho County, Idaho, USA",0.8860407472341455,0.9238335280014753,0.9343122102009274,0.036938516413759746,0.025880617200467203,0.01564914992272025,0.0032646151985974248,0.0023360177045552346,0.0007727975270479134,0.003325071035608488,0.003995819757791849,0.0024471921689850594,0.025028716522580256,0.027417470953464067,0.028529108706852137,0.00030227918505531707,0.00036884490071924757,0.00019319938176197836,0.04510005441025331,0.01616770148152702,0.018096342091705308,0.8949759699052028,-0.07105695231103737,0.8772288426661043,-0.05330982507193893,0.8239190175941654,0.16392220480161698,0.0011551219591998396,0.150120547309785,0.014956779451031826,0.16507732676081682,0.015387477069868195,0.013167725189901076,0.017866183738802662,0.010689018520966608,0.02855520225976927,16049
"Lee County, South Carolina, USA",0.3460770673280503,0.3289281997918835,0.34599135145882004,0.017845260419817315,0.017377731529656607,0.013121924548933843,0.6081906720706551,0.640738813735692,0.6330334509667479,0.0020567418788941987,0.0030176899063475548,0.0017893533475818878,0.002964128001935757,0.0025494276795005205,0.0013420150106864157,0.0,0.00015608740894901144,4.970425965505244e-05,0.02286613030064727,0.007232049947970864,0.004672200407574929,0.7300664057419668,-0.05869972404194601,0.7183856983270588,-0.047019016627038,0.6713666817000208,0.4367536078988466,-0.0814613298981004,0.41459242431366744,-0.05930014631292124,0.3552922780007462,0.1955098945862813,-0.033034814951694386,0.1812922240036369,-0.018817144369049993,0.1624750796345869,45061
"Burnett County, Wisconsin, USA",0.8869659929807576,0.9100731060361001,0.9291092394078612,0.015369720440517971,0.012550947790645015,0.007656967840735069,0.003933196175723103,0.005240344180630135,0.003445635528330781,0.0032070676509742225,0.00336417157275021,0.0023608984175599794,0.042175965145830815,0.045545707446464384,0.04307044410413476,0.0006051071039574004,0.00019408682150481982,0.0005742725880551302,0.047742950502238896,0.023031636151905288,0.013782542113323124,0.9170253467626728,-0.06218168928066581,0.8854760677954003,-0.030632410313393366,0.854843657482007,0.3840490124817012,-0.07948920402455573,0.32077104056843586,-0.016211232111290386,0.3045598084571455,0.04202687805806523,0.01335492930870668,0.04427642900146148,0.011105378365310427,0.05538180736677191,55013
"Crawford County, Iowa, USA",0.642965204236006,0.7335634066448292,0.8941683390390744,0.2972465960665658,0.24163547028544688,0.08747491441388267,0.023177004538577912,0.011406176883481516,0.006905914295832842,0.01833585476550681,0.005673841834347216,0.00489906740644552,0.001875945537065053,0.0015208235844642022,0.0017117223468303623,0.00024205748865355523,0.0004679457182966776,0.00011804981702278361,0.01615733736762481,0.005732335049134301,0.004721992680911344,0.8596972912402167,-0.20237880487120785,0.7269324551201343,-0.06961396875112547,0.6573184863690088,0.27145138830382776,0.039648619105836946,0.32303578081157397,-0.011935773401909267,0.3111000074096647,0.044069273671540454,0.034119952777720536,0.07799923616028491,0.00018999028897608017,0.07818922644926099,19047
"Madison County, Arkansas, USA",0.8519460081108892,0.919450276770376,0.9451660464789722,0.053870831063494946,0.048291658713494945,0.030611528470125677,0.002179044852006537,0.0017178850925749188,0.0010531489152566173,0.006173960414018522,0.005153655277724756,0.0006318893491539703,0.012408449851703892,0.010879938919641154,0.011654847995506564,0.014405907632709884,0.0006998791117897818,0.0005616794214701959,0.059015798075177046,0.013806706114398421,0.01032085936951485,0.9071164194742053,-0.13080223655726775,0.8705054407873957,-0.09419125787045812,0.7763141829169375,0.12077961940294082,0.042799335737239985,0.14992065148736214,0.01365830365281867,0.1635789551401808,0.012118432835493092,0.029133262468643728,0.02081707117669732,0.0204346241274395,0.04125169530413682,05087
