longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education,geoid
"Camden County, New Jersey, USA",0.8956247384179521,0.32465954090338334,0.12664058894862767,0.14754032387881943,0.11099395812540852,0.06612525889915527,0.013403980963664797,0.016270585123682568,0.010439970442304602,34007
"Adams County, Colorado, USA",0.8566789828928585,0.2502274158990468,0.07920311471948092,0.1143006368155389,0.08355890369844908,0.05236787538505948,0.030147223150738367,0.030605404970508288,0.02007217201340998,08001
"Kane County, Illinois, USA",0.8645437478666518,0.34871430196836983,0.12516213448629035,0.14121629309364023,0.12804926612811413,0.07944874274661512,0.025004386564494663,0.009992414544498063,0.012599476740191545,17089
"Morris County, New Jersey, USA",0.9462592269220974,0.5504828974632031,0.23236581573682383,0.25758973052959444,0.16252953646837306,0.130363630465235,0.008885868852996137,-0.014424573169319665,-0.011760177458103621,34027
"Clark County, Washington, USA",0.9326715555947325,0.3076328128776524,0.10938099801239178,0.14115429127130166,0.10710619627558084,0.05937232533077014,0.01222025163380902,-0.009992774186529774,0.00839605341184603,53011
"Lake County, Indiana, USA",0.9027016289233215,0.22607696237016883,0.07723196549179896,0.08952835007662216,0.08507009478404048,0.05147851750950702,0.019354726119985344,0.029922514431837716,0.009899352917896925,18089
"Richmond County, New York, USA",0.8908298830510534,0.3342826326125033,0.13134450326768438,0.1491854906371773,0.11177840171764733,0.07331874025767948,0.006554120574069677,0.03745330314808187,0.050003522724227645,36085
"Ada County, Idaho, USA",0.9524576884131345,0.3896832055547525,0.13490525097642078,0.1811427744828581,0.12930710256039307,0.07923332851150018,0.008582557813033742,0.008228108217280039,-0.009110159249363647,16001
"Polk County, Iowa, USA",0.9275733678547252,0.3667175382130432,0.1146836660767948,0.13706219788833643,0.13538462452048153,0.09427071580422594,0.003438191532374346,0.010557502382333328,0.009853505926604236,19153
"Sonoma County, California, USA",0.8944590186856903,0.36167798562317444,0.13600166311201803,0.17375800700631328,0.1336777398716259,0.05424223874523516,0.026866888020080748,0.03028927299211298,0.016732049842887287,06097
"Washoe County, Nevada, USA",0.8901471863460687,0.31020254632952965,0.12051707602809361,0.1507439715619671,0.10215754624338898,0.0573010285241742,0.012588856677963944,0.007783031300782284,0.0038316797537269187,32031
"Prince William County, Virginia, USA",0.8987502734448466,0.41712090003970487,0.17193664203067147,0.19789253555266648,0.13108100985846158,0.08814735462857674,0.004337985525858068,0.0030115541488870967,-0.0038236184652356564,51153
"Knox County, Tennessee, USA",0.924286469202905,0.37314056606269735,0.14732423901453753,0.1713938097570447,0.12776720037735395,0.07397955592829786,0.01004505207905837,-0.01696002989599249,-0.010977021469101123,47093
"Onondaga County, New York, USA",0.9167219494936093,0.35008918962746666,0.15705924844839517,0.15714180413662968,0.1303731222266449,0.06257426326419253,0.003840349179257907,0.015538508033321297,0.02845143351750065,36067
"Tulare County, California, USA",0.736521835283384,0.14627808454909236,0.04832512076960824,0.06239935865982039,0.05842553750250495,0.025453188386766818,0.030256535863056988,0.011188498208830222,0.008537607927224904,06107
"Seminole County, Florida, USA",0.9436453542329658,0.40607315066648425,0.13790185877523997,0.17409659541703185,0.12882902136903526,0.1031475338804168,0.015331270245957596,-0.02695893950338557,-0.01700221588505127,12117
"Hampden County, Massachusetts, USA",0.8672923559745228,0.27005249472616544,0.10697106026885238,0.11298182505321859,0.10434161095741531,0.05272905871553157,0.014827150873808814,0.036782346216063855,0.028849720769194676,25013
"Burlington County, New Jersey, USA",0.9412826356737148,0.38861211875328144,0.13784544890458741,0.17041251014271416,0.1277206338599599,0.09047897475060869,0.010758002667577982,0.01983143118001829,0.005642043936367941,34005
"Virginia Beach city-County, Virginia, USA",0.9465271000375066,0.3721718863307975,0.1382499975067457,0.1735161538556543,0.12518309048842202,0.07347264198672147,-0.0028848942894775798,0.029769146454059092,0.009361100954579621,51810
"East Baton Rouge Parish, Louisiana, USA",0.9075440425588793,0.3627262277113909,0.14640642125805373,0.162539765284573,0.13267236078808817,0.06751410163873064,0.013058917830267358,0.031004603954943755,0.020013556765069523,22033
"York County, Pennsylvania, USA",0.9120421711912339,0.24598258695253664,0.08867310414469003,0.10629352134856442,0.09327430809132678,0.04641475751264528,0.008655548569234228,0.0192962486648581,0.02420790586259558,42133
"Solano County, California, USA",0.8920964030069413,0.26941363406875635,0.0867701399708227,0.1266520676592748,0.0902392110341237,0.052522355375356544,0.023423682225323428,0.06072218254548159,0.02038301165715585,06095
"Naugatuck Valley Planning Region, Connecticut, USA",0.9064075171457953,0.3114907832822254,0.13456066398380861,0.13432101520798406,0.11430178858239186,0.0628679794918504,0.013312299715018239,0.03208054314732167,0.0356262158871236,09140
"Santa Barbara County, California, USA",0.8235851440121278,0.3426113076188875,0.13630972432766308,0.1765131098759195,0.1179467744652179,0.0481514232777497,0.025011839446716255,0.015453301555096555,-0.016644686011179882,06083
"Jefferson Parish, Louisiana, USA",0.8738474918593664,0.27365961123529775,0.09508747413632515,0.1160242673087307,0.09233050917843143,0.06530483474813627,0.03757979805372158,0.030378439362825804,0.009661029506389737,22051
"Dakota County, Minnesota, USA",0.9520681168624961,0.4220486662432512,0.1334054461733884,0.18272004340002077,0.13740473166084416,0.10192389118238605,0.003086365182044082,-0.00839201156320013,0.011073843950170692,27037
"Monterey County, California, USA",0.7385606450303493,0.25633900774262397,0.10278858650165908,0.12639577820035952,0.09317261020286367,0.03677061933940114,0.047879007373999416,0.04913790398411788,0.012518142116861267,06053
"Sarasota County, Florida, USA",0.9388335263275038,0.3613808803351625,0.1544854944454317,0.15025370985509975,0.12978505802503618,0.08134211245502691,0.014866469669782334,-0.04259244655305855,-0.026797234938690295,12115
"Lucas County, Ohio, USA",0.905664446423478,0.26418540753764935,0.09937105291448171,0.10848626816377187,0.10309585115272245,0.05260328822115438,0.017407879723837616,0.02346148533093778,0.012692318226919408,39095
"Berks County, Pennsylvania, USA",0.8807928274264046,0.2478441466111958,0.0909243509400178,0.10683487808731383,0.09498262151772066,0.046026647006161485,0.011890263319332406,0.03174967727819389,0.023904348986717117,42011
"Pinal County, Arizona, USA",0.8829643831268937,0.1967677589713446,0.06516911470153794,0.08222998025321344,0.07056616084187071,0.04397161787625983,0.04110762267424639,0.01895261443364582,0.011559213366649945,04021
"Hillsborough County, New Hampshire, USA",0.9319628830134935,0.3802759076373368,0.14085659025374406,0.18714056150187183,0.11514541121528368,0.07798993492018236,0.010134185800816709,-0.004887538957920878,0.0058120548029552965,33011
"Clackamas County, Oregon, USA",0.9456332495454071,0.37318971980152155,0.13188346495006792,0.17481042879467384,0.12196270247342168,0.0764165885334277,0.009118431874319599,0.001335881712476894,-0.0010393332157452861,41005
"Loudoun County, Virginia, USA",0.9414257447727468,0.6216541923083647,0.2741760849775524,0.33410485206682006,0.15740265482830976,0.13014668541323532,-0.013475417291585412,-0.047188955942067845,-0.046038934430393974,51107
"Cameron County, Texas, USA",0.7064952991033718,0.18172266363831485,0.05548508706556997,0.06975250570200607,0.07740666617594412,0.03456349176036488,-0.022355255071734748,-0.0013336860803400685,-0.0011295990566521502,48061
"Richland County, South Carolina, USA",0.9206504173276974,0.38437045830236166,0.1581407561082941,0.16416491932650665,0.1304162922366321,0.08978924673922273,0.0226213070897483,0.02864527658296928,0.025847523821358964,45079
"Mobile County, Alabama, USA",0.884474333706646,0.22752407742812564,0.08100279899372735,0.08960350752889323,0.08574819257014617,0.052172377329086236,0.015460456470765549,0.029386979230235755,0.012988880111464693,01097
"Charleston County, South Carolina, USA",0.9307850839597965,0.4546750388009028,0.17271969145878951,0.2069713526819693,0.1509012501474413,0.0968024359714913,0.022311158752948312,0.023096647594415487,0.021595320766149506,45019
"Waukesha County, Wisconsin, USA",0.964651321981689,0.4597552836484983,0.1531308291263801,0.2028304954222648,0.14803456832377856,0.10889021990245601,0.004717684290981516,0.009963429852710093,0.0026192987374719368,55133
"Genesee County, Michigan, USA",0.9149378875589705,0.21379177739780195,0.07839077618233427,0.08778146309305537,0.07678732068423291,0.04922299362051314,0.01830488563984156,0.012900218124288376,0.0056894469412265,26049
"St. Charles County, Missouri, USA",0.9552406895143977,0.40488910474340273,0.14679983951686157,0.16257716212316412,0.1253317003470093,0.11698024227322965,0.006380344348309697,-0.005872529269938975,0.012990801790477902,29183
"Placer County, California, USA",0.949157919323407,0.4087551290051577,0.1423745594371958,0.19573712998825202,0.130817956485817,0.08220004253108776,0.009364107319556059,-0.012670216805101886,-0.017489975856850387,06061
"Orange County, New York, USA",0.903425033663575,0.3011065724838822,0.12596571205043147,0.1286362302814196,0.11655495625615946,0.0559153859463039,0.018431366309299202,0.060253744974956336,0.03866194524009543,36071
"Manatee County, Florida, USA",0.9066876784551821,0.30851557514937056,0.12117872266372766,0.12588381641110938,0.1064446893671332,0.07618706937112905,0.021122713257404446,-0.018479762855474813,-0.0033579583668611745,12081
"Pulaski County, Arkansas, USA",0.9180270816391032,0.3495541437464712,0.14254615704225596,0.1503908122716121,0.1228439627405512,0.076319368734308,0.005744012413195221,0.0038810729018853296,0.0072230828158449945,05119
"Butler County, Ohio, USA",0.9184029389017788,0.3061291569992261,0.10889017788089699,0.13632637277648837,0.10357695282289256,0.06622583139984536,0.014055868003718386,0.006055473637223474,-0.0006363447615569534,39017
"Osceola County, Florida, USA",0.873189998910147,0.23023326606311462,0.07424151887888017,0.10268667485935237,0.07049092227846873,0.05705566892529257,0.0028720476602606126,0.048646513159721405,0.012403208735907556,12097
"Madison County, Alabama, USA",0.9226746275663267,0.4266135125024748,0.16740994476759086,0.21513133283944477,0.11470443693016333,0.09677774273286792,0.015698268959100314,-0.04024546864404449,-0.04636992167572737,01089
"Mercer County, New Jersey, USA",0.8978448194588478,0.4265749033657031,0.19768831903460016,0.21052512491750708,0.13648345432261733,0.07956632412557763,0.011480202612716428,0.0036666504556531754,-0.024710259326320566,34021
"Allen County, Indiana, USA",0.9044582296865105,0.28737079554408773,0.09460315498354487,0.11698314355020606,0.10440647065185504,0.06598118134202684,0.012440396858756975,-0.006058175511575614,-0.009806637402013374,18003
"Orleans Parish, Louisiana, USA",0.884985631166919,0.3803175299763588,0.16725534053426544,0.15660258497430618,0.15794745112473405,0.06576749387732017,0.026791472589981713,0.024118122275445852,0.010816333160727387,22071
"Lake County, Florida, USA",0.9084748779060418,0.2402726964711687,0.08765781521117916,0.0948003545601711,0.08975916603067181,0.05571317588032589,0.029014498677589318,0.018845425809328964,0.002090961032931146,12069
"Lane County, Oregon, USA",0.9318519919543445,0.31107077775878256,0.12660267485296325,0.14963390814422625,0.12406385602205638,0.03737301359250167,0.013099662753865093,0.030035858902258905,0.01713308664818229,41039
"Forsyth County, North Carolina, USA",0.8964536201714806,0.3327162373808373,0.12659468336762136,0.14040474464325353,0.1279621641318127,0.06434932860577076,0.04229467500550044,0.027422827053421306,0.0051497595204193225,37067
"Marion County, Florida, USA",0.8901470623515585,0.2028027870217734,0.07246873511297891,0.08375116954153922,0.07338380497702081,0.04566781250321319,0.02134524580895414,-0.012404134028366764,-0.002900445716827363,12083
"Collier County, Florida, USA",0.8981358283251285,0.3666300243414155,0.14959068424728866,0.15344169441199593,0.12401615552047382,0.08917217440894626,0.017953977368175278,-0.035731284757926474,-0.02929218546558854,12021
"Stark County, Ohio, USA",0.9255807606775509,0.22784553370237481,0.07993273170497832,0.08814211902505241,0.08626126209188138,0.053442152585440335,0.007170189541916283,0.005149786724690686,0.009336901301634212,39151
"Lehigh County, Pennsylvania, USA",0.9002419164052898,0.30448270335859257,0.1173256408495313,0.14358158382746944,0.10342117111960736,0.057479948411517566,0.0026118454905094124,-0.008163360746643367,-0.0008451406950347184,42077
"Washtenaw County, Michigan, USA",0.9582680340373879,0.5580959348849969,0.2952539709593072,0.31184033854480714,0.17786073271006309,0.06839486363012844,0.0067075291375535695,0.011401291820727688,-0.014456756782183666,26161
"Brazoria County, Texas, USA",0.8937628164319174,0.2971718261088879,0.10560650571292032,0.15770372901356688,0.07841167063586559,0.06105642645945569,0.015250851447548452,0.058808176001978185,0.016102665311862274,48039
"Bell County, Texas, USA",0.9151527113887767,0.25319453860478747,0.08722871094252861,0.0983291426021435,0.10368412470929456,0.05118127129334837,-0.0005867655757255674,0.027178631595782654,0.009252491069019736,48027
"Hamilton County, Tennessee, USA",0.9088076973317929,0.3265728652772636,0.11812888422023886,0.13685850035109043,0.11807987940832818,0.07163448551784393,0.023651413109658237,0.0005664718068766339,0.0036506356574298737,47065
"Chesterfield County, Virginia, USA",0.9282242172104227,0.3995780002786788,0.15248920118637643,0.1672074367498055,0.13663236260126996,0.0957382009276031,0.018797293658171732,0.01478139259056177,0.011113460715030665,51041
"Anoka County, Minnesota, USA",0.9435804433048923,0.30131990885319965,0.08671062454319092,0.12819179913308928,0.10276293624023342,0.07036517347987692,0.0028275934384329737,0.042407602895510044,0.01735451052022735,27003
"Davis County, Utah, USA",0.9579587751543971,0.3705854407756068,0.12201410445041994,0.1531656604139092,0.13187984004501643,0.08553994031668136,0.0048032576900381985,-0.08266277473146438,-0.07168573700647886,49011
"Larimer County, Colorado, USA",0.9642458468750129,0.48032079878402945,0.19291178033439127,0.24891563585136328,0.15462023569730865,0.07678492723535534,0.0070677261638998345,0.023195975654918544,0.003217947125309484,08069
