longname,Housing Units per Adult,Vacancy %,Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"Historical Congressional District NY-12, 8th Congress, USA",0.6625952433702909,0.22080074433751054,0.292008714622486,0.4004199076671972,0.3075713777103167,0.5273748507014301,0.41646699376533997,0.056158155533229996,0.12989113186487936,0.8202998241991791,0.04980904393594155,0.515637371203456,0.11241842586431519,0.12320385759558118,0.0988220942301945,0.10670271023937437,0.043215540867078676,0.2802702617249512
"Historical Congressional District NY-12, 9th-10th Congress, USA",0.6625952433702909,0.22080074433751054,0.292008714622486,0.4004199076671972,0.3075713777103167,0.5273748507014301,0.41646699376533997,0.056158155533229996,0.12989113186487936,0.8202998241991791,0.04980904393594155,0.515637371203456,0.11241842586431519,0.12320385759558118,0.0988220942301945,0.10670271023937437,0.043215540867078676,0.2802702617249512
"Historical Congressional District ME-4, 23rd-27th Congress, USA",0.6733205706644605,0.21219871126287665,0.2276643521876934,0.4649908534973427,0.30734479431496375,0.7047344833254556,0.2787776476432958,0.01648786903124865,0.29841550729016847,0.6685340119588302,0.03305048075100117,0.41427919182099593,0.15794191721421386,0.1452336762794289,0.11372958074838446,0.11534090023420177,0.053474733702775015,0.29151648683385956
"Historical Congressional District OH-14, 28th-29th Congress, USA",0.5917725678121177,0.11162743021150101,0.3064427965580538,0.3533967476049374,0.34016045583700893,0.8298587132655464,0.15651838984089428,0.013622896893559295,0.5636149031911528,0.43599556135832346,0.00038953545052372335,0.4974273300645393,0.14827827654104833,0.08720194471261537,0.11552402436939221,0.11673422799048838,0.03483419632191638,0.28845088727277995
"Historical Congressional District OH-14, 30th-32nd Congress, USA",0.5917725678121177,0.11162743021150101,0.3064427965580538,0.3533967476049374,0.34016045583700893,0.8298587132655464,0.15651838984089428,0.013622896893559295,0.5636149031911528,0.43599556135832346,0.00038953545052372335,0.4974273300645393,0.14827827654104833,0.08720194471261537,0.11552402436939221,0.11673422799048838,0.03483419632191638,0.28845088727277995
"Historical Congressional District NY-15, 66th-67th Congress, USA",0.7007865149074026,0.12079898149635984,0.3334390043636567,0.38231259352477376,0.2842484021115695,0.1351692879280483,0.217112011608303,0.6477187004636487,0.11315564212164388,0.2610205494775829,0.6258238084007731,0.5076449845149698,0.06391921548321344,0.0553374014068284,0.05956944809353302,0.16210310647395929,0.15142584402749595,0.8025455160384671
"Historical Congressional District NY-15, 68th-72nd Congress, USA",0.7007865149074026,0.12079898149635984,0.3334390043636567,0.38231259352477376,0.2842484021115695,0.1351692879280483,0.217112011608303,0.6477187004636487,0.11315564212164388,0.2610205494775829,0.6258238084007731,0.5076449845149698,0.06391921548321344,0.0553374014068284,0.05956944809353302,0.16210310647395929,0.15142584402749595,0.8025455160384671
"Historical Congressional District NY-15, 73rd-78th Congress, USA",0.7007865149074026,0.12079898149635984,0.3334390043636567,0.38231259352477376,0.2842484021115695,0.1351692879280483,0.217112011608303,0.6477187004636487,0.11315564212164388,0.2610205494775829,0.6258238084007731,0.5076449845149698,0.06391921548321344,0.0553374014068284,0.05956944809353302,0.16210310647395929,0.15142584402749595,0.8025455160384671
"Historical Congressional District IL-9, 38th-42nd Congress, USA",0.5863885210585608,0.1320716560777903,0.3150637109443183,0.39099319252923703,0.2939430965264447,0.8342973800612451,0.12419190200748575,0.04151071793126915,0.6259593679458252,0.3638826185101567,0.010158013544018065,0.5535832123531752,0.17045004619242404,0.07027847433020991,0.09919823149003493,0.07400686287448864,0.03248317275966737,0.2525013113671237
"Historical Congressional District NY-3, 63rd-64th Congress, USA",0.5278911939969102,0.06846093545858374,0.2736729261160196,0.41147590284482743,0.3148511710391529,0.11992422205838307,0.15343288305178263,0.7266428948898344,0.10369387909869657,0.25755046282529076,0.6387556580760125,0.7223416398211169,0.043540233284269675,0.035964201408713016,0.03549638076961692,0.08088037340177881,0.08177717131450474,0.8567348338754203
"Historical Congressional District NY-3, 65th Congress, USA",0.5278911939969102,0.06846093545858374,0.2736729261160196,0.41147590284482743,0.3148511710391529,0.11992422205838307,0.15343288305178263,0.7266428948898344,0.10369387909869657,0.25755046282529076,0.6387556580760125,0.7223416398211169,0.043540233284269675,0.035964201408713016,0.03549638076961692,0.08088037340177881,0.08177717131450474,0.8567348338754203
"Historical Congressional District NY-8, 44th-47th Congress, USA",0.7017451732045021,0.11830880518832626,0.41710763841313475,0.32329840126207465,0.25959396032479054,0.07453334069586288,0.20127036671532542,0.7241962925888117,0.0739950951012144,0.16876998339435276,0.7572349215044328,0.806194419990372,0.03706989523277818,0.03937460073970234,0.027063686769328965,0.061611255311572674,0.02868614195624605,0.6448456112113273
"Historical Congressional District NY-8, 48th Congress, USA",0.7017451732045021,0.11830880518832626,0.41710763841313475,0.32329840126207465,0.25959396032479054,0.07453334069586288,0.20127036671532542,0.7241962925888117,0.0739950951012144,0.16876998339435276,0.7572349215044328,0.806194419990372,0.03706989523277818,0.03937460073970234,0.027063686769328965,0.061611255311572674,0.02868614195624605,0.6448456112113273
"Historical Congressional District MA-7, 18th-22nd Congress, USA",0.4852554172343642,0.08550164426238967,0.21660900600233468,0.3902317128033941,0.39315928119427124,0.35205965121646576,0.5741631424624365,0.07377720632109767,0.11982417194806955,0.5691438131286896,0.31103201492324084,0.5513280696727769,0.14642157607074094,0.1290428240960246,0.08397985660380816,0.058883469779236614,0.030344203777412718,0.3436103918562976
"Historical Congressional District NY-25, 23rd-27th Congress, USA",0.5906720506472951,0.1269688589635686,0.27975517890772156,0.39435028248587567,0.32589453860640283,0.7265382224984462,0.2613424487259167,0.012119328775637062,0.3053745928338758,0.6655808903365911,0.02904451682953311,0.5573132023676761,0.12190100368877038,0.10901604186325811,0.106219438963713,0.07624603242686806,0.029304280689714326,0.23251060847899782
"Historical Congressional District NY-27, 28th-32nd Congress, USA",0.5906720506472951,0.1269688589635686,0.27975517890772156,0.39435028248587567,0.32589453860640283,0.7265382224984462,0.2613424487259167,0.012119328775637062,0.3053745928338758,0.6655808903365911,0.02904451682953311,0.5573132023676761,0.12190100368877038,0.10901604186325811,0.106219438963713,0.07624603242686806,0.029304280689714326,0.23251060847899782
"Historical Congressional District NY-21, 63rd-64th Congress, USA",0.5351927089052377,0.06069310254784198,0.2400583265663108,0.39279320159508385,0.3671484718386053,0.28451936723505006,0.3148129767102357,0.4006676560547142,0.3566278731920887,0.3366764570406612,0.30669566976725016,0.7004515817005154,0.11376354197208871,0.03448551319593384,0.042862170760451325,0.05786378572349483,0.05057340664751595,0.902444454473137
"Historical Congressional District NY-21, 65th Congress, USA",0.5351927089052377,0.06069310254784198,0.2400583265663108,0.39279320159508385,0.3671484718386053,0.28451936723505006,0.3148129767102357,0.4006676560547142,0.3566278731920887,0.3366764570406612,0.30669566976725016,0.7004515817005154,0.11376354197208871,0.03448551319593384,0.042862170760451325,0.05786378572349483,0.05057340664751595,0.902444454473137
"Historical Congressional District IL-11, 43rd-47th Congress, USA",0.5856789819628593,0.11532670355066882,0.3376685019935439,0.39813935826846397,0.2641921397379921,0.8388278388278388,0.12021312021312021,0.04095904095904101,0.5098468271334791,0.4636518356430831,0.02650133722343776,0.5522599357756975,0.13321363212596268,0.07845032975380721,0.10400193363488784,0.09538689962363234,0.03668726908601235,0.2458685349268495
"Historical Congressional District NY-6, 33rd Congress, USA",0.6014057655988312,0.09157297545512451,0.3248599538671562,0.36892152709127723,0.30621851904156666,0.13197107827727134,0.21031122288588489,0.6577176988368438,0.26654558663276434,0.29669451507446426,0.4367598982927714,0.8090617382987257,0.04334948011477585,0.042501002745981294,0.035790318101879,0.03779581006448427,0.03150165067415383,0.7944624947026417
"Historical Congressional District NY-6, 34th-37th Congress, USA",0.6014057655988312,0.09157297545512451,0.3248599538671562,0.36892152709127723,0.30621851904156666,0.13197107827727134,0.21031122288588489,0.6577176988368438,0.26654558663276434,0.29669451507446426,0.4367598982927714,0.8090617382987257,0.04334948011477585,0.042501002745981294,0.035790318101879,0.03779581006448427,0.03150165067415383,0.7944624947026417
"Historical Congressional District NY-25, 28th-32nd Congress, USA",0.5779022814455885,0.13384107464146594,0.29839063643013913,0.38829553767373887,0.31331382589612206,0.7308217308217305,0.24488124488124524,0.02429702429702425,0.30231587732109316,0.6759858126434385,0.021698310035468394,0.618701753545516,0.10855880931788174,0.09197386588155433,0.0953006088334969,0.05570233447258134,0.029762627948969708,0.30691306483300496
"Historical Congressional District NY-27, 23rd-27th Congress, USA",0.6520951160828672,0.18940374079575767,0.32501948896709576,0.410252653758673,0.26472785727423137,0.7769776554061202,0.1899819972466384,0.03304034734724143,0.43726142704363336,0.496755199524297,0.06598337343206953,0.5555903177739507,0.12386278767617062,0.09681026032651635,0.11457961139720534,0.07537424561145452,0.03378277721470241,0.2578051716608904
"Historical Congressional District OK-7, 64th-72nd Congress, USA",0.6206754172461753,0.19871503098631,0.337854008775429,0.41220582369365594,0.24994016753091514,0.924664602683178,0.07533539731682197,0.0,0.5782425243074678,0.4147862777472011,0.006971197945331135,0.4718011327025512,0.17097364940482032,0.13646691762471572,0.07655916166446161,0.08315528877132251,0.061043849832128634,0.3171109462937842
"Historical Congressional District OK-7, 73rd-77th Congress, USA",0.6206754172461753,0.19871503098631,0.337854008775429,0.41220582369365594,0.24994016753091514,0.924664602683178,0.07533539731682197,0.0,0.5782425243074678,0.4147862777472011,0.006971197945331135,0.4718011327025512,0.17097364940482032,0.13646691762471572,0.07655916166446161,0.08315528877132251,0.061043849832128634,0.3171109462937842
"Historical Congressional District OK-7, 78th-82nd Congress, USA",0.6206754172461753,0.19871503098631,0.337854008775429,0.41220582369365594,0.24994016753091514,0.924664602683178,0.07533539731682197,0.0,0.5782425243074678,0.4147862777472011,0.006971197945331135,0.4718011327025512,0.17097364940482032,0.13646691762471572,0.07655916166446161,0.08315528877132251,0.061043849832128634,0.3171109462937842
"Historical Congressional District MI-13, 93rd-97th Congress, USA",0.7579449047797971,0.20828658647950532,0.22361614738016827,0.4311524820557628,0.3452313705640689,0.5662522956267106,0.3166098626049815,0.11713784176830791,0.3571974309440178,0.47186971178679366,0.1709328572691886,0.6839624654756966,0.08767290812459785,0.06239403286697852,0.05411671359063691,0.07629844894017634,0.03555543100191397,0.6735138052074516
"Historical Congressional District NY-4, 63rd-64th Congress, USA",0.5568953406696324,0.07615093546352743,0.2796974097220878,0.42005375332845496,0.30024883694945714,0.18576502493598585,0.18211805410086063,0.6321169209631535,0.13936618937576178,0.3002481059073286,0.5603857047169096,0.5636345075658721,0.04942941153807292,0.03548967916054737,0.03900794053454042,0.13693530986082617,0.175503151340141,0.8398729385618725
"Historical Congressional District NY-4, 65th Congress, USA",0.5568953406696324,0.07615093546352743,0.2796974097220878,0.42005375332845496,0.30024883694945714,0.18576502493598585,0.18211805410086063,0.6321169209631535,0.13936618937576178,0.3002481059073286,0.5603857047169096,0.5636345075658721,0.04942941153807292,0.03548967916054737,0.03900794053454042,0.13693530986082617,0.175503151340141,0.8398729385618725
"Historical Congressional District IL-24, 58th-62nd Congress, USA",0.6049597037224081,0.1398806935772796,0.3328400682982355,0.40489470688673895,0.2622652248150255,0.8842398884239889,0.04091120409112041,0.07484890748489066,0.6847575057736731,0.30456120092378647,0.010681293302540432,0.4629475011501665,0.1573091144546499,0.11283589210557778,0.12438870618706076,0.09659720210608957,0.04592158399645558,0.2204336671356455
"Historical Congressional District IL-24, 63rd-77th Congress, USA",0.6049597037224081,0.1398806935772796,0.3328400682982355,0.40489470688673895,0.2622652248150255,0.8842398884239889,0.04091120409112041,0.07484890748489066,0.6847575057736731,0.30456120092378647,0.010681293302540432,0.4629475011501665,0.1573091144546499,0.11283589210557778,0.12438870618706076,0.09659720210608957,0.04592158399645558,0.2204336671356455
"Historical Congressional District IL-24, 78th-80th Congress, USA",0.6049597037224081,0.1398806935772796,0.3328400682982355,0.40489470688673895,0.2622652248150255,0.8842398884239889,0.04091120409112041,0.07484890748489066,0.6847575057736731,0.30456120092378647,0.010681293302540432,0.4629475011501665,0.1573091144546499,0.11283589210557778,0.12438870618706076,0.09659720210608957,0.04592158399645558,0.2204336671356455
"Historical Congressional District MA-6, 13th Congress, USA",0.4860301779029831,0.08813370915875977,0.2115144584081846,0.3939356982279146,0.3945498433639008,0.3475582572469936,0.5778461059492856,0.07459563680372065,0.1225162666113095,0.560573826208718,0.3169099071799724,0.5513761891918381,0.1454304568206959,0.1321168773650236,0.08201111160819764,0.05849780552790604,0.030567559486338696,0.3463936621858823
"Historical Congressional District MA-6, 8th-12th Congress, USA",0.4860301779029831,0.08813370915875977,0.2115144584081846,0.3939356982279146,0.3945498433639008,0.3475582572469936,0.5778461059492856,0.07459563680372065,0.1225162666113095,0.560573826208718,0.3169099071799724,0.5513761891918381,0.1454304568206959,0.1321168773650236,0.08201111160819764,0.05849780552790604,0.030567559486338696,0.3463936621858823
"Historical Congressional District MA-6, 14th Congress, USA",0.48605789184128484,0.08788895728668163,0.21152672430102054,0.3939209988478202,0.3945522768511592,0.34749324591918124,0.5779036843354576,0.07460306974536102,0.12250101297919651,0.5605388476928425,0.3169601393279612,0.5512851973775372,0.14545751919964875,0.13214506267982534,0.08202920381934788,0.05850613896539016,0.030576877958250745,0.34639287938517876
"Historical Congressional District MA-6, 15th-16th Congress, USA",0.48605789184128484,0.08788895728668163,0.21152672430102054,0.3939209988478202,0.3945522768511592,0.34749324591918124,0.5779036843354576,0.07460306974536102,0.12250101297919651,0.5605388476928425,0.3169601393279612,0.5512851973775372,0.14545751919964875,0.13214506267982534,0.08202920381934788,0.05850613896539016,0.030576877958250745,0.34639287938517876
"Historical Congressional District MA-6, 17th Congress, USA",0.48605789184128484,0.08788895728668163,0.21152672430102054,0.3939209988478202,0.3945522768511592,0.34749324591918124,0.5779036843354576,0.07460306974536102,0.12250101297919651,0.5605388476928425,0.3169601393279612,0.5512851973775372,0.14545751919964875,0.13214506267982534,0.08202920381934788,0.05850613896539016,0.030576877958250745,0.34639287938517876
"Historical Congressional District NY-4, 49th-52nd Congress, USA",0.6138601945642362,0.08358384524898706,0.36569193410710593,0.41029729383157787,0.22401077206131617,0.0675141139438887,0.11907741319257967,0.8134084728635317,0.16039755267935293,0.15115522388381394,0.6884472234368331,0.6661131612065041,0.027687806387344915,0.02324726486865162,0.018702800636083178,0.09267138460015543,0.17157758230126072,0.6724321002990737
"Historical Congressional District NY-16, 63rd-64th Congress, USA",0.7596731336221016,0.16122038283701876,0.31478657604257004,0.38721191643214214,0.2980015075252879,0.08117561277754101,0.1856727181498574,0.7331516690726015,0.07114256792090107,0.19660293827078823,0.7322544938083108,0.5280711219974522,0.0737108389178361,0.13512536351028895,0.04882396586590165,0.12443262868378215,0.08983608102473883,0.7601231784477831
"Historical Congressional District NY-16, 65th Congress, USA",0.7596731336221016,0.16122038283701876,0.31478657604257004,0.38721191643214214,0.2980015075252879,0.08117561277754101,0.1856727181498574,0.7331516690726015,0.07114256792090107,0.19660293827078823,0.7322544938083108,0.5280711219974522,0.0737108389178361,0.13512536351028895,0.04882396586590165,0.12443262868378215,0.08983608102473883,0.7601231784477831
"Historical Congressional District GA-6, 20th Congress, USA",0.5543099787685775,0.13775471119963228,0.27881606979519785,0.32869466530556807,0.3924892648992341,0.8468990392045441,0.14640512868065184,0.006695832114804071,0.5452522157957722,0.4382927690351338,0.016455015169093954,0.2684424545701524,0.14911292918166708,0.17127877379541967,0.1826603827067356,0.18295170364272506,0.045553756103300085,0.2857994481608936
"Historical Congressional District NY-14, 13th-16th Congress, USA",0.6785208530755226,0.2269874148699118,0.2640937629144264,0.41094033156748344,0.3249659055180901,0.7451222469069522,0.2515942115692063,0.003283541523841512,0.3926833371018097,0.6048966589634889,0.0024200039347013896,0.6617423086152792,0.09854631969406429,0.08277806495266728,0.07579572894826582,0.05539327558093939,0.025744302208784094,0.2988604430883812
"Historical Congressional District NY-14, 17th Congress, USA",0.6785208530755226,0.2269874148699118,0.2640937629144264,0.41094033156748344,0.3249659055180901,0.7451222469069522,0.2515942115692063,0.003283541523841512,0.3926833371018097,0.6048966589634889,0.0024200039347013896,0.6617423086152792,0.09854631969406429,0.08277806495266728,0.07579572894826582,0.05539327558093939,0.025744302208784094,0.2988604430883812
"Historical Congressional District NY-13, 53rd-57th Congress, USA",0.7487309408269143,0.1645560172169283,0.32793180774692254,0.3634254920653119,0.3086427001877656,0.08921154666177455,0.18513337999441445,0.725655073343811,0.06354516288844737,0.18452343349592393,0.7519314036156286,0.5388125846693933,0.11637235995841948,0.10983550484481792,0.050858060268267564,0.10910321144057304,0.07501827881852861,0.7240381473008424
"Historical Congressional District IA-4, 48th-49th Congress, USA",0.6049996194287082,0.12395758447160317,0.375155537121525,0.3457071754458732,0.2791372874326018,0.8293216630196928,0.11553610503282331,0.0551422319474838,0.6217616580310853,0.35636154289004296,0.021876799078871686,0.5931910998450903,0.13142515138713,0.06687438388959324,0.08875510491480104,0.08449514152936202,0.035259118434023386,0.22447735722557377
"Historical Congressional District MD-7, 3rd-7th Congress, USA",0.5697360527894421,0.1173241078479299,0.248974009425654,0.37867567328099655,0.3723503172933495,0.4042173548664086,0.4981383085454526,0.09764433658813891,0.14616986087740885,0.6427048447472558,0.21112529437533537,0.2954352237563701,0.14243229714294678,0.1641111980073537,0.16799446474225005,0.16469617627783983,0.06533064007323958,0.2335865570847023
"Historical Congressional District MD-7, 8th-22nd Congress, USA",0.5697360527894421,0.1173241078479299,0.24897400942565265,0.37867567328099694,0.37235031729335044,0.40421735486640825,0.4981383085454528,0.0976443365881388,0.14616986087740885,0.6427048447472558,0.21112529437533528,0.2954352237563704,0.14243229714294708,0.1641111980073531,0.16799446474225024,0.16469617627783936,0.06533064007323976,0.23358655708470294
"Historical Congressional District NY-7, 58th-62nd Congress, USA",0.6078439501668705,0.08087508099444123,0.3666250962587598,0.4011783629485483,0.23219654079269203,0.12621675025300674,0.12049655700094102,0.7532866927460523,0.20590145066335885,0.1539313692618416,0.6401671800747994,0.7242846163408663,0.029654022705790893,0.022696009662105138,0.025940054838119984,0.08650309787600516,0.1109221985771125,0.6715538125430246
"Historical Congressional District VT-5, 19th-21st Congress, USA",0.6528424585693308,0.19229780534044535,0.26627825507414526,0.46118603853862433,0.27253570638723035,0.4534784591965464,0.5062484210240431,0.040273119779410574,0.1649304170683986,0.7348522945314733,0.10021728840012813,0.45564951454349273,0.16022147415341884,0.124128038823222,0.10566428927903886,0.11146850710249427,0.04286817609833323,0.2522658471682387
"Historical Congressional District VT-5, 22nd Congress, USA",0.6528424585693308,0.19229780534044535,0.26627825507414526,0.46118603853862433,0.27253570638723035,0.4534784591965464,0.5062484210240431,0.040273119779410574,0.1649304170683986,0.7348522945314733,0.10021728840012813,0.45564951454349273,0.16022147415341884,0.124128038823222,0.10566428927903886,0.11146850710249427,0.04286817609833323,0.2522658471682387
"Historical Congressional District ME-3, 33rd-37th Congress, USA",0.7141901281589377,0.2563418852695301,0.2742866412466294,0.4778260172058197,0.24788734154755093,0.47920813955653985,0.4981672502657902,0.022624610177669948,0.2970540938636896,0.6527955560552468,0.05015035008106379,0.4011120045820234,0.12701174907688778,0.13738354895816468,0.1361019660722496,0.14783558356062546,0.05055514775004931,0.19687332743125843
"Historical Congressional District KS-4, 60th-72nd Congress, USA",0.5945825038584561,0.1373673914679106,0.36595283274600204,0.36794072467696576,0.2661064425770322,0.9205679201841896,0.06676899462778266,0.012663085188027817,0.5864156018829844,0.40798027348128374,0.005604124635731921,0.4949270072992719,0.1629927007299262,0.09872262773722702,0.09726277372262632,0.08875912408759114,0.057335766423357463,0.27066478689946466
"Historical Congressional District MI-1, 89th-92nd Congress, USA",0.7371809027471071,0.2618887141466337,0.19928719109394868,0.37674299880981404,0.42396981009623735,0.7882223450074857,0.20115459395645405,0.010623061036060383,0.35787663353522414,0.6178409377238926,0.02428242874088324,0.8901982028056996,0.039144451431355934,0.0267387678105293,0.020790192059239633,0.01767234360160598,0.0054560422915696394,0.5092935682393501
"Historical Congressional District VT-5, 23rd-27th Congress, USA",0.6759601767105625,0.21881547265392914,0.27591298006843445,0.45189486823370034,0.2721921516978652,0.45519553925681133,0.5087196165309085,0.036084844212280164,0.17933638475889638,0.7316559169888884,0.08900769825221508,0.4538741929038923,0.1627477157630858,0.12676825384194268,0.10359531396355917,0.10983461216773308,0.043179911359786896,0.2572264150743274
"Historical Congressional District OH-13, 28th-29th Congress, USA",0.5666746209080851,0.10694050991501416,0.3146386312759475,0.37996652625105065,0.30539484247300186,0.8238110432625213,0.1715634709997406,0.004625485737738108,0.6486156151023355,0.3448738180898027,0.0065105668078618666,0.4508154180624681,0.15137887253623308,0.11088035326611144,0.13334078205673414,0.11003294303773924,0.04355163104071405,0.25034221830376374
"Historical Congressional District OH-13, 30th-32nd Congress, USA",0.5666746209080851,0.10694050991501416,0.3146386312759475,0.37996652625105065,0.30539484247300186,0.8238110432625213,0.1715634709997406,0.004625485737738108,0.6486156151023355,0.3448738180898027,0.0065105668078618666,0.4508154180624681,0.15137887253623308,0.11088035326611144,0.13334078205673414,0.11003294303773924,0.04355163104071405,0.25034221830376374
"Historical Congressional District NY-18, 23rd-27th Congress, USA",0.6770312830386058,0.25700243277007034,0.22935405715876764,0.45755067919489856,0.3130952636463339,0.6024250989109775,0.3252153457422132,0.07235955534680928,0.17515898730032106,0.754901950429402,0.06993906227027694,0.5044931481144097,0.08804297925255034,0.12138090873920067,0.1216744233013425,0.09946050100983855,0.06494803958265825,0.44852935589703186
"Historical Congressional District NY-19, 28th-32nd Congress, USA",0.6770312830386058,0.25700243277007034,0.22935405715876764,0.45755067919489856,0.3130952636463339,0.6024250989109775,0.3252153457422132,0.07235955534680928,0.17515898730032106,0.754901950429402,0.06993906227027694,0.5044931481144097,0.08804297925255034,0.12138090873920067,0.1216744233013425,0.09946050100983855,0.06494803958265825,0.44852935589703186
"Historical Congressional District NY-17, 13th-16th Congress, USA",0.6029813479021725,0.17016758392468456,0.33145463735205916,0.39922953760820235,0.2693158250397385,0.7961495148016737,0.17933581960654985,0.02451466559177648,0.37883698658726067,0.5733975046443082,0.04776550876843114,0.5900219983308072,0.10283554319957085,0.10756719650837691,0.09742898401037271,0.07452134921157963,0.027624928739292846,0.23539305567804422
"Historical Congressional District NY-17, 17th Congress, USA",0.6029813479021725,0.17016758392468456,0.331454637352059,0.3992295376082023,0.2693158250397387,0.7961495148016736,0.1793358196065499,0.024514665591776494,0.37883698658726084,0.5733975046443079,0.04776550876843118,0.5900219983308073,0.10283554319957092,0.10756719650837678,0.0974289840103725,0.07452134921157975,0.027624928739292842,0.23539305567804444
"Historical Congressional District MA-10, 63rd-64th Congress, USA",0.587687708774288,0.0935547741781313,0.3176253266512035,0.42170724607987164,0.2606674272689247,0.20264638639670923,0.09639680770208466,0.700956805901206,0.15082595655018563,0.16938830088216478,0.6797857425676495,0.6155493582826285,0.0837508374620571,0.05011784449234306,0.04355665408804516,0.08400805426229796,0.12301725141262834,0.6973223419542768
"Historical Congressional District MA-10, 65th-69th Congress, USA",0.5953668189978782,0.09322367857448814,0.30776135671754695,0.4235711263556506,0.26866751692680246,0.21657157447954745,0.09905987683026905,0.6843685486901836,0.18766118125135756,0.17668787468706204,0.6356509440615805,0.6095579168050499,0.08264052439040137,0.05065138619441975,0.04739432827730935,0.0891270813952713,0.12062876293754829,0.69912405540447
"Historical Congressional District NY-22, 18th-22nd Congress, USA",0.5527834222565117,0.12378368815238544,0.3098016788306824,0.392528195989367,0.29767012517995073,0.7354089191991424,0.24963018491855246,0.014960895882305132,0.317522755091291,0.6730897938097673,0.009387451098941676,0.5847723113900909,0.11336113139687895,0.10733994514754087,0.10357972733637621,0.06336105075240632,0.027585833976706848,0.26699649560362837
"Historical Congressional District KS-6, 49th-52nd Congress, USA",0.6132584754912546,0.1635470719051149,0.34333390973543476,0.40074355870654904,0.25592253155801614,0.8563423331635283,0.12073357106469437,0.022924095771777335,0.5774116031582538,0.4083419155509808,0.014246481290765365,0.6114338388757492,0.16209823292054987,0.08386670377069681,0.06800473076388051,0.045603172394600516,0.028993321274523167,0.2809594882729199
"Historical Congressional District KS-6, 53rd-55th Congress, USA",0.6132584754912546,0.1635470719051149,0.34333390973543476,0.40074355870654904,0.25592253155801614,0.8563423331635283,0.12073357106469437,0.022924095771777335,0.5774116031582538,0.4083419155509808,0.014246481290765365,0.6114338388757492,0.16209823292054987,0.08386670377069681,0.06800473076388051,0.045603172394600516,0.028993321274523167,0.2809594882729199
"Historical Congressional District KS-6, 56th-59th Congress, USA",0.6132584754912546,0.1635470719051149,0.34333390973543476,0.40074355870654904,0.25592253155801614,0.8563423331635283,0.12073357106469437,0.022924095771777335,0.5774116031582538,0.4083419155509808,0.014246481290765365,0.6114338388757492,0.16209823292054987,0.08386670377069681,0.06800473076388051,0.045603172394600516,0.028993321274523167,0.2809594882729199
"Historical Congressional District KS-6, 60th-72nd Congress, USA",0.6132584754912546,0.1635470719051149,0.34333390973543476,0.40074355870654904,0.25592253155801614,0.8563423331635283,0.12073357106469437,0.022924095771777335,0.5774116031582538,0.4083419155509808,0.014246481290765365,0.6114338388757492,0.16209823292054987,0.08386670377069681,0.06800473076388051,0.045603172394600516,0.028993321274523167,0.2809594882729199
"Historical Congressional District NY-6, 49th-52nd Congress, USA",0.6949796528527531,0.1315986018582141,0.4451319692643563,0.33007006466968725,0.22479796606595645,0.06939006919684185,0.10256708311903524,0.828042847684123,0.03908361741992862,0.13540579768337938,0.8255105848966919,0.5924825369943195,0.08245605361642368,0.10368929034388087,0.054615612893476294,0.11344317808554555,0.053313328066354054,0.7097284442595415
"Historical Congressional District NY-26, 23rd-27th Congress, USA",0.5814674550971143,0.11188345077128166,0.26544931946910116,0.4443317271113367,0.29021895341956205,0.4423131978242202,0.4792442026910961,0.07844259948468371,0.13076423468283163,0.696038103485603,0.17319766183156526,0.4426838848121406,0.12779491502691911,0.12103155595577894,0.11156668518766841,0.12166382465081516,0.07525913436667762,0.2674715878574343
"Historical Congressional District NY-6, 38th-42nd Congress, USA",0.7055769041284856,0.11830915108436091,0.4102340535680225,0.3287921310046047,0.2609738154273727,0.07018211815470524,0.19157306935719265,0.7382448124881021,0.07545858810450252,0.1781545302946082,0.7463868816008893,0.8238708763981312,0.03512671669262355,0.03409316154608526,0.02643352682995895,0.05432535749681441,0.026150361036386814,0.6538705856095592
"Historical Congressional District NY-5, 44th-47th Congress, USA",0.6444525814719883,0.1293181818181818,0.425956545702434,0.33675630203347506,0.23728715226409083,0.12257806778081098,0.11578667021772428,0.7616352620014647,0.1273770317645809,0.15903537660682016,0.7135875916285991,0.5728285003589257,0.07861304485734794,0.1027027929416871,0.061935526952805436,0.1246222934508605,0.05929784143837332,0.7356829997134552
"Historical Congressional District NY-5, 48th Congress, USA",0.6444525814719883,0.1293181818181818,0.425956545702434,0.33675630203347506,0.23728715226409083,0.12257806778081098,0.11578667021772428,0.7616352620014647,0.1273770317645809,0.15903537660682016,0.7135875916285991,0.5728285003589257,0.07861304485734794,0.1027027929416871,0.061935526952805436,0.1246222934508605,0.05929784143837332,0.7356829997134552
"Historical Congressional District MA-4, 48th-52nd Congress, USA",0.5826070094507154,0.09049662783568363,0.3208936425097013,0.44045480846627727,0.23865154902402147,0.1689659101127175,0.11261256795967757,0.718421521927605,0.13225552630806298,0.15531227595983588,0.7124321977321011,0.5941593961570394,0.08313572422694523,0.041196295787430365,0.04353669674984017,0.07633207305262314,0.16163981402612174,0.6836862478432626
