longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness,geoid
"Shackelford County, Texas, USA",3105.0,3378.0,-0.08081705150976909,3302.0,-0.059660811629315566,187.78561028454658,203.25443148868501,-0.07610570205451865,197.09638257506302,-0.047239691408189524,1.3094227238198413,1.424550712097721,1.392500429646736,2371.27395417586,0.7640801617164605,48417
"Crockett County, Texas, USA",3098.0,3719.0,-0.16698037106749125,4099.0,-0.24420590387899488,252.42857597686793,328.61126369694546,-0.23183224720603413,357.5426085912906,-0.2939902268671403,0.4258982385289205,0.5112703515458539,0.5635109360006602,7274.038067639557,0.3235482441637545,48105
"Harlan County, Nebraska, USA",3073.0,3423.0,-0.10224948875255624,3786.0,-0.18832540940306391,135.30552566775395,139.6732249629137,-0.03127084161133583,148.09548217050383,-0.08636290800569235,2.0668034832436635,2.3022025132258577,2.5463449357502475,1486.8370529244517,0.7342399176339338,31083
"Lipscomb County, Texas, USA",3059.0,3302.0,-0.07359176256814053,3057.0,0.0006542361792607131,207.12233869954514,226.6059840434748,-0.08598027729131671,189.62595610561414,0.09226786750747462,1.266905976286615,1.367546104510756,1.2660776624740706,2414.5438235015126,0.750945005974314,48295
"Fallon County, Montana, USA",3049.0,2890.0,0.05501730103806229,2837.0,0.07472682410997533,226.49517950212487,233.81072700319854,-0.0312883313560442,226.48528188268193,4.370093880124728e-05,0.7253851223944938,0.6875575610757911,0.6749483739695569,4203.284442800897,0.5306817940040561,30025
"Nelson County, North Dakota, USA",3015.0,3126.0,-0.03550863723608445,3715.0,-0.18842530282637954,79.6405000706746,77.45275814699988,0.028246146115578498,91.20259413753803,-0.12677374120989598,1.1538340047522762,1.1963134656237528,1.4217224967345625,2613.027513127687,0.6665442998691089,38063
"Bowman County, North Dakota, USA",2993.0,3151.0,-0.05014281180577594,3242.0,-0.07680444170265269,178.79071743068585,214.0176875022367,-0.16459840531256414,206.61041105874557,-0.1346480725995446,0.9904070109376661,1.042690441518405,1.0728030502706027,3021.9899162127117,0.4656456283027099,38011
"Stanley County, South Dakota, USA",2980.0,2966.0,0.004720161834120027,2772.0,0.07503607503607504,146.3045166297004,167.97167619693354,-0.1289929353436356,216.76512825734818,-0.3250551054687885,0.7584441185321862,0.75488095824378,0.7055057371044363,3929.096326525917,0.3329198820026399,46117
"Sherman County, Nebraska, USA",2959.0,3152.0,-0.06123096446700508,3318.0,-0.10819770946353224,110.89565745143796,104.01502634856291,0.06615035677458257,106.53413617182765,0.0409401290171974,1.9985016485932612,2.1288533951895774,2.2409694052154245,1480.6092364661447,0.7233615159526721,31163
"Rush County, Kansas, USA",2956.0,3307.0,-0.106138494103417,3551.0,-0.16755843424387495,142.6639927503086,145.12129836987825,-0.016932770359500054,145.79193371908522,-0.021454828734239796,1.5901250610692825,1.7789389637875903,1.910194212400887,1858.9732797571485,0.6940875505932637,20165
"Lincoln County, Kansas, USA",2939.0,3241.0,-0.0931811169392163,3578.0,-0.1785913918390162,127.8899590550735,142.50147269977307,-0.1025358781763863,140.5235839963955,-0.08990394766508415,1.5750702665904865,1.736918249071033,1.917523448064226,1865.948499149804,0.6818285336349287,20105
"Jewell County, Kansas, USA",2932.0,3077.0,-0.04712382190445239,3791.0,-0.22658929042469006,86.84084283695749,91.76004019932246,-0.05360936363671396,99.3122646662274,-0.12557786161844525,1.238027424532329,1.299253200984303,1.6007373691685058,2368.2835629490014,0.7298494273681178,20089
"Edwards County, Kansas, USA",2907.0,3037.0,-0.04280540006585446,3449.0,-0.15714699913018265,180.98320504609293,179.43548574810342,0.008625491727774786,199.83059043524497,-0.09431681780102394,1.804302058511301,1.884989801065986,2.1407078774700645,1611.1493007986237,0.5861092099520624,20047
"Brown County, Nebraska, USA",2903.0,3145.0,-0.07694753577106518,3525.0,-0.17645390070921985,228.9334481898285,236.36437126517453,-0.031438422955079585,254.36644173703678,-0.09998564815991261,0.9147880566169101,0.9910466545160806,1.1107915603081668,3173.4126599071924,0.6953163203796935,31017
"Franklin County, Nebraska, USA",2889.0,3225.0,-0.10418604651162791,3574.0,-0.19166200335758254,117.13814829558875,121.45589938412564,-0.03554994949138903,122.92479428376755,-0.04707468515115459,1.936407448656384,2.161617868437812,2.39554178660364,1491.9380742955682,0.7323890509200842,31061
"Glascock County, Georgia, USA",2884.0,3082.0,-0.06424399740428294,2556.0,0.12832550860719874,40.608792102497254,46.62000468986367,-0.12894062596852118,52.26645840450163,-0.2230429735985386,7.709587125749139,8.238886103175744,6.832768617688904,374.0796949252665,0.4760861629643531,13125
"Baker County, Georgia, USA",2876.0,3451.0,-0.16661837148652564,4074.0,-0.29405989199803634,36.823893898463616,39.688289680231385,-0.07217231593616683,47.48278732966232,-0.22447910138881283,3.1793030547471024,3.814942573689934,4.50364417421408,904.6007727089016,0.3078722983149538,13007
"Perkins County, Nebraska, USA",2858.0,2969.0,-0.03738632536207477,3200.0,-0.106875,159.73654359072378,150.97998615979702,0.0579981337503822,154.5350729812954,0.0336588355580481,1.2478171415748454,1.2962802985779271,1.3971360577465028,2290.399694616292,0.5427812011090587,31135
"Clay County, Georgia, USA",2848.0,3183.0,-0.10524662268300346,3357.0,-0.15162347333929102,68.41337817827679,95.96928064869472,-0.28713253120328275,91.8095980151922,-0.25483413872527705,5.061868800403503,5.657278227417258,5.966535661149775,562.6380517355515,0.3753782809032366,13061
"Douglas County, South Dakota, USA",2835.0,3002.0,-0.055629580279813455,3458.0,-0.18016194331983806,86.48923108160479,89.35367791041996,-0.032057402625182134,97.46173735476097,-0.11258270754210171,2.5243626847224405,2.673064119766055,3.0790991759330506,1123.0557388435311,0.4946299491992513,46043
"Perkins County, South Dakota, USA",2835.0,2982.0,-0.04929577464788732,3363.0,-0.15700267618198038,135.48155757075912,146.9847670176256,-0.07826123536656736,175.40029465750786,-0.22758648817948293,0.37874400529493885,0.398382583347269,0.4492825713604513,7485.2669886941285,0.7488153807442853,46105
"Hall County, Texas, USA",2825.0,3353.0,-0.1574709215627796,3782.0,-0.2530407191961925,239.23528791998035,255.85602454845665,-0.06496128694960039,276.08021352052015,-0.1334573207210347,1.2065770425197453,1.4320894950685685,1.6153183627644874,2341.334121607713,0.7558961825253194,48191
"Trego County, Kansas, USA",2808.0,3001.0,-0.06431189603465512,3319.0,-0.15396203675805967,223.02028497815985,227.28641115971382,-0.018769825084510534,223.7856603588863,-0.0034201270067930932,1.2049633821043249,1.2877831587233186,1.424242687038552,2330.3612721377167,0.7388371434872879,20195
"Jackson County, South Dakota, USA",2806.0,3031.0,-0.07423292642692181,2930.0,-0.042320819112627986,72.10093270824233,92.63132742273135,-0.22163554475255146,88.72133041977605,-0.1873326023504831,0.5789279564580412,0.6253494782695377,0.6045113729230437,4846.889787750939,0.4826211624568086,46071
"Sherman County, Texas, USA",2782.0,3034.0,-0.08305866842452209,3186.0,-0.12680477087256747,300.6162272659807,289.6722780254189,0.03778045077410356,275.60131160864444,0.0907648643300275,1.1637375852567222,1.269151629643744,1.3327347040359157,2390.573300411438,0.7535540901550255,48421
"Decatur County, Kansas, USA",2764.0,2961.0,-0.06653157716987504,3472.0,-0.20391705069124424,230.1599286364866,252.98540898423832,-0.09022449333895699,267.8120213454323,-0.1405914959298293,1.1935666394806494,1.2786363312236624,1.4992993387398026,2315.7483701142028,0.7339880125875305,20039
"Logan County, Kansas, USA",2762.0,2756.0,0.0021770682148040637,3046.0,-0.09323703217334209,309.6954664254757,309.6685119550589,8.704298104648367e-05,317.40459447531714,-0.024288016569467035,0.9938491267843388,0.9916901496805349,1.0960407096977176,2779.0938539500703,0.6997283878323537,20109
"Real County, Texas, USA",2758.0,3309.0,-0.16651556361438502,3047.0,-0.09484739087627174,54.18989215010482,79.05946044377191,-0.3145678980614173,93.81909670307854,-0.4224001929840937,1.5209777837646994,1.8248424534000691,1.6803550787277155,1813.3072221301243,0.6046184636724009,48385
"Aurora County, South Dakota, USA",2747.0,2710.0,0.013653136531365314,3058.0,-0.10170045781556573,95.44476166414623,82.94392160052851,0.1507143600446553,69.28205159085735,0.3776260874575686,1.4881190752952693,1.4680752435566728,1.656595606935906,1845.954430397276,0.7321688498148257,46003
"Gove County, Kansas, USA",2718.0,2695.0,0.008534322820037106,3068.0,-0.11408083441981746,105.8828909774528,103.83386598590275,0.019733686809159608,108.46440497190459,-0.023800563835854438,0.9793406610730604,0.971053378069131,1.1054514893937268,2775.336619866162,0.7008923878100296,20063
"Morton County, Kansas, USA",2701.0,3233.0,-0.16455304670584597,3496.0,-0.22740274599542334,279.1259509794563,309.263308521523,-0.09744886222081305,307.59934123203317,-0.0925664864512774,1.4292732589601396,1.7107887620207816,1.8499590201127907,1889.7715906089916,0.748977265934112,20129
"Ness County, Kansas, USA",2687.0,3107.0,-0.13517862890247828,3454.0,-0.22206137811233354,138.28236758160412,150.22454255480017,-0.07949549900502895,158.05145653220646,-0.12508008078099522,0.964775171447154,1.1155773940030917,1.240168754067164,2785.1048405086176,0.7041865766927062,20135
"Collingsworth County, Texas, USA",2652.0,3057.0,-0.1324828263002944,3206.0,-0.17280099812850905,283.1918558825197,342.5486061233698,-0.17327978914464653,326.214316928878,-0.1318840370079103,1.1134304858366975,1.2834679469090438,1.3460249387603513,2381.8280833285526,0.752274390953924,48087
"Copper River Census Area, Alaska, USA",2617.0,2952.0,-0.11348238482384825,3231.0,-0.19003404518724853,19.52199275597424,22.39426504139378,-0.1282592788872689,23.180072674186896,-0.1578114085158266,0.04015634805734283,0.045296728874771125,0.04957782215256962,65170.26887661578,0.21670719348419537,02066
"Cheyenne County, Kansas, USA",2616.0,2726.0,-0.04035216434336023,3165.0,-0.1734597156398104,203.16736876135698,213.914519109779,-0.05024039692652505,231.72124967874964,-0.12322512914537953,0.9917439425956561,1.0334457138821707,1.1998736920165336,2637.777643645835,0.7081773543345353,20023
"Hitchcock County, Nebraska, USA",2616.0,2908.0,-0.10041265474552957,3111.0,-0.15911282545805208,85.11285126394193,98.07129782524012,-0.13213291603818397,94.25563976911326,-0.09699990926343843,1.405873394194799,1.5627981002746465,1.6718930158027598,1860.7649954840278,0.6839453465055915,31087
"Butte County, Idaho, USA",2574.0,2903.0,-0.11333103685842232,2908.0,-0.11485557083906466,91.84612881412708,98.20391784480572,-0.06474068621911823,106.36366441658316,-0.13648961496471956,0.44394938950626484,0.5006935033942063,0.5015558759456947,5797.958192627893,0.4182700470166128,16023
"Chase County, Kansas, USA",2572.0,2790.0,-0.07813620071684588,3030.0,-0.15115511551155114,107.53082200184222,117.96062387885549,-0.08841765611314989,125.13948722160018,-0.14071230121453257,1.2768463934274008,1.3850705434146378,1.5042163966115958,2014.3378351847452,0.7457538809460026,20017
"Rawlins County, Kansas, USA",2561.0,2519.0,0.0166732830488289,2966.0,-0.1365475387727579,171.90511218771428,149.66010921418032,0.14863682173115933,148.31437727153244,0.15905898908904947,0.9224717254601998,0.9073433332425785,1.0683526504158347,2776.2368529207506,0.695647520139827,20153
"Cochran County, Texas, USA",2547.0,3127.0,-0.1854812919731372,3730.0,-0.31715817694369974,275.33930129332987,316.6283508432502,-0.13040225058797988,329.12525394126783,-0.16342092259360938,1.2683795863902858,1.557213571512534,1.8575013181137676,2008.0739451575162,0.7763273887065045,48079
"Pawnee County, Nebraska, USA",2544.0,2773.0,-0.08258204111071042,3087.0,-0.17589893100097181,85.56304872175753,83.66866615592836,0.022641481606730917,100.0727305441081,-0.14499136521467532,2.267528839760757,2.4716420883084034,2.7515178963606353,1121.9261935686839,0.6675242791463073,31133
"McIntosh County, North Dakota, USA",2530.0,2809.0,-0.09932360270558918,3390.0,-0.2536873156342183,133.83056082682913,167.55723623563193,-0.20128450532195308,172.61231512662897,-0.22467547736295304,0.9824454085068206,1.0907862262828691,1.316399183730483,2575.206701658106,0.5278232341428833,38051
"Frontier County, Nebraska, USA",2519.0,2756.0,-0.08599419448476052,3099.0,-0.18715714746692483,106.09954660805846,121.96743201290973,-0.1300993645842418,100.62957737439035,0.05435747000424336,0.9923883527034455,1.085757165562007,1.2208858694037228,2538.320802675473,0.570210967810242,31063
"Hamilton County, Kansas, USA",2518.0,2690.0,-0.06394052044609666,2670.0,-0.05692883895131086,321.8919469204485,288.47513837579095,0.11583947487747152,287.49224364502294,0.11965436993806387,0.9744298160661266,1.0409913444074188,1.0332516318095941,2584.0752802140487,0.7576478827746479,20075
"Rich County, Utah, USA",2510.0,2264.0,0.10865724381625441,1961.0,0.2799592044875064,43.7109222908592,44.97870535715599,-0.02818629518635279,49.090656393906166,-0.1095877402795285,0.8920494839580811,0.8046215265661736,0.6969358717297996,2813.7452519595304,0.4113309234384669,49033
"Hettinger County, North Dakota, USA",2489.0,2477.0,0.004844570044408559,2715.0,-0.08324125230202578,114.05712069174847,112.33768858055423,0.01530592388823525,112.81336158831972,0.011024927241929806,0.847737917607191,0.8436507922511097,0.9247121118133883,2936.048923027301,0.5005310138592223,38041
"Harmon County, Oklahoma, USA",2488.0,2922.0,-0.14852840520191649,3283.0,-0.2421565641181846,291.7716949896171,341.54367554904684,-0.14572654721074552,354.567253490549,-0.1771047886761649,1.782746966702058,2.0937245324370632,2.3523948117696367,1395.5990650779818,0.6239560939616394,40057
"Wayne County, Utah, USA",2486.0,2778.0,-0.10511159107271419,2509.0,-0.009166998804304504,52.87426825415281,62.38919602159269,-0.15250922233629674,59.5508445696454,-0.11211556047176219,0.389146588023418,0.4348548759167559,0.39274689837118093,6388.338164872714,0.28588313996355774,49055
"Elk County, Kansas, USA",2483.0,2882.0,-0.13844552394170714,3261.0,-0.2385771235817234,71.64138946214028,87.59353501556853,-0.18211555853514738,107.13924228882223,-0.33132447148532257,1.4735975120534321,1.710393890349574,1.9353207759992923,1684.9919870860688,0.6587367393154637,20049
"Potter County, South Dakota, USA",2472.0,2329.0,0.061399742378703305,2693.0,-0.08206461195692537,140.9726497388632,167.0413472835928,-0.15606134629931917,199.8684677803916,-0.2946728851008206,1.062301773324616,1.0008498503531678,1.1572729270077633,2327.0223792091997,0.48556747032892533,46107
"Niobrara County, Wyoming, USA",2467.0,2484.0,-0.006843800322061192,2407.0,0.024927295388450354,191.9976332982631,221.727183101557,-0.13408166462691654,205.40826568506372,-0.06528769590685352,0.3623578231430015,0.36485481665472874,0.3535449048663173,6808.187494344282,0.7711884276750325,56027
"Kiowa County, Kansas, USA",2460.0,2553.0,-0.036427732079905996,3278.0,-0.24954240390482002,119.48240336680495,122.5218764216679,-0.02480759472212445,224.79242256310218,-0.4684767306457375,1.3141970946456192,1.3638801555407583,1.7511943399383494,1871.8653465470895,0.6998665953345975,20097
"Schleicher County, Texas, USA",2451.0,3461.0,-0.291823172493499,2935.0,-0.16490630323679728,176.2066647345088,201.96601329993754,-0.12754298678547377,231.3169330474455,-0.23824571589678228,0.7223253949259053,1.0199788624392323,0.8649632942095195,3393.2075726777107,0.6303555529110427,48413
"Sheridan County, Kansas, USA",2447.0,2556.0,-0.042644757433489826,2813.0,-0.13011020263064343,167.45740671497705,159.93353206232618,0.04704375971462205,156.18174996730272,0.07219573829871248,1.054148544904028,1.1011048961073542,1.211818494816114,2321.304726766739,0.7366969697446555,20179
"Graham County, Kansas, USA",2415.0,2597.0,-0.07008086253369272,2946.0,-0.18024439918533605,179.77470164447442,193.94448543869356,-0.07306102961457109,197.28946149980678,-0.08877696620074921,1.0374729515863963,1.1156593189523274,1.265588122307877,2327.771530146624,0.7362004160943928,20065
"Ziebach County, South Dakota, USA",2413.0,2801.0,-0.1385219564441271,2519.0,-0.04208019055180627,99.20266772801776,108.65663085552984,-0.08700769619925082,65.85691281556424,0.5063364419440683,0.4727533089625095,0.5487700034827969,0.4935207564345468,5104.1419578754485,0.49813122386150416,46137
"McPherson County, South Dakota, USA",2411.0,2459.0,-0.019520130134200894,2904.0,-0.16976584022038568,107.16164386035587,117.06981960810386,-0.0846347571126019,144.8215716811826,-0.26004363427109584,0.8081441135099277,0.8242332538867325,0.9733929927966943,2983.3787807085005,0.4954477384353079,46089
"Sedgwick County, Colorado, USA",2404.0,2379.0,0.010508617065994116,2747.0,-0.12486348744084456,220.3512103866758,201.04072419742852,0.0960526095712019,247.85146564366957,-0.11095457993591315,1.6898554709868696,1.6722820987844271,1.9309621376043804,1422.6068686194048,0.5750237656464982,08115
"Kidder County, North Dakota, USA",2394.0,2435.0,-0.016837782340862424,2753.0,-0.13040319651289503,65.44233203040928,70.7213976817618,-0.0746459462680265,72.01515476212987,-0.09126999384269877,0.6451096427743337,0.6561578864475783,0.7418491422546953,3710.9970790460607,0.7199152734299394,38043
"Webster County, Georgia, USA",2348.0,2802.0,-0.16202712348322626,2392.0,-0.01839464882943144,20.73325271430007,30.72826411260245,-0.32527094149139285,28.764195291877535,-0.2791992786895467,4.302699026626421,5.134651904858275,4.383328820992503,545.7039838180306,0.4909017769067732,13307
"Eddy County, North Dakota, USA",2347.0,2385.0,-0.015932914046121592,2757.0,-0.14871236851650343,177.03251201694394,184.92336291367116,-0.042670924713882404,184.57459101761123,-0.04086195699573652,1.406622072343213,1.4293965243027538,1.6523464224329947,1668.536308470024,0.4443914446797599,38027
"Hoonah-Angoon Census Area, Alaska, USA",2331.0,2138.0,0.09027128157156221,2542.0,-0.08300550747442959,86.01399513465337,80.19146124221614,0.07260790366259108,91.11213526184852,-0.05595456755067292,0.13160615063194778,0.12070954528146906,0.14351901969387013,17711.938148840156,0.016202005952556678,02105
"Sanborn County, South Dakota, USA",2330.0,2355.0,-0.010615711252653927,2675.0,-0.12897196261682242,57.69878988400175,61.461922027665324,-0.061227049521323296,64.7994442281717,-0.10957893896693209,1.5767732981745715,1.593691466609921,1.8102440225823944,1477.7013301134907,0.7032405244810269,46111
"Dolores County, Colorado, USA",2326.0,2064.0,0.12693798449612403,1844.0,0.2613882863340564,79.71678343938495,91.3941091908965,-0.12776891043514532,90.52463877046158,-0.1193913113365911,0.8412373576016653,0.7464806131082705,0.6669138810909161,2764.9746875618252,0.31634057490030965,08033
"Griggs County, North Dakota, USA",2306.0,2420.0,-0.047107438016528926,2754.0,-0.1626724763979666,126.07583739161097,123.18066463269419,0.023503467590061687,119.27929045820608,0.05698010867851633,1.2425144622545012,1.3039397218802657,1.4839049562224182,1855.9140115084372,0.6790134257760294,38039
"Grant County, North Dakota, USA",2301.0,2394.0,-0.03884711779448621,2841.0,-0.1900739176346357,51.00193123333262,66.4717201418693,-0.23272737452137254,63.094038900585915,-0.19165214143773895,0.5332567058365155,0.5548094540515507,0.6584016954722036,4314.994963617832,0.2814757849628179,38037
"Miner County, South Dakota, USA",2298.0,2389.0,-0.03809125156969443,2884.0,-0.2031900138696255,88.18624414225883,89.37765867800148,-0.013330115751128921,113.33068103040745,-0.22186787072604092,1.5514808769311739,1.6129189795424606,1.9471152519884707,1481.1655329877087,0.7060309786446239,46097
"Cimarron County, Oklahoma, USA",2296.0,2475.0,-0.07232323232323232,3148.0,-0.27064803049555275,153.91197999272376,164.64800715201474,-0.06520593443550593,186.5056290587759,-0.17475959964608084,0.48159079671157135,0.5191364206712278,0.6602995766759697,4767.532967153218,0.643296110353517,40025
"Garfield County, Washington, USA",2286.0,2266.0,0.0088261253309797,2397.0,-0.04630788485607009,164.8043169773937,173.67526803233935,-0.051077802587837735,181.09920274228554,-0.08997767808000999,1.2293006974107887,1.2185456606880347,1.2889911512220737,1859.5938364103113,0.4057476681703753,53023
"Renville County, North Dakota, USA",2282.0,2470.0,-0.07611336032388664,2610.0,-0.12567049808429118,89.03693834763047,102.81228905177483,-0.133985448930208,101.28449837433116,-0.1209223545881196,0.9867127364395706,1.0680019539902452,1.1285364776981943,2312.7298510753103,0.33726501231468736,38075
"Quitman County, Georgia, USA",2235.0,2513.0,-0.11062475129327497,2598.0,-0.1397228637413395,52.553603101332136,60.21490790026567,-0.127232691472733,65.3155223575959,-0.19538876511457015,5.370870652392696,6.038925257030356,6.243186557009496,416.13364846243667,0.5216156176380338,13239
"Highland County, Virginia, USA",2232.0,2321.0,-0.03834554071520896,2536.0,-0.11987381703470032,16.540134677238377,17.925879755793662,-0.0773041600988878,19.370461946056665,-0.1461156309385007,2.07167500608704,2.1542821187849555,2.353838626987784,1077.3890660658112,0.49405928086152406,51091
"Burke County, North Dakota, USA",2201.0,1968.0,0.11839430894308943,2242.0,-0.018287243532560213,43.047615816256624,42.04181337182552,0.02392385969500418,48.28031217469222,-0.10838157672846394,0.7527396209817832,0.6730538728269647,0.7667615766656782,2923.985849355558,0.5008566520534723,38013
"Adams County, North Dakota, USA",2200.0,2343.0,-0.06103286384976526,2593.0,-0.15156189741612033,136.34630351108433,169.3324363968768,-0.19480102919254325,187.23360687765577,-0.2717850935800365,0.8591252260067544,0.9149683656971934,1.0125962322888702,2560.744270338424,0.42893185811654666,38001
"Divide County, North Dakota, USA",2195.0,2071.0,0.05987445678416224,2283.0,-0.038545773105562856,142.94463147126555,138.02768155402111,0.03562292622672248,130.98012624110171,0.09134595891395134,0.6547366403978429,0.6177492402113588,0.6809857631108315,3352.4929942308327,0.4309822898149343,38023
"Robertson County, Kentucky, USA",2193.0,2282.0,-0.039000876424189306,2266.0,-0.032215357458075904,26.470377256527833,29.113358683007114,-0.09078242930527752,28.2243662318968,-0.062144494617092774,8.458076533411214,8.80133636536452,8.739626732653813,259.27880781607735,0.3443061453076786,21201
"Culberson County, Texas, USA",2188.0,2398.0,-0.08757297748123437,2975.0,-0.2645378151260504,294.1867103578202,277.38091608124273,0.06058742077142451,302.9765512328284,-0.02901162099588854,0.22150218642227013,0.24276153703866718,0.3011741337322914,9878.006331859917,0.7289620295517086,48109
"Greeley County, Nebraska, USA",2188.0,2538.0,-0.13790386130811663,2714.0,-0.19380987472365513,69.21872514017502,82.4635815147663,-0.16061461473413685,94.07499734962437,-0.2642176232763784,1.480513890621945,1.7173419809865158,1.836432677855557,1477.865228998864,0.7226780294763304,31077
"Towner County, North Dakota, USA",2162.0,2246.0,-0.037399821905609976,2876.0,-0.2482614742698192,145.96289756838058,131.84463512778598,0.10708257053395426,175.88701957781086,-0.17013263446761692,0.8014599560920118,0.8325990108152908,1.0661419212398824,2697.577069903903,0.7253539774552922,38095
"Wichita County, Kansas, USA",2152.0,2234.0,-0.03670546105640107,2531.0,-0.14974318451205057,214.9210010236985,222.67101642379558,-0.034804778477981045,212.96239336235462,0.009196964921460634,1.1563836255807756,1.2004465704216787,1.3600404072234864,1860.9741200020812,0.7726261415809197,20203
"Faulk County, South Dakota, USA",2125.0,2364.0,-0.10109983079526226,2640.0,-0.19507575757575757,97.8436656404936,78.69471367208104,0.24333212581731703,80.6404336507191,0.21333258281183717,0.8156869816575285,0.9074277763004224,1.0133711207415883,2605.1660107187968,0.5445011985789019,46049
"Wrangell City and Borough, Alaska, USA",2090.0,2316.0,-0.09758203799654577,2422.0,-0.1370767960363336,206.8868050868928,225.39762185407363,-0.0821251644756264,179.2131971997164,0.15441724337040164,0.30164712455119075,0.3342654260576831,0.34956427543683444,6928.625635366594,0.03449739517898147,02275
"Stanton County, Kansas, USA",2084.0,2235.0,-0.06756152125279642,2406.0,-0.13383208645054032,262.59343691213854,262.7019323804014,-0.0004129983638861849,263.78152404360645,-0.004504057423185954,1.1828211355176517,1.2685245863157157,1.3655794875506095,1761.8893824449246,0.7133222145987081,20187
"Haines Borough, Alaska, USA",2069.0,2498.0,-0.17173738991192955,2387.0,-0.13322161709258484,107.74535799417882,94.75478764430346,0.13709671746234273,114.25991399602675,-0.057015236350295796,0.3322004523001158,0.4010810680742819,0.38325881084600116,6228.167317878389,0.062183294012662704,02100
"Wheatland County, Montana, USA",2069.0,2168.0,-0.04566420664206642,2259.0,-0.08410801239486498,125.61394268766192,134.45303880632986,-0.0657411405286275,144.36966728517598,-0.1299145793587343,0.5594874409754188,0.5862584688422947,0.6108661813259889,3698.027602537198,0.603116794297899,30107
"Keweenaw County, Michigan, USA",2025.0,2139.0,-0.05329593267882188,2258.0,-0.10318866253321524,68.79218946163729,66.93897677095791,0.027685106347239807,82.04486655829258,-0.16152963192693245,1.3330718600109934,1.4081188684264272,1.4864574122986782,1519.0478928745074,0.07407750144960738,26083
"Judith Basin County, Montana, USA",2023.0,2072.0,-0.02364864864864865,2329.0,-0.13138686131386862,36.575426580860395,40.144069154606626,-0.08889588546697492,45.96878576587149,-0.20434212103955518,0.4175842231074441,0.42769871986091157,0.4807482232413432,4844.531684999708,0.43707591726433936,30045
"Jeff Davis County, Texas, USA",1996.0,2342.0,-0.14773697694278395,2207.0,-0.09560489352061623,52.83976005429101,67.74373748520888,-0.22000524305544839,71.90616002069636,-0.26515669813153103,0.3404429252898848,0.39945758067580667,0.3764316313200279,5862.950444044093,0.5311637227655909,48243
"Gilliam County, Oregon, USA",1995.0,1871.0,0.06627471940138963,1915.0,0.04177545691906005,129.5457415236965,125.13559527202945,0.035242939805256376,122.7685493869612,0.05520299922559067,0.6300722602439728,0.5909098741435955,0.6048062046953423,3166.303495455439,0.23411629442626478,41021
"Clark County, Kansas, USA",1991.0,2215.0,-0.10112866817155756,2390.0,-0.16694560669456068,162.95499717763238,167.4670704628915,-0.026943047805084466,171.20490345271747,-0.04818732471271486,0.7864508600786091,0.8749315193742436,0.9440570344489582,2531.6267055782623,0.729575494883174,20025
"Worth County, Missouri, USA",1973.0,2171.0,-0.09120221096269,2382.0,-0.17170445004198154,95.21127854582296,95.9276912409202,-0.007468257453397675,102.8597951605696,-0.0743586607654322,2.8555945364025077,3.1421671254586134,3.447555086523453,690.9244204135491,0.561154946988844,29227
"Menard County, Texas, USA",1962.0,2242.0,-0.12488849241748438,2360.0,-0.16864406779661018,123.27645445286728,138.09736695496062,-0.10732219468693463,176.60452920000645,-0.301963233834986,0.8396546248892042,0.9594830117235452,1.0099821176037318,2336.6750349989366,0.6507481913753689,48327
"Liberty County, Montana, USA",1959.0,2339.0,-0.16246259085079093,2158.0,-0.09221501390176089,118.7341371518695,120.81309518121579,-0.01720805204293385,119.1841895248758,-0.0037761080123162403,0.5227892708172432,0.6241981135485104,0.5758954805633542,3747.2077361833,0.6181300623061708,30051
"Buffalo County, South Dakota, USA",1948.0,1912.0,0.01882845188284519,2032.0,-0.04133858267716536,104.33047708941042,118.1988490961596,-0.11733085485008991,132.28720763977967,-0.21133359036873695,1.5429265225801059,1.5144124800683587,1.6094592884408498,1262.5358184539623,0.4777215341444089,46017
"Meagher County, Montana, USA",1927.0,1891.0,0.019037546271813855,1932.0,-0.002587991718426501,131.52442260832032,128.46640248913204,0.02380404572664037,141.63438930485768,-0.07138073419991518,0.3106999773912113,0.3048955149178934,0.31150615273472765,6202.124686908679,0.322826720614911,30059
"Mellette County, South Dakota, USA",1918.0,2048.0,-0.0634765625,2083.0,-0.07921267402784446,65.01421339558269,78.35023772695004,-0.17021038759120674,85.64553072524309,-0.24089193160408015,0.5649043498065025,0.603192965799644,0.613501439336259,3395.265057981896,0.30370288352420116,46095
"Gosper County, Nebraska, USA",1893.0,2044.0,-0.07387475538160469,2143.0,-0.11665888940737285,83.90214770165866,84.60346629482034,-0.008289478243335403,88.49906044176817,-0.05194306828979549,1.5796837797713583,1.7056913078989204,1.7883055150818918,1198.341101074033,0.5979510584348444,31073
"Oliver County, North Dakota, USA",1877.0,1846.0,0.016793066088840736,2065.0,-0.0910411622276029,60.95846300897871,59.186326421055846,0.029941655363364784,72.91392768646153,-0.16396681754537662,0.991201318799171,0.9748309187550717,1.0904798739053212,1893.6617258277704,0.4280865295010695,38065
