longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"William S. Hart Union High School District, California, USA",0.10884368490641169,0.004705833264149849,0.40502718460529236,0.36526929944957115,0.11615399777457486,0.33336392607404786,0.580574137064733,0.08606193686121905
"Tulsa Public Schools, Oklahoma, USA",0.239953985699453,0.010527527861986297,0.33848188243070004,0.31069513220476563,0.10034147180309506,0.3623959361640821,0.4822026604781552,0.1554014033577627
"Modesto City High School District, California, USA",0.1387804337708016,0.00475339103250919,0.3615124282712796,0.3846573234406712,0.11029642348473821,0.36159150829982173,0.5333322803338827,0.10507621136629568
"Corona-Norco Unified School District, California, USA",0.08128638199390337,0.003140591441902032,0.3867436198313041,0.4121040201391505,0.11672538659374002,0.34236464303257896,0.5825163869626623,0.07511897000475874
"Alachua County School District, Florida, USA",0.2127848325856077,0.008161610016982238,0.3266888992689313,0.2732546139891594,0.17911004413931939,0.4757412686946742,0.4215817436537486,0.10267698765157715
"Buffalo City School District, New York, USA",0.28353580110937543,0.010543058066526315,0.27793819811529263,0.31014343631232144,0.1178395063964841,0.5119196876742884,0.37656664807585133,0.1115136642498604
"Madison Metropolitan School District, Wisconsin, USA",0.2524325333213127,0.01151319529294705,0.3743758038605498,0.20036452666359417,0.16131394086159628,0.5015137605313477,0.4108211731860263,0.087665066282626
"Chandler Unified District, Arizona, USA",0.13830992645811926,0.005891100787477599,0.46064220071937345,0.32549348424121366,0.0696632877938162,0.28172687201950214,0.609780470154421,0.10849265782607688
"Klein Independent School District, Texas, USA",0.11739285794738406,0.003399494436050719,0.4201694125406257,0.38196873678926596,0.07706949828667346,0.3000157854944218,0.6101201058055286,0.08986410870004959
"Frisco Independent School District, Texas, USA",0.10559606078874417,0.002715727376520804,0.46821142923645165,0.37138199410419914,0.05209478849408431,0.2543899686369023,0.6655414071898091,0.08006862417328858
