longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %,geoid
"Clay County, West Virginia, USA",0.0,0.0,27.84138894270288,0.11812197242578562,5.650839454612686,0.015774437958017636,45.26521515867909,0.0,65.47922822232013,0.021785167598439625,0.039275027104947347,0.8164897076081092,1.0,54015
"Franklin city-County, Virginia, USA",0.0007323391952327615,1.0,2.0348810622009936,0.9879488135172071,0.7707399440275856,0.0,63.997162198964105,0.0,37.560545378092264,0.02337474843488274,0.3651523728430065,1.0,1.0,51620
"Schoolcraft County, Michigan, USA",0.026319583207208525,0.6581334658879086,9.353529761122822,0.35777308313657263,7.583343094259645,0.0,97.8222302311156,0.0,120.89104791306859,0.08942543578257978,0.17967612645464492,0.7518709561561221,0.9394092943919337,26153
"Allendale County, South Carolina, USA",5.508229155014294e-05,0.7979848239830825,7.100451999566857,0.32703072521457893,4.609209446887915,0.0,75.20267042680327,0.5949744993158353,8.592803331835906,0.12388376560742576,0.29981682088482975,0.9766686747681012,1.0,45005
"Graham County, North Carolina, USA",0.00012036656977227357,0.0,28.87461346211044,0.21955168119551682,5.993460634929029,0.0,56.806515260975935,0.0,64.15117424576471,0.05592147736708464,0.14946384918990951,0.9734789273035943,1.0,37075
"Twiggs County, Georgia, USA",0.0001979853503835104,0.0004986287708800798,19.540519652295224,0.06282722513089005,8.526964775502378,0.7389678384442783,24.006738244510583,0.09798055347793568,18.825173532765263,0.03363454860492765,0.06901955657233216,0.9994811842434609,1.0,13289
"Traill County, North Dakota, USA",0.008591541732843037,0.6246092284606728,7.7419630657250025,0.6134800550206327,3.5609482143329756,0.0,49.97092312345659,0.0,160.53626671660933,0.3620872058786929,0.5280699729904526,0.8221806241226812,1.0,38097
"Hamilton County, Illinois, USA",0.003306072124233496,0.5882647316401851,7.978045938924197,0.45001876642061805,4.661112724899844,0.0,90.37678314547313,0.0,59.414453208826366,0.22664958009253144,0.36607248016442995,0.8832196018222818,1.0,17065
"Lemhi County, Idaho, USA",0.005069744166716424,0.6356909957361425,13.15583949749762,0.4478304489591171,7.679795275293639,0.0,139.75362450459488,0.0,129.91232592593022,0.14219090091049236,0.2773377616147559,0.7450675550708796,0.8805646050378794,16059
"Liberty County, Florida, USA",0.023062035475894395,0.2511913719588663,17.19591818903669,0.30662151993980435,6.3266255750446305,0.00025081514923501377,54.35290588421186,0.0,40.88421459033421,0.05059366255450881,0.13521205378114154,0.7408104163388103,0.9996843122437822,12077
"Thomas County, Kansas, USA",0.005584324071024171,0.8045397225725095,5.952285908470396,0.7807061790668348,2.69442934397918,0.0,164.7301879831508,0.7871374527112232,6.466941089193399,0.06732015931829527,0.22253615496768098,0.8616369044981077,0.9961545872701759,20193
"San Augustine County, Texas, USA",1.1213286472838147e-05,0.4684263702955292,13.311133468358399,0.21823692851730234,6.501751843605283,0.0,114.05118684260638,0.0,59.396572507050124,0.04840508778158792,0.21072304610541048,0.7344313098960389,1.0,48405
"Power County, Idaho, USA",0.013913894506832386,0.7484133028687484,6.569311779445936,0.6614623000761615,3.4414664762296794,0.8417110941863417,25.307423576457797,0.08161970043158162,29.628152612396644,0.26607040419953754,0.5626817877700521,0.8736828058176176,0.9789786492029076,16077
"Richardson County, Nebraska, USA",0.016197856369697637,0.614788463981705,8.077300934912598,0.6365137847795705,4.4815587876964855,0.0,112.19528002822793,0.0,128.79522810867246,0.284434155151711,0.5092390775372099,0.7317570611913871,1.0,31147
"Pocahontas County, West Virginia, USA",0.0049190085008824535,0.3567162282373872,18.45998192078536,0.22836446816622188,6.518740850226591,0.0,91.70717214237612,0.0,58.19908076523204,0.015218444661042274,0.08763363410711134,0.5231542974454563,0.9347598612543574,54075
"Anderson County, Kansas, USA",0.0,0.5815467075038285,8.02874572432462,0.4978305257784584,4.827291153306466,0.0,122.78366633752817,0.0,39.62743668664815,0.14046890537277257,0.3944432013232819,0.8149278202587673,1.0,20003
"Searcy County, Arkansas, USA",0.001540220042656253,0.0,37.25470701066685,0.2509894038044172,7.120957347455252,0.013915485765351718,58.81473186674712,0.0,75.88069240168548,0.03181044982561476,0.11222676965506162,0.6714082507383461,1.0,05129
"Taylor County, Georgia, USA",0.002063869758362696,0.6796315250767656,9.707213379354204,0.3958546571136131,5.601764525024275,0.0,52.86676984250325,0.0,31.059361986219706,0.15087344314459594,0.3384392153404968,0.9579902374359892,1.0,13269
"Doddridge County, West Virginia, USA",9.003406651076902e-05,0.0,28.139558416677342,0.1640625,5.884784451619261,0.032146516393442626,42.241130254157476,0.0,47.46743015805738,0.10800230914815989,0.14025126073025707,0.9577710808651877,1.0,54017
"Winkler County, Texas, USA",0.016709912975266177,0.8680528815299705,2.6481523533476476,0.9527660120652034,1.1997181587867773,0.0,85.46258234134271,0.0,64.00612046427747,0.30863258504830327,0.7515593933513864,0.9973388254637794,0.9996007376421602,48495
