longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %,geoid
"Moultrie County, Illinois, USA",0.5559312739901298,0.5598923283983849,0.5397946689271922,0.07890843333881309,0.07724358974358975,0.05688361542488222,0.41404140414041457,0.3924392439243922,0.19351935193519312,0.7606382978723407,0.15425531914893598,0.08510638297872328,0.6231263383297644,0.3233404710920772,0.05353319057815834,0.5140959170447177,0.16769280622164648,0.05832793259883341,0.10742060920285176,0.11066104990278684,0.04180168502916398,0.21397531722579546,17139
"San Juan County, Utah, USA",0.5209824018565075,0.5747764415664508,0.6014177909901669,0.14903489235337788,0.19438483547925609,0.2226235741444867,0.45253164556962,0.41455696202531644,0.13291139240506336,1.0,0.0,0.0,0.3863636363636362,0.6136363636363638,0.0,0.2045413588033878,0.2126509280951528,0.17642818525860524,0.21985943413227613,0.11948098756532662,0.06703910614525145,0.19851284362325414,49037
"Jefferson County, Florida, USA",0.5540439651596848,0.5499042703737618,0.5250701965503409,0.13040874382392573,0.14532243415077203,0.1033231474407945,0.337675350701403,0.4448897795591183,0.21743486973947887,0.8037383177570093,0.1962616822429906,0.0,0.7146666666666667,0.23733333333333334,0.04799999999999999,0.24786836200448772,0.11637995512341066,0.1808526551982051,0.2136125654450263,0.1705310396409871,0.07075542258788323,0.23600296625880574,12065
"Cannon County, Tennessee, USA",0.5561886395511921,0.5634579439252336,0.5657991010766176,0.07864460204885737,0.09238679714712224,0.07666728246813227,0.3655913978494625,0.3161290322580646,0.3182795698924729,0.8926174496644296,0.10738255033557038,0.0,0.778688524590164,0.2213114754098359,0.0,0.33022004115877845,0.09608991609941407,0.08864967547886649,0.21307582713313242,0.19123001424726935,0.08073452588253915,0.22377005819079498,47015
"Mills County, Iowa, USA",0.545720823798627,0.5410142348754449,0.5313937118723604,0.09141227775914122,0.07827659924354546,0.05969622041681385,0.31926406926406875,0.43506493506493493,0.2456709956709963,0.8834586466165413,0.11654135338345867,0.0,0.37650602409638606,0.6234939759036139,0.0,0.46236734693877607,0.17110204081632627,0.04865306122448965,0.15624489795918367,0.1296326530612244,0.03199999999999999,0.1837389171854373,19129
"Harrison County, Ohio, USA",0.6369125754791284,0.6527598450613299,0.6243754607256942,0.18219291014014838,0.19322536778340957,0.16069788797061524,0.3618233618233619,0.3523266856600192,0.2858499525166191,0.9216867469879518,0.07831325301204826,0.0,0.7910156249999996,0.2089843750000004,0.0,0.503281103522164,0.1615106468461229,0.09066559528592498,0.08825498861657967,0.10445962233828825,0.05182804339092002,0.22668754349338938,39067
"Wetzel County, West Virginia, USA",0.6189739623614333,0.6191782910282796,0.6139817629179332,0.1407746772178259,0.14218884648528868,0.13499154793528134,0.25859985385869255,0.4942667640942049,0.24713338204710256,1.0,0.0,0.0,0.616,0.38400000000000006,0.0,0.5906707926217204,0.1601249507752911,0.09849277454530117,0.08500527904168152,0.05169304592781218,0.014013157088193628,0.1822409227154256,54103
"Dent County, Missouri, USA",0.6013339261894175,0.602832153269471,0.6202836499866203,0.1271813073055309,0.12422274423103496,0.13977566867989646,0.30187319884726244,0.4819884726224778,0.21613832853025966,0.8991097922848666,0.10089020771513339,0.0,0.6927272727272726,0.30727272727272736,0.0,0.3759813899389358,0.175050886885722,0.09246874091305635,0.17287002035475413,0.12154696132596719,0.06208200058156465,0.2814452135742012,29065
"Gogebic County, Michigan, USA",0.8504205879903389,0.7621245421245422,0.7447547388221676,0.3337577122710802,0.32356051139094494,0.27870604235476976,0.37798634812286697,0.36006825938566583,0.26194539249146714,0.9886363636363636,0.011363636363636362,0.0,0.8986301369863013,0.09863013698630145,0.0027397260273972625,0.629764412947711,0.13455276766902904,0.085232714039456,0.09270254740471179,0.04299942539743349,0.014748132541658713,0.20679468242245228,26053
"Bourbon County, Kansas, USA",0.6199551569506726,0.6255869584477718,0.6158696794534945,0.162748643761302,0.15224472454326582,0.12386234357224118,0.23569951757408708,0.48931771192281137,0.2749827705031016,0.9506726457399103,0.049327354260089676,0.0,0.39538239538239695,0.5036075036075021,0.10101010101010104,0.5680482069370947,0.12654320987654355,0.08671369782480909,0.11125808348030582,0.07936507936507992,0.0280717225161669,0.28650614931577956,20011
"Butler County, Iowa, USA",0.5795811988855936,0.5849172826469553,0.5670210007778066,0.08311366103271825,0.0792838874680307,0.05883249504648681,0.3990384615384597,0.2846153846153848,0.31634615384615544,0.8434782608695655,0.03478260869565218,0.1217391304347824,0.6378132118451022,0.3553530751708431,0.006833712984054673,0.6396272532844492,0.12160097769630286,0.047968224870149685,0.06691109074243783,0.09242285365108448,0.03146959975557589,0.21791808873720103,19023
"Hardy County, West Virginia, USA",0.7169844789356985,0.7213546395496641,0.7221936413211236,0.2612568035625928,0.26784140969162995,0.25829890297763214,0.3653355989804587,0.40781648258283787,0.2268479184367034,0.896551724137931,0.10344827586206902,0.0,0.39080459770114956,0.6091954022988504,0.0,0.30684191131310695,0.1287311141137454,0.1873234246407072,0.1921139909102075,0.159439872251566,0.025549686770666998,0.23092854677252325,54031
"Saline County, Nebraska, USA",0.5311903853491033,0.5304315406841271,0.5382165605095541,0.08583228586819897,0.0984009840098401,0.06975076205845436,0.3809880239520955,0.3330838323353295,0.28592814371257497,0.8550295857988165,0.1449704142011835,0.0,0.47784810126582206,0.5221518987341779,0.0,0.5802059696282071,0.15500087275266183,0.0738348751963694,0.07121661721068252,0.09582824227613905,0.023913422935939888,0.2831443097379748,31151
"Nantucket County, Massachusetts, USA",1.037828947368421,1.3344494047619047,1.1293092233641213,0.5448327633664192,0.6070067837561565,0.5742425987789426,0.22900763358778653,0.37118320610687006,0.3998091603053434,0.13214285714285717,0.30357142857142855,0.5642857142857143,0.03141361256544506,0.18586387434554982,0.7827225130890052,0.2792057999670457,0.11064425770308119,0.2202174987642116,0.16567803592025027,0.18174328554951416,0.04251112209589711,0.28752170677251304,25019
"Knott County, Kentucky, USA",0.5887958674741717,0.5815768930523029,0.568106810681068,0.1338677960974134,0.13906040268456377,0.11301822022709268,0.2660781841109711,0.4249684741488019,0.308953341740227,0.825,0.175,0.0,0.6831395348837209,0.3168604651162791,0.0,0.30655203083308613,0.15876074710939825,0.1839608656981918,0.15105247554106133,0.14556774384820637,0.05410613697005625,0.2852693294246977,21119
"Clay County, Alabama, USA",0.6149216744844677,0.6245828698553949,0.6057842866353504,0.15889464594127806,0.1585040071237756,0.12346054432111905,0.2669283611383709,0.5937193326790976,0.1393523061825316,1.0,0.0,0.0,0.8800000000000002,0.11999999999999982,0.0,0.37423312883435644,0.11071479526323273,0.12911970323869348,0.2200028534741041,0.10686260522185789,0.059066913967755534,0.23485830709390595,01027
"Smith County, Mississippi, USA",0.5974603174603175,0.5888798037612428,0.5955161537805813,0.13966904508881128,0.13621216328797556,0.13455482393358145,0.3765060240963849,0.4307228915662658,0.19277108433734935,0.9607843137254902,0.03921568627450979,0.0,0.7954545454545453,0.2045454545454546,0.0,0.22300119331742266,0.24194510739856834,0.12142004773269688,0.16706443914081134,0.1655727923627683,0.08099642004773248,0.10353817504655467,28129
"Choctaw County, Oklahoma, USA",0.6400146038700255,0.6471455838972757,0.659887304102835,0.1551625784369652,0.15940474594449658,0.17011340893929286,0.2568940493468801,0.44484760522496286,0.29825834542815705,0.9872611464968153,0.012738853503184724,0.0,0.6627634660421551,0.3372365339578449,0.0,0.27244668911335584,0.2188552188552186,0.18658810325477024,0.12135241301907981,0.13397867564534233,0.06677890011223336,0.33599722029186974,40023
"Franklin County, Idaho, USA",0.5120842801074158,0.5358349420849421,0.5407156945618484,0.07664380798709157,0.08151317270884936,0.09431995831162064,0.274869109947644,0.3717277486910993,0.3534031413612568,1.0,0.0,0.0,0.6638418079096047,0.3361581920903953,0.0,0.4964524630042564,0.11250760186499113,0.058787755929454746,0.10561524427326206,0.14899655382120414,0.07764038110683165,0.18031339660119206,16041
"Gulf County, Florida, USA",0.7364859148972168,0.6689743396794341,0.7126955186642356,0.36411670112566047,0.3998875140607424,0.33714824289753603,0.2296296296296301,0.27936507936507926,0.49100529100529067,0.8503937007874014,0.14960629921259855,0.0,0.220095693779904,0.7511961722488041,0.028708133971291825,0.19889689329131027,0.0914002701485817,0.15240882485366983,0.11875281404772617,0.2714993246285459,0.1670418730301663,0.21525638702663555,12045
"Cedar County, Missouri, USA",0.6360304482661404,0.6704140903129099,0.655395613950343,0.191193853427896,0.18418110676355506,0.16199882075471697,0.30015432098765393,0.4691358024691361,0.23070987654320999,0.7414965986394558,0.2585034013605441,0.0,0.6758832565284173,0.3241167434715827,0.0,0.274566059388898,0.2097260077463777,0.10873619279873747,0.17802323913355242,0.18074881652560612,0.04819968440682824,0.27034883720930264,29039
"Rusk County, Wisconsin, USA",0.7440276057334985,0.7601398601398601,0.647955647955648,0.2719705077892734,0.28334866605335784,0.18516042780748662,0.26957383548067365,0.45490584737363743,0.2755203171456888,0.8688524590163936,0.13114754098360637,0.0,0.5115606936416193,0.4884393063583807,0.0,0.41010780108960143,0.16274487075460817,0.11371276225802711,0.12970905297322363,0.1287817317723433,0.05494378115219656,0.2018802572983662,55107
"O'Brien County, Iowa, USA",0.579750091877986,0.6001817355747388,0.5715669014084507,0.10221870047543581,0.08115064345193036,0.07577391036500847,0.41810699588477385,0.26995884773662493,0.3119341563786012,0.7352941176470588,0.1151960784313726,0.14950980392156868,0.6330275229357796,0.36697247706422054,0.0,0.6107711138310894,0.1370869033047736,0.0633414932680536,0.0836903304773563,0.0699204406364747,0.03518971848225227,0.24832451499118197,19141
"Claiborne Parish, Louisiana, USA",0.5842530633527419,0.5568584871516468,0.6174641148325359,0.18801130447716793,0.2178603925646692,0.19023634250290586,0.1535836177474403,0.4141069397042094,0.4323094425483502,1.0,0.0,0.0,0.8842443729903537,0.1157556270096463,0.0,0.3960023174971029,0.23768829663962926,0.16526651216685967,0.10110081112398632,0.052288528389339686,0.047653534183082276,0.29571598571995233,22027
"Massac County, Illinois, USA",0.6165434127636265,0.5954999580219965,0.5948238923643843,0.13519917073893084,0.1030593542929649,0.09796859242184124,0.19307832422586532,0.5173041894353371,0.2896174863387975,0.8320000000000001,0.07199999999999997,0.09599999999999993,0.5666041275797374,0.4202626641651031,0.013133208255159467,0.40307017543859625,0.18391812865497076,0.12207602339181309,0.1675438596491231,0.08947368421052601,0.033918128654970736,0.2200878155872666,17127
"Estill County, Kentucky, USA",0.6149679516114471,0.6048707314921027,0.5869939707149009,0.13857897827363477,0.12706053975200585,0.10374174614820249,0.2379807692307692,0.4663461538461539,0.29567307692307687,1.0,0.0,0.0,0.8554502369668247,0.14454976303317532,0.0,0.3746625392444174,0.16451544026142798,0.2047862152894238,0.1458077889516311,0.08490242275287335,0.025325593500226354,0.2854590925330476,21065
"Atoka County, Oklahoma, USA",0.5360527028246548,0.5780875023075503,0.5330064126744625,0.1563973063973064,0.1392304007664059,0.12172682236376504,0.2832512315270935,0.40886699507389157,0.30788177339901485,1.0,0.0,0.0,0.6352583586626149,0.364741641337385,0.0,0.269383697813121,0.19797879390324788,0.16418157720344578,0.14512922465208722,0.14098740888005315,0.0823392975480451,0.2312730249693005,40005
"Dickenson County, Virginia, USA",0.6428006676623035,0.6014314115308151,0.6005634684614181,0.17643843105097717,0.12918154171625015,0.12262183997915038,0.29285608117068074,0.30554933207716706,0.4015945867521522,0.9367088607594937,0.06329113924050635,0.0,0.9210196002703486,0.07898039972965143,0.0,0.3565195390729059,0.17846019820053818,0.145986359283582,0.1530355733153679,0.09641460178666135,0.06958372834094456,0.23026593393151437,51051
"York County, Nebraska, USA",0.5678059536934951,0.5829169416423117,0.5639497570367654,0.1029126213592233,0.10011321365033156,0.06974475695008941,0.40840602696272976,0.45440126883425674,0.13719270420301347,0.8528301886792459,0.08679245283018812,0.06037735849056601,0.3099630996309938,0.6845018450184527,0.005535055350553485,0.5914595283620119,0.19471000637348707,0.06676226896112218,0.06405353728489553,0.04891650732950939,0.034098151688974086,0.25156333750223187,31185
"Calhoun County, South Carolina, USA",0.6143745075724416,0.6153198653198653,0.6010895351902293,0.14762040467369622,0.16826265389876882,0.1350679725186376,0.33649289099526086,0.11216429699842033,0.5513428120063188,0.5789473684210528,0.42105263157894735,0.0,0.4370370370370371,0.4111111111111111,0.1518518518518519,0.261423115009195,0.146696845381242,0.1321261847503181,0.23341349554392418,0.1544772952327064,0.07186306408261427,0.1765417170495772,45017
"Swain County, North Carolina, USA",0.754259681093394,0.7977035100821509,0.709411285394174,0.31034066199565113,0.3362200117027501,0.2624551328068916,0.360204081632653,0.32346938775510203,0.31632653061224497,0.9159663865546218,0.08403361344537816,0.0,0.6449579831932771,0.3550420168067229,0.0,0.1850970122604453,0.18176407570527311,0.15962385430305928,0.21104630401142735,0.21068920366622995,0.05177955005356501,0.23742052679382394,37173
"Noble County, Ohio, USA",0.4954080293886119,0.5058237677245104,0.49954035668321384,0.1788488700564972,0.1903887869180711,0.16341553183658447,0.39166666666666694,0.5011904761904759,0.10714285714285719,1.0,0.0,0.0,0.8383084577114429,0.16169154228855714,0.0,0.40908308962669915,0.13091346980904886,0.1660072251849299,0.13504214691209362,0.1205917770514362,0.038362291415792255,0.2074652777777774,39121
"Craig County, Oklahoma, USA",0.5704485964437224,0.5730027548209367,0.5624176403408592,0.14841772151898736,0.14498197115384615,0.12214932833489535,0.320164609053496,0.42057613168724406,0.2592592592592601,0.6780487804878046,0.2780487804878052,0.04390243902439026,0.4846938775510196,0.48979591836734765,0.02551020408163264,0.426229508196722,0.16065573770491778,0.13692427790788397,0.12271662763466043,0.08883684621389529,0.0646370023419205,0.2976717336925157,40035
"Screven County, Georgia, USA",0.5934086110346094,0.6085481060258644,0.6149959397275107,0.1311881188118812,0.15659382064807836,0.1495011737089202,0.24758454106280176,0.5797101449275363,0.17270531400966202,0.9746835443037974,0.02531645569620253,0.0,0.7989556135770235,0.20104438642297648,0.0,0.3290421455938698,0.16582375478927183,0.2153256704980842,0.1425287356321841,0.13134099616858239,0.01593869731800766,0.2532398555343105,13251
"Wadena County, Minnesota, USA",0.6466477809254013,0.6486640676999145,0.6169501523940616,0.1582943925233645,0.16373497508062151,0.1352988047808765,0.37282780410742467,0.3909952606635073,0.23617693522906802,0.8349834983498349,0.16501650165016502,0.0,0.5100286532951295,0.4899713467048706,0.0,0.42409812409812353,0.17258297258297245,0.09870129870129919,0.12582972582972596,0.11818181818181807,0.06060606060606084,0.2629881762809026,27159
"Allamakee County, Iowa, USA",0.6823409386013727,0.6832123411978221,0.6480263157894737,0.22781024874269404,0.22366848187010227,0.19317540891144952,0.5022624434389139,0.2352941176470591,0.2624434389140269,0.8903225806451613,0.10967741935483864,0.0,0.6410958904109587,0.32328767123287694,0.03561643835616436,0.49634560167058184,0.11994257374053797,0.072043852779953,0.13129731140694326,0.12725137039937373,0.053119290002610314,0.18937048503611953,19005
"Trigg County, Kentucky, USA",0.6827334851936219,0.6970569705697057,0.6838636597672743,0.23208327772587747,0.24041316978695934,0.21472669778647793,0.32452431289640604,0.4238900634249469,0.251585623678647,0.46875000000000017,0.5312499999999999,0.0,0.7178770949720671,0.24022346368715075,0.04189944134078211,0.1791930379746835,0.21083860759493653,0.13291139240506322,0.22995780590717307,0.14939345991561204,0.09770569620253158,0.1980886185925283,21221
"Price County, Wisconsin, USA",0.9038561300363134,0.9292321116928447,0.7730667109193495,0.39496843313564184,0.405671894074561,0.2954813781260062,0.37341236240474146,0.3649449618966978,0.2616426756985607,0.8893280632411068,0.059288537549407015,0.051383399209486105,0.5101626016260165,0.48577235772357696,0.004065040650406503,0.4188486536675949,0.14447539461467043,0.10817084493964717,0.1537604456824516,0.12831940575673167,0.04642525533890436,0.20742092457420902,55099
"Roane County, West Virginia, USA",0.6408368501391757,0.623834374197964,0.6182186919046814,0.17164074541123722,0.15043883708173342,0.1578731547293603,0.26673040152963684,0.39196940726577434,0.3413001912045889,0.8771186440677966,0.12288135593220335,0.0,0.806896551724138,0.193103448275862,0.0,0.3793679521091464,0.20896561325351543,0.10176806348322437,0.1751357371571766,0.09536405401642768,0.03939857998050958,0.2531622023809526,54087
"Hamilton County, Florida, USA",0.4903345396769353,0.4818273599192327,0.48253189401373897,0.16057605760576057,0.19381875327396542,0.1537522879804759,0.27748691099476464,0.3214659685863873,0.401047120418848,0.7341772151898732,0.2658227848101267,0.0,0.8492753623188405,0.13043478260869568,0.020289855072463777,0.24417984716545285,0.09258930158165964,0.16047627510218576,0.24968899946685622,0.15709969788519615,0.09596587879864929,0.2799429657794683,12047
"Pennington County, Minnesota, USA",0.6055831951354339,0.5898860533006874,0.5855275989857617,0.08458846797504944,0.06832694763729247,0.07978014656895403,0.33693450371370703,0.4733288318703577,0.18973666441593537,0.7788844621513942,0.19920318725099628,0.021912350597609556,0.218236173393124,0.781763826606876,0.0,0.45748376378190675,0.19921462014801375,0.07325177465639633,0.11236973266878096,0.09092282132608359,0.06675728741881856,0.259228328044096,27113
"Lamar County, Alabama, USA",0.6359016244668301,0.6436447031842639,0.6150238604574626,0.15570144141572714,0.16362888858434974,0.13471571906354515,0.30049261083743783,0.3760262725779969,0.3234811165845653,0.9573170731707318,0.04268292682926825,0.0,0.9210977701543739,0.07375643224699824,0.005145797598627786,0.3247466216216222,0.24479166666666646,0.13837274774774747,0.14484797297297305,0.10515202702702683,0.042088963963963985,0.2767706970659694,01075
"Faribault County, Minnesota, USA",0.6182152713891444,0.6193412013387353,0.5901920719248059,0.12083333333333333,0.11319681456200227,0.07879795042237918,0.343478260869563,0.3782608695652184,0.27826086956521856,0.6735218508997431,0.22365038560411285,0.10282776349614402,0.6588921282798839,0.3381924198250724,0.0029154518950437283,0.7367128827267474,0.13561525129982674,0.04217215482380133,0.038850375505488116,0.0332177931831313,0.013431542461005183,0.22010369627027923,27043
"Crockett County, Tennessee, USA",0.5694822888283378,0.5814798002723559,0.5637065637065637,0.08348457350272233,0.10866510538641687,0.08153946510110893,0.3153558052434457,0.3378277153558049,0.34681647940074933,0.608695652173913,0.391304347826087,0.0,0.5228951255539143,0.47710487444608585,0.0,0.37569694981961316,0.19858970154148878,0.10298458510987195,0.17349950803542155,0.11167595933092833,0.03755329616267626,0.30258028587339847,47033
"Murray County, Oklahoma, USA",0.6073337709837757,0.6501412291808708,0.6719256086093407,0.16692402717726992,0.19850187265917604,0.2220494479863163,0.3707112970711299,0.4041841004184097,0.22510460251046038,0.9111111111111112,0.08888888888888875,0.0,0.47422680412371154,0.5257731958762883,0.0,0.2709608323133411,0.23699510403916788,0.15544675642594874,0.10893512851897184,0.14779681762545904,0.07986536107711147,0.2820044633799957,40099
"Zapata County, Texas, USA",0.6361551292743953,0.6537501356778466,0.7353193576069633,0.2618813503769256,0.2865681554042836,0.3462820940313438,0.13681868743047837,0.38709677419354843,0.4760845383759732,1.0,0.0,0.0,0.9247648902821317,0.07523510971786833,0.0,0.17274347755631167,0.12931453573164806,0.23578026251823014,0.2707826932425864,0.14503321989953016,0.046345811051693414,0.2605922551252849,48505
"Walthall County, Mississippi, USA",0.6310526803073789,0.6242083040112597,0.5897908412420529,0.17209507042253522,0.17023675310033823,0.12966723949382908,0.27871939736346507,0.3182674199623352,0.4030131826741997,1.0,0.0,0.0,0.3763837638376383,0.6236162361623617,0.0,0.26610440599098434,0.22713392467645765,0.17391304347826106,0.14148611313072554,0.1218554602297515,0.06950705249381997,0.166635531477676,28147
"White County, Illinois, USA",0.603747839534249,0.6126724137931034,0.6079601990049751,0.13153533222841646,0.11172083860982131,0.1088379705400982,0.36886005560704327,0.434661723818351,0.19647822057460582,0.9671052631578948,0.03289473684210524,0.0,0.6132075471698123,0.38679245283018776,0.0,0.6120499632623078,0.14459955914768544,0.08229243203526795,0.08772961058045523,0.044085231447465074,0.029243203526818452,0.2318101933216166,17193
"Madison County, Virginia, USA",0.553836293719099,0.5684852002321532,0.5498263706198043,0.12117705405852207,0.13510294367874767,0.09301435406698565,0.28415300546448097,0.33879781420765037,0.3770491803278688,0.7236842105263157,0.2763157894736844,0.0,0.2582159624413144,0.7230046948356809,0.018779342723004695,0.37226640159045726,0.13485752153744202,0.10801855533465861,0.1282306163021869,0.17826375082836327,0.07836315440689198,0.17642512077294667,51113
"Newton County, Indiana, USA",0.5456887825526824,0.5476516187870497,0.5328855303666387,0.0806070826306914,0.0835970024979184,0.06512605042016807,0.4211123723041997,0.3427922814982974,0.23609534619750297,0.9782608695652174,0.021739130434782598,0.0,0.6645367412140578,0.33546325878594224,0.0,0.4985054799070077,0.25157754898704726,0.04350714048488881,0.10544669545001661,0.08900697442710068,0.011956160743938885,0.18327564219347794,18111
"Morgan County, Ohio, USA",0.6546085685575956,0.6792092942604474,0.6924251954353491,0.19034328774769746,0.2297676793464386,0.2356605242668051,0.29755671902268793,0.3350785340314133,0.3673647469458987,0.8693181818181818,0.13068181818181818,0.0,0.8130841121495324,0.1869158878504677,0.0,0.4265228079759618,0.1554220158426662,0.1007921332969135,0.14449603933351568,0.126331603387053,0.04643540016388971,0.22934801918635672,39115
"Glacier County, Montana, USA",0.5616003386960203,0.5721925133689839,0.5937608720862809,0.1468149264983038,0.16822429906542055,0.159375,0.38522637013502814,0.3939634630659254,0.2208101667990465,0.9504950495049506,0.0,0.049504950495049445,0.7096114519427401,0.29038854805725994,0.0,0.4173051766025043,0.2537843393758175,0.1504391702485518,0.09045038310596142,0.06578209680433561,0.022238833862829377,0.34382022471910145,30035
"Guánica Municipio, Puerto Rico, USA",0.7434427653291645,0.6545504423564913,0.5756351791530945,0.33457943925233646,0.24612321877619447,0.17530556813037573,0.13776337115072929,0.580226904376013,0.2820097244732577,0.0,1.0,0.0,0.8848920863309352,0.1151079136690647,0.0,0.19218680746384117,0.2900144326905917,0.2703641754067095,0.19729690539776207,0.037072263259826446,0.01306541578126913,0.2972350722170848,72055
"Washington County, Illinois, USA",0.5817560705382698,0.5679874323616687,0.5616656352223499,0.1022059990477702,0.08942839582052858,0.0794900047221785,0.32401524777636603,0.41677255400254126,0.2592121982210927,0.6940298507462688,0.29850746268656697,0.007462686567164176,0.6696969696969699,0.3090909090909088,0.021212121212121217,0.48926571250777817,0.148257622899813,0.1093652769135038,0.1036092097075294,0.09520846297448692,0.05429371499688871,0.17776630528308418,17189
"Winn Parish, Louisiana, USA",0.5746378140473134,0.5936315390447309,0.5824409448818898,0.17951172809956917,0.22392507449978713,0.19832364472083278,0.3684710351377014,0.38271604938271664,0.24881291547958193,0.8980891719745223,0.10191082802547767,0.0,0.8023529411764706,0.1670588235294118,0.03058823529411764,0.3951325375910718,0.20554952720508363,0.15889009455898306,0.132537591071152,0.061385831654007114,0.04650441791970237,0.31675835801946584,22127
"Converse County, Wyoming, USA",0.6284967573323008,0.6075961631624842,0.6377870563674322,0.13275835515170184,0.09535959177164727,0.1463902527732315,0.2602739726027397,0.5422374429223746,0.19748858447488563,0.8785046728971964,0.12149532710280371,0.0,0.463007159904535,0.5369928400954651,0.0,0.22534360368524411,0.32593263857423405,0.10950007551729353,0.08216281528470011,0.17958012384836058,0.07748074309016752,0.19943222143364017,56009
"Morgan County, Kentucky, USA",0.5134490039474893,0.5240414975191701,0.5051708217913204,0.13677811550151975,0.1631950421759339,0.13142021568269055,0.3193116634799233,0.30783938814531564,0.3728489483747612,1.0,0.0,0.0,0.9514170040485831,0.048582995951416956,0.0,0.20808940926024472,0.19301046656022716,0.18839808408728054,0.19833244633670397,0.1293241085683873,0.08284548518715619,0.19560833520053747,21175
"Breathitt County, Kentucky, USA",0.6093881757706362,0.5835991743291424,0.5670609796734422,0.12669126691266913,0.11672025723472669,0.09299250771264875,0.2598684210526316,0.368421052631579,0.3717105263157894,1.0,0.0,0.0,0.9022988505747126,0.0977011494252874,0.0,0.18612132352941196,0.16911764705882365,0.2017463235294117,0.1997549019607843,0.15088848039215683,0.09237132352941159,0.28096621867054145,21025
"Callahan County, Texas, USA",0.6008788332086762,0.6281616435701134,0.6167733809173926,0.13925626264197916,0.15967294045047825,0.1386997957794418,0.4836173001310617,0.3433813892529488,0.17300131061598947,0.9222222222222223,0.07777777777777777,0.0,0.4719626168224301,0.5280373831775699,0.0,0.39292851652574945,0.18262874711760185,0.14819369715603392,0.08501152959262098,0.13451191391237494,0.05672559569561884,0.18543929864684558,48059
"Chowan County, North Carolina, USA",0.6409033651250675,0.634280237016382,0.583076923076923,0.17408395339042537,0.16760544030773458,0.13394381499301566,0.30864836872087015,0.42568617296737454,0.2656654583117553,0.9004739336492891,0.09952606635071087,0.0,0.590144230769231,0.35576923076923067,0.054086538461538464,0.3194017332960578,0.21274811294380772,0.1696952753704224,0.1439753983785295,0.10875034945485045,0.04542913055633207,0.35023923444976074,37041
"Oglala Lakota County, South Dakota, USA",0.399883788495061,0.4315866084425036,0.45622525296964367,0.07090961929671608,0.1163575042158516,0.10478945676631309,0.39101964452759597,0.28157156220767093,0.3274087932647331,1.0,0.0,0.0,0.8214285714285712,0.17857142857142874,0.0,0.1702066590126292,0.24167623421354753,0.1957520091848451,0.21928817451205518,0.1478185993111365,0.025258323765786503,0.48131021194604945,46102
"Union County, Kentucky, USA",0.5568301309626231,0.5294168541270116,0.5326254495632814,0.09665236051502146,0.09331590129106063,0.08215434083601286,0.40069991251093634,0.41207349081364814,0.18722659667541564,0.9399141630901288,0.06008583690987122,0.0,0.6632231404958676,0.33677685950413244,0.0,0.4055244873750211,0.21996271818335864,0.15319437383494347,0.11811557363158777,0.06676834434841562,0.0364345026266734,0.29509525739764875,21225
"Stewart County, Tennessee, USA",0.6168650055782819,0.6524615683985211,0.6314558979808714,0.17965335342878674,0.1968386519534745,0.1703130259171996,0.36202830188679236,0.4516509433962266,0.18632075471698098,1.0,0.0,0.0,0.7850162866449512,0.21498371335504887,0.0,0.216208133971292,0.17972488038277493,0.15415669856459327,0.24596291866028708,0.14234449760765566,0.0616028708133971,0.20290709094480464,47161
"Calhoun County, Florida, USA",0.5135036162226495,0.5176194205168363,0.5220088035214085,0.15011588518452487,0.14926878466969237,0.14373323112303565,0.22767857142857154,0.38839285714285704,0.3839285714285713,0.8211382113821137,0.1788617886178863,0.0,0.7597173144876326,0.2332155477031801,0.007067137809187279,0.3039971949509116,0.15410238429172518,0.16637447405329583,0.1565568022440391,0.1551542776998599,0.06381486676016825,0.20689655172413715,12013
"Trinity County, Texas, USA",0.7403023128756147,0.7454954954954955,0.7590588235294118,0.28437884378843786,0.2863118754357425,0.29039057656540607,0.36412213740458,0.43053435114503863,0.2053435114503813,0.968609865470852,0.03139013452914797,0.0,0.5778491171749598,0.4157303370786518,0.006420545746388441,0.2138875424139603,0.22200678623364015,0.18528841492971398,0.17450315075133352,0.1294231701405718,0.07489093553078036,0.27419629188637556,48455
"Comanche County, Texas, USA",0.6468862388794245,0.6716065697564659,0.6711217183770883,0.19795171909290418,0.2157413914265636,0.21450924608819347,0.30116472545757045,0.5590682196339435,0.13976705490848615,0.9873417721518988,0.012658227848101253,0.0,0.622516556291391,0.37748344370860903,0.0,0.41201840138010337,0.14879240943070718,0.1696377228292124,0.13657274295572175,0.09401955146635986,0.03895917193789537,0.16621253405994535,48093
