longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020),geoid
"Giles County, Tennessee, USA",527.9517603962427,511.02502272124383,0.03312310928506549,555.5222784229056,-0.04962990522168438,267.3756890793529,257.93583361842946,0.03659768915585443,270.12295585504467,-0.010170430598893639,112.51457548052797,103.11300872943166,0.09117730989468074,105.55057242427928,0.06597788052020824,67.87446704708836,62.997705743694524,0.07741172866254661,64.24315193887374,0.056524547731869636,47055
"Powhatan County, Virginia, USA",948.3906481416553,1249.4553973527643,-0.24095677992906217,2027.7654981264523,-0.5322976700126726,255.96140289203805,366.62284857506893,-0.30184001382655795,521.5923633654296,-0.5092692668264576,69.61460979404832,71.744124130531,-0.029682073093655094,61.66499415528107,0.12891618247378742,60.835599679349464,57.75108148026553,0.05341057033084237,47.772479764113655,0.2734444596499412,51145
"Mecklenburg County, Virginia, USA",387.86121048851544,469.8945259538951,-0.17457814665716825,555.7225829216839,-0.302059656367833,178.1535047118971,196.27987242620583,-0.09234960003921734,217.4787514702512,-0.18082339765378586,72.60908189034325,75.66979630471329,-0.040448297257797625,73.30291816797755,-0.009465329552697223,39.38010300251579,40.542640950225774,-0.028674450417209726,39.26474589385763,0.002937930859657114,51117
"Ottawa County, Oklahoma, USA",761.4721664529211,829.5154034804215,-0.0820276956184411,859.2239618859945,-0.11376753881317331,539.4919223725707,606.6471505853455,-0.11069899223622434,609.8293071972403,-0.11533946301783754,237.92814482693998,263.01729610955147,-0.09538973920620565,270.03107039081675,-0.11888604343720191,120.5128645549267,128.48829534178773,-0.06207126311113276,129.5669099017268,-0.06987930293056592,40115
"Iberville Parish, Louisiana, USA",1379.6692513521793,1925.7234997095502,-0.28355797103775815,2375.1275717754124,-0.4191178327651369,584.2695060122542,758.0437772581331,-0.22924041652901056,891.5444908257374,-0.3446546840628099,213.447782865256,248.21519525910637,-0.14006963738685477,244.05886385940414,-0.12542499178305766,106.43683256499797,109.5707346897035,-0.028601634675358485,106.94443194015903,-0.004746384322702206,22047
"Caledonia County, Vermont, USA",491.81084858227473,637.4480733518755,-0.22846915828578876,652.1973651922049,-0.2459171489640466,249.48872748314184,297.16720995157766,-0.1604432820034379,294.6894920881836,-0.15338437853602116,92.55586101019092,102.13484167540105,-0.09378759009245326,97.33972050524164,-0.04914601634584634,47.6556457598519,51.23062053777748,-0.0697819924958628,51.12775916669363,-0.06791053360115931,50005
"McPherson County, Kansas, USA",967.7606339058993,898.9942179774755,0.07649261202494942,1023.8248683109023,-0.054759594282464776,742.2332716678036,716.9108393030368,0.03532159227692054,771.3269997211709,-0.0377190582773382,338.560313425725,328.6898970621154,0.03002957027834748,346.2640404703799,-0.022248129012154498,149.76647604405107,137.5636268070827,0.08870694616158588,148.4319891981937,0.008990560950278122,20113
"Knox County, Kentucky, USA",662.0047537864488,808.2244305638092,-0.1809146955324761,1005.5243205460351,-0.34163228053304884,290.0334563871932,310.30307228650815,-0.06532199552507059,374.1503975638865,-0.22482119950796053,136.79603844939695,135.00150207564204,0.013292714126613352,128.8995719002772,0.06126061113087959,101.29745285075387,98.75887233255577,0.025704835001049947,92.66346668143946,0.09317573018281868,21121
"Austin County, Texas, USA",717.863994543069,662.6546691836425,0.08331537967949684,563.2928329096868,0.2744064056965637,303.74071174789793,303.3057593292823,0.0014340394312903023,289.98092701096436,0.04745065435428897,122.03307480121875,121.92686456718532,0.0008710978865113138,120.71514834898777,0.010917655905295743,59.883372882113626,56.6889519364218,0.056349973611691646,52.43976334000357,0.1419459026511607,48015
"Randolph County, Illinois, USA",1392.9336018446875,2197.0911436330207,-0.36601009663104417,2347.8972975686743,-0.40673145998033366,542.2544147728469,765.7377333785,-0.29185360582875514,846.17085371968,-0.3591667541027297,166.96867093162663,187.47581546200547,-0.10938554650284954,165.6423935628364,0.008006871551799456,66.77743867750424,78.18274834758051,-0.14588013226870955,61.9781094394376,0.07743587665829554,17157
"Wayne County, Georgia, USA",719.9379184443361,1273.3832109309271,-0.43462587517703016,1182.1071307543116,-0.3909706660978026,286.84805169448094,414.6976352269763,-0.30829590687807873,398.69029187139785,-0.2805241122173923,135.0175814177034,138.35387007101326,-0.024114169351369966,132.5743930686679,0.018428810364382025,91.85702951411676,94.42312584645946,-0.02717656622081544,85.67957631012943,0.07209948356452131,13305
"Madison County, Georgia, USA",517.1944684721826,490.0103138823313,0.05547669879532213,495.81850976914865,0.04311246611786749,164.07572648113796,149.188357187595,0.09978908256777064,143.17415635025964,0.14598703190361367,77.1082634495153,64.08649984207635,0.2031904322989636,56.26224657378752,0.3705151881624277,63.69118602615631,56.28558638515997,0.13157186620247904,49.401286721921885,0.2892616822851552,13195
"Cass County, Minnesota, USA",309.7245605873291,293.8029108740762,0.054191599619912996,296.27435379624114,0.04539780989730272,108.42448231424162,107.44662915260946,0.009100826795071274,112.34090295872728,-0.03486192954960061,28.15861508631427,29.280099855598323,-0.03830194482993286,30.062803579900415,-0.06334034976229758,18.441204276753982,18.222665748684935,0.011992676103649543,17.88598638375585,0.031042061706050776,27021
"Door County, Wisconsin, USA",499.55276009032696,498.27003594133583,0.0025743553825543384,541.4576281855203,-0.07739270058050682,284.9553097916782,279.2485667736693,0.020436069140631164,321.82553876934935,-0.11456588907972234,142.03722922273406,139.43309962246258,0.018676552463673078,157.43684001323714,-0.09781453177800256,77.36700963530221,75.71402615913732,0.021831932074126086,78.60758870675096,-0.01578192502605294,55029
"Meade County, Kentucky, USA",939.4098263058206,1084.0141219933246,-0.13339705890694517,1161.2083884386907,-0.19100668264297554,314.4316043868438,384.2757316604694,-0.1817552385414155,409.7107521928816,-0.23255222689684937,90.79900900713065,92.80163250797268,-0.021579614999445045,94.72520763102705,-0.041448297893309435,66.80857026837933,68.11051843110802,-0.019115229082356466,62.773409224791656,0.06428137476391882,21163
"Haralson County, Georgia, USA",476.953431180527,442.5269238140944,0.07779528321059888,425.1507915328877,0.12184533271328059,217.5753558296416,199.97306516531708,0.08802330778784019,180.51622517593682,0.20529528920508824,123.61705769793032,113.69664703951642,0.08725332643244933,94.0718404541721,0.3140707899528278,81.8044997105867,74.36724235875212,0.10000716869339851,62.437257801790544,0.31018725982935064,13143
"Meade County, South Dakota, USA",1081.0919504146611,1112.0548473544873,-0.027842958477709102,2380.8385676823073,-0.5459196750718467,626.6375180365706,560.1650266831191,0.11866590770054343,819.781420545601,-0.23560414723779002,226.79653764555167,182.949154621191,0.2396697766390324,209.67287314419085,0.08166847835191811,100.15515418921554,83.63158453690392,0.19757570950984799,84.94712984298529,0.1790292900341716,46093
"Smyth County, Virginia, USA",586.2934839463512,668.0676189818759,-0.12240397934590376,912.925647237561,-0.3577861617532295,273.1048833850636,295.34844520744207,-0.0753129470742783,349.4853763986631,-0.2185513276712075,114.34526141096002,119.32848658934843,-0.04176056632258692,122.54688380798204,-0.06692640516157956,65.5135907849014,68.15589307020491,-0.038768507993604824,70.50760811793714,-0.07082948161682519,51173
"Schoharie County, New York, USA",458.96239375428553,639.0751974702498,-0.28183350633686405,630.2289063331101,-0.27175286766091455,237.98813862995465,274.94766049647166,-0.13442384561403206,304.4699158279222,-0.21835253252259304,73.86938307300927,84.5236357881708,-0.12605057290558006,81.68711344586696,-0.09570334956245449,39.47074450726423,43.002311307152844,-0.08212504613214099,41.87880954543228,-0.05750079967186416,36095
"Park County, Wyoming, USA",763.5990272344005,801.0480172647688,-0.04674999403686221,768.7119807911492,-0.006651325443746213,520.6384550144182,537.710299210043,-0.03174914860419302,532.0051655422618,-0.021365789778108102,251.084313510303,249.5028960136152,0.006338273110070355,231.6889381335154,0.08371299697360012,111.29615610839502,106.04313288874948,0.049536665661854044,96.81903665054206,0.14952761315015534,56029
"Sumter County, Georgia, USA",895.5321051706825,958.9325321839216,-0.06611562845703832,975.9159894129642,-0.0823676270440394,488.83327287956564,536.7355868656099,-0.08924750875152654,544.8369521680642,-0.1027897962237026,302.55832426044043,299.00274615963787,0.011891456337676031,305.5730721619877,-0.00986588209562229,194.62234419229057,193.43695917566984,0.006128017219006324,194.6514021995622,-0.0001492822910252578,13261
"Bladen County, North Carolina, USA",357.175387817517,442.5039608270645,-0.19283120731860487,378.7170591769002,-0.056880647009146225,132.5270943627057,159.6685673668984,-0.16998632512199469,147.29703338329045,-0.10027316016712307,49.14049444256326,55.07279921061512,-0.1077175094253867,57.039597176108074,-0.13848454625576279,31.120577715135372,34.96578478512224,-0.10997056389888273,34.03231952514249,-0.08555813563797712,37017
"Adams County, Mississippi, USA",1093.525065118651,1604.6870931873675,-0.3185431167477035,1260.1067128555703,-0.13219646085324244,505.6118235524146,658.7568417026771,-0.2324757914535374,628.1627773833468,-0.1950942625754207,231.64723697745018,257.32997551155336,-0.09980469039041315,324.7913576915249,-0.28678140137749497,166.53960772853537,180.54401326880583,-0.07756782009392786,224.77233971795562,-0.25907427961327756,28001
"Franklin County, Maine, USA",555.976541919714,617.2182633922291,-0.09922214734206154,653.1135110928086,-0.14872907622223613,267.13681721501445,286.5336872546093,-0.06769490256257052,274.159709766151,-0.025616063560640872,78.9530169472077,82.84712073630276,-0.04700348973490275,79.50691395273881,-0.006966652055698764,41.68679597930186,43.044490330219254,-0.0315416523810999,42.52815046516207,-0.0197834722803058,23007
"Decatur County, Georgia, USA",687.4102676837507,646.4859383161252,0.06330273706218488,657.8630347547543,0.044913958328744515,409.01542452610073,358.7547459553309,0.14009759909079458,341.3580467811215,0.19820062360610197,228.05252831297412,189.82677645462624,0.20137175888610673,169.5797665741607,0.3448097784309787,136.90288836282912,116.55653693209105,0.17456207919588754,105.55630430516142,0.2969655319406151,13087
"Marion County, Alabama, USA",309.31758036806974,330.83327441188214,-0.06503485504008193,349.732234007683,-0.11555884676825481,136.65612641903587,134.7533088718937,0.014120748225567763,134.92978024116334,0.012794404428636786,66.7449106243745,64.02392337878454,0.042499539265842615,60.11800343892114,0.11023165784582614,44.23768083278181,43.87052210860974,0.008369144166169276,42.2718529514726,0.04650441710151547,01093
"Orange County, Vermont, USA",358.7156450630965,418.6795399405508,-0.14322145974930783,418.53967128490456,-0.1429351393098534,118.99234817074198,130.19101001801104,-0.0860171669742773,134.28643903238336,-0.11389155131258778,38.54335242138727,37.16632662734884,0.037050360339489316,37.39259443598086,0.030775023845339165,27.237744064012947,26.90556811134253,0.012345992892466882,26.840355106694457,0.014805652001950404,50017
"Grimes County, Texas, USA",1136.9592366512156,1421.3595536702112,-0.2000903404663667,1477.7854343482409,-0.23063307417652446,405.2314545830483,480.5962883288951,-0.1568152638213283,531.8086738320471,-0.23801270170515076,114.80723496414856,121.2364543801348,-0.05303041439852351,136.6040283631749,-0.15956186402554307,56.918275249852215,54.34339145693928,0.0473817280055704,56.23155838081347,0.01221230371010061,48185
"Naranjito Municipio, Puerto Rico, USA",1847.6266809040999,1749.635771228535,0.056006462194562304,1458.9484478302265,0.26640984721010696,652.0162564256344,651.4512030088456,0.0008673764269357803,611.0975237319482,0.06695941499451215,413.3556277918426,436.31635522615403,-0.05262403565507024,433.2176422066168,-0.04584765826619152,415.8161374400565,434.87743948656595,-0.04383143459686945,426.63679740209926,-0.025362697329279968,72105
"Gallia County, Ohio, USA",475.1621916815067,563.7542826474406,-0.15714663940094165,599.340479080435,-0.20719155760921468,189.30758237610019,217.66600904701002,-0.130284130237281,235.88036051649803,-0.1974423730675129,65.45463544202029,69.06921420671519,-0.05233270432000186,75.81782341417772,-0.1366853795781685,47.422541069750515,50.54768697212513,-0.06182569548826231,53.92653778052977,-0.12060846066642034,39053
"Marion County, South Carolina, USA",509.901569798912,581.5023870256769,-0.12313073656153921,618.5972543703501,-0.17571317008523726,301.1804666279531,343.0008053026955,-0.12192489938277633,353.3281021969026,-0.1475898329193433,152.7575939089815,169.6462851122236,-0.099552378598034,178.498479427046,-0.14420787000925142,82.40094339009148,91.08013727716313,-0.0952918402028783,94.72728455445167,-0.13012450660162955,45067
"Carroll County, Virginia, USA",455.04419470450875,458.45253731356405,-0.0074344503119722505,564.0986252898255,-0.1933251131914852,131.32808536699707,135.232807500178,-0.028874074312003024,158.51817094003007,-0.17152661686539042,47.59711751493862,48.0739538396731,-0.009918808141405154,47.058350721833335,0.011448909382523555,41.54648473241607,42.12663727069314,-0.013771631819297204,40.54880470687666,0.024604425031799108,51035
"Morgan County, Colorado, USA",1310.35562994477,1342.4608387809385,-0.023915192092547406,1295.357015061628,0.011578749880339651,909.104362928335,918.8212289396372,-0.010575360804969514,914.3891322544551,-0.00577956270443673,408.8048914997517,412.6774464617173,-0.009383975293946273,405.22330759120894,0.008838543690472725,160.49345251015222,158.8812077807565,0.010147485356609842,155.9438811148258,0.029174414300849896,08087
"Hancock County, West Virginia, USA",1147.987957743362,1226.1310097735147,-0.06373140505155893,1413.4164394352974,-0.18779212855199437,638.9554525264116,661.3571697617803,-0.03387234350757508,652.5303516768372,-0.020803475448370436,335.14476217429564,352.485590395603,-0.04919584996891749,372.01510403918587,-0.09910979813606313,243.03357013717397,256.9541964248462,-0.05417551642027271,271.3299076539704,-0.10428757287192614,54029
"Neshoba County, Mississippi, USA",506.0497508648302,518.0675957092028,-0.023197445553260167,512.881395388356,-0.013320125442165688,202.9802623189083,215.97606803281803,-0.06017243406771806,214.28175449085933,-0.05274127141064227,91.57588403265599,99.02037216302685,-0.07518137902081679,98.96613340879476,-0.0746745287664439,55.636623976558155,58.84808053915283,-0.05457198490030663,58.579904262767066,-0.050243856203767076,28099
"Mason County, Michigan, USA",610.5515819805235,682.3169406521932,-0.10517891964264116,706.7708851492335,-0.13613931358872197,399.8444178932431,446.6304317073368,-0.10475330495336953,474.27754242213666,-0.15694001480391295,195.87775215986483,211.77984522024744,-0.07508784910029898,223.83646833512944,-0.12490688574215993,92.55562529994178,96.9796950809392,-0.04561851609561247,96.96837098969962,-0.04550706219687429,26105
