longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Ogun, Nigeria",,,6600442.0,,,,,,,4138.762,,,,,,,399.6975514466448,,,16513.591279482946,0.20267826133839123
"Bāgmatī, Nepal",,,6546233.0,,,,,,,9112.815,,,,,,,324.3648908027355,,,20181.694090872283,0.24066361428142127
"Delta, Nigeria",,,6404758.5,,,,,,,5094.002,,,,,,,385.15968932808994,,,16628.83909573477,0.2059047311153834
"Basnāhira paḷāta, Sri Lanka",,,6399803.0,,,,,,,4148.088,,,,,,,1656.180819815211,,,3864.1934041441564,0.34513930748982624
"Guanajuato, Mexico",,,6388133.5,,,,,,,3743.0334,,,,,,,209.38596981665665,,,30508.889901236467,0.2964797653789352
"Ayeyarwady, Myanmar",,,6373928.5,,,,,,,6529.221,,,,,,,181.98740130922474,,,35024.00965201822,0.1632751494001647
"Al Qalyūbīyah, Egypt",,,6361242.0,,,,,,,20756.588,,,,,,,5914.370306614688,,,1075.5569350951066,0.2944848419864536
"Qinghai Sheng, China",,,6350985.0,,,,,,,5436.4814,,,,,,,8.646775044271626,,,734491.757618633,0.23748476145641667
"Puebla, Mexico",,,6345334.0,,,,,,,2663.4185,,,,,,,187.74503365344134,,,33797.613052779096,0.12579338589953942
"Al Iskandariyah, Egypt",,,6323568.5,,,,,,,31626.246,,,,,,,2617.7895685059757,,,2415.6137590574117,0.3483132850752356
"Borno, Nigeria",,,6262340.5,,,,,,,6164.18,,,,,,,87.45858562640318,,,71603.49615932321,0.3518860010690323
"Hessen, Germany",,,6252438.0,,,,,,,2128.0107,,,,,,,296.0320822636799,,,21120.81215045762,0.1447252092715545
"Tiba, Japan",,,6219324.0,,,,,,,4328.5786,,,,,,,1136.1178917719217,,,5474.188942047348,0.21827662742464923
"Maryland, USA",6177226.0,,6163929.5,5773562.0,0.06991593750963443,5296339.0,0.16631998065078538,1724.8814625039495,,1482.8176,1668.732676909434,0.033647561632523075,1696.1774601135462,0.016922759006879954,231.8292680391459,,231.33025475025497,216.6798903648057,198.7698675193658,26645.582985479363,0.03945350885184697
"Missouri, USA",6154921.0,,6284580.5,5988927.0,0.027716818054386035,5595216.0,0.10003277800177866,867.6699610989631,,754.2669,856.0967195199122,0.013518614562080098,910.5438644633297,-0.04708603839710266,34.090767892315895,,34.80892364436109,33.171363252432286,30.9906837087547,180545.0971196025,0.34998603038869225
"Antioquia, Colombia",,,6112598.0,,,,,,,9303.707,,,,,,,96.76026307326771,,,63172.606252336125,0.19537008677532722
"Sagaing, Myanmar",,,6069657.0,,,,,,,1765.7062,,,,,,,61.09982565310634,,,99340.0052311183,0.1823869272403872
"Chiapas, Mexico",,,6012211.5,,,,,,,1867.1017,,,,,,,82.1184639308798,,,73213.88165590333,0.29969538862328643
"Kābul, Afghanistan",,,6008738.0,,,,,,,18192.389,,,,,,,1376.9112533247387,,,4363.92540586119,0.31792800411887323
"Madhesh, Nepal",,,5997892.0,,,,,,,2455.1582,,,,,,,627.3515017197111,,,9560.656160953522,0.16348560445954166
"Occitanie, France",,,5994984.0,,,,,,,1352.5718,,,,,,,81.49481179646452,,,73562.76881738967,0.20313800365414425
"Nampula, Mozambique",,,5968518.0,,,,,,,1915.2692,,,,,,,75.52280372402853,,,79029.3488283333,0.30070184347127027
"Nouvelle-Aquitaine, France",,,5965502.5,,,,,,,1023.5301,,,,,,,69.81630537784167,,,85445.69162912671,0.1492732473852154
"Haut-Lomami, Democratic Republic of the Congo",,,5929817.0,,,,,,,8326.251,,,,,,,54.11726758834916,,,109573.473758986,0.28318831592353566
"Al Minyā, Egypt",,,5923991.0,,,,,,,6345.8945,,,,,,,307.2306445443496,,,19281.901415745182,0.5230398511562165
"Niger, Nigeria",,,5908010.0,,,,,,,3001.0505,,,,,,,82.07397338918679,,,71983.96466057263,0.2125706406154075
"Wisconsin, USA",5893303.0,,5921790.5,5686616.0,0.03634622066972695,5363276.0,0.09882523293598912,1057.82291408257,,930.3512,1056.41201455673,0.0013355580080486264,1100.033144731202,-0.03837178075115749,40.54915276381005,,40.74516236816249,39.12703298865279,36.90227667548675,145337.2659677306,0.2326295313489224
"Ankara, Turkey",,,5871102.5,,,,,,,13943.71,,,,,,,239.3027158165121,,,24534.20756203089,0.2420746357433439
"Hauts-de-France, France",,,5866253.5,,,,,,,1757.8583,,,,,,,182.22216832109677,,,32192.864095783203,0.2761450042674278
"Zambézia, Mozambique",,,5859179.5,,,,,,,1885.6573,,,,,,,56.56576373219509,,,103581.72706267514,0.41410457080065666
"Centre, Cameroon",,,5848779.0,,,,,,,15986.465,,,,,,,85.01910625196062,,,68793.70129658499,0.2915272698184153
"Lazio, Italy",,,5811899.0,,,,,,,4284.926,,,,,,,332.21667933696057,,,17494.302247555457,0.16991500445745997
"Limpopo, South Africa",,,5806096.5,,,,,,,969.10516,,,,,,,46.17126205521961,,,125751.3059325964,0.297334226629415
"Jigawa, Nigeria",,,5794034.0,,,,,,,2959.1887,,,,,,,262.33556071871766,,,22086.3461443281,0.19818653721292873
"Benue, Nigeria",,,5780527.0,,,,,,,2015.244,,,,,,,194.19494843031427,,,29766.618785525767,0.3819005162902217
"Colorado, USA",5773714.0,,5894256.0,5029196.0,0.1480391696804022,4301261.0,0.3423305398114646,1578.279005741002,,1435.9238,1443.819995590924,0.09312726694510619,1465.965770364442,0.07661381844450481,21.41588180448794,,21.86299664676738,18.654312823185137,15.954253568197803,269599.638843265,0.6684799796883069
"Abidjan, Ivory Coast",,,5761139.0,,,,,,,15394.23,,,,,,,2634.4435024930312,,,2186.8523635250135,0.34433932936519557
"Mandalay, Myanmar",,,5715763.5,,,,,,,4770.585,,,,,,,225.83920553368375,,,25308.99578083885,0.19309061426422
"Campania, Italy",,,5708828.0,,,,,,,4604.7007,,,,,,,411.93101651452037,,,13858.699080987428,0.19763687586438852
"Minnesota, USA",5706331.0,,5789418.0,5303832.0,0.07588833884632847,4919245.0,0.16000138232594635,1107.7437732967346,,934.01135,1008.0470907551569,0.09890081867791721,1035.6528647666837,0.06960914316235861,26.108697543408695,,26.488853085172607,24.267107097196504,22.50747106098919,218560.53870602208,0.2205417440143432
"Baghdād, Iraq",,,5688986.5,,,,,,,9960.517,,,,,,,6813.519415793542,,,834.9556452151722,0.35282353026472785
"Kogi, Nigeria",,,5573594.5,,,,,,,8391.068,,,,,,,182.64578617584868,,,30515.866895685318,0.2954497939018445
"Krasnodyarskiy kray, Russia",,,5563061.0,,,,,,,1946.644,,,,,,,73.33058152109122,,,75862.76945587786,0.07639005695597345
"Papua, Indonesia",,,5551027.0,,,,,,,4177.0723,,,,,,,17.348085806806992,,,319979.22202009766,0.13375397619480547
"Ash Sharqīyah, Saudi Arabia",,,5537926.5,,,,,,,4405.491,,,,,,,9.919880395900854,,,558265.4506891445,0.2847063358582281
"Al Gharbīyah, Egypt",,,5534215.0,,,,,,,10373.855,,,,,,,2889.563641082291,,,1915.2424682112733,0.3289479528889657
"Kasaï Central, Democratic Republic of the Congo",,,5507616.5,,,,,,,5149.034,,,,,,,96.53944596946411,,,57050.42580979888,0.29511793969229916
"Nusa Tenggara Timur, Indonesia",,,5491772.0,,,,,,,2205.2212,,,,,,,109.21559952572288,,,50283.76920374417,0.0347059979186525
"Grand Est, France",,,5485819.0,,,,,,,1547.3275,,,,,,,94.970155318768,,,57763.60985813712,0.21009429532029011
"Scotland, United Kingdom",,,5461682.5,,,,,,,2232.1816,,,,,,,64.66527030040515,,,84460.83151941576,0.018283340537420926
"Imo, Nigeria",,,5457258.5,,,,,,,2816.8591,,,,,,,1105.348130425243,,,4937.140028364201,0.4404632207276522
"Khūzestān, Iran",,,5457038.0,,,,,,,10038.342,,,,,,,83.75650374081971,,,65153.6030788311,0.3986222034350968
"Ādīs Ābeba, Ethiopia",,,5449577.0,,,,,,,19685.736,,,,,,,10057.349375765381,,,541.8502227964292,0.5446388838733245
"Sumatera Barat, Indonesia",,,5422105.0,,,,,,,2668.22,,,,,,,122.70053568920801,,,44189.741874752835,0.1344726286472662
"Hokkaidô, Japan",,,5416481.0,,,,,,,3402.3855,,,,,,,67.33572735208492,,,80439.92710850683,0.1472960861038854
"Mazowieckie, Poland",,,5413946.5,,,,,,,2884.905,,,,,,,152.0810781238306,,,35599.080219511234,0.17039583622748394
"Greater Accra, Ghana",,,5399867.0,,,,,,,7725.0967,,,,,,,1536.6639524074137,,,3514.019439019378,0.333819606444627
"Hyôgo, Japan",,,5373671.5,,,,,,,4381.7485,,,,,,,607.0644067073771,,,8851.896834383617,0.1505612190091561
"Cebu, Philippines",,,5351721.0,,,,,,,6140.5415,,,,,,,938.3146331663648,,,5703.546348776947,0.08428010511470976
"Zinder, Niger",,,5320334.5,,,,,,,3538.6177,,,,,,,36.506032482976806,,,145738.50232782582,0.5474238836540567
"Sūhāj, Egypt",,,5313813.5,,,,,,,7287.744,,,,,,,1966.8591992041704,,,2701.674579527641,0.36999645187019387
"Sokoto, Nigeria",,,5311569.0,,,,,,,3606.602,,,,,,,178.1126328830243,,,29821.405219967633,0.4126009283282216
"Nuevo León, Mexico",,,5250571.5,,,,,,,5842.272,,,,,,,81.17947062891739,,,64678.56293373839,0.2509491083376815
"Queensland, Australia",,,5221881.0,,,,,,,1231.529,,,,,,,3.0068024456008664,,,1736689.0889821935,0.1954939320757688
"Sankt-Peterburg, Russia",,,5165310.5,,,,,,,11452.445,,,,,,,3263.902580015777,,,1582.5565786265079,0.03874779566871431
"Koshi, Nepal",,,5164888.0,,,,,,,1615.2765,,,,,,,197.80789943154565,,,26110.62558594828,0.3154545904940049
"Nairobi City, Kenya",,,5148008.0,,,,,,,23727.135,,,,,,,6804.356767219795,,,756.5752614267218,0.31890906501014776
"Michoacán de Ocampo, Mexico",,,5138198.5,,,,,,,2560.3389,,,,,,,87.64593710213398,,,58624.49156100011,0.21191396170297902
"South Carolina, USA",5118438.0,,5300713.5,4625359.0,0.1066034009468238,4011899.0,0.2758142714958677,538.3531170827023,,488.22458,488.5839451198177,0.10186411661701132,459.8802229996652,0.1706376794617981,63.52378555843528,,65.78596589051249,57.404292725002946,49.79077831129359,80575.14134278992,0.3545624005368992
"Sīdama, Ethiopia",,,5116740.0,,,,,,,5002.865,,,,,,,751.612019740477,,,6807.687830440434,0.34381321996319575
"Analamanga, Madagascar",,,5116655.0,,,,,,,11443.473,,,,,,,294.97036939200143,,,17346.335533791233,0.3425052303818791
"Hukuoka, Japan",,,5096582.0,,,,,,,3897.681,,,,,,,947.8249264870948,,,5377.134381651434,0.1275546894606519
"Rabat-Salé-Kénitra, Morocco",,,5072772.0,,,,,,,9596.281,,,,,,,281.0684265051097,,,18048.174471520655,0.30230040450530404
"Nusa Tenggara Barat, Indonesia",,,5066350.0,,,,,,,3066.7502,,,,,,,234.85392707981995,,,21572.345257305817,0.07512171226850352
"Valenciana, Comunidad, Spain",,,5051154.5,,,,,,,5065.637,,,,,,,213.40222768118713,,,23669.64279091869,0.17773519798813758
"Tahoua, Niger",,,5034299.5,,,,,,,3482.0178,,,,,,,48.262784948585626,,,104310.17408885629,0.5377506482720886
"Alabama, USA",5024186.0,,5021634.0,4779580.0,0.05117730009749811,4447043.0,0.12978129512127498,462.2766598144799,,439.42548,450.29397416505816,0.026610806133127177,466.48570194286157,-0.009022874893810187,37.523956885993535,,37.50489685557805,35.69707687039393,33.213469764487094,133892.75590697004,0.4526635615904794
"Kalimantan Barat, Indonesia",,,4998350.0,,,,,,,1996.8202,,,,,,,33.63604569401392,,,148600.9992217824,0.18440886561745068
"British Columbia, Canada",,4997640.0,5022274.5,,,,,,3050.1280997664867,2636.4624,,,,,,5.206607737809364,5.23227228714006,,,959864.8970054185,0.034067214021898024
"Bago, Myanmar",,,4990173.0,,,,,,,4415.7036,,,,,,,131.14095955095559,,,38051.97870357994,0.20188057338867735
"Provence-Alpes-Côte d'Azur, France",,,4971340.5,,,,,,,2638.3616,,,,,,,154.00783546623617,,,32279.78943376481,0.1357015577174605
"Marrakech-Safi, Morocco",,,4965723.0,,,,,,,7386.729,,,,,,,126.77759638936047,,,39168.77383247769,0.392957319740385
"Asyūţ, Egypt",,,4949931.0,,,,,,,7915.391,,,,,,,1908.526440808477,,,2593.587856138448,0.35022968504644225
"Veneto, Italy",,,4909166.5,,,,,,,1401.82,,,,,,,270.6971813239578,,,18135.270105102933,0.1437434904242914
"Zamfara, Nigeria",,,4908164.5,,,,,,,3603.3645,,,,,,,140.3840791644287,,,34962.401215391226,0.3200604594807462
"Kebbi, Nigeria",,,4904075.0,,,,,,,3312.5269,,,,,,,131.35192304389824,,,37335.38791328576,0.20063892986333592
"Enugu, Nigeria",,,4889557.0,,,,,,,2992.6812,,,,,,,623.58558467143,,,7841.0359703493305,0.40685675043458946
"Janūb Dārfūr, Sudan",,,4874897.0,,,,,,,8899.949,,,,,,,58.08484195472846,,,83927.18024092262,0.3437250015028997
"Ituri, Democratic Republic of the Congo",,,4859076.0,,,,,,,2702.18,,,,,,,74.11422140065274,,,65561.99212742732,0.24054515217122288
"Eşfahān, Iran",,,4848907.0,,,,,,,3482.517,,,,,,,43.73584515472578,,,110868.0301671514,0.36739159234006413
"Centre, Burkina Faso",,,4841438.0,,,,,,,4416.0684,,,,,,,278.5208012679551,,,17382.680137208932,0.17495400634371036
"Valle del Cauca, Colombia",,,4830353.5,,,,,,,11093.836,,,,,,,222.07830990017803,,,21750.67660669426,0.1933412672930058
"Kasaï, Democratic Republic of the Congo",,,4820858.0,,,,,,,7101.131,,,,,,,48.329455176059106,,,99749.89336085257,0.3096952842539163
"Sicilia, Italy",,,4762925.0,,,,,,,3360.4744,,,,,,,176.97686801196866,,,26912.697989874534,0.16809848243302414
"Osun, Nigeria",,,4750436.0,,,,,,,4560.0547,,,,,,,551.154631271119,,,8619.0621115605,0.4768769661974796
"Adamawa, Nigeria",,,4749933.0,,,,,,,3606.6445,,,,,,,125.10933763425167,,,37966.25487608362,0.2500958980718518
"Ḩalab, Syria",,,4741440.5,,,,,,,8759.238,,,,,,,277.02196515586866,,,17115.756497258946,0.37830025657262834
"Ondo, Nigeria",,,4720015.5,,,,,,,5729.0195,,,,,,,334.8504387250488,,,14095.891640374055,0.20355624359584232
"Sud-Kivu, Democratic Republic of the Congo",,,4718597.0,,,,,,,6131.996,,,,,,,72.57643431916874,,,65015.5528342584,0.3648924523757134
"Qinā, Egypt",,,4714502.0,,,,,,,8460.194,,,,,,,1335.7683318205661,,,3529.430880858238,0.18278585438696934
"Aceh, Indonesia",,,4684411.0,,,,,,,1631.3296,,,,,,,80.12078515061734,,,58466.863388743346,0.17704139684865267
"Louisiana, USA",4657744.0,,4735083.5,4533271.0,0.02745765695454783,4468861.0,0.04226647461176349,847.5517130987074,,778.1348,823.5839057168394,0.02910184040204952,1017.6386146949739,-0.1671388046209785,38.1759531356584,,38.80984566550445,37.15574347736572,36.62782413670042,122007.27466970342,0.09407021354604558
"Fès-Meknès, Morocco",,,4641232.0,,,,,,,8765.109,,,,,,,118.60015673678059,,,39133.439008016496,0.23480188863121174
"Mpumalanga, South Africa",,,4634425.0,,,,,,,1836.7052,,,,,,,60.587690205151816,,,76491.19787051943,0.15581058917452384
"Toshkent (Province), Uzbekistan",,,4632717.0,,,,,,,15691.837,,,,,,,303.70715336896126,,,15253.89490701888,0.1416682686151619
"Bali, Indonesia",,,4608839.0,,,,,,,3513.8923,,,,,,,756.932086801713,,,6088.840835739783,0.2985908854803581
"Maradi, Niger",,,4607104.0,,,,,,,3048.6982,,,,,,,117.36533835303392,,,39254.38348877648,0.5753820675785325
"Littoral, Cameroon",,,4541512.5,,,,,,,12332.651,,,,,,,222.84331776615835,,,20379.846008062297,0.16766171264001867
"Plateau, Nigeria",,,4533591.0,,,,,,,2231.938,,,,,,,163.6415294706132,,,27704.403733369796,0.3888506209751421
"Oaxaca, Mexico",,,4523663.0,,,,,,,1356.6742,,,,,,,48.389111751496145,,,93485.14234424096,0.22071233108479005
"Emilia-Romagna, Italy",,,4511313.0,,,,,,,2206.8555,,,,,,,202.95149580829178,,,22228.52796444226,0.18015216125900257
"Kentucky, USA",4505917.0,,4578681.0,4339377.0,0.03837878110152679,4041875.0,0.11480859749497449,685.4557460491549,,603.21875,653.1539126355875,0.049455163306339145,649.647698073386,0.055119179336680896,43.05601328270716,,43.75130521784554,41.464650536322345,38.62188843847812,104652.4435602991,0.23836274410229116
"Edo, Nigeria",,,4502922.0,,,,,,,3933.8635,,,,,,,233.6223188134249,,,19274.365663650984,0.29273037440535704
"Lumbinī, Nepal",,,4496042.5,,,,,,,1111.7068,,,,,,,236.48076276024483,,,19012.297015289554,0.14466518193191813
"Guayas, Ecuador",,,4478457.5,,,,,,,8186.9434,,,,,,,284.19041181604587,,,15758.650938930583,0.09804015901186898
"Śląskie, Poland",,,4423799.0,,,,,,,2154.022,,,,,,,358.93840194982636,,,12324.674584744973,0.18390995252049452
"Kasaï Oriental, Democratic Republic of the Congo",,,4374178.5,,,,,,,22002.297,,,,,,,431.4331515659327,,,10138.71670297809,0.43273316357053515
"Tillabéri, Niger",,,4362358.0,,,,,,,2140.7124,,,,,,,47.4804974630674,,,91876.83855657263,0.33148851629865056
"Al Minūfīyah, Egypt",,,4356107.0,,,,,,,5671.98,,,,,,,2925.5877714066564,,,1488.9681460165298,0.32221217556176446
"Far North, Cameroon",,,4328831.5,,,,,,,3242.2485,,,,,,,125.73497642438413,,,34428.22055646004,0.22314398740790806
"Kermān, Iran",,,4320129.0,,,,,,,6380.4717,,,,,,,23.11657277457437,,,186884.49374085662,0.5190460299634976
"Piemonte, Italy",,,4315541.5,,,,,,,3549.4678,,,,,,,169.99183976425618,,,25386.756834826723,0.19441320953284147
"Al Jazīrah, Sudan",,,4311101.0,,,,,,,2067.0356,,,,,,,177.12043514172487,,,24339.941331729595,0.26597772686918614
"Amazonas, Brazil",,,4296248.5,,,,,,,5721.4004,,,,,,,2.7468399267591104,,,1564069.481496498,0.24607557611614903
"Ozama, Dominican Republic",,,4265807.5,,,,,,,9748.91,,,,,,,2931.6103508382953,,,1455.107258295834,0.23020232739403723
"Alberta, Canada",,4262653.0,4582486.0,,,,,,2066.543045081746,2141.7878,,,,,,6.428221572011077,6.910540304040407,,,663115.443711506,0.5337051869428363
"Oregon, USA",4237190.0,,4322915.0,3831074.0,0.10600578323467519,3421281.0,0.23848055742863564,1519.4201703165054,,1353.6929,1365.4514516967613,0.11276030241017854,1228.2535832249223,0.23705738869256252,16.85872660418837,,17.199805087368034,15.242891908650392,13.612427343381862,251335.11560400508,0.4654263333319922
"Kalimantan Selatan, Indonesia",,,4231496.5,,,,,,,3300.2441,,,,,,,107.21901615183748,,,39465.914274083574,0.19282515398895075
"Sverdlovskaya oblast', Russia",,,4225636.5,,,,,,,3495.0562,,,,,,,21.74988519681601,,,194283.16341727614,0.2181080206980408
"Rostovskaya oblast', Russia",,,4211452.5,,,,,,,2864.529,,,,,,,41.59284448634875,,,101254.25543766901,0.13998647529776864
"Bashkortostan, Respublika, Russia",,,4180743.5,,,,,,,3433.0693,,,,,,,29.250668449175034,,,142928.13537797667,0.097877632779794
"Nīnawá, Iraq",,,4179418.2,,,,,,,9973.787,,,,,,,107.87332170279308,,,38743.76151607637,0.37247510620951935
"Tanganyika, Democratic Republic of the Congo",,,4170109.2,,,,,,,9043.859,,,,,,,31.777810259393764,,,131227.08002724272,0.3822983016075146
"Rheinland-Pfalz, Germany",,,4159368.5,,,,,,,1208.3462,,,,,,,209.3650191130632,,,19866.58763541497,0.19429561453825003
"Sachsen, Germany",,,4143164.8,,,,,,,1804.7546,,,,,,,226.96618398359058,,,18254.546458337365,0.1419024368528356
"Donets'ka oblast, Ukraine",,,4135940.0,,,,,,,2846.5212,,,,,,,155.3649815667658,,,26620.799348034812,0.18051784039345237
"Espírito Santo, Brazil",,,4128718.5,,,,,,,3676.3057,,,,,,,88.25930156848537,,,46779.4150489203,0.2819575992596101
"Paraíba, Brazil",,,4114100.8,,,,,,,2818.2224,,,,,,,72.52272691755537,,,56728.43431103956,0.1943569572495541
"Bulacan, Philippines",,,4111563.5,,,,,,,6444.065,,,,,,,1527.5029618918577,,,2691.689379710077,0.4804432217760648
"Zulia, Venezuela",,,4110937.8,,,,,,,4733.9546,,,,,,,91.0865661617683,,,45132.206901938094,0.11745240575225419
"Tripura, India",,,4077047.8,,,,,,,2967.9224,,,,,,,384.686679312852,,,10598.359572217685,0.19037471779373297
"Kalimantan Timur, Indonesia",,,4070508.0,,,,,,,4520.65,,,,,,,32.367902728119745,,,125757.54549780359,0.19578517067143847
"Cavite, Philippines",,,4066440.5,,,,,,,10185.19,,,,,,,3200.0888260633546,,,1270.7273832152976,0.4265328714609342
"Abia, Nigeria",,,4057325.5,,,,,,,5530.3374,,,,,,,984.9140401716094,,,4119.471684344209,0.2061957643912537
"Mwanza, Tanzania",,,4045611.5,,,,,,,1885.2843,,,,,,,143.364240048269,,,28219.111674137785,0.31515652099662883
"Tanger-Tétouan-Al Hoceïma, Morocco",,,4011973.5,,,,,,,11338.989,,,,,,,244.3033227872049,,,16422.099602364156,0.31870510915576356
"Ekiti, Nigeria",,,4007756.2,,,,,,,7030.5815,,,,,,,618.8728862150579,,,6475.895679500342,0.4623853581863074
"P’yŏngan-namdo [Phyeongannamto], North Korea",,,4004167.5,,,,,,,8042.0547,,,,,,,322.4964570324803,,,12416.159659070981,0.1620653925938486
"Al ‘A̅şimah, Jordan",,,3985774.2,,,,,,,19827.518,,,,,,,496.30145790270484,,,8030.954143965809,0.39393975174632306
"North-West, South Africa",,,3979961.2,,,,,,,1622.3619,,,,,,,37.95043082022935,,,104872.62368253525,0.1756230875384476
"Kongo Central, Democratic Republic of the Congo",,,3960103.2,,,,,,,4677.221,,,,,,,73.09943861677365,,,54174.195109226195,0.25522384344493787
"Oklahoma, USA",3959361.0,,4060720.0,3751351.0,0.05544935677839797,3450660.0,0.14742136286971189,769.948803048375,,717.11945,737.2535562766412,0.044347357151934115,736.2414505339104,0.045783013833329445,21.870451007437563,,22.430331009201197,20.721459411557042,19.060522764487626,181037.0073600003,0.28317657440423744
"İzmir, Turkey",,,3951780.0,,,,,,,10175.426,,,,,,,306.216140770514,,,12905.198236958913,0.10169399646200246
