longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Historical Congressional District WA-1, 63rd Congress, USA",0.04832727950369465,0.07328453416952976,0.14128440040227425,0.785431065428196,0.32940642805954173,0.5651852781369486,0.1054082938035096
"Historical Congressional District CO-2, 64th-67th Congress, USA",0.055671012069530186,0.10234804527199155,0.15049540106304055,0.7471565536649679,0.3186627442868898,0.570073005092937,0.11126425062017328
"Historical Congressional District GA-4, 20th Congress, USA",0.08365154036860671,0.1715366546921585,0.10763091459501165,0.7208324307128299,0.40388143940654225,0.4902750789014761,0.1058434816919815
"Historical Congressional District CA-6, 58th-62nd Congress, USA",0.10062662818230848,0.10237658309872122,0.2924697660119189,0.60515365088936,0.3761500069733408,0.5323918875678713,0.091458105458788
"Historical Congressional District NC-5, 1st Congress, USA",0.11757639075411616,0.12974245735160295,0.16107840684108896,0.7091791358073081,0.29549756737471977,0.5807073615630619,0.12379507106221835
"Historical Congressional District NY-3, 6th-7th Congress, USA",0.10249214513507504,0.07600696743936104,0.2686466027571368,0.6553464298035022,0.4323043244616192,0.4824058282127439,0.08528984732563691
"Historical Congressional District CO-1, 53rd-57th Congress, USA",0.05870016073298433,0.1004433374233565,0.1457098160876116,0.753846846489032,0.34562450774082587,0.540117192135587,0.1142583001235871
"Historical Congressional District CO-1, 58th-62nd Congress, USA",0.05870016073298433,0.1004433374233565,0.1457098160876116,0.753846846489032,0.34562450774082587,0.540117192135587,0.1142583001235871
"Historical Congressional District CO-1, 63rd Congress, USA",0.05870016073298433,0.1004433374233565,0.1457098160876116,0.753846846489032,0.34562450774082587,0.540117192135587,0.1142583001235871
"Historical Congressional District CA-5, 49th-52nd Congress, USA",0.04989271273427098,0.05232538931469724,0.1383320009590684,0.8093426097262343,0.36625517581411515,0.5551448035068062,0.07860002067907856
"Historical Congressional District CO-2, 68th-88th Congress, USA",0.05555678000012604,0.09666197428631608,0.1381680316336533,0.7651699940800307,0.32004369926790294,0.5678759909192473,0.11208030981284976
"Historical Congressional District CA-2, 53rd-57th Congress, USA",0.07663894842356744,0.07558949339341506,0.2501273776143501,0.6742831289922347,0.3330174471195184,0.5590707549464031,0.10791179793407847
"Historical Congressional District NJ-5, 28th Congress, USA",0.09436125676020218,0.13940183695364392,0.16389793713468992,0.6967002259116662,0.3743771613100197,0.5420141133576168,0.08360872533236344
"Historical Congressional District NJ-5, 29th Congress, USA",0.09436125676020218,0.13940183695364392,0.16389793713468992,0.6967002259116662,0.3743771613100197,0.5420141133576168,0.08360872533236344
"Historical Congressional District CA-3, 53rd-57th Congress, USA",0.058587133708163784,0.059434336059861224,0.18209428796265106,0.7584713759774877,0.35448699234884157,0.5565450081933888,0.08896799945776966
"Historical Congressional District NJ-5, 30th-32nd Congress, USA",0.09434364517030942,0.13950907208328245,0.16391940869367458,0.696571519223043,0.37419327464162033,0.5422708501549656,0.08353587520341424
"Historical Congressional District GA-4, 33rd Congress, USA",0.07732301664077872,0.15845805411173533,0.10324334404413579,0.7382986018441289,0.39672361045605825,0.491503260328022,0.11177312921591967
"Historical Congressional District GA-4, 34th-35th Congress, USA",0.07732301664077872,0.15845805411173533,0.10324334404413579,0.7382986018441289,0.39672361045605825,0.491503260328022,0.11177312921591967
"Historical Congressional District GA-4, 36th Congress, USA",0.07732301664077872,0.15845805411173533,0.10324334404413579,0.7382986018441289,0.39672361045605825,0.491503260328022,0.11177312921591967
"Historical Congressional District IL-3, 43rd-47th Congress, USA",0.08319879494296427,0.11624755803448193,0.12559217057771524,0.7581602713878027,0.3766341575009468,0.5415420429068593,0.08182379959219396
