longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Springfield-Greenfield Town CSA, MA, USA",0.03006687507333327,0.84219822907087,5.346696041695632,0.7825942066503523,1.4070845776826415,0.5536277444610194,32.59601522108758,0.04903451323763088,23.76072707781616,0.26655015124669135,0.5737025492615564,0.9913555700515617,1.0
"Wichita-Arkansas City-Winfield CSA, KS, USA",0.02269403135686271,0.7929872438659047,6.259281859522822,0.7947418104517067,1.5465777913346985,0.791622742083062,21.495089889527712,0.25353922181346783,16.47672257014254,0.22140503834009273,0.5762537800287295,0.9790083612008633,0.9995049445295915
"Charleston-Huntington-Ashland CSA, WV-OH-KY, USA",0.008716679302844265,0.6472681199925471,8.390809715864863,0.6151727221911683,2.317788767328038,0.6571313583007267,26.710421794729434,0.2632353269983231,21.88541221676422,0.1768746699431678,0.3989335914264006,0.987755045644084,1.0
"Jackson-Vicksburg-Brookhaven CSA, MS, USA",0.008435798420698058,0.7219552175393451,7.838262060663216,0.5181034197022337,2.8783919697876676,0.6603318759397476,30.97549214826494,0.23409849007596326,26.7401224340271,0.14151529485437142,0.404377028338336,0.9561866004025908,0.9999979886332538
"Portland-Lewiston-South Portland CSA, ME, USA",0.016425064807155942,0.6761164755582377,7.936272502675478,0.5657272178636089,2.2864547163082682,0.5760470730235365,24.92379625821842,0.25055371152685574,15.753441353805364,0.20475654784398534,0.40438637396212496,0.9992006178362228,1.0
"Reno-Carson City-Fernley CSA, NV, USA",0.024444195717938055,0.8203274373136279,6.05560400248164,0.8379790199374428,1.4477790792128857,0.7304083239355703,20.04973280149852,0.028232805133458366,35.204519055301105,0.28139252417363825,0.5906903933228699,0.9864592530205554,0.9979027746541759
"Toledo-Port Clinton CSA, OH, USA",0.027660394475593094,0.8450848422237757,5.107385026217809,0.788327466858023,1.6397778348521423,0.8459508948179124,22.957980057780055,0.0,92.406069130732,0.25087310285749387,0.5916582271165555,0.9998787498242822,1.0
"Mobile-Daphne-Fairhope CSA, AL, USA",0.010068459173985354,0.6567500092809148,8.729998850838928,0.5698543515115516,2.372685761682254,0.6171947507146305,25.071823262649367,0.09059255546893369,24.962553639805364,0.18381454752331816,0.45249735508704836,0.9946971835599961,1.0
"Fort Wayne-Huntington-Auburn CSA, IN, USA",0.017370343579694785,0.7798983528828424,6.546404295135728,0.6507507321381533,2.279669035096935,0.6836202488494972,27.065725369095198,0.35814339061313666,18.00516754324608,0.14603355885469216,0.4049536886050441,0.991572206615554,1.0
"Youngstown-Warren CSA, OH-PA, USA",0.024161654042653757,0.7868018410250031,6.689174670354922,0.6542806941161836,2.024766298655133,0.0005675457146411245,64.98541144199645,0.18370910561015052,18.186556387561087,0.16979885551534324,0.441002144333114,0.9982143131626214,1.0
"Visalia-Porterville-Hanford CSA, CA, USA",0.010825133772040188,0.7541215773405157,6.567051000182244,0.8807244129729385,1.093698629995346,0.0,63.29602507795426,0.12770096385927335,28.48651256810387,0.3646996050789122,0.6875703632430321,0.9935333167638397,0.9998552078916477
"Lafayette-Opelousas-Morgan City CSA, LA, USA",0.006427679292665197,0.8283870777468472,5.426487240899195,0.6171167259518259,2.036452347741607,0.6679517701166752,26.71202290742414,0.005528184071817239,59.911053995164465,0.23043985699931935,0.5158323782311436,0.9922330786293189,0.9997451650792878
"Savannah-Hinesville-Statesboro CSA, GA, USA",0.00990581091587716,0.6755470007279829,8.168092436666992,0.5539773778865933,2.4847089645272935,0.6674598683990193,28.4358857082916,0.0,60.84228252365095,0.1761619915946655,0.4672743943117912,0.9950029933820539,1.0
"Springfield-Branson CSA, MO, USA",0.010719293030770726,0.613238603439143,10.557673409786771,0.6303472204940791,2.5910940693708246,0.6510961957545744,25.220914639493838,0.2711124778254548,17.21981847564492,0.18572059520012896,0.45793672218665715,0.9876911892514316,1.0
"Myrtle Beach-Conway CSA, SC-NC, USA",0.003697916134892543,0.637965922062461,8.85607288706012,0.39121755400331376,3.3062281873646815,0.6290571673825973,24.80512770899663,0.07137892423475267,76.70481564549468,0.15894113524712017,0.3932166244796965,0.9906419803376234,1.0
"Pensacola-Ferry Pass CSA, FL-AL, USA",0.0048718177127704265,0.7605796634849322,6.726192121044933,0.6109460690518089,2.287345404699277,0.8538658256838778,20.22654359313487,0.49424873139160946,13.47192737509775,0.1509907399989594,0.4467433896644132,0.9873525384136679,0.9999997103525369
"Lansing-East Lansing-Owosso CSA, MI, USA",0.02818727098425276,0.6532753737781661,8.385345905666425,0.7178148040724408,1.8787646430942806,0.804999842969756,17.814321937304452,0.498905406828414,14.039914486291643,0.15369344033577237,0.40363736042214593,0.9994028576466004,1.0
"Fayetteville-Lumberton-Laurinburg CSA, NC, USA",0.00709521956189738,0.7139933810438901,8.061122042514725,0.6137807484740869,2.157168518911943,0.7207630216520602,23.290533537370038,0.47021004674940053,18.06246137538624,0.17600899514067003,0.43901097521298516,0.998314976889794,1.0
"Kalamazoo-Battle Creek-Portage CSA, MI, USA",0.017006318948254412,0.6953536673765178,7.675542281430593,0.6678722868850304,1.9703047035728056,0.6384604117136709,24.091511016606958,0.6460791052119601,8.981846384256334,0.18429903947422055,0.4504101856326935,0.9970642830142598,1.0
"Columbus-Auburn-Opelika CSA, GA-AL, USA",0.010691196467705374,0.7495107706382663,7.429596622509112,0.6517066559868198,2.506783398148044,0.6413621360199981,23.69868322714253,0.0,99.09584127282346,0.19942823234266882,0.5135455100860669,0.9812888426573952,0.9997634427010779
