longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Historical Congressional District FL-2, 58th-62nd Congress, USA",0.020340941717683088,0.9267329680700604,4.690688254689714,0.8376056817738478,1.367218720259834,0.8016900148101483,21.429283387854234,0.4696945653225837,14.656938440810121,0.36226160063564317,0.7340244584533104,0.9965358085459234,0.9998424047892761
"Historical Congressional District FL-2, 63rd Congress, USA",0.020340941717683088,0.9267329680700604,4.690688254689714,0.8376056817738478,1.367218720259834,0.8016900148101483,21.429283387854234,0.4696945653225837,14.656938440810121,0.36226160063564317,0.7340244584533104,0.9965358085459234,0.9998424047892761
"Historical Congressional District CA-6, 53rd-57th Congress, USA",0.020121991757754983,0.9618594729650748,3.3184012485439975,0.9723211692459207,0.6533297451501994,0.8748470937817217,17.799495821536404,0.5279417920462421,12.978925565848144,0.5896759933381501,0.8963475941423125,0.9985427863149045,0.999796502206765
"Historical Congressional District FL-4, 64th-68th Congress, USA",0.020628442724472704,0.9391801639525785,4.485397996660779,0.8538848208695212,1.2659127322068713,0.8096107913556629,21.13747411906132,0.475286990167035,14.797431742269396,0.37332956117026284,0.7508048115300372,0.997918093000653,0.9998346502579161
"Historical Congressional District FL-4, 69th-72nd Congress, USA",0.020628442724472704,0.9391801639525785,4.485397996660779,0.8538848208695212,1.2659127322068713,0.8096107913556629,21.13747411906132,0.475286990167035,14.797431742269396,0.37332956117026284,0.7508048115300372,0.997918093000653,0.9998346502579161
"Historical Congressional District FL-4, 73rd-74th Congress, USA",0.020628442724472704,0.9391801639525785,4.485397996660779,0.8538848208695212,1.2659127322068713,0.8096107913556629,21.13747411906132,0.475286990167035,14.797431742269396,0.37332956117026284,0.7508048115300372,0.997918093000653,0.9998346502579161
"Historical Congressional District CA-11, 63rd-72nd Congress, USA",0.022134646239348438,0.9298158963368844,4.684634345123103,0.935941941543264,0.9120736768733123,0.7429782027546086,23.078544064121413,0.2443879856375076,30.92920540017015,0.43072192256832376,0.7850991983890353,0.9941271975536311,0.9981462244284512
"Historical Congressional District IL-3, 23rd-27th Congress, USA",0.03689766670010845,0.8904236502912962,4.791118205099644,0.9094852570642291,0.9763253841846897,0.7004467489792311,23.629962016381675,0.2063639761052344,23.203445059723368,0.4067690181277158,0.7315199099160882,0.9918124211216963,1.0
"Historical Congressional District CA-7, 58th-62nd Congress, USA",0.01798311738592741,0.9860886310109169,2.7631527827577327,0.9891697709927628,0.5739835593967703,0.9045396880530525,17.106212297707454,0.5986399721087523,10.97603305378032,0.6235526059730884,0.9275774642874671,0.9995973016361841,0.9999367719430391
"Historical Congressional District TX-2, 41st-42nd Congress, USA",0.02541788800274832,0.8545366404381904,5.712608670697802,0.8599916354379894,1.3910756033157983,0.568193413631643,33.69563113473833,0.09986332885055745,35.58487575013548,0.2843238495727981,0.6393784067303483,0.9834591001740093,0.9985250438532364
