longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Hillsborough County School District, Florida, USA",0.4573539186864845,0.29284994757724647,0.15382274941923813,0.04789657984362258,0.0019303908064880867,0.0006263319833617718,0.04552008168355844,0.4422668120417327,0.17635861597818642,0.1043926837643297
"Hawaii Department of Education, Hawaii, USA",0.21590111791945368,0.09544619101207066,0.01503743365534623,0.36550435694180383,0.0015937849951711822,0.10237024787930982,0.2041468675968446,0.35093551325106404,0.14401060824230003,0.07155816719917933
"Orange County School District, Florida, USA",0.37160572568305095,0.330807996038906,0.18436430875273094,0.05375870335713906,0.0015434559426200846,0.0007790711010778315,0.05714073912447514,0.43008820831239614,0.19997000842488305,0.11365383182720756
"Fairfax County Public Schools, Virginia, USA",0.4711862049179972,0.1731957418507909,0.09418438359856207,0.2033009784701786,0.0012492773404389423,0.0006711496915928069,0.05621226413043951,0.3982454801493715,0.13381433212591573,0.09102865787531632
"Wake County Schools, North Carolina, USA",0.5711123506963813,0.11354689616702526,0.18109898088382428,0.08558893581604554,0.002443753818365341,0.00040109437670996363,0.04580798824164829,0.5128181056115496,0.212734819873149,0.10365497492186886
"Charlotte-Mecklenburg Schools, North Carolina, USA",0.44705607082857457,0.15233056203506645,0.29120326459772544,0.06417225916688929,0.002447372525957389,0.0004760274034005031,0.04231444344238634,0.48574881458252217,0.2506891684528831,0.13977188718753308
"Dallas Independent School District, Texas, USA",0.2632490368155519,0.46096901098007687,0.21914625498529816,0.028034200387532127,0.002343259515539677,0.00033965519577599016,0.02591858212022529,0.5620889657566189,0.3451446032324144,0.18886917205015732
"San Diego City Unified School District, California, USA",0.4228690022113089,0.28461673301843193,0.06438574076035655,0.16170489197020216,0.0026462590071701154,0.0038254987631106056,0.059951874269419725,0.4237869158292531,0.18422543500335284,0.09140046020837767
"Montgomery County Public Schools, Maryland, USA",0.4057868949388207,0.20469361392831723,0.18148069340303016,0.1529689565436804,0.0012964587938884724,0.00041426424786559764,0.05335911814439745,0.38824974358591074,0.16712874257768373,0.11262747323812729
"Duval County School District, Florida, USA",0.4941782081137394,0.11320195539874503,0.2876648335640618,0.04887693163940454,0.0023156566519120995,0.0009644383452649091,0.05279797628687218,0.49104872617064904,0.22305363160912817,0.09957114998450113
"Prince George's County Public Schools, Maryland, USA",0.11275836149879911,0.21243050823975576,0.5912586939012677,0.042841146773007883,0.001950990538678103,0.00034636027051254085,0.038413938777978926,0.5557613330784771,0.24636915791554706,0.1361256133212404
"Pinellas County School District, Florida, USA",0.7136437567770456,0.10680623905246477,0.09533217949787305,0.03513637501042623,0.0020247727083159564,0.0008309700558845609,0.04622570689798982,0.6085085824005069,0.16228367813483477,0.06748708464030383
"Gwinnett County School District, Georgia, USA",0.3225421063688469,0.22911657793046958,0.27063938868576354,0.13344488134672475,0.0016074372887254454,0.0004000025464353089,0.042249605833034484,0.3815302077390997,0.1760572184529843,0.11800603732861079
"San Francisco Unified School District, California, USA",0.39060001533775685,0.15645999993132348,0.051491367933328834,0.33673358430787226,0.0017947464748912908,0.003687929299808507,0.05923235671501875,0.382783741069636,0.12245798017889781,0.09063917158511146
