longname,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"15684, USA",0.21098710905001378,0.08091829854684443,0.1668171154499008,0.46023791689099214,0.0810395600622489,0.0
"19456, USA",0.37441627671955907,0.013913568243537736,0.0,0.6116701550369033,0.0,0.0
"41804, USA",0.14271917085464608,0.4508871093843415,0.39233209653611484,0.0,0.014061623224897637,0.0
"44844, USA",0.23550704773046682,0.19819618379578832,0.36544492597997497,0.06370360093154942,0.13268581336273033,0.004462428199490119
"48765, USA",0.19052496894033605,0.04042459116486006,0.4426416838895745,0.0300018147780585,0.29559104874281455,0.0008158924843564123
"50153, USA",0.3416658583685033,0.3629740313977892,0.2894619718640643,0.0009535061312768477,0.004897395213476748,4.723702488960891e-05
"65050, USA",0.0502072030803815,0.39416773454811904,0.2857886366833835,0.0,0.26964892208315777,0.00018750360495822525
"65230, USA",0.16319323322119517,0.4310462393290764,0.2452881206337237,0.013786356851614558,0.13926401721763865,0.007422032746751503
"68710, USA",0.17203010723209855,0.3578201257790109,0.4009528150633128,0.012035410625402358,0.05052619418380568,0.006635347116369678
"05146, USA",0.0005213124353347011,0.029932196099612545,0.15772468134877646,0.4315456019456341,0.3802762081706421,0.0
"12930, USA",0.018147157590764667,0.040377640702242146,0.10915934105716744,0.46211298554706354,0.37020287510276206,0.0
"24817, USA",0.029274316726906606,0.7015524589589122,0.04282857312025457,0.06688590336063215,0.15945874783329456,0.0
"73735, USA",0.5453007747063052,0.27781378847793214,0.1292864104866438,0.0,0.007837974142704542,0.039761052186414424
"04535, USA",0.0,0.01798561151079137,0.1726618705035971,0.564748201438849,0.24460431654676265,0.0
"12977, USA",0.008498583569405098,0.7337110481586402,0.036827195467422094,0.16430594900849857,0.056657223796033995,0.0
"20618, USA",0.0020042596784289836,0.4642238569127372,0.013139035669701114,0.4153658908956193,0.043373569342312006,0.06189338750120148
"49129, USA",0.5632602491105249,0.262624769963761,0.10845200076106296,0.03382111972945044,0.03184186043520085,0.0
"51019, USA",0.27112656034109117,0.295394715772802,0.34393095511362975,0.07891338484838974,0.008772355249448603,0.00186202867463873
"52156, USA",0.2907840210532471,0.19243087216243812,0.36989135849016086,0.04943793206509855,0.09626109551278317,0.0011947207162721532
"84711, USA",0.8953068592057761,0.06317689530685919,0.005415162454873647,0.016245487364620934,0.019855595667870027,0.0
"24366, USA",0.0,0.7627683102913798,0.021038666214374,0.08017577681187338,0.12731433549040946,0.008702911191963335
"64487, USA",0.22356563281692074,0.36889529283421973,0.22176445575871714,0.02089469617962558,0.15872025155281125,0.006159670857705381
"70646, USA",0.3738317757009346,0.4252336448598131,0.2009345794392523,0.0,0.0,0.0
"75669, USA",0.144643117556861,0.7139624037287674,0.09310363328151053,0.0,0.048290845432861274,0.0
"54463, USA",0.443010752688172,0.030107526881720425,0.3978494623655913,0.0,0.1290322580645161,0.0
"68926, USA",0.5522267985945418,0.23589212902161127,0.16979296308265657,0.0,0.042088109301190266,0.0
"62635, USA",0.6502891777232935,0.16252088152354202,0.18618359162978484,0.0,0.0010063491233796632,0.0
"62943, USA",0.2827292884773073,0.38997219624791557,0.24498683442436833,0.0009127400324012726,0.06652196975958834,0.014876971058419229
"68401, USA",0.08131487889273352,0.35294117647058826,0.48961937716262977,0.017301038062283742,0.058823529411764705,0.0
"72623, USA",0.0,0.6553459119496855,0.20754716981132074,0.0,0.13710691823899374,0.0
"78027, USA",0.0,0.8200118775124254,0.1799881224875745,0.0,0.0,0.0
"12469, USA",0.01936499343878943,0.16072125353024733,0.15349248406702354,0.4937516817670468,0.17090756977690066,0.0017620174199922713
"36555, USA",0.06739873836788968,0.8519029483858183,0.04055113269278467,0.0,0.0,0.04014718055350738
"36720, USA",0.019607843137254905,0.4705882352941178,0.39869281045751637,0.0,0.07189542483660132,0.03921568627450981
"37359, USA",0.11865902329564065,0.6644138958837926,0.1523242250548716,0.0,0.06460285576569519,0.0
"41815, USA",0.02477496230098156,0.8114864052251303,0.09633371263634095,0.00019427715023174487,0.06721064268731555,0.0
"46150, USA",0.057759771614178515,0.28672002566723687,0.5032214294569884,0.015582728595217856,0.11506094651170995,0.021655098154668317
"52229, USA",0.3026549860705534,0.16070889135031713,0.5237471889369987,0.002215285469741215,0.010673648172389489,0.0
"58348, USA",0.021250603745991112,0.45139757941106784,0.4104050379361343,0.07421048818271604,0.04237462421315455,0.00036166651093622813
"67514, USA",0.29239978889431983,0.11462421787343258,0.5394011954467685,0.0,0.05325916737029641,0.00031563041518262327
"95552, USA",0.019026139764593296,0.00020509742226415559,0.16005547853051852,0.08799275492330659,0.7327205293593174,0.0
"05778, USA",0.002969212914615155,0.07267048324161196,0.18445274877252846,0.4609083622160694,0.2784824106815429,0.0005167821736322215
"12878, USA",0.061954180099101024,0.011623215155834855,0.15414407760538038,0.48489819738941875,0.28738032975026495,0.0
"14819, USA",0.0536315070785166,0.12244385342723045,0.31751423045211835,0.12264944604223649,0.37918609693300565,0.004574866066892544
"24374, USA",0.01661522873769322,0.552040074923843,0.05089222031875962,0.23576413654270453,0.14028089775295124,0.0044074417240482855
"25049, USA",0.4705893311666866,0.4765006338451783,0.026239957308859613,0.012550624790247237,0.014119452889028139,0.0
"27941, USA",0.0067395929828624355,0.8490068825266326,0.11108742028004417,0.009257285023337015,0.023908819187123672,0.0
"37078, USA",0.38288808109595696,0.5470986567300258,0.05224735178613037,0.0,0.01776591038788693,0.0
"42451, USA",0.23223180141983926,0.7220532770408221,0.04571492153933844,0.0,0.0,0.0
"61314, USA",0.5804465798953836,0.13763360420359358,0.2545489783669398,0.0063098552936857715,0.021060982240397316,0.0
"83115, USA",0.30872560284730055,0.10986418637808355,0.2808376242909157,0.0,0.3005725864837002,0.0
"14820, USA",0.03111595826045534,0.09955953701364502,0.349135367135054,0.12343824185833772,0.39420926608355694,0.0025416296489510024
"28631, USA",0.0,0.15966046783434343,0.24488277466432676,0.3505805395026214,0.24487621799870843,0.0
"28745, USA",0.04301075268817203,0.4408602150537634,0.12544802867383512,0.31182795698924737,0.07885304659498207,0.0
"31735, USA",0.0,0.8435114503816794,0.07633587786259542,0.0,0.0,0.08015267175572519
"31823, USA",0.0,0.91350531107739,0.07132018209408193,0.0,0.015174506828528075,0.0
"43782, USA",0.5686956323464025,0.16714740118340496,0.15418467045933898,0.04219442956004242,0.06777786645081117,0.0
"62268, USA",0.010559724632635646,0.34341051412361856,0.5575499701160251,0.01335671868039832,0.07512307244732253,0.0
"72374, USA",0.4585624706085937,0.17504447279088453,0.34682266308596693,0.0,0.019570393514554953,0.0
"76251, USA",0.20981534348751618,0.4479100315186721,0.32466872390633505,0.0,0.0176059010874767,0.0
"99614, USA",0.0,0.022988505747126436,0.0,0.9463601532567051,0.030651340996168584,0.0
"16636, USA",0.03593143410510285,0.1049857323426231,0.04725981635203939,0.6210631231084612,0.18801687797066266,0.0027430161211106888
"24265, USA",0.010370350210525483,0.6577682371311836,0.061424905396777876,0.09741438649371033,0.1730221207678028,0.0
"25647, USA",0.22167041008370741,0.7783295899162926,0.0,0.0,0.0,0.0
"26722, USA",0.12079850108938946,0.5566082495901998,0.0,0.07256394465045576,0.25002930466995504,0.0
"56311, USA",0.020905452848778407,0.2237909808985733,0.5859758150331142,0.1394008270377532,0.018646612191270867,0.011280311990510019
"74546, USA",0.5520531488946007,0.35464206050969593,0.04311444067717501,0.0,0.050190349918528304,0.0
"05350, USA",0.013333333333333336,0.11333333333333333,0.1533333333333334,0.3666666666666668,0.3533333333333333,0.0
"08350, USA",0.5940696210946702,0.16158449290296112,0.014798840365429706,0.19127270771605615,0.038274337920882764,0.0
"16938, USA",0.01448247530966735,0.03879101834546339,0.3143101643568644,0.21624659862423115,0.4100926076048245,0.006077135758949011
"25187, USA",0.027109022221591658,0.6080872980478824,0.31772349749436385,0.043951406197143994,0.0031287760390180798,0.0
"50448, USA",0.4138400966120587,0.09232907195283029,0.4633162991489598,0.0,0.029532843930065302,0.0009816883560858811
"60553, USA",0.47332753178314285,0.1483492170007295,0.35182120084517166,0.006041689644578537,0.020460360726377427,0.0
"68790, USA",0.36602444635943493,0.132304410914607,0.24670278176379584,0.19848110118601903,0.056487259776143,0.0
"68961, USA",0.3453783269373929,0.2219465368286393,0.2550908730324026,0.0021903610204455975,0.173833195735675,0.00156070644544465
"71962, USA",0.1852597512905392,0.46413263821254913,0.15545609997065155,0.0,0.19515151052626015,0.0
"26575, USA",0.7037866777058709,0.10935557563087347,0.0,0.0,0.18685774666325555,0.0
"43548, USA",0.10308068897997784,0.0887171627863455,0.7116181381749895,0.0035970281342177653,0.07867389061203704,0.014313091312432318
"59524, USA",0.10942657650029447,0.0902441588607241,0.5724234874190754,0.05218700071335235,0.17571877650655365,0.0
"68454, USA",0.4085749184755203,0.34458800721673744,0.20217323905256032,0.01676061125616804,0.027903223999013894,0.0
"84064, USA",0.7652880153955861,0.004386880368158708,0.13480436802691476,0.0007019008589053931,0.09481883535043518,0.0
"87575, USA",0.3132184199036944,0.02116808774276293,0.26852611963438094,0.00040410017300906596,0.3903737608177569,0.006309511728395832
"23460, USA",0.0,0.8709677419354839,0.12903225806451613,0.0,0.0,0.0
"29145, USA",0.24341513091629213,0.6760838656856113,0.024368346228862404,0.02927475975159766,0.0268578974176365,0.0
"47967, USA",0.06565718364821169,0.1753728842986498,0.6231439804759988,0.06462791353487304,0.07031802537669407,0.0008800126655725928
"50529, USA",0.626935480335106,0.36168587925872436,0.00888773703359799,0.0,0.002490903372571634,0.0
"88065, USA",0.1319587628865979,0.6082474226804124,0.03917525773195876,0.0,0.20618556701030927,0.014432989690721652
"96128, USA",0.16916488222698076,0.04068522483940042,0.12205567451820126,0.11777301927194861,0.5503211991434689,0.0
"98565, USA",0.0,0.8834962678568505,0.03768927765745974,0.0,0.07881445448568976,0.0
"17317, USA",0.408256880733945,0.31498470948012236,0.10550458715596328,0.11926605504587155,0.04587155963302752,0.006116207951070336
"47016, USA",0.06852996357592553,0.4151746839330941,0.2887061792579313,0.03544463445042064,0.1743538204773452,0.01779071830528329
"52574, USA",0.009215509916232817,0.3226934344362721,0.5998075140183272,0.0,0.042863046433441986,0.025420495195725784
"59066, USA",0.12765957446808512,0.2712765957446809,0.5319148936170214,0.0,0.06914893617021278,0.0
"60549, USA",0.5625535714549141,0.023476955746886175,0.29959199399820846,0.02452144058785776,0.08985603821213342,0.0
"67466, USA",0.46611522735207545,0.12990190891787687,0.28926873501970757,0.014300046432690295,0.09866581076388053,0.0017482715137695092
"68726, USA",0.3281661563971323,0.24615664682292812,0.4042034438736775,0.00019810340796680125,0.018044304383873517,0.003231345114421778
"79848, USA",0.09637217967836936,0.33626469539871334,0.48484526772358943,0.058943779017525406,0.023419574047461686,0.00015450413434089303
"95941, USA",0.007560784764751332,0.10879097046814451,0.2778280271672804,0.0014248463254060075,0.6043953712744178,0.0
"14846, USA",0.5051084878550641,0.03572537812007109,0.15274007424531652,0.1086816342681585,0.1977444255113898,0.0
"15538, USA",0.033278616688144844,0.1957544838069397,0.059044071859000805,0.340624761846567,0.3648763335734035,0.006421732225944189
"24484, USA",0.008307702872475052,0.5266089326416417,0.07318064493368763,0.12815895518251355,0.2637437643696823,0.0
"42753, USA",0.014656821551445189,0.6837600428407598,0.11990228785632372,0.009766527640685354,0.17191432011078608,0.0
"70772, USA",0.4514781331289861,0.3719271175674019,0.03852976348442446,0.0,0.008027034059255096,0.13003795175993257
"72036, USA",0.2440970967191101,0.5641329507325131,0.13795607344686017,0.013031554871561714,0.04078232422995481,0.0
"76427, USA",0.23364485981308428,0.6224299065420559,0.13271028037383184,0.0,0.01121495327102804,0.0
"76864, USA",0.0013331697779968852,0.6516507364931681,0.26004066016669863,0.0,0.08697543356213643,0.0
"84046, USA",0.035532994923857864,0.055837563451776616,0.5634517766497463,0.015228426395939083,0.32994923857868014,0.0
"15623, USA",0.5564903846153847,0.11418269230769232,0.009615384615384618,0.27283653846153844,0.04687500000000001,0.0
"23359, USA",0.014593038693349205,0.431110616203046,0.354594141735926,0.18167911298962142,0.009256149979850675,0.008766940398206578
"26621, USA",0.45666903098263684,0.40836539420388757,0.07365117298861014,0.0,0.06131440182486531,0.0
"59913, USA",0.21314741035856577,0.31972111553784865,0.18227091633466147,0.0,0.2818725099601594,0.002988047808764941
"62688, USA",0.5852264254113436,0.10568176169408959,0.2415742904011532,0.014017994730824674,0.04006561614554854,0.013433911617040311
"12786, USA",0.029932055244391447,0.09280171547978705,0.34306744085206936,0.44209505325658877,0.0921037351671633,0.0
"16436, USA",0.2012397020127955,0.02787849019284976,0.33484081098153445,0.05055875364111314,0.3846726585484814,0.0008095846232257577
"59472, USA",0.36854257779331057,0.0521198432177957,0.39311546724397006,0.06588654155312185,0.12033557019180188,0.0
"63333, USA",0.24657870521418698,0.4402850183131242,0.1967580718962735,0.0004671604860279332,0.08299870256016854,0.03291234153021867
"72003, USA",0.28520152812117516,0.5236116102918971,0.16684722525129037,0.000513791569663798,0.0238258447659737,0.0
"72079, USA",0.12209815375597084,0.6635965667126772,0.14467755132697657,0.0,0.06962772820437532,0.0
"41558, USA",0.05983891588329865,0.8278389376221538,0.03749804640022743,0.015511712067905789,0.05931238802641447,0.0
"47975, USA",0.3213500778062585,0.18879757198631034,0.4586671108893769,0.017504244633362392,0.013680994684691812,0.0
"56029, USA",0.44823030152416715,0.1054941493756426,0.3887491357917024,0.01271654514542188,0.044400590234365996,0.000409277928700064
"41601, USA",0.1443202857082746,0.7109491700153584,0.09971304911531424,0.026240276082977413,0.01877721907807536,0.0
"43811, USA",0.18531278520797004,0.2754935912419846,0.12786808484662598,0.18633227575302336,0.2249932629503961,0.0
"51036, USA",0.05223925534013243,0.45889867701031883,0.41828443070610016,0.05917992064551168,0.009958004946034674,0.0014397113519021326
"59057, USA",0.340389278834883,0.18865508692657346,0.4017658373966613,0.006468299588262106,0.05301989753095305,0.009701599722666782
"62957, USA",0.2943699320121376,0.3867035877785036,0.29460158700349265,0.0,0.019536930425103773,0.004787962780762185
"83324, USA",0.16112875531683182,0.5414308946504296,0.07085956111769573,0.021945216096167546,0.20121640576915842,0.003419167049716803
"44308, USA",0.11336971350613914,0.757980900409277,0.0,0.029331514324693036,0.07448840381991813,0.024829467939972715
"50516, USA",0.5959165672413428,0.12599175521126757,0.27298204730280856,0.0,0.004795145694902543,0.000314484549678414
"52215, USA",0.16733969192003956,0.09373010813788792,0.4335323181650673,0.02642307384479116,0.278974807932214,0.0
"66751, USA",0.42485897145948615,0.31174179837164756,0.23186174081169303,0.0,0.031537489357173244,0.0
"67024, USA",0.5088495634105623,0.2076129249377012,0.21384673363124992,0.0,0.06956822182127358,0.0001225561992128735
"69028, USA",0.36670746170129914,0.29468094302886483,0.21376727156058434,0.0,0.12344773557870704,0.0013965881305447203
"78558, USA",0.03258783371020581,0.9213546527620528,0.04605751352774148,0.0,0.0,0.0
"96048, USA",0.005502225924504776,0.19283754085355834,0.10460879518032774,0.10631344850493014,0.5688972554644198,0.021840734072259376
"99557, USA",0.0,0.005390835579514825,0.0,0.6091644204851753,0.3854447439353099,0.0
"12847, USA",0.015384615384615382,0.05128205128205128,0.2512820512820513,0.46666666666666673,0.21538461538461537,0.0
"24872, USA",0.014488984089818524,0.6226397616694984,0.0423340953509922,0.0,0.3205371588896908,0.0
"50853, USA",0.3977801168687349,0.194339437146416,0.35517851728363603,0.01231487605571508,0.01950363806018046,0.020883414585317655
"58275, USA",0.025516522123948882,0.294841168305772,0.5666242054367493,0.015986527340388683,0.08933773000086657,0.007693846792274634
"68849, USA",0.5059886919217995,0.45547842604810074,0.021016197196565504,0.0,0.01751668483353412,0.0
"82411, USA",0.5212114652553642,0.13764773326624635,0.15581595925027802,0.0,0.1540968073819651,0.031228034846146367
"93962, USA",0.4617517563281861,0.4751692640614297,0.050176461053714844,0.0,0.004300839518889843,0.008601679037779687
"05492, USA",0.005524861878453038,0.0,0.2265193370165746,0.45027624309392267,0.31767955801104975,0.0
"14754, USA",0.7304946385133219,0.03326072576914109,0.048146311904368425,0.024526694359431885,0.16357162945373682,0.0
"65025, USA",0.20202837231301732,0.32488130896862144,0.3229312827389468,0.0,0.14840307242462328,0.001755963554791165
"04453, USA",0.008391151100618005,0.04311146032540481,0.144797234114707,0.6495094690933592,0.14859658463216582,0.005594100733745335
"20629, USA",0.2871287128712871,0.7128712871287128,0.0,0.0,0.0,0.0
"27929, USA",0.0,0.8643055810285595,0.09945274459624993,0.016496233823221643,0.009878372453205239,0.00986706809876361
"35460, USA",0.046124549478327295,0.6614653349890128,0.20616863674452626,0.0,0.08624147878813361,0.0
"41836, USA",0.2951106269001024,0.6061140161750236,0.06924273586343897,0.02240675779037544,0.007125863271059536,0.0
"44490, USA",0.4960823948136521,0.19472815686773204,0.09815607482441495,0.15841570046848727,0.052617673025713685,0.0
"47244, USA",0.11028380512119709,0.38304648787595835,0.42692999956850974,0.0052045381892496835,0.06448353640548242,0.010051632839602805
"47578, USA",0.3405446469627203,0.46739768103135965,0.12204736274473398,0.009068641580192667,0.06094166768099336,0.0
"50157, USA",0.24984593385817894,0.18224645113937493,0.5040727918772503,0.019703525288577016,0.031177918069925144,0.012953379766693621
"59844, USA",0.027238392279890115,0.13306501218537958,0.32080422130683256,0.03561943605831785,0.4644155896681174,0.01885734850146238
"67552, USA",0.5214529088112694,0.19555453972854947,0.16766365172020004,0.0,0.11532889973998102,0.0
"84628, USA",0.0036883866535728934,0.26011732143213895,0.42194631040949815,0.018723428888161465,0.29179595230301325,0.0037286003136153202
"87037, USA",0.09180439915496459,0.05231142040511989,0.14583695787249903,0.0,0.6966819932894245,0.013365229277991797
"05776, USA",0.0,0.0,0.17021276595744683,0.7056737588652483,0.12411347517730494,0.0
"19436, USA",0.49644381223328593,0.16642958748221906,0.05832147937411095,0.16073968705547653,0.07965860597439546,0.03840682788051209
"26372, USA",0.5531296072367194,0.3092343971899374,0.05639749796890903,0.0,0.08123849760443433,0.0
"38475, USA",0.3264939749923136,0.48522534270221623,0.1277184996978356,0.0,0.060562182607634636,0.0
"50134, USA",0.48493430143636757,0.23437920268606607,0.2421878183153367,0.00036759607708005147,0.03813108148514961,0.0
"75566, USA",0.16681651398974368,0.658879062744804,0.09232346709265943,0.0,0.08198095617279297,0.0
"84007, USA",0.23602176617153867,0.23989222192412632,0.21419082689884164,0.0,0.29787928407448944,0.012015900931003829
"01259, USA",0.02694473919272941,0.04120056471773105,0.2707362912073089,0.5654371167023362,0.09568128817989438,0.0
"05742, USA",0.010423486939080686,0.019400270075308774,0.10057902056118305,0.5622949181686971,0.29900978369843617,0.008292520557294077
"25259, USA",0.5066752488605719,0.12164942254527757,0.1545870411877339,0.0,0.21708828740641653,0.0
"31544, USA",0.003586818907982787,0.8859720326600001,0.10114850550573062,0.0,0.009292642926286366,0.0
"43456, USA",0.13063063063063066,0.4054054054054053,0.2567567567567567,0.027027027027027025,0.18018018018018017,0.0
"45674, USA",0.3269230769230768,0.5576923076923078,0.05769230769230768,0.0,0.04807692307692307,0.009615384615384616
"83543, USA",0.015191745797500286,0.5094405054105505,0.06083671171306398,0.22339253889777821,0.16089926378418204,0.03023923439692491
"05736, USA",0.0,0.010498687664041995,0.08923884514435697,0.8740157480314961,0.02624671916010499,0.0
"17827, USA",0.006465902279303599,0.38419731813241037,0.10364895618881603,0.44066898086694023,0.06501884253252986,0.0
"18087, USA",0.4962077876252659,0.3787952004949877,0.017357780021776452,0.10485392099588048,0.0027853108620893782,0.0
"70534, USA",0.24956203321559817,0.7370644242890773,0.0,0.0,0.0,0.01337354249532458
"38859, USA",0.06759906759906759,0.6853146853146853,0.21445221445221443,0.0,0.032634032634032625,0.0
"41615, USA",0.20460355314987005,0.7150852559464794,0.030006163080468395,0.050305027823182115,0.0,0.0
"49894, USA",0.9405902539035282,0.04820979359927154,0.010631123890511062,0.0,0.0005688286066891831,0.0
"50557, USA",0.3889662824226124,0.22003668330800338,0.35129949115868836,0.0012933167456091238,0.028605555743840088,0.009798670621246905
"56248, USA",0.018950501041047018,0.22621668765118794,0.6601463019912419,0.07445986232865821,0.01839088614651438,0.001835760841350576
"57799, USA",0.7237871674491392,0.2629107981220657,0.007042253521126761,0.0,0.006259780907668231,0.0
"59443, USA",0.376677860467817,0.06224414744849078,0.41401176800766465,0.028699035139503132,0.117810724758301,0.0005564641782233791
"83228, USA",0.0,0.11660079051383397,0.5592885375494071,0.08498023715415023,0.23122529644268783,0.00790513833992095
"13777, USA",0.031899062594482074,0.07440450606738869,0.2385342469494173,0.41325797449450724,0.24190420989420475,0.0
"23839, USA",0.04081640908135077,0.5644073197326127,0.1794249678438482,0.1320515824092311,0.05488152487035109,0.02841819606260598
"52621, USA",0.016280092098442632,0.11468504194040195,0.7356604452963785,0.006354759308815119,0.11893573137972294,0.008083929976238923
"56052, USA",0.27798472579242267,0.08183793389906505,0.5380041812325745,0.013177774936330646,0.08785832380532912,0.0011370603342779424
"59482, USA",0.47395343753415664,0.30021190399796915,0.19109086485743187,0.01587693349176184,0.018866860118680343,0.0
"61458, USA",0.5078281037035599,0.05345381524301681,0.4279032510406333,0.0,0.010814830012789963,0.0
"62217, USA",0.2353404632452719,0.3072939998327254,0.3071061288658451,0.006154026638433139,0.14410538141772447,0.0
"62880, USA",0.4434771137804495,0.07581996406996232,0.4086518953772489,0.007562093955646815,0.06448893281669243,0.0
"65247, USA",0.037414965715200144,0.31882675270828836,0.4794513251997444,0.004787697034646463,0.15473156230747429,0.004787697034646463
"25085, USA",0.6840492571675617,0.2854730107884348,0.017555173657346042,0.0034135059889283965,0.009509052397729105,0.0
"31518, USA",0.012629429147289763,0.9391508700042982,0.04533706379538357,0.0,0.002882637053028619,0.0
"33109, USA",0.0,0.8992248062015504,0.0,0.0,0.0,0.10077519379844961
"51563, USA",0.2186513031654055,0.25527848593511443,0.45061249302523254,0.00012385656634056403,0.05743982383677638,0.017894037471130574
"62032, USA",0.32880322960705255,0.16706652613261852,0.26905713880624826,0.04741895277517587,0.1876541526789047,0.0
"64752, USA",0.09396219138265931,0.24709437085035546,0.4916239809598973,0.007604462385708515,0.15971499442137932,0.0
"74555, USA",0.012373670733668424,0.5338015402102637,0.2954021392878234,0.0,0.14028819497418094,0.018134454794063653
"12190, USA",0.058823529411764705,0.047058823529411764,0.2529411764705883,0.4235294117647058,0.21764705882352944,0.0
"14113, USA",0.38002474001630643,0.040430588473167266,0.27105434843813186,0.18406194637890028,0.1238221379201837,0.000606238773310482
"25061, USA",0.4252511442163378,0.5395064622368834,0.0020343980865202564,0.025070403114177676,0.003051597129780385,0.005085995216300641
"41548, USA",0.06814555589751747,0.7833872211521502,0.01187941116463391,0.02381000134863632,0.11277781043706192,0.0
"54563, USA",0.04747030652392648,0.06095486026543061,0.6377745120131156,0.11893959980138784,0.13486072139613958,0.0
"64483, USA",0.1815713113581375,0.35460509002300494,0.26252010308083285,0.0012925976309883114,0.20001089790703647,0.0
"66773, USA",0.39591616441868066,0.3919380251507222,0.15526447751902592,0.0,0.05525873064975051,0.001622602261820667
"94938, USA",0.04816597691066295,0.11787700936731971,0.5693466201955817,0.0012900477223263525,0.26332034580410935,0.0
"97429, USA",0.0007471231349705468,0.5016414319341433,0.038195411693949875,0.04112252251717358,0.4162181686781777,0.0020753420415848523
"10517, USA",0.07022106631989598,0.04681404421326399,0.03771131339401821,0.823146944083225,0.02210663198959688,0.0
"14885, USA",0.06916494693613015,0.03808447019702825,0.3715648710237265,0.1021094721824394,0.41417160269934067,0.004904636961334935
"21872, USA",0.1440599019412185,0.34908043675010714,0.274241467860947,0.14870247488317564,0.054993624725078544,0.028922093839473095
"41838, USA",0.0012423676056124335,0.9766217426639666,0.019402071994345346,0.0,0.002733817736075595,0.0
"50650, USA",0.5445714415836391,0.16433432570395182,0.27394470671138016,0.0,0.01714952600102876,0.0
"57031, USA",0.2634130246861392,0.14445747609613413,0.5159240406363065,0.008708549110797825,0.013201809518695115,0.05429509995192747
"59262, USA",0.26448305517764886,0.2958963888474183,0.4106842342465475,0.0004604971266240933,0.010042622268295295,0.01843320233346581
"05772, USA",0.0,0.009036144578313253,0.24096385542168672,0.43674698795180716,0.31325301204819284,0.0
"13621, USA",0.29037244752321534,0.2676909685441929,0.11731750378658419,0.2212807587150906,0.10333832143091715,0.0
"31532, USA",0.02564795751908776,0.890962843011229,0.0833891994696833,0.0,0.0,0.0
"42367, USA",0.4821917808219178,0.45479452054794517,0.046575342465753435,0.0,0.016438356164383567,0.0
"68455, USA",0.028655995668370793,0.2763690303245515,0.6263830554873473,0.00945581899618404,0.042588416280224126,0.01654768324332206
"88004, USA",,,,,,
"96096, USA",0.01940606408833476,0.15369378342805687,0.23384395933398136,0.0947313648887425,0.4983248282608846,0.0
"98940, USA",0.05166516975055606,0.35292074248025895,0.33743602054501387,0.0968534888394694,0.1611245783847018,0.0
"13489, USA",0.008176592042187673,0.15611548641290288,0.14092727707733016,0.35066232316511586,0.33064028796761114,0.013478033334852245
"14777, USA",0.1265169876652838,0.12405395422310314,0.26972540201159956,0.17553201770532645,0.30384792400943655,0.00032371438525054735
"16863, USA",0.25386037931067434,0.08137402928731491,0.06300839149970114,0.3660035390268415,0.23575366087546815,0.0
"50151, USA",0.08304796234904381,0.1716720367778485,0.6076840912566727,0.004371333900115423,0.13322457571631957,0.0
"57568, USA",0.13166144200626972,0.2915360501567398,0.3949843260188086,0.14420062695924768,0.01880877742946708,0.01880877742946708
"71644, USA",0.45158460280602836,0.43105130097642647,0.11579953552856262,0.0,0.0015645606889826474,0.0
"73053, USA",0.20239704756304683,0.6342495911812212,0.09030793522231784,0.04337948097644432,0.02966594505696991,0.0
"80456, USA",0.13231016239487875,0.09087910561766548,0.5413053147585472,0.0,0.2355054172289087,0.0
"97901, USA",0.0,0.5005059465142258,0.10164925422169656,0.10910046652211051,0.25678428280438925,0.03196004993757801
"31784, USA",0.06909788867562379,0.8982725527831094,0.026871401151631464,0.0,0.005758157389635314,0.0
"52739, USA",0.3251780634982681,0.14438698233446415,0.46964189601276257,0.013791400686098597,0.029365498292954328,0.017636159175452238
"57073, USA",0.020403143807213666,0.41339028385320914,0.4594969163691651,0.09984428671769939,0.006793574930503018,7.179432220956836e-05
"61418, USA",0.43627513643486604,0.10007015529165662,0.46200421755387766,0.0,0.0016504907195997206,0.0
"71044, USA",0.3047283006929676,0.5497141186422343,0.06607971186019533,0.0,0.059584979834649075,0.019892888969953604
"83435, USA",0.03252813833360339,0.31051450535269387,0.38864521413380715,0.03418087217921697,0.22101482858832097,0.01311644141235758
"36583, USA",0.06713688315721766,0.7650542822232854,0.1291698176927223,0.0,0.03863901692677474,0.0
"41214, USA",0.20678301199625393,0.6104803704419438,0.011602324924558873,0.020304068617978024,0.15083022401926532,0.0
"46766, USA",0.001885005678464613,0.23809017354684775,0.6378976117240577,0.0,0.10432612281077888,0.017801086239851216
"49831, USA",0.07958621653545747,0.03999285292389375,0.5364522839337779,0.0787089793584437,0.25970713694123154,0.005552530307195538
"51007, USA",0.11203458479108178,0.42792147425735283,0.39536449372668975,0.017382754431660416,0.03443215058561958,0.012864542207595591
"52305, USA",0.3250540526647761,0.0960552865196122,0.45555345580576323,0.005832512259771069,0.1165933627094882,0.0009113300405892297
"65609, USA",0.043694003504931356,0.28779979604484696,0.5021194976803915,0.012615524667893008,0.15377117810193722,0.0
"88020, USA",0.19035532994923848,0.5545685279187818,0.14974619289340108,0.0,0.10532994923857864,0.0
"04544, USA",0.0004780491364708658,0.06041398843692211,0.15792067662990164,0.719212763065839,0.06197452273086628,0.0
"12120, USA",0.014064045154365455,0.1809847714458163,0.15039042317194312,0.4903665097272844,0.16193710067704342,0.0022571498235472416
