longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %,geoid
"Hampden County, Massachusetts, USA",0.20046614471774385,0.006806965501704672,0.3785456784972013,0.3274815907813652,0.08669962050198508,0.4010036641106857,0.49144944378562744,0.10754689210368672,25013
"Burlington County, New Jersey, USA",0.1532660149271266,0.0040686630355877655,0.43879835340859025,0.3244954379681029,0.07937153066059253,0.3175991850992573,0.5854951857486637,0.09690562915207906,34005
"Virginia Beach city-County, Virginia, USA",0.16788616938435047,0.005816637197408468,0.4321141143178043,0.3090286121884501,0.08515446691198664,0.3089054594141632,0.5795183942609129,0.1115761463249239,51810
"East Baton Rouge Parish, Louisiana, USA",0.20981804688580638,0.00612584998913157,0.32668126038814643,0.3470107389004652,0.11036410383645046,0.42730323169142415,0.4596961601945973,0.1130006081139785,22033
"York County, Pennsylvania, USA",0.1518175119059391,0.005516877289075126,0.4670296191198961,0.3078628699640349,0.0677731217210548,0.2902688894864217,0.6028556063457909,0.10687550416778738,42133
"Solano County, California, USA",0.14198594694217595,0.006410710804728072,0.39026032713675607,0.33628985096315644,0.12505316415318357,0.33646523561290836,0.5583637282773544,0.10517103610973728,06095
"Naugatuck Valley Planning Region, Connecticut, USA",0.1857706307267017,0.0072062081588545705,0.41311795282118363,0.3183361328274507,0.0755690754658094,0.3313888150831821,0.5484216232621117,0.12018956165470622,09140
"Santa Barbara County, California, USA",0.14266694366817137,0.0052540930322952355,0.36816627238629973,0.3178569912722188,0.16605569964101488,0.4073819449791538,0.5016609651197339,0.09095708990111219,06083
"Jefferson Parish, Louisiana, USA",0.2088884138919083,0.004911228901141163,0.37363954440876573,0.3332895188712431,0.07927129392694175,0.34765517131479595,0.527731202428622,0.12461362625658196,22051
"Dakota County, Minnesota, USA",0.14702785049430556,0.0067131185716612736,0.4645634063914586,0.32753869908664,0.0541569254559346,0.29891606008403443,0.5964919344401859,0.10459200547577972,27037
"Monterey County, California, USA",0.11385934545420807,0.004735608001482999,0.3597413838831141,0.36528882819844566,0.1563748344627491,0.3867423977254899,0.5333341827224924,0.0799234195520177,06053
"Sarasota County, Florida, USA",0.19314243389792826,0.010560493413084373,0.5065170402668303,0.2157238153800269,0.07405621704213027,0.21355653648823789,0.6503487110333853,0.13609475247837668,12115
"Lucas County, Ohio, USA",0.22231668785781897,0.007819632593281126,0.3794224683580592,0.312971269010113,0.07746994218072759,0.37689951816029854,0.493948557392116,0.1291519244475855,39095
"Berks County, Pennsylvania, USA",0.15960484065513125,0.005592938095918422,0.4249742954373543,0.3183993142327149,0.09142861157888109,0.3273934933492536,0.5659993914725797,0.10660711517816664,42011
"Pinal County, Arizona, USA",0.1273583965235494,0.005392040795663314,0.4319753719121023,0.31413559256584767,0.12113859820283725,0.2941124862834561,0.5862504565694284,0.11963705714711548,04021
"Hillsborough County, New Hampshire, USA",0.16040988908547904,0.006877461332115752,0.4585449841143008,0.2953979034682187,0.07876976199988578,0.31328953296718925,0.5660997713027761,0.12061069573003454,33011
"Clackamas County, Oregon, USA",0.14308847251112883,0.005915201285881539,0.47026843234335025,0.3066463648143438,0.0740815290452956,0.27079030845270236,0.6102142051303586,0.11899548641693898,41005
"Loudoun County, Virginia, USA",0.09111120506199055,0.006378970007499254,0.46758151248469343,0.35886125190309015,0.07606706054272652,0.2687004727768925,0.6588586394295081,0.07244088779359938,51107
"Cameron County, Texas, USA",0.14391342964479145,0.0035131949374591336,0.3268043079110392,0.4389990986481285,0.08676996885858178,0.3361052363985554,0.5802507413977244,0.08364402220372036,48061
"Richland County, South Carolina, USA",0.21584494561377726,0.0067563820321711885,0.33427453287647824,0.30514637622100704,0.1379777632565663,0.4282037662539622,0.46962845144572885,0.10216778230030887,45079
"Mobile County, Alabama, USA",0.1945595335372426,0.004462939939732464,0.3687563711483115,0.3466079064851208,0.08561324888959268,0.338773988866822,0.5402954892572823,0.12093052187589565,01097
"Charleston County, South Carolina, USA",0.210712441800796,0.006711878621110001,0.4008752111619145,0.2726220535758382,0.10907841484034135,0.3635938400738799,0.5344276261871136,0.10197853373900644,45019
"Waukesha County, Wisconsin, USA",0.14359586709166763,0.003764815015838871,0.5189523649748861,0.2907542459021238,0.04293270701548358,0.2527265238388025,0.6544910787304283,0.09278239743076931,55133
"Genesee County, Michigan, USA",0.20180118110236306,0.0069635826771653475,0.400974409448818,0.32268208661417314,0.06757874015748036,0.34521553873351135,0.5153770605744679,0.13940740069202065,26049
"St. Charles County, Missouri, USA",0.1345678306662663,0.00394157717762198,0.48821876001858927,0.3186688105930504,0.05460302154447205,0.27248313073831487,0.6273644620887148,0.10015240717297039,29183
"Placer County, California, USA",0.1366222866135446,0.004731096845102787,0.4699772687532766,0.3189693502860152,0.06969999750206067,0.25788776015100506,0.6362009248456048,0.10591131500339027,06061
"Orange County, New York, USA",0.1307557303083023,0.005860242996708315,0.3999025803649222,0.3763611757646062,0.08712027056546098,0.34865263935031315,0.5647044971423488,0.08664286350733803,36071
"Manatee County, Florida, USA",0.16372358316616997,0.008884971531619159,0.45518002958280124,0.27512005349218965,0.09709136222721998,0.2501912731797791,0.6211808625601725,0.12862786426004846,12081
"Pulaski County, Arkansas, USA",0.22814256743003203,0.006684575969200705,0.364796912027462,0.31912065157024727,0.08125529300305812,0.3404839727765318,0.5137617259029178,0.14575430132055042,05119
"Butler County, Ohio, USA",0.15550885697341743,0.004682463966170747,0.4211226568341789,0.32615836835727,0.09252765386896301,0.3261114417545009,0.5668304951331422,0.10705806311235698,39017
"Osceola County, Florida, USA",0.12021107929671847,0.006841409193570872,0.332000283963179,0.406811435302407,0.1341357922441247,0.3638609789639218,0.511903116919008,0.12423590411707013,12097
"Madison County, Alabama, USA",0.19533480396389769,0.0058720551407958795,0.42149004707587884,0.30202617303721957,0.07527692078220802,0.3097114370626021,0.5772441121017476,0.11304445083565033,01089
"Mercer County, New Jersey, USA",0.16956443807133914,0.004468101134949645,0.36877420762642454,0.32414255320807095,0.13305069995921565,0.3851165548211305,0.5314187143650039,0.08346473081386566,34021
"Allen County, Indiana, USA",0.1794604532276684,0.0070867564601834986,0.4183595703948532,0.3270985939099985,0.06799462600729637,0.3223993095703809,0.5622869481478026,0.1153137422818167,18003
"Orleans Parish, Louisiana, USA",0.2746097392010904,0.008281810747602727,0.25810601759494206,0.3185163578783981,0.14048607457796675,0.4973417336846363,0.3749486987496588,0.12770956756570484,22071
"Lake County, Florida, USA",0.15452768764381022,0.006127036013000614,0.481785532409567,0.28160369435208965,0.07595604958153243,0.2446177253708639,0.6380594649423096,0.11732280968682644,12069
"Lane County, Oregon, USA",0.19432268508298917,0.010338158157526811,0.4271388477184581,0.2502365109898764,0.11796379805114944,0.3515007043016582,0.5134746064424252,0.13502468925591662,41039
"Forsyth County, North Carolina, USA",0.19948016712743424,0.007541452485792512,0.3851853765097994,0.32550794669342725,0.0822850571835466,0.3583198489467805,0.5318757568174368,0.10980439423578264,37067
"Marion County, Florida, USA",0.18481958679382107,0.008024364692795377,0.4370848768265386,0.2722911019191522,0.09778006976769295,0.2698798032329667,0.6004656905077179,0.12965450625931535,12083
"Collier County, Florida, USA",0.16428155788241292,0.0060569161610960895,0.4899950835688591,0.24725814514878755,0.09240829723884432,0.22961174243951665,0.6558622037934138,0.1145260537670696,12021
"Stark County, Ohio, USA",0.19071980614445094,0.0062661457332565,0.4365325903627331,0.29789011294007134,0.06859134481948805,0.3132976480129776,0.5561394971613933,0.13056285482562902,39151
"Lehigh County, Pennsylvania, USA",0.167823738496398,0.004794733846632932,0.4207821912953841,0.3247720756418917,0.08182726071969319,0.34088504120316043,0.5640004761841764,0.09511448261266318,42077
"Washtenaw County, Michigan, USA",0.19108292227094348,0.008297329011919706,0.3999849627694282,0.2566747849810297,0.14396000096667894,0.43138311529817636,0.4873886182160516,0.08122826648577196,26161
"Brazoria County, Texas, USA",0.12625050892473408,0.006290769032189918,0.41551922763969185,0.3610662404577004,0.0908732539456839,0.2983760130097145,0.6006382809999518,0.10098570599033384,48039
"Bell County, Texas, USA",0.1696887604434289,0.006449083226625494,0.36995034315593756,0.35477909422187454,0.09913271895213356,0.32502099016153424,0.5620124721028192,0.11296653773564648,48027
"Hamilton County, Tennessee, USA",0.19888114236655222,0.005635193298193308,0.40706684580930935,0.2885337253589729,0.09988309316697211,0.3187661275673131,0.5600535876685044,0.12118028476418247,47065
"Chesterfield County, Virginia, USA",0.14183236149172582,0.006464738547740678,0.4400024458168191,0.3386566906986703,0.07304376344504408,0.2971256049494448,0.603287885120921,0.09958650992963429,51041
"Anoka County, Minnesota, USA",0.1361964448559071,0.0027662823991817607,0.4597018069534028,0.32993877036252695,0.0713966954289815,0.3063128705759672,0.5897514702175186,0.10393565920651415,27003
"Davis County, Utah, USA",0.09153612703473177,0.003935000041802413,0.42553179630522453,0.420785829540926,0.05821124707731515,0.27708030082484186,0.6383923156234841,0.08452738355167391,49011
"Larimer County, Colorado, USA",0.1661657315250785,0.008216088194659838,0.47810076972960847,0.24725237544759987,0.1002650351030534,0.3448779064111298,0.5608958338225575,0.09422625976631269,08069
"Douglas County, Colorado, USA",0.10516325736156945,0.004779373112190243,0.5118646090546678,0.33299614410861283,0.04519661636295968,0.2465074486368535,0.6606217062334636,0.09287084512968274,08035
"Westmoreland County, Pennsylvania, USA",0.1864433873168683,0.0034581798790941755,0.4813672104441752,0.2691758506278575,0.05955537173200486,0.2753501886284587,0.6216128847186575,0.10303692665288366,42129
"Nueces County, Texas, USA",0.18131029875087432,0.006742672114877913,0.3650356960896131,0.34676928978554006,0.10014204325909469,0.3382922031946304,0.541262140033032,0.12044565677233773,48355
"Horry County, South Carolina, USA",0.17411160889043503,0.004105954503936314,0.4283183274614692,0.28499557797979036,0.1084685311643692,0.29171471039411145,0.5814124345669947,0.12687285503889387,45051
"Galveston County, Texas, USA",0.16111158918369856,0.010528911960604168,0.4270763099833838,0.32770717828842555,0.07357601058388781,0.28997808791378593,0.5949175957893647,0.11510431629684942,48167
"Hamilton County, Indiana, USA",0.11579082946934456,0.003495152451875796,0.5047655847501299,0.33927567795419405,0.03667275537445559,0.25033898432057045,0.6641845273322493,0.08547648834718016,18057
"Marion County, Oregon, USA",0.15092562718544747,0.004359996163203386,0.39796882312076937,0.33396989277316047,0.11277566075741936,0.3232770894329125,0.5513678876776943,0.12535502288939326,41047
"Somerset County, New Jersey, USA",0.13473045679913814,0.0044385303279439745,0.4550566444869442,0.3290033968570066,0.07677097152896707,0.30744762142477833,0.6175736582965321,0.07497872027868953,34035
"San Juan Municipio, Puerto Rico, USA",0.27282945106179396,0.008832222692022171,0.2739666792196196,0.33961859610634143,0.1047530509202228,0.46723314385455805,0.3941761317941391,0.13859072435130299,72127
"Rutherford County, Tennessee, USA",0.14406054917385533,0.006090674771674195,0.41470820483022786,0.33611942966969033,0.09902114155455247,0.3408709401837505,0.5586059861213108,0.10052307369493864,47149
"Rockland County, New York, USA",0.10699436824821372,0.003185877527973019,0.39005007652644236,0.4081519235627139,0.09161775413465695,0.3267901273187969,0.6007953514561896,0.07241452122501355,36087
"Cumberland County, North Carolina, USA",0.203236385656301,0.00392707040547751,0.33998836867696625,0.33444550365427395,0.11840267160698136,0.3611081525212253,0.5246530842031586,0.11423876327561623,37051
"Henrico County, Virginia, USA",0.1974640006941195,0.006980643964048942,0.3962755030537598,0.3256072520154301,0.07367260027264179,0.3360371631482547,0.5528781139582079,0.11108472289353746,51087
"Howard County, Maryland, USA",0.13196435513655355,0.005023568859947519,0.4480573913888616,0.3471091699873656,0.06784551462727183,0.30293033626063676,0.6166560495063015,0.08041361423306181,24027
"Boulder County, Colorado, USA",0.18719369176150508,0.00835379190965978,0.4185718240532025,0.24878237246473406,0.13709831981089862,0.38493318353619294,0.5007053148073043,0.11436150165650275,08013
"St. Lucie County, Florida, USA",0.1614391911250493,0.008126950483519673,0.4218374055372936,0.3129676924451409,0.09562876040899666,0.2795570585504954,0.5840387831635081,0.13640415828599653,12111
"Weld County, Colorado, USA",0.1219377242060006,0.004149094205430846,0.441888148319237,0.341813313454204,0.09021171981512749,0.2868218504167824,0.6066368613337494,0.10654128824946832,08123
"Spartanburg County, South Carolina, USA",0.16638569274711854,0.004497552058198193,0.4187380357462067,0.32878818875980675,0.08159053068866975,0.3038169451846954,0.5869186532048433,0.10926440161046137,45083
"Greater Bridgeport Planning Region, Connecticut, USA",0.16617635780787562,0.00555240271791647,0.37048330444652294,0.3496602604414313,0.10812767458625376,0.3823577030675215,0.5219832146662696,0.09565908226620871,09120
"Luzerne County, Pennsylvania, USA",0.2001570076194871,0.004106826752866922,0.4055907026860618,0.29687985838528463,0.09326560455629958,0.34962968421828383,0.54592652640112,0.10444378938059598,42079
"Durham County, North Carolina, USA",0.2241414854472648,0.008920929825766985,0.3721801927870416,0.274537242383162,0.1202201495567645,0.411937803295926,0.4881518380253184,0.09991035867875547,37063
"Lancaster County, Nebraska, USA",0.18708652174048854,0.004483282912010885,0.41921192877949054,0.2790250420698034,0.11019322449820665,0.37664236392392986,0.525039540176676,0.0983180958993942,31109
"Fayette County, Kentucky, USA",0.2126502237407975,0.00926081517578745,0.4008352159923314,0.26276940694685635,0.1144843381442274,0.38606039789690666,0.49622371604458293,0.11771588605851045,21067
"Escambia County, Florida, USA",0.2019427402862993,0.008186232074974611,0.36887600838069395,0.2922233931775123,0.12877162608051992,0.35265288078233403,0.5098020534006116,0.13754506581705436,12033
"Albany County, New York, USA",0.21298847396871112,0.009698772399810617,0.3953552667956873,0.2673200308886196,0.11463745594717147,0.4110085213971347,0.49027437025938764,0.09871710834347772,36001
