longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"Johnson County R-VII School District, Missouri, USA",0.2588042588042588,1.0
"Sunderland School District, Massachusetts, USA",0.0,1.0
"Van Meter Community School District, Iowa, USA",0.09508196721311475,1.0
"Valley View Independent School District (Cooke County), Texas, USA",0.0,1.0
"Richfield Springs Central School District, New York, USA",0.002185792349726776,1.0
"Perry Local School District (Allen County), Ohio, USA",1.0,1.0
"Frederic School District, Wisconsin, USA",0.0,1.0
"Hardin County Community Unit School District 1, Illinois, USA",0.5281574630945872,1.0
"Smithton R-VI School District, Missouri, USA",0.4070530344450519,1.0
"Ogden Community School District, Iowa, USA",0.16789718348372984,1.0
"Fosston Public School District, Minnesota, USA",0.6435995623632386,1.0
"Spearman Independent School District, Texas, USA",0.9296661193212917,1.0
"Calico Rock School District, Arkansas, USA",0.8544061302681992,1.0
"Brittan Elementary School District, California, USA",0.07391185327128387,1.0
"Cheney Unified School District 268, Kansas, USA",0.0,1.0
"Abbotsford School District, Wisconsin, USA",0.0,1.0
"Genesee Valley Central School District, New York, USA",0.007947382844614962,1.0
"Red Lodge Elementary School District, Montana, USA",0.9553179824561403,1.0
"Barkhamsted School District, Connecticut, USA",0.0,1.0
"Knappa School District 4, Oregon, USA",0.0,1.0
"Mill Creek Valley Unified School District 329, Kansas, USA",0.015916575192096598,1.0
"Brandon-Evansville Public Schools, Minnesota, USA",0.0,1.0
"Elysian Elementary School District, Montana, USA",1.0,1.0
"Shelby Elementary School District, Montana, USA",0.9030486130184016,1.0
"Tornillo Independent School District, Texas, USA",0.0,1.0
"Bluestem Unified School District 205, Kansas, USA",0.09268426842684269,1.0
"Mary Walker School District, Washington, USA",0.0,1.0
"Tri-City Community Unit School District 1, Illinois, USA",0.0013762730525736307,1.0
"Mesa Union Elementary School District, California, USA",1.0,1.0
"Basin School District 72, Idaho, USA",0.0,1.0
"Wabeno Area School District, Wisconsin, USA",0.0,1.0
"Bloomington Independent School District, Texas, USA",0.0,1.0
"Green Township School District, New Jersey, USA",0.5078577336641853,1.0
"Lisbon Public School District 19, North Dakota, USA",0.7863247863247863,1.0
"Provincetown School District, Massachusetts, USA",0.0,1.0
"Sturgeon R-V School District, Missouri, USA",0.0,1.0
"Winchester Community Unit School District 1, Illinois, USA",0.0,1.0
"Central Heights Independent School District, Texas, USA",0.4711565001380072,1.0
"Concordia R-II School District, Missouri, USA",0.0530093870789619,1.0
"Edgar School District, Wisconsin, USA",0.0,1.0
"North Wildwood City School District, New Jersey, USA",0.6973211819939243,1.0
"Margaretville Central School District, New York, USA",0.7851422259044463,1.0
"Tri-Center Community School District, Iowa, USA",0.005248618784530387,1.0
"Victor K-12 Schools, Montana, USA",0.0,1.0
"Spring Garden Community Consolidated School District 178, Illinois, USA",0.3245783798728228,1.0
"Warren-Alvarado-Oslo School District, Minnesota, USA",0.5659386231683716,1.0
"La Honda-Pescadero Unified School District, California, USA",0.0,1.0
"Des Arc Public Schools, Arkansas, USA",0.0,1.0
"Little Compton School District, Rhode Island, USA",0.0586283185840708,1.0
"Leon Independent School District, Texas, USA",0.0,1.0
"Erie Unified School District 101, Kansas, USA",0.08464730290456432,1.0
"Como-Pickton Consolidated Independent School District, Texas, USA",0.09714918350401329,1.0
"Norwich School District, Vermont, USA",0.6694352159468439,1.0
"Flatonia Independent School District, Texas, USA",0.006099251455503188,1.0
"Alexandria Central School District, New York, USA",0.8391569606211869,1.0
"North Butler Community School District, Iowa, USA",0.0,1.0
"Etowah City School District, Tennessee, USA",1.0,1.0
"Osage City Unified School District 420, Kansas, USA",0.0,1.0
"McMinn County School District in Etowah, Tennessee, USA",1.0,1.0
"Westside School District, Arkansas, USA",0.0011101859561476548,1.0
"Twin Valley Unified School District, Vermont, USA",0.0,1.0
"Republic County-Hillcrest Rural Schools Unified School District 109, Kansas, USA",0.6765768268963601,1.0
"Frankfort-Elberta Area Schools, Michigan, USA",0.9563767713253681,1.0
"Stockton Community Unit School District 206, Illinois, USA",0.0,1.0
"Richton School District, Mississippi, USA",0.9652681300361211,1.0
"May-Port CG Public School District 14, North Dakota, USA",0.8001667593107282,1.0
"School Administrative District 70, Maine, USA",0.39972183588317106,1.0
"Erie Community Unit School District 1, Illinois, USA",0.01920935412026726,1.0
"New Deal Independent School District, Texas, USA",0.5112781954887218,1.0
"Millcreek-West Unity Local School District, Ohio, USA",0.16104764558372806,1.0
"Milford Area Public School District 124, Illinois, USA",0.04655701143016448,1.0
"Sweet Grass County High School District, Montana, USA",0.6979921918572225,1.0
"Wapello Community School District, Iowa, USA",0.0,1.0
"Elwood Community Consolidated School District 203, Illinois, USA",0.09735006973500697,1.0
"Seneca Community Consolidated School District 170, Illinois, USA",0.0,1.0
"Postville Community School District, Iowa, USA",0.0072645990500139705,1.0
"Horatio School District, Arkansas, USA",0.16960044705224922,1.0
"Sterling School District, Connecticut, USA",0.0,1.0
"Tuckerton Borough School District, New Jersey, USA",0.0,1.0
"La Villa Independent School District, Texas, USA",0.0,1.0
"Bruce School District, Wisconsin, USA",0.08307692307692308,1.0
"Mounds Public Schools, Oklahoma, USA",0.18377622377622377,1.0
"Community Consolidated School District 204, Illinois, USA",0.8261964735516373,1.0
"Boone Central Schools, Nebraska, USA",0.7136058230683091,1.0
"Milan C-2 School District, Missouri, USA",0.8706606942889138,1.0
"Prairie Valley Community School District, Iowa, USA",0.06862745098039216,1.0
"Starmont Community School District, Iowa, USA",0.0030838239416876925,1.0
"Wellfleet School District, Massachusetts, USA",0.0,1.0
"Merritt Public Schools, Oklahoma, USA",0.7486676016830295,1.0
"Normangee Independent School District, Texas, USA",0.0,1.0
"Honey Grove Independent School District, Texas, USA",0.0,1.0
"Alton R-IV School District, Missouri, USA",0.0,1.0
"Ludlow Mt. Holly Unified Union School District, Vermont, USA",0.0,1.0
"Wahkiakum School District, Washington, USA",0.0,1.0
"Iowa Valley Community School District, Iowa, USA",0.9561181434599156,1.0
"Ashton Community Unit School District 275, Illinois, USA",0.009566685424873381,1.0
"Timpson Independent School District, Texas, USA",0.0,1.0
"Beresford School District 61-2, South Dakota, USA",0.0,1.0
"Chesterfield School District, New Hampshire, USA",0.5785472972972973,1.0
"Lac du Flambeau No. 1 School District, Wisconsin, USA",0.09149774774774774,1.0
"Riverton Unified School District 404, Kansas, USA",0.8772522522522522,1.0
"Cardinal Community School District, Iowa, USA",0.26640382990706846,1.0
"Vineland Elementary School District, California, USA",0.0,1.0
"Hoisington Unified School District 431, Kansas, USA",0.907861369399831,1.0
"Webster School District 18-5, South Dakota, USA",0.6442063715816183,1.0
"High Bridge Borough School District, New Jersey, USA",0.0,1.0
"Pekin Community School District, Iowa, USA",0.007334273624823695,1.0
"Clayton Public Schools, New Mexico, USA",0.8094297007340485,1.0
"Pickford Public Schools, Michigan, USA",0.0,1.0
"Watonga Public Schools, Oklahoma, USA",0.9162659123055162,1.0
"Westran R-I School District, Missouri, USA",0.24455137277101613,1.0
"Pleasantville Community School District, Iowa, USA",0.024624964619303708,1.0
"Sand Creek Community Schools, Michigan, USA",0.2994334277620397,1.0
"Sherman School District, Connecticut, USA",0.7935922880635101,1.0
"Tuxedo Union Free School District, New York, USA",0.36376523958037993,1.0
"Danville School District, Arkansas, USA",0.8993478877232776,1.0
"Stanhope Borough School District, New Jersey, USA",0.18859897901304595,1.0
"Wynantskill Union Free School District, New York, USA",1.0,1.0
"Norwood Elementary School District 63, Illinois, USA",1.0,1.0
"Stratford Public Schools, Oklahoma, USA",0.043416572077185016,1.0
"Mount Pulaski Community Unit District 23, Illinois, USA",0.0,1.0
"Mora Independent Schools, New Mexico, USA",0.0,1.0
"Hamlin School District 28-3, South Dakota, USA",0.0,1.0
"Moundridge Unified School District 423, Kansas, USA",0.8313424345847554,1.0
"Sigourney Community School District, Iowa, USA",0.8600284495021338,1.0
"Riley Community Consolidated School District 18, Illinois, USA",0.0,1.0
"Champlain Islands Unified Union School District #66, Vermont, USA",0.019072018218047253,1.0
"Melba Joint School District 136, Idaho, USA",0.0,1.0
"Arlington Local School District, Ohio, USA",0.15945330296127563,1.0
"Clay Local School District, Ohio, USA",1.0,1.0
"McCleary School District, Washington, USA",1.0,1.0
"Abernathy Independent School District, Texas, USA",0.0,1.0
"Pelham City School District, Georgia, USA",0.0,1.0
"Pandora-Gilboa Local School District, Ohio, USA",0.5671045117075957,1.0
"Cowan Community School Corporation, Indiana, USA",0.6851428571428572,1.0
"Ortonville Public Schools, Minnesota, USA",0.7151428571428572,1.0
"Manhattan School, Montana, USA",0.0,1.0
"Central Plains Unified School District 112, Kansas, USA",0.007434944237918215,1.0
"Seymour Independent School District, Texas, USA",0.8744638261366886,1.0
"Remington-Whitewater Unified School District 206, Kansas, USA",0.020028612303290415,1.0
"Stryker Local School District, Ohio, USA",0.06325128792215226,1.0
"Harrisburg R-VIII School District, Missouri, USA",0.0,1.0
"Oak Grove School District 68 (Peoria County), Illinois, USA",1.0,1.0
"Williamstown Independent School District, Kentucky, USA",1.0,1.0
"St. Ignace Area Schools, Michigan, USA",0.7578886976477338,1.0
"Rio Dell Elementary School District, California, USA",0.7092422502870264,1.0
"Hoxie School District, Arkansas, USA",0.8071182548794489,1.0
"River Ridge School District, Wisconsin, USA",0.12219666474985624,1.0
"Lone Rock Elementary School District, Montana, USA",0.0,1.0
"Poolville Independent School District, Texas, USA",0.0,1.0
"North Linn Community School District, Iowa, USA",0.0,1.0
"Decatur School District, Arkansas, USA",0.742149236531259,1.0
"Newark Community High School District 18, Illinois, USA",0.13289132314788124,1.0
"Ridgemont Local School District, Ohio, USA",0.2447391179014125,1.0
"Marion-Florence Unified School District 408, Kansas, USA",0.8192562698183915,1.0
"Caruthers Unified School District (9-12), California, USA",0.0,1.0
"United Public School District 7, North Dakota, USA",0.2328332371609925,1.0
"Marceline R-V School District, Missouri, USA",0.06147186147186147,1.0
"Troy High School District, Montana, USA",0.0,1.0
"Luck School District, Wisconsin, USA",0.0,1.0
"Poplar High School District, Montana, USA",0.9034682080924855,1.0
"Poplar Elementary School District, Montana, USA",0.9034682080924855,1.0
"Limon School District RE-4J, Colorado, USA",0.0,1.0
"Fillmore Central Public Schools, Nebraska, USA",0.7241977450130095,1.0
"Arlington Public Schools, Nebraska, USA",0.19519953730480047,1.0
"Windham Exempted Village School District, Ohio, USA",0.0,1.0
"Shade-Central City School District, Pennsylvania, USA",0.012452939472922097,1.0
"Palmyra District OR-1, Nebraska, USA",0.3864426419466976,1.0
"Leland Public School District, Michigan, USA",0.0,1.0
"Clear Lake School District, Wisconsin, USA",0.5291388808350247,1.0
"Midland Community School District, Iowa, USA",0.0005798782255726297,1.0
"Hillman Community Schools, Michigan, USA",0.0,1.0
"Groton Area School District 06-6, South Dakota, USA",0.0011604293588627793,1.0
"Salisbury R-IV School District, Missouri, USA",0.0,1.0
"Hartland School District, Vermont, USA",0.845037724898433,1.0
"Dermott School District, Arkansas, USA",0.07868757259001162,1.0
"Kalida Local School District, Ohio, USA",0.0,1.0
"Wayne City Community Unit School District 100, Illinois, USA",0.013356562137049941,1.0
"Ogilvie Public School District, Minnesota, USA",0.15020337013364324,1.0
"Keystone Public School, Oklahoma, USA",0.003777971519907004,1.0
"Williamsburg Community School District, Pennsylvania, USA",0.0,1.0
"Wiggins School District RE-50J, Colorado, USA",0.0,1.0
"Big Horn County School District 2, Wyoming, USA",0.9462209302325582,1.0
"Brookfield School District, Massachusetts, USA",0.01715615004361733,1.0
"Carsonville-Port Sanilac School District, Michigan, USA",0.059610351846467,1.0
"Fisher Community Unit School District 1, Illinois, USA",0.002036067481093659,1.0
"St. Ignatius K-12 Schools, Montana, USA",0.0,1.0
"Janesville Union Elementary School District, California, USA",0.0,1.0
"Northwood-Kensett Community School District, Iowa, USA",0.0,1.0
"Upper Pittsgrove Township School District, New Jersey, USA",1.0,1.0
"Silver Lake Unified School District 372, Kansas, USA",0.08333333333333333,1.0
"Ketchum Public Schools, Oklahoma, USA",0.0,1.0
"School Administrative District 58, Maine, USA",0.0,1.0
"Louisville Public Schools, Nebraska, USA",0.053415061295971976,1.0
"Potlatch School District 285, Idaho, USA",0.0,1.0
"Bridgeport School District, Washington, USA",0.1896551724137931,1.0
"Lucas Local School District, Ohio, USA",0.4058479532163743,1.0
"Darrington School District, Washington, USA",0.0,1.0
"West Point Town Public Schools, Virginia, USA",0.0,1.0
"Aberdeen School District 58, Idaho, USA",0.0035159683562847933,1.0
"Lisbon Community School District, Iowa, USA",0.0,1.0
"Cotopaxi School District RE-3, Colorado, USA",0.0,1.0
"Valley Mills Independent School District, Texas, USA",0.01408864103316701,1.0
"Bark River-Harris School District, Michigan, USA",0.0,1.0
"Grantham School District, New Hampshire, USA",0.0,1.0
"Crothersville Community Schools, Indiana, USA",0.23838918283362728,1.0
"Canby Public School District, Minnesota, USA",0.6862687444869157,1.0
"Madelia Public School District, Minnesota, USA",0.9141176470588235,1.0
"Deuel School District 19-4, South Dakota, USA",0.5069137981759341,1.0
"Petersburg Borough School District, Alaska, USA",0.88905238375515,1.0
"Wolf Creek Local School District, Ohio, USA",0.0023550191345304682,1.0
"Collinsville Independent School District, Texas, USA",0.0,1.0
"South Harrison Township School District, New Jersey, USA",0.008247422680412371,1.0
"Nedrose Public School District 4, North Dakota, USA",0.993223335297584,1.0
"Eau Claire Public Schools, Michigan, USA",0.7763041556145004,1.0
"Borrego Springs Unified School District, California, USA",0.0,1.0
"Raymond No. 14 School District, Wisconsin, USA",0.740631454706403,1.0
"Floydada Independent School District, Texas, USA",0.002360578341693715,1.0
"Valley Union High School District, Arizona, USA",0.0,1.0
"Centennial Public Schools, Nebraska, USA",0.02362669816893089,1.0
"Lake of the Woods School District, Minnesota, USA",0.510192023633678,1.0
"Reagan County Independent School District, Texas, USA",0.921122599704579,1.0
"Pocantico Hills Central School District, New York, USA",1.0,1.0
"RTR Public Schools, Minnesota, USA",0.5461265523358959,1.0
"Conrad High School District, Montana, USA",0.7995269071555293,1.0
"Bennett County School District 03-1, South Dakota, USA",0.5170068027210885,1.0
"Warner Public Schools, Oklahoma, USA",0.0,1.0
"Gorham Randolph Shelburne Cooperative School District, New Hampshire, USA",0.14264575318141462,1.0
"Willow River Public School District, Minnesota, USA",0.30521018354055657,1.0
"San Pasqual Union Elementary School District, California, USA",0.8839206396209653,1.0
"Deposit Central School District, New York, USA",0.011848341232227487,1.0
"Panama Central School District, New York, USA",0.058666666666666666,1.0
"Cross County School District, Arkansas, USA",0.05986959098992294,1.0
"Saddle River Borough School District, New Jersey, USA",1.0,1.0
"Sonora Independent School District, Texas, USA",0.8831553973902728,1.0
"Mendon Community School District, Michigan, USA",0.0868920521945433,1.0
"Cape Flattery School District, Washington, USA",0.0,1.0
"McGraw Central School District, New York, USA",0.6777448071216617,1.0
"Lincoln County School District 1, Wyoming, USA",0.9183976261127597,1.0
"Continental Local School District, Ohio, USA",0.0,1.0
"Franklin Monroe Local School District, Ohio, USA",0.09619952494061758,1.0
"Wilder School District 133, Idaho, USA",0.0,1.0
"Galva Community Unit School District 224, Illinois, USA",0.4180035650623886,1.0
"Cold Spring Elementary School District, California, USA",1.0,1.0
"Neodesha Unified School District 461, Kansas, USA",0.9667063020214031,1.0
"Goldthwaite Consolidated Independent School District, Texas, USA",0.0,1.0
"Big Sky School K-12, Montana, USA",0.9190717048497471,1.0
"Crane R-III School District, Missouri, USA",0.02470973504019053,1.0
"Eunice Municipal Schools, New Mexico, USA",0.0,1.0
"Aleutians East Borough School District, Alaska, USA",0.0,1.0
"Caddo Hills School District, Arkansas, USA",0.0,1.0
"Netcong Borough School District, New Jersey, USA",1.0,1.0
"Hatfield School District, Massachusetts, USA",0.9818019093078759,1.0
"Bayfield School District, Wisconsin, USA",0.0,1.0
"Ord Public Schools, Nebraska, USA",0.7955223880597015,1.0
"Riverside Unified School District 114, Kansas, USA",0.3635820895522388,1.0
"Ansonia Local School District, Ohio, USA",0.05641791044776119,1.0
"Newton Local School District, Ohio, USA",0.17408181546730367,1.0
"Mancos School District RE-6, Colorado, USA",0.0,1.0
"Hayti R-II School District, Missouri, USA",1.0,1.0
"Joaquin Independent School District, Texas, USA",0.0,1.0
"Lapwai School District 341, Idaho, USA",0.0,1.0
"Simms High School District, Montana, USA",0.0,1.0
"Rock Creek Public Schools, Oklahoma, USA",0.012858851674641148,1.0
"Campton School District, New Hampshire, USA",0.5656595871971283,1.0
"Hughes-Elizabeth Lakes Union Elementary School District, California, USA",0.0,1.0
"Haworth Borough School District, New Jersey, USA",1.0,1.0
"Brooklyn-Guernsey-Malcom Community School District, Iowa, USA",0.0,1.0
"Pittsford Area Schools, Michigan, USA",0.037402752842609216,1.0
"Western Community Unit School District 12, Illinois, USA",0.003590664272890485,1.0
"Sunapee School District, New Hampshire, USA",0.744165170556553,1.0
"Southeast Webster-Grand Community School District, Iowa, USA",0.0005988023952095808,1.0
"Dale Public Schools, Oklahoma, USA",0.5564540281521414,1.0
"Carrington Public School District 10, North Dakota, USA",0.7351707609346915,1.0
"Liberty Community Unit School District 2, Illinois, USA",0.0,1.0
"Cloudcroft Municipal Schools, New Mexico, USA",0.0,1.0
"Avoca Central School District, New York, USA",0.39856158225951455,1.0
"Ridgeview Community Unit School District 19, Illinois, USA",0.0014997000599880025,1.0
"Swampscott School District in Nahant (7-12), Massachusetts, USA",1.0,1.0
"Mineral Springs School District, Arkansas, USA",0.4076184763047391,1.0
"Nahant School District, Massachusetts, USA",1.0,1.0
"Greenwood School District, Wisconsin, USA",0.0,1.0
"Waubun-Ogema-White Earth Public Schools, Minnesota, USA",0.009600960096009602,1.0
"Lordstown Local School District, Ohio, USA",0.5687274909963985,1.0
"Neelyville R-IV School District, Missouri, USA",0.05195195195195195,1.0
"Walters Public Schools, Oklahoma, USA",0.0,1.0
"Thayer R-II School District, Missouri, USA",0.0,1.0
"Turtle Lake School District, Wisconsin, USA",0.02555622369212267,1.0
"Meadow Heights R-II School District, Missouri, USA",0.0,1.0
"Mangum Public Schools, Oklahoma, USA",0.9368231046931408,1.0
"Galena Unified School District 499, Kansas, USA",1.0,1.0
"Midway R-I School District, Missouri, USA",0.08636773999398134,1.0
"School Administrative District 20, Maine, USA",1.0,1.0
"North Adams-Jerome Schools, Michigan, USA",0.28356411800120407,1.0
"Redfield School District 56-4, South Dakota, USA",0.8278145695364238,1.0
"Payson Community Unit School District 1, Illinois, USA",0.03974706413730804,1.0
"Cimarron Public Schools, New Mexico, USA",0.0,1.0
"Kingston Community School District, Michigan, USA",0.13178528347406515,1.0
"Maynard School District, Arkansas, USA",0.08202653799758745,1.0
"Laton Joint Unified School District, California, USA",0.032890766445383225,1.0
"Wolfe City Independent School District, Texas, USA",0.0,1.0
"Rocky Boy Elementary School District, Montana, USA",0.0,1.0
"Rocky Boy High School District, Montana, USA",0.0,1.0
"Uinta County School District 6, Wyoming, USA",0.0,1.0
"Easton Unified School District 449, Kansas, USA",0.23602296766394681,1.0
"Ganado Independent School District, Texas, USA",0.0,1.0
"Crescent Public Schools, Oklahoma, USA",0.04688445251058681,1.0
"Audubon Community School District, Iowa, USA",0.859304084720121,1.0
"Northwood School District, Wisconsin, USA",0.0,1.0
"Fort Calhoun Community Schools, Nebraska, USA",0.32536319612590797,1.0
"West Grand School District 1-JT, Colorado, USA",0.6147094430992736,1.0
"Belle Plaine Community School District, Iowa, USA",0.0,1.0
"Lawton-Bronson Community School District, Iowa, USA",0.19291338582677164,1.0
"Axtell Independent School District, Texas, USA",0.0,1.0
"Gerber Union Elementary School District, California, USA",0.24795392543194908,1.0
"Livingston Manor Central School District, New York, USA",0.0,1.0
"Bradford Special School District, Tennessee, USA",0.049120679199514856,1.0
"Pawnee Community Unit School District 11, Illinois, USA",0.0,1.0
"Cincinnatus Central School District, New York, USA",0.0,1.0
"Monroe School District 1J, Oregon, USA",0.0,1.0
"Isle Public School District, Minnesota, USA",0.014277035236938032,1.0
"Rankin Community School District 98, Illinois, USA",0.9644592952612394,1.0
"Eminence Independent School District, Kentucky, USA",0.0,1.0
"County Line School District, Arkansas, USA",0.09267699787298693,1.0
"Central Lake Public Schools, Michigan, USA",0.0,1.0
"Platte-Geddes School District 11-5, South Dakota, USA",0.5513990267639902,1.0
"Millwood Public Schools, Oklahoma, USA",1.0,1.0
"Marked Tree School District, Arkansas, USA",0.0,1.0
"Brimley Area Schools, Michigan, USA",0.0,1.0
"Sunrise R-IX School District, Missouri, USA",0.0,1.0
"North Ottawa County Unified School District 239, Kansas, USA",0.7091961023142509,1.0
"Alloway Township School District, New Jersey, USA",0.9010051781906793,1.0
"Emmons School District 33, Illinois, USA",0.0,1.0
"Alto Independent School District, Texas, USA",0.017378048780487806,1.0
"Douglass Public Schools Unified School District 396, Kansas, USA",0.0,1.0
"Harleton Independent School District, Texas, USA",0.0,1.0
"Southland Public School District, Minnesota, USA",0.009174311926605505,1.0
"Shoshone Joint School District 312, Idaho, USA",0.0,1.0
"Belleville Henderson Central School District, New York, USA",0.0,1.0
"Big Horn County School District 1, Wyoming, USA",0.401468788249694,1.0
"Pangburn School District, Arkansas, USA",0.0,1.0
"Yorktown Independent School District, Texas, USA",0.0,1.0
"Bonny Doon Union Elementary School District, California, USA",0.0,1.0
"Franklin Township School District (Hunterdon County), New Jersey, USA",0.8368533823079277,1.0
"Edwards-Knox Central School District, New York, USA",0.0,1.0
"Hamburg Borough School District, New Jersey, USA",1.0,1.0
"Montana City Elementary School District, Montana, USA",0.8958652373660031,1.0
"Okaw Valley Community Unit School District 302, Illinois, USA",0.04105392156862745,1.0
"Cobden School Unit District 17, Illinois, USA",0.5988354275206865,1.0
"McLouth Unified School District 342, Kansas, USA",0.09687308399754752,1.0
"Richland R-IV School District, Missouri, USA",0.0,1.0
"Porter Consolidated Schools, Oklahoma, USA",0.19128031931225054,1.0
"Randolph School District, Wisconsin, USA",0.0,1.0
"Premont Independent School District, Texas, USA",0.0,1.0
"Lordsburg Municipal Schools, New Mexico, USA",0.0,1.0
"Shelter Island Union Free School District, New York, USA",1.0,1.0
"Enterprise School District 21, Oregon, USA",0.9461869618696187,1.0
"Blevins School District, Arkansas, USA",0.042435424354243544,1.0
"Wayne Public Schools, Oklahoma, USA",0.08671586715867159,1.0
"Mount Olive Community Unit School District 5, Illinois, USA",0.9107966779452477,1.0
"Win-E-Mac School District, Minnesota, USA",0.015384615384615385,1.0
"Hollandale School District, Mississippi, USA",0.0,1.0
"Hulbert Public Schools, Oklahoma, USA",0.019408502772643253,1.0
"Springfield Township School District (Burlington County), New Jersey, USA",0.8314329738058551,1.0
"Tyrrell County Schools, North Carolina, USA",0.0,1.0
"Panhandle Independent School District, Texas, USA",0.002465331278890601,1.0
"Atlanta Community Schools, Michigan, USA",0.0,1.0
"Tekamah-Herman Community Schools, Nebraska, USA",0.009556103575832305,1.0
"Wilber-Clatonia Public Schools, Nebraska, USA",0.011405672009864365,1.0
"Whitehall Elementary School District, Montana, USA",0.00030826140567200987,1.0
"Plato R-V School District, Missouri, USA",0.014488286066584463,1.0
"Kiefer Public Schools, Oklahoma, USA",1.0,1.0
"Conway School District, Washington, USA",0.4895126465144972,1.0
"South Routt School District RE-3, Colorado, USA",0.0,1.0
"Kickapoo Area School District, Wisconsin, USA",0.0030864197530864196,1.0
"Rib Lake School District, Wisconsin, USA",0.0,1.0
"Siren School District, Wisconsin, USA",0.0,1.0
"Taft School District 90, Illinois, USA",1.0,1.0
"Oakfield School District, Wisconsin, USA",0.13411619283065512,1.0
"Konawa Public Schools, Oklahoma, USA",0.0,1.0
"Snook Independent School District, Texas, USA",0.0,1.0
"Fredon Township School District, New Jersey, USA",1.0,1.0
"Madison Public Schools, Nebraska, USA",0.010510046367851623,1.0
"Clymer Central School District, New York, USA",0.1694495980210266,1.0
"Pohatcong Township School District, New Jersey, USA",0.9322610578410145,1.0
"Howell Mountain Elementary School District, California, USA",1.0,1.0
"Mart Independent School District, Texas, USA",0.0,1.0
"East Mills Community School District, Iowa, USA",0.07027863777089784,1.0
"Deer Isle-Stonington Community School District, Maine, USA",0.0,1.0
"Holyoke School District RE-1J, Colorado, USA",0.8364818829358934,1.0
"Onekama Consolidated Schools, Michigan, USA",0.20408795292660267,1.0
"Hustisford School District, Wisconsin, USA",0.0037174721189591076,1.0
"Elcho School District, Wisconsin, USA",0.0,1.0
"Tioga Public School District 15, North Dakota, USA",0.7952218430034129,1.0
"Alburnett Community School District, Iowa, USA",0.0,1.0
"Springfield Public School District, Minnesota, USA",0.9003724394785847,1.0
"Edon Northwest Local School District, Ohio, USA",0.07668425954672461,1.0
"Thorndale Independent School District, Texas, USA",0.01927860696517413,1.0
"Treynor Community School District, Iowa, USA",0.2844693432928727,1.0
"North Canaan School District, Connecticut, USA",0.0,1.0
"Burton Independent School District, Texas, USA",0.0,1.0
"Roanoke-Benson Community Unit School District 60, Illinois, USA",0.22990654205607478,1.0
"Malta K-12 Schools, Montana, USA",0.7457151760673106,1.0
"Asotin-Anatone School District, Washington, USA",0.7697101900903708,1.0
"Litchfield Community Schools, Michigan, USA",0.0,1.0
"Westwood Community School District, Iowa, USA",0.0,1.0
"Hill City School District 51-2, South Dakota, USA",0.0012468827930174563,1.0
"Bartlett School District, New Hampshire, USA",0.73875,1.0
"Red Rock Central School District, Minnesota, USA",0.08911819887429644,1.0
"Swallow School District, Wisconsin, USA",0.8936835522201376,1.0
"Drumright Public Schools, Oklahoma, USA",0.9509068167604753,1.0
"Jayhawk Unified School District 346, Kansas, USA",0.0,1.0
"Chase County Schools, Nebraska, USA",0.7540675844806007,1.0
"Hazen Public School District 3, North Dakota, USA",0.8864205256570713,1.0
"Phillipsburg Unified School District 325, Kansas, USA",0.8938634940513462,1.0
"Lonedell R-XIV School District, Missouri, USA",0.0,1.0
"Uinta County School District 4, Wyoming, USA",0.0,1.0
"East Poinsett County School District, Arkansas, USA",0.0,1.0
"Riverdale School District 51J, Oregon, USA",1.0,1.0
"Winters Independent School District, Texas, USA",0.8561128526645768,1.0
"Bedford Community School District, Iowa, USA",0.0,1.0
"Shelbyville Independent School District, Texas, USA",0.12664576802507838,1.0
"Anderson Valley Unified School District, California, USA",0.0,1.0
"Goodhue Public School District, Minnesota, USA",0.008780181875195987,1.0
"Medford Public School District, Minnesota, USA",0.8668759811616954,1.0
"Oakland School District 1, Oregon, USA",0.0,1.0
"Clarendon School District, Arkansas, USA",0.0,1.0
"Princeton School District, Wisconsin, USA",0.0006285355122564425,1.0
"Tipton Elementary School District, California, USA",0.0,1.0
"Santo Independent School District, Texas, USA",0.04245283018867924,1.0
"Greenfield R-IV School District, Missouri, USA",0.0,1.0
"Bismarck R-V School District, Missouri, USA",0.30386914123938347,1.0
"South Side-Bee Branch School District, Arkansas, USA",0.0018873859704309531,1.0
"Stamford Independent School District, Texas, USA",0.9669603524229075,1.0
"Woodside Elementary School District, California, USA",1.0,1.0
"Viola School District, Arkansas, USA",0.0670654911838791,1.0
"Calhan School District RJ-1, Colorado, USA",0.0,1.0
"Monmouth Beach Borough School District, New Jersey, USA",1.0,1.0
"Mount Vernon-Enola School District, Arkansas, USA",0.0,1.0
"Littlefield Unified District, Arizona, USA",0.23329129886506936,1.0
"Richards R-V School District, Missouri, USA",0.7550441361916772,1.0
"Overton Independent School District, Texas, USA",0.09113844213181961,1.0
"Ellicottville Central School District, New York, USA",0.0,1.0
"Panama Public Schools, Oklahoma, USA",0.0,1.0
"Gallatin R-V School District, Missouri, USA",0.0,1.0
"Wellston Public Schools, Oklahoma, USA",0.0,1.0
"Patagonia Union High School District, Arizona, USA",0.0,1.0
"BCLUW Community School District, Iowa, USA",0.00853619981030667,1.0
"South Brown County Unified School District 430, Kansas, USA",0.7386902878835812,1.0
"Purdy R-II School District, Missouri, USA",0.13077897403419886,1.0
"Hico Independent School District, Texas, USA",0.0,1.0
