longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"MA-04 in Middlesex County, USA",0.7879595499339086,0.13782468055839145,0.07421576950769991,0.21204045006609137,0.34429841058321603,0.4436611393506926,0.7530625764942341,0.029463614008690867,0.21747380949707498
"VA-01 in Hanover County, USA",0.957589897209556,0.02197868799653741,0.02043141479390661,0.042410102790444014,0.2887025089434194,0.6688873882661366,0.9567205023373618,0.019052752604589954,0.02422674505804808
"IL-12 in St. Clair County, USA",0.9743376584406369,0.01656321855161136,0.009099123007751737,0.025662341559363096,0.4324477265042453,0.5418899319363916,0.9547154610925319,0.01978910076301691,0.025495438144451085
"KY-04 in Campbell County, USA",0.9780161895445213,0.0087935241821915,0.013190286273287251,0.02198381045547875,0.4054051148640659,0.5726110746804554,0.9631634734838556,0.013141248475592383,0.023695278040552093
"MD-05 in Calvert County, USA",0.9665927631241019,0.022560431536042067,0.01084680533985597,0.03340723687589804,0.45719599666122607,0.5093967664628759,0.953784924067541,0.02041700957931737,0.025798066353141694
"KY-06 in Madison County, USA",0.9729591947415233,0.014632188645681932,0.012408616612794758,0.02704080525847669,0.2712866347050784,0.7016725600364448,0.9604195323246217,0.01945208619899129,0.02012838147638698
"NY-21 in Rensselaer County, USA",0.9636730166160405,0.022850748859569243,0.013476234524390139,0.03632698338395939,0.17053917766771512,0.7931338389483256,0.9486402314572844,0.016792446448782253,0.03456732209393333
"GA-07 in Fulton County, USA",0.7033977118886479,0.16977823762631492,0.12682405048503723,0.2966022881113522,0.4459907026606724,0.2574070092279754,0.6575976739279696,0.04745012700377115,0.29495219906825926
"OH-15 in Miami County, USA",0.9666415147318937,0.020657227281824238,0.012701257986281961,0.0333584852681062,0.180794098031888,0.7858474167000058,0.956427954827689,0.009546762245032588,0.034025282927278355
"PA-09 in Northumberland County, USA",0.9867723427650703,0.006314437198567276,0.006913220036362449,0.013227657234929725,0.11239698213449752,0.8743753606305728,0.966121910660015,0.0156660358965537,0.018212053443431388
"TX-36 in Liberty County, USA",0.8976075065593454,0.02601503090674612,0.07637746253390848,0.1023924934406546,0.1827833859563303,0.714824120603015,0.7398411005524332,0.2532684633728385,0.006890436074728277
"CA-02 in Mendocino County, USA",0.8766450521141254,0.04875012298540204,0.07460482490047249,0.12335494788587453,0.212397615801181,0.6642474363129445,0.7780589557171154,0.18881645249353765,0.033124591789347096
"CT-02 in Lower Connecticut River Valley Planning Region, USA",0.9338736970026421,0.03790338656930669,0.028222916428051307,0.06612630299735799,0.31255281495360154,0.6213208820490405,0.9238596585797632,0.034753760972669315,0.04138658044756754
"VA-06 in Frederick County, USA",0.9307209699765218,0.02517381498632759,0.04410521503715059,0.06927903002347817,0.39572800200106034,0.5349929679754615,0.8928336360678133,0.0865337238729367,0.02063264005925011
"WI-06 in Ozaukee County, USA",0.9486907642925055,0.03370433099383591,0.01760490471365861,0.051309235707494516,0.23300894551789583,0.7156818187746098,0.9470288324167625,0.018916766022326434,0.03405440156091118
"TX-27 in Victoria County, USA",0.9349364592462752,0.029382120946538123,0.03568141980718668,0.06506354075372481,0.12985319894829098,0.8050832602979843,0.7569140680118527,0.22782324443817317,0.015262687549974131
"NY-24 in Wayne County, USA",0.9732185871326589,0.020124381377830333,0.0066570314895107955,0.02678141286734113,0.1300310953444576,0.8431874917882013,0.9467240621166887,0.024670786178805342,0.028605151704506004
"NC-06 in Forsyth County, USA",0.930613318351396,0.02787654242029183,0.04151013922831208,0.06938668164860391,0.30506362782214497,0.6255496905292512,0.8688986983893243,0.10791854249414512,0.02318275911653047
"NH-02 in Grafton County, USA",0.9437846745399615,0.025421587475968142,0.03079373798407031,0.05621532546003845,0.5202636638286185,0.423521010711343,0.93233280373084,0.012218958245225005,0.05544823802393498
"AL-03 in St. Clair County, USA",0.9843266378927634,0.01006576358268614,0.005607598524550387,0.01567336210723653,0.22096971985379535,0.7633569180389681,0.9692403195885253,0.021170784174661703,0.009588896236812977
"NC-06 in Rockingham County, USA",0.9624104815022606,0.012749854240234096,0.024839664257505254,0.037589518497739345,0.2477916020373365,0.7146188794649242,0.9371691359597808,0.054525235441982234,0.008305628598236936
"CA-22 in Kings County, USA",0.767811919904702,0.07280370107904202,0.15938437901625593,0.23218808009529793,0.10352292681116962,0.6642889930935325,0.487478042708475,0.4788054322022956,0.03371652508922944
"FL-04 in Nassau County, USA",0.9600867875062152,0.026183157799575103,0.013730054694209647,0.039913212493784746,0.5008701351534602,0.45921665235275505,0.9424540869730706,0.03551717575411552,0.022028737272813778
"ID-02 in Twin Falls County, USA",0.9147742572480029,0.0333901804146845,0.05183556233731263,0.08522574275199712,0.375168297280316,0.5396059599676869,0.8486396606983637,0.11773140227004361,0.03362893703159264
