longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %,geoid
"Morris County, New Jersey, USA",0.8049782840047351,0.11738967569809101,0.0776320402971738,0.19502171599526433,0.22791219350752084,0.5770660904972148,0.7498751173828125,0.10962981738442114,0.14049506523276625,34027
"Clark County, Washington, USA",0.891990638356153,0.06365837250802645,0.04435098913582055,0.10800936164384624,0.5399823562822512,0.3520082820739025,0.844846411413597,0.06024294999700272,0.09491063858940034,53011
"Lake County, Indiana, USA",0.9305983767706805,0.04048394414478045,0.028917679084539096,0.069401623229319,0.38229772647073645,0.5483006502999446,0.8573231619774141,0.10383568688795096,0.038841151134634974,18089
"Richmond County, New York, USA",0.7576236699385481,0.16417414383531292,0.07820218622613898,0.24237633006145107,0.0641646902105309,0.6934589797280181,0.661486292409666,0.10349588475043024,0.2350178228399036,36085
"Ada County, Idaho, USA",0.9431113290990548,0.02992708852829298,0.02696158237265218,0.056888670900945466,0.5182835098073958,0.4248278192916587,0.9127428081676447,0.0446982930643064,0.042558898768048845,16001
"Polk County, Iowa, USA",0.9056376835606945,0.0432220360790472,0.05114028036025827,0.09436231643930529,0.22896224157292988,0.6766754419877647,0.8618389981482174,0.05854532913625221,0.07961567271553036,19153
"Sonoma County, California, USA",0.836753674314943,0.07642834869465576,0.08681797699040116,0.16324632568505706,0.20659708430524198,0.6301565900097009,0.7412410617580544,0.19960233565404187,0.059156602587903735,06097
"Washoe County, Nevada, USA",0.8590643616156483,0.06955590110013758,0.07137973728421419,0.14093563838435216,0.5290333876662814,0.3300309739493663,0.7740939745715857,0.16110558319513602,0.06480044223327823,32031
"Prince William County, Virginia, USA",0.7439726300794778,0.1438612824073936,0.11216608751312858,0.25602736992052144,0.38739667339679185,0.35657595668268677,0.6474756920206722,0.20036836178929937,0.15215594619002837,51153
"Knox County, Tennessee, USA",0.9463518059669864,0.022700533913738163,0.0309476601192754,0.05364819403301403,0.36684760857091814,0.579504197396068,0.9351560201627382,0.02950284637071949,0.03534113346654227,47093
"Onondaga County, New York, USA",0.9220788797798665,0.043365127122482874,0.03455599309765061,0.07792112022013375,0.160907334483724,0.7611715452961423,0.8940066245859634,0.02951154838536876,0.0764818270286679,36067
"Tulare County, California, USA",0.7833116418506185,0.07706810417856547,0.139620253970816,0.21668835814937898,0.09643544890753439,0.6868761929430867,0.4952525784699194,0.46489990958387933,0.039847511946201314,06107
"Seminole County, Florida, USA",0.8527393010428296,0.09134926034806704,0.055911438609103484,0.14726069895716995,0.48294328835941447,0.3697960126834156,0.7625951701501289,0.16263352019581104,0.07477130965406012,12117
"Hampden County, Massachusetts, USA",0.9082294263617611,0.059234690146003265,0.03253588349223571,0.09177057363823975,0.27243143579030654,0.6357979905714537,0.7383579709930875,0.18189935455764727,0.07974267444926529,25013
"Burlington County, New Jersey, USA",0.8968880813384867,0.06908902808507605,0.03402289057643717,0.10311191866151433,0.3644539689025472,0.5324341124359385,0.860884437850313,0.05038786313514302,0.088727699014544,34005
"Virginia Beach city-County, Virginia, USA",0.90738723726576,0.05890253489901513,0.033710227835224975,0.09261276273423988,0.48569511904316454,0.42169211822259556,0.8783819195746366,0.048208320890136214,0.07340975953522719,51810
"East Baton Rouge Parish, Louisiana, USA",0.943148159939576,0.021455844478062168,0.035395995582361804,0.056851840060424215,0.17679554371858883,0.7663526162209869,0.9218443081732219,0.033150986480048675,0.045004705346729235,22033
"York County, Pennsylvania, USA",0.9583506560640557,0.023035382364910182,0.01861396157103423,0.041649343935943814,0.3112262293639535,0.6471244267001027,0.9200197505100668,0.05086222155973096,0.02911802793020228,42133
"Solano County, California, USA",0.802811940668805,0.11760132201527579,0.07958673731591911,0.19718805933119546,0.21492716511013965,0.5878847755586649,0.7035955569475092,0.17019377718331935,0.12621066586917143,06095
"Naugatuck Valley Planning Region, Connecticut, USA",0.8823076225059447,0.07121638357261896,0.0464759939214364,0.11769237749405541,0.23683995987648793,0.6454676626294567,0.7977012644137704,0.11552523091543375,0.08677350467079588,09140
"Santa Barbara County, California, USA",0.7760532200307828,0.08291503872436322,0.14103174124485401,0.22394677996921714,0.197247409254084,0.5788058107766989,0.6011571148761373,0.3301180676038773,0.06872481751998548,06083
"Jefferson Parish, Louisiana, USA",0.8692083961924763,0.052780926890771074,0.07801067691675258,0.13079160380752403,0.1557888005998589,0.7134195955926171,0.8136090160817993,0.12007436829619067,0.06631661562201004,22051
"Dakota County, Minnesota, USA",0.9030681659145189,0.05723128597747463,0.039700548108006536,0.09693183408548109,0.25943473063783706,0.6436334352766818,0.869726649081687,0.04777579395693875,0.08249755696137429,27037
"Monterey County, California, USA",0.709553925847604,0.08579905299093724,0.2046470211614589,0.29044607415239654,0.15582249768556825,0.5537314281620352,0.44622023969631874,0.4910048683679156,0.06277489193576563,06053
"Sarasota County, Florida, USA",0.8824580282110044,0.07512065142452551,0.042421320364470085,0.11754197178899563,0.6481776510704901,0.23428037714051442,0.8692176698457719,0.06993791336816402,0.060844416786064094,12115
"Lucas County, Ohio, USA",0.9623385999601444,0.022536594311705207,0.015124805728150375,0.037661400039855374,0.2009015093040153,0.7614370906561293,0.9359377278714482,0.02621756259436821,0.03784470953418347,39095
"Berks County, Pennsylvania, USA",0.9215185248508667,0.042286640419517456,0.03619483472961599,0.07848147514913337,0.2074727086636658,0.7140458161872008,0.8081584121058061,0.15586275716895742,0.035978830725236416,42011
"Pinal County, Arizona, USA",0.9086547263139285,0.042137184637979774,0.04920808904809171,0.0913452736860715,0.5125581646691569,0.3960965616447716,0.7937340893379631,0.17237548762562754,0.03389042303640932,04021
"Hillsborough County, New Hampshire, USA",0.9002387611057207,0.05501255636093843,0.04474868253334088,0.09976123889427904,0.5015410079333368,0.3986977531723841,0.8605502793506143,0.05043350101889597,0.0890162196304896,33011
"Clackamas County, Oregon, USA",0.9146852556130958,0.05039165828599915,0.0349230861009052,0.08531474438690467,0.38820277540877285,0.5264824802043224,0.8778603688097171,0.05519399812731859,0.0669456330629644,41005
"Loudoun County, Virginia, USA",0.7450910218778737,0.1521975696741826,0.10271140844794373,0.25490897812212704,0.40544641732559483,0.3396446045522781,0.6758265305858611,0.10590293907815751,0.21827053033598137,51107
"Cameron County, Texas, USA",0.77231611721112,0.08092492874319002,0.14675895404569012,0.2276838827888801,0.09988624481116533,0.6724298723999546,0.2846023404985538,0.7075111242886081,0.007886535212838268,48061
"Richland County, South Carolina, USA",0.9414567454107481,0.029557362937314143,0.028985891651937733,0.05854325458925228,0.39302033425042027,0.5484364111603274,0.9134227141034266,0.04152549090806797,0.04505179498850534,45079
"Mobile County, Alabama, USA",0.9684181387797006,0.016476039992873413,0.015105821227425905,0.031581861220299365,0.2316893367439126,0.736728802035788,0.9563761552354413,0.018221508953531373,0.025402335811027386,01097
"Charleston County, South Carolina, USA",0.9410517378583195,0.025050265386893145,0.03389799675478719,0.05894826214168047,0.4569388198519073,0.48411291800641215,0.9239386691429987,0.04333630083863162,0.03272503001836971,45019
"Waukesha County, Wisconsin, USA",0.9443542577442688,0.03129286609495426,0.02435287616077685,0.05564574225573113,0.1939027759959732,0.7504514817482956,0.9265460332153698,0.02766647338272028,0.04578749340191005,55133
"Genesee County, Michigan, USA",0.9722711614173228,0.01761318897637787,0.010115649606299189,0.02772883858267708,0.13978100393700793,0.832490157480315,0.9610745828859824,0.013053507101452663,0.025871910012564996,26049
"St. Charles County, Missouri, USA",0.9595926208505954,0.021927197628094995,0.01848018152130956,0.040407379149404725,0.27270942424641575,0.6868831966041795,0.9469427898673964,0.02123395851296369,0.03182325161963987,29183
"Placer County, California, USA",0.8827517298228965,0.0766942272625082,0.040554042914595266,0.11724827017710439,0.23295780980690992,0.6497939200159857,0.84438150441312,0.0632169674614678,0.09240152812541208,06061
"Orange County, New York, USA",0.8829106375713388,0.06922568965820243,0.047863672770458755,0.11708936242866123,0.18726916191494825,0.6956414756563905,0.7420065351567232,0.13156910995468393,0.12642435488859285,36071
"Manatee County, Florida, USA",0.8681285838753466,0.06657396713472362,0.06529744898992976,0.13187141612465322,0.5541861690272114,0.31394241484813534,0.8183670491477087,0.12848709955561424,0.05314585129667702,12081
"Pulaski County, Arkansas, USA",0.9472496488084616,0.02117703823024597,0.03157331296129228,0.0527503511915384,0.2768495040597485,0.6704001447487131,0.9206845889592303,0.04763759330237364,0.031677817738396,05119
"Butler County, Ohio, USA",0.9338086274914266,0.030740272799938136,0.035451099708635324,0.0661913725085732,0.23545109970863531,0.6983575277827915,0.9150431802604525,0.03244413982179564,0.05251267991775182,39017
"Osceola County, Florida, USA",0.7723272623057285,0.11377983914011747,0.11389289855415402,0.22767273769427127,0.5172888878371732,0.2550383744685555,0.4586269603543981,0.4659878336840511,0.07538520596155084,12097
"Madison County, Alabama, USA",0.9446734127264496,0.029276538732274572,0.02605004854127577,0.055326587273550235,0.42359393848996174,0.5210794742364881,0.9297780740493843,0.03499708357636906,0.035224842374246605,01089
"Mercer County, New Jersey, USA",0.7636920023587411,0.11591864938654545,0.12038934825471347,0.23630799764125918,0.2554870619897079,0.508204940369033,0.6879929596831851,0.15354765964468425,0.15845938067213078,34021
"Allen County, Indiana, USA",0.9281948674703214,0.035148321674841936,0.036656810854836575,0.0718051325296789,0.2481359944898242,0.6800588729804968,0.8837160874936341,0.05305842195163755,0.06322549055472845,18003
"Orleans Parish, Louisiana, USA",0.9460927041935133,0.027488840390234685,0.026418455416252,0.05390729580648686,0.2471625682988962,0.6989301358946169,0.9160989086890456,0.04037850531841419,0.04352258599254021,22071
"Lake County, Florida, USA",0.8967069181115499,0.061526319859009235,0.04176676202944089,0.10329308188844907,0.5436184706939459,0.3530884474176052,0.8473251443710687,0.11950171676944844,0.03317313885948286,12069
"Lane County, Oregon, USA",0.9444199173788274,0.026415649669410346,0.02916443295176237,0.055580082621172304,0.47916600969169615,0.46525390768713165,0.91639401648856,0.04590721532978498,0.037698768181655164,41039
"Forsyth County, North Carolina, USA",0.9132961520528085,0.03204600370590871,0.05465784424128294,0.08670384794719183,0.3363584485674217,0.5769377034853865,0.8505928217150621,0.11066866194001315,0.03873851634492485,37067
"Marion County, Florida, USA",0.9219298435086885,0.05094877582538673,0.02712138066592486,0.07807015649131102,0.5273859795016891,0.3945438640069999,0.8631853014914865,0.1075272786123753,0.029287419896138176,12083
"Collier County, Florida, USA",0.743713383877987,0.12676562957536494,0.129520986546648,0.2562866161220127,0.521019913927563,0.22269346995042438,0.6638973356789839,0.24427859930264456,0.09182406501837159,12021
"Stark County, Ohio, USA",0.9786689510877687,0.012260082409957516,0.009070966502273755,0.02133104891223125,0.14337678003373183,0.835292171054037,0.9676602431841178,0.011639146877102146,0.020700609938780014,39151
"Lehigh County, Pennsylvania, USA",0.8743194484713762,0.06612491006518233,0.059555641463441306,0.1256805515286238,0.2873377146354816,0.5869817338358946,0.7487541457121489,0.18293935986208537,0.06830649442576561,42077
"Washtenaw County, Michigan, USA",0.8746012652109937,0.0632041629523024,0.06219457183670389,0.1253987347890062,0.2725708056322301,0.6020304595787637,0.8511512067715726,0.028129327778733535,0.12071946544969395,26161
"Brazoria County, Texas, USA",0.8646889293439645,0.0715551725970674,0.06375589805896807,0.13531107065603537,0.21878710034241677,0.6459018290015479,0.7298315869608422,0.1987803505304253,0.07138806250873263,48039
"Bell County, Texas, USA",0.9226000334518771,0.03900159856102112,0.03839836798710181,0.07739996654812288,0.4453815844673615,0.47721844898451565,0.8159670914567337,0.13541937197937903,0.04861353656388732,48027
"Hamilton County, Tennessee, USA",0.943026100271411,0.022397577934914776,0.03457632179367422,0.05697389972858891,0.3730549463771824,0.5699711538942287,0.9203523881551788,0.046809296930314596,0.03283831491450648,47065
"Chesterfield County, Virginia, USA",0.9131873995964402,0.04319368089872649,0.04361891950483331,0.0868126004035597,0.3669559030344805,0.5462314965619598,0.8735198073200647,0.07997399411912436,0.046506198560810806,51041
"Anoka County, Minnesota, USA",0.9096606453365418,0.05831922011902196,0.032020134544436446,0.09033935466345878,0.1914777436227207,0.7181829017138205,0.8780741366427344,0.034295063956218425,0.08763079940104719,27003
"Davis County, Utah, USA",0.9457571948911885,0.029484632041267268,0.024758173067544267,0.054242805108811715,0.28459358305163196,0.6611636118395564,0.9026880076532073,0.06408350715520499,0.033228485191587706,49011
"Larimer County, Colorado, USA",0.9416697211492371,0.02800349620774254,0.030326782643020266,0.058330278850762855,0.5422815575041591,0.39938816364507806,0.9086556681983988,0.055068335780946664,0.03627599602065453,08069
"Douglas County, Colorado, USA",0.9230583441546447,0.04253698899493941,0.0344046668504159,0.07694165584535528,0.5532195414415978,0.36983880271304687,0.908449877662312,0.03409203766736783,0.057458084670320195,08035
"Westmoreland County, Pennsylvania, USA",0.9838078825820448,0.009953844074763045,0.006238273343192311,0.016192117417955548,0.11971760589456171,0.8640902766874827,0.9752148389671228,0.007212704417345742,0.017572456615531404,42129
"Nueces County, Texas, USA",0.9112971791815639,0.03305866798068075,0.055644152837755326,0.0887028208184362,0.16119936646498256,0.7500978127165812,0.6601660933654228,0.3180860313340432,0.02174787530053413,48355
"Horry County, South Carolina, USA",0.9371261218157835,0.028364722427616347,0.03450915575660019,0.06287387818421664,0.5868383280414091,0.35028779377437413,0.9218592476527099,0.049159469931615817,0.02898128241567415,45051
"Galveston County, Texas, USA",0.9012271273711943,0.04798152223209548,0.050791350396710296,0.09877287262880631,0.2637830662727406,0.6374440610984531,0.8026783366633214,0.15622575114907364,0.04109591218760488,48167
"Hamilton County, Indiana, USA",0.9105925951946042,0.045589199569106995,0.043818205236288724,0.08940740480539536,0.3270982623764696,0.5834943328181349,0.8953871807842916,0.027229747875017966,0.0773830713406904,18057
