longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Brownsville-Harlingen MSA, TX, USA",0.21610734150106958,0.3985528000517627,0.13424711551465804,0.46720008443357924,0.3359036579077799,0.5804609504450804,0.08363539164713985
"Salisbury MSA, MD-DE, USA",0.11872946857002156,0.09496958005638818,0.24380471880100904,0.6612257011426027,0.3002956966095369,0.5876611259437889,0.11204317744667414
"Mobile MSA, AL, USA",0.1613129027427804,0.1691798178698956,0.17838362359432278,0.6524365585357816,0.33877398886682286,0.5402954892572818,0.12093052187589524
"Beaumont-Port Arthur MSA, TX, USA",0.1343664036910743,0.2593074463675205,0.12364507960221466,0.6170474740302648,0.31440657459054305,0.5584634375698765,0.1271299878395805
"Flint MSA, MI, USA",0.1319911464176344,0.07587916798615885,0.3228687948466428,0.6012520371671983,0.34521553873351163,0.5153770605744677,0.13940740069202062
"Savannah MSA, GA, USA",0.09707432857742342,0.17953192020988631,0.11975180110773331,0.7007162786823804,0.35660760320193174,0.5267263974571808,0.11666599934088746
"Canton-Massillon MSA, OH, USA",0.12167674354054282,0.0874388442436437,0.21397622486390402,0.6985849308924523,0.30770114872998494,0.5606213667406676,0.13167748452934736
"Anchorage MSA, AK, USA",0.062490483534394486,0.14248970930911659,0.17893714550050402,0.6785731451903795,0.3222760299714068,0.5601903368516985,0.11753363317689486
"Gulfport-Biloxi-Pascagoula MSA, MS, USA",0.1329642647093415,0.19997319073973607,0.16452081770661348,0.6355059915536505,0.31015799212621936,0.5579089851497351,0.13193302272404545
"Trenton MSA, NJ, USA",0.10662660268098079,0.09531006890420093,0.15898078360847864,0.7457091474873204,0.3851165548211312,0.5314187143650033,0.08346473081386548
"Fayetteville MSA, NC, USA",0.10383581185233502,0.17941022640712362,0.22514280379980622,0.5954469697930701,0.3586785759532806,0.529125699702046,0.11219572434467338
"Montgomery MSA, AL, USA",0.13024068587967072,0.139588297164445,0.1706398780775753,0.6897718247579797,0.36091808937460956,0.5090643293684272,0.13001758125696328
"Davenport-Moline-Rock Island MSA, IA-IL, USA",0.11300024825426329,0.07541792486489779,0.1909662092191484,0.7336158659159538,0.30521822211784994,0.5744548066127719,0.12032697126937814
"Tallahassee MSA, FL, USA",0.1023809841045661,0.11647081896481279,0.12225227581022112,0.761276905224966,0.443407749519035,0.4457263270437515,0.11086592343721348
"Eugene MSA, OR, USA",0.06781903895459433,0.09173304037352376,0.2545634912501486,0.6537034683763276,0.3515007043016578,0.5134746064424253,0.1350246892559169
"Ocala MSA, FL, USA",0.11422322375397667,0.19346015296801297,0.19437362591992402,0.612166221112063,0.2698798032329668,0.6004656905077178,0.1296545062593154
"Naples-Immokalee-Marco Island MSA, FL, USA",0.07451225397011832,0.19858330396125642,0.09431201780624149,0.7071046782325021,0.22961174243951643,0.6558622037934141,0.11452605376706945
"Ann Arbor MSA, MI, USA",0.0483149884495176,0.04416987185874569,0.1334661910360908,0.8223639371051635,0.4313831152981751,0.48738861821605295,0.08122826648577197
"Peoria MSA, IL, USA",0.12127236580516898,0.07591420660889577,0.19083276401423896,0.7332530293768653,0.3054344326079373,0.5814896557275874,0.11307591166447527
"Hickory-Lenoir-Morganton MSA, NC, USA",0.16005736778170296,0.16171882920326983,0.16591581223588203,0.6723653585608481,0.283796738120851,0.5962902100607199,0.11991305181842893
"Fort Collins MSA, CO, USA",0.04837843050810096,0.07610023785400895,0.12467985372195867,0.7992199084240323,0.3448779064111295,0.5608958338225576,0.09422625976631298
"Spartanburg MSA, SC, USA",0.14553902062239973,0.1400166768507352,0.16346335260344522,0.6965199705458196,0.3051482307513386,0.5849217394507567,0.10993002979790492
"Huntington-Ashland MSA, WV-KY-OH, USA",0.16700419004421949,0.08614081273400606,0.30745856933147714,0.6064006179345168,0.2787315646564434,0.5823565182536368,0.13891191708991987
