longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %,geoid
"Fergus County, Montana, USA",0.14329050678087107,0.471774193548388,0.35791090629800204,0.17031490015360992,0.7405707890318961,0.20828203693340883,0.05114717403469504,30027
"Decatur County, Tennessee, USA",0.19251622078037509,0.5551999999999995,0.32594285714285764,0.11885714285714276,0.795429139237362,0.17153148677182958,0.03303937399080844,47039
"Greensville County, Virginia, USA",0.11405836931825061,0.4818714220586341,0.3064500133129723,0.21167856462839368,0.8403439577459376,0.11793686352469114,0.04171917872937127,51081
"Heard County, Georgia, USA",0.2038267339888388,0.4660443407234539,0.3565927654609102,0.177362893815636,0.7482758620689653,0.19489144316730528,0.05683269476372923,13149
"Desha County, Arkansas, USA",0.2782388398707089,0.6515568735437415,0.24295700063545805,0.10548612582080058,0.8513424150244675,0.11969316228012185,0.028964422695410674,05041
"Blanco County, Texas, USA",0.1062090035043579,0.34175615919140834,0.3438618656559285,0.3143819751526631,0.6576883736788268,0.22172974201613851,0.12058188430503457,48031
"Wabash County, Illinois, USA",0.13870682019486258,0.5022194039315164,0.269287677023884,0.2284929190445996,0.7400372873456065,0.20706129107434224,0.05290142158005132,17185
"Live Oak County, Texas, USA",0.18995085748671184,0.48094373865698714,0.2937516204303868,0.22530464091262614,0.7147736976942779,0.21619698263592407,0.069029319669798,48297
"Monroe County, Kentucky, USA",0.2426652599751926,0.5836046352721611,0.23980206631966403,0.17659329840817495,0.7898114213589785,0.1678744110871145,0.04231416755390695,21171
"Montgomery County, Missouri, USA",0.15228793633568477,0.45393743257820895,0.3408845738942832,0.20517799352750773,0.7410856512682259,0.20487685332679925,0.054037495404974885,29139
"Jefferson Davis County, Mississippi, USA",0.21837953471788893,0.5862950058072013,0.2520325203252031,0.1616724738675956,0.8314082084050137,0.14389284836569152,0.024698943229294588,28065
"Okfuskee County, Oklahoma, USA",0.2760046144972119,0.5645502645502634,0.28518518518518543,0.15026455026455104,0.7955289762209885,0.1620390146660967,0.04243200911291486,40107
"Pope County, Minnesota, USA",0.08017069184674072,0.3665167620605066,0.32113654946851894,0.3123466884709744,0.653192934782608,0.26913496376811635,0.07767210144927567,27121
"Ceiba Municipio, Puerto Rico, USA",0.4128585211823525,0.8503516856657773,0.10768857627940817,0.041959738054814504,0.9456066945606695,0.04171025104602512,0.012683054393305434,72037
"Martin County, Kentucky, USA",0.22375907396507727,0.6087434698927686,0.2172119879021171,0.1740445422051142,0.8282842192233546,0.1484439548333791,0.0232718259432663,21159
"Owen County, Kentucky, USA",0.15413159561951312,0.45884329253659684,0.3213342932565398,0.21982241420686335,0.7526154631283488,0.18384792038785439,0.06353661648379688,21187
"Watonwan County, Minnesota, USA",0.13030166591625394,0.41736891385767755,0.31624531835206016,0.2663857677902623,0.6918540361223742,0.2430273989433588,0.06511856493426707,27165
"Dooly County, Georgia, USA",0.22559260747288068,0.546296296296297,0.22993827160493724,0.22376543209876582,0.7359748921145546,0.21080162155093515,0.053223486334510246,13093
"Bacon County, Georgia, USA",0.24450181679097424,0.5691791430046467,0.27568404749612774,0.15513680949922565,0.7929778554778552,0.1599650349650353,0.047057109557109546,13005
"Green County, Kentucky, USA",0.22102965253774795,0.6268792710706143,0.2542141230068343,0.11890660592255144,0.8492013583197081,0.11910451515532643,0.031694126524965435,21087
"Clay County, North Carolina, USA",0.14172003659652324,0.5157220496894409,0.28940217391304307,0.194875776397516,0.7443380807844969,0.18690170441279452,0.06876021480270839,37043
"Lake County, South Dakota, USA",0.11356728378004967,0.3424983762719215,0.34899328859060247,0.308508335137476,0.7126271561256076,0.20499778858912013,0.08237505528527221,46079
"DeKalb County, Missouri, USA",0.10330247971660321,0.41092258748674415,0.36108165429480515,0.22799575821845075,0.7416340066324997,0.20560747663551365,0.05275851673198667,29063
"Washington County, North Carolina, USA",0.24223489993661143,0.6395301741595789,0.29040097205346294,0.07006885378695821,0.8443232523549825,0.13708477937530997,0.018591968269707503,37187
"Candler County, Georgia, USA",0.24941353101248007,0.5929598413485373,0.23252354982647497,0.17451660882498762,0.8125597269624573,0.14866894197952224,0.038771331058020435,13043
"Grant County, West Virginia, USA",0.12109874064610318,0.511454063178202,0.3568844948155287,0.1316614420062693,0.7961659791312786,0.16949769473428802,0.03433632613443337,54023
"McIntosh County, Georgia, USA",0.19731423455684868,0.5004249893752656,0.33149171270718214,0.16808329791755225,0.7795311606632362,0.17369925671812464,0.04676958261863915,13191
"Wayne County, Missouri, USA",0.23639149242970448,0.6046728971962614,0.260747663551402,0.13457943925233662,0.8196319018404907,0.15411042944785286,0.02625766871165641,29223
"Noble County, Oklahoma, USA",0.11655874190564322,0.3950499762018092,0.3303188957639213,0.27463112803426953,0.71624240857992,0.20764956712753566,0.07610802429254433,40103
"Washita County, Oklahoma, USA",0.12046158176189084,0.41658488714425734,0.3459273797841027,0.2374877330716399,0.6992111728953835,0.2228113280744862,0.07797749903013042,40149
"St. Helena Parish, Louisiana, USA",0.25210950684417766,0.5690303182159859,0.31871711350538706,0.11225256827862709,0.7903382987609628,0.1740219963803429,0.03563970485869415,22091
"Lancaster County, Virginia, USA",0.10892010045577148,0.4171637483163363,0.2974793149894167,0.2853569366942469,0.653669197147458,0.23199907982516677,0.11433172302737522,51103
"Alleghany County, North Carolina, USA",0.21458949704141997,0.6070829840737637,0.24182732606873428,0.15108968985750204,0.815326035221323,0.13350785340314142,0.051166111375535436,37005
"Lake County, Minnesota, USA",0.07673622452116946,0.3447895246886656,0.3691909417281543,0.28601953358318005,0.649960250911673,0.2784374471281506,0.07160230196017651,27075
"Lincoln County, Washington, USA",0.11871076548299457,0.3950450450450441,0.34031531531531506,0.2646396396396408,0.6837268666241236,0.2393107849393737,0.07696234843650272,53043
"North Slope Borough, Alaska, USA",0.08674672152750916,0.2677127912505945,0.32097004279600566,0.4113171659533998,0.5054033691330135,0.2947991386689831,0.19979749219800336,02185
"Early County, Georgia, USA",0.2500000000000001,0.5810609816559242,0.29276152702032754,0.1261774913237482,0.8189956637291927,0.150370681214156,0.030633655056651287,13099
"Barnes County, North Dakota, USA",0.10566910913999213,0.39478584729981187,0.3391268363335415,0.2660873163666466,0.6628299034995915,0.2685734216951529,0.06859667480525576,38003
"Box Butte County, Nebraska, USA",0.12360289283366278,0.41083916083916067,0.3439685314685316,0.24519230769230774,0.6610910962429241,0.2664693772516719,0.07243952650540397,31013
"Louisa County, Iowa, USA",0.1004277478147666,0.3813999505317839,0.3588919119465738,0.25970813752164235,0.7095467206887821,0.23486958723727522,0.055583692073942655,19115
"Sussex County, Virginia, USA",0.10520169851380073,0.41766958424507605,0.3585886214442017,0.2237417943107222,0.7733871985860369,0.16790809241257443,0.05870470900138866,51183
"Pushmataha County, Oklahoma, USA",0.1886230332371289,0.5944139412747673,0.27787061351157755,0.12771544521365497,0.8166297406490296,0.1403623093965851,0.04300794995438537,40127
"Carroll County, Kentucky, USA",0.2429604261796043,0.5356194156000973,0.23714078724945623,0.22723979715044654,0.7578445650734806,0.17635376671521258,0.06580166821130685,21041
"Hancock County, Iowa, USA",0.10741784037558665,0.3609544468546645,0.3950108459869843,0.24403470715835116,0.6964092710459949,0.24810856250750604,0.05548216644649908,19081
"Roosevelt County, Montana, USA",0.3234083293441846,0.5291479820627794,0.29051889814221726,0.18033311979500338,0.7542993359441513,0.18593563766388527,0.05976502639196333,30085
"Evans County, Georgia, USA",0.23654033041788128,0.5131240349974262,0.3044261451363874,0.18244981986618644,0.7829268292682927,0.17403156384505028,0.043041606886657084,13109
"Red Willow County, Nebraska, USA",0.11412048192771121,0.47920517560073883,0.29505545286506496,0.2257393715341962,0.7281196371659713,0.2053199313557253,0.0665604314783035,31145
"Ripley County, Missouri, USA",0.21314191054665932,0.5933620471243971,0.3237902204205736,0.08284773245502927,0.863802905874921,0.11509791535060017,0.021099178774478883,29181
"Winnebago County, Iowa, USA",0.07161251980982583,0.4341605186675615,0.34987704001788467,0.21596244131455386,0.7437342607027224,0.21045688931526513,0.04580884998201232,19189
"Guthrie County, Iowa, USA",0.09778879146016069,0.3779968630965707,0.31055343939054525,0.3114496975128839,0.6684379634206606,0.2497528423133972,0.08180919426594215,19077
"Middlesex County, Virginia, USA",0.09763317669095553,0.3815243502948243,0.3315134308801047,0.286962218825071,0.6817644559704358,0.2135802043265526,0.10465533970301162,51119
"Mackinac County, Michigan, USA",0.1530819055238999,0.46539289840502784,0.3446893915832805,0.18991771001169178,0.7520065408457228,0.1924704927736873,0.055522966380589955,26097
"Wilcox County, Alabama, USA",0.2741456877572508,0.6516822945394377,0.2266960838389408,0.12162162162162161,0.8466928251121079,0.13102578475336304,0.022281390134529105,01131
"Essex County, Virginia, USA",0.16095629957369675,0.4559205036648994,0.35218379474461087,0.19189570159048983,0.750974963829121,0.20133743410977356,0.047687602061105505,51057
"Colfax County, Nebraska, USA",0.0959128590707538,0.32049134561697307,0.4550530429927416,0.22445561139028536,0.6311475409836076,0.33561847988077387,0.033233979135618576,31037
"Maunabo Municipio, Puerto Rico, USA",0.46100685936709745,0.8581450093848766,0.14082674532521391,0.0010282452899095778,0.9712887889824612,0.027002106319300754,0.0017091046982380196,72095
"Bollinger County, Missouri, USA",0.13915492957746492,0.4937748344370871,0.33668874172185315,0.16953642384105985,0.8137438978595564,0.1565903116785584,0.02966579046188524,29017
"Mitchell County, Iowa, USA",0.048965316234334116,0.4109090909090918,0.3524999999999992,0.23659090909090894,0.683352294273796,0.2624194160030338,0.05422828972317015,19131
"Walsh County, North Dakota, USA",0.09655172413793126,0.41559876270437474,0.32059213433495437,0.2638091029606709,0.695519348268839,0.2264511201629329,0.07802953156822823,38099
"Bradley County, Arkansas, USA",0.1475768827953918,0.5806799784133834,0.2603885590933625,0.15893146249325418,0.7790938702990822,0.17633994669825273,0.044566183002665086,05011
"Custer County, Nebraska, USA",0.12016021361815822,0.4416592724046146,0.3251996450754209,0.23314108251996457,0.7011681949503819,0.23878909684713048,0.06004270820248776,31041
"Crawford County, Indiana, USA",0.19189971070395354,0.5590062111801247,0.31366459627329163,0.1273291925465837,0.8051841746248295,0.17107776261937258,0.02373806275579796,18025
"Leslie County, Kentucky, USA",0.3458026509572907,0.6621475054229938,0.2163774403470715,0.12147505422993478,0.8612191958495458,0.10217610606715688,0.036604698083297346,21131
"Washington County, Idaho, USA",0.13794772507260375,0.5564202334630356,0.2962062256809329,0.14737354085603147,0.7843601895734598,0.1744339125855713,0.04120589784096885,16087
"Gates County, North Carolina, USA",0.13919938855450462,0.4933558830635418,0.3213336554723363,0.1853104614641219,0.7460035523978686,0.20549255362754465,0.04850389397458664,37073
"Carbon County, Montana, USA",0.09723160027008766,0.392952127659575,0.36790780141843876,0.23914007092198614,0.6808027714729418,0.22243459562776272,0.09676263289929539,30009
"Cumberland County, Illinois, USA",0.09626908950318966,0.3715462918080454,0.36936500242365616,0.25908870576829857,0.7246847296791102,0.218504182794357,0.05681108752653282,17035
"Coosa County, Alabama, USA",0.11147540983606583,0.4997384937238493,0.2944560669456071,0.20580543933054357,0.8100579317145324,0.13385923825958307,0.05608283002588439,01037
"Franklin County, Texas, USA",0.08695652173913052,0.385222786238015,0.2972363226170329,0.3175408911449521,0.6864668727321599,0.21435290955516714,0.09918021771267303,48159
"Bullock County, Alabama, USA",0.309345983044005,0.6671541386370284,0.2111728575606902,0.12167300380228127,0.8324270177447051,0.1260732684602175,0.04149971379507732,01011
"Camden County, North Carolina, USA",0.06239737274220035,0.38291139240506317,0.34018987341772167,0.27689873417721517,0.6655922643029815,0.27477840451248986,0.059629331184528615,37029
"Ralls County, Missouri, USA",0.1274748853993952,0.4140683462210026,0.3646794711898233,0.22125218258917417,0.7616675406397484,0.2021499737808075,0.03618248557944419,29173
"Montgomery County, Iowa, USA",0.1347420147420144,0.44429223744292323,0.32488584474885773,0.23082191780821906,0.7170764119601329,0.22312292358803976,0.05980066445182725,19137
"Lowndes County, Alabama, USA",0.2148264674073346,0.645435791645178,0.21376998452810747,0.14079422382671453,0.8474114441416893,0.12261580381471386,0.029972752043596743,01085
"Metcalfe County, Kentucky, USA",0.21184689560169243,0.5911426474186452,0.2652312209444574,0.14362613163689736,0.8460490463215257,0.13269754768392392,0.021253405994550414,21169
"Noxubee County, Mississippi, USA",0.27967924897320556,0.6166256494394311,0.29122231337161625,0.09215203718895247,0.8648998991790291,0.1258821834941669,0.009217917326803968,28103
"Roberts County, South Dakota, USA",0.20197191514789334,0.46929824561403366,0.32949561403508826,0.20120614035087822,0.7646644106034953,0.18344613649182315,0.05188945290468145,46109
"Nemaha County, Kansas, USA",0.0832743094202164,0.38932258876857373,0.31528582221102913,0.2953915890203972,0.683398728182925,0.23596265728588847,0.08063861453118651,20131
"Johnston County, Oklahoma, USA",0.21342068691681534,0.5298182748912222,0.3242897363706157,0.14589198873816203,0.8064884950693151,0.16178362155209422,0.03172788337859077,40069
"Butte County, South Dakota, USA",0.09339339339339349,0.5076383671424991,0.3035311795642369,0.18883045329326398,0.7488044633368758,0.19806057385759837,0.05313496280552593,46019
"Clay County, Texas, USA",0.1034550644748498,0.3588249575139595,0.31852391357125515,0.32265112891478526,0.639732441471572,0.2694314381270904,0.09083612040133757,48077
"Chicot County, Arkansas, USA",0.29583077866339624,0.6442451420029898,0.22296960637767774,0.1327852516193325,0.8155983580675716,0.13261761919797932,0.051784022734449056,05017
"Pike County, Arkansas, USA",0.1773952840513383,0.5326571004453247,0.3104898565066793,0.15685304304799594,0.7917290164603452,0.1595701265133998,0.04870085702625494,05109
"Alcona County, Michigan, USA",0.15735484513494633,0.5484880083420226,0.3188738269030243,0.13263816475495296,0.7978851237683249,0.16222062004325885,0.03989425618841631,26001
"Howard County, Missouri, USA",0.09762056511578483,0.4400502197112346,0.31544256120527364,0.24450721908349188,0.7601764873327631,0.19313976658127036,0.0466837460859665,29089
"Love County, Oklahoma, USA",0.15221945137157095,0.4527027027027026,0.3474099099099096,0.1998873873873879,0.75733019006925,0.19139531457197578,0.05127449535877425,40085
"Holt County, Nebraska, USA",0.08622062923138211,0.39381188118811716,0.3967821782178213,0.20940594059406156,0.7312852159914158,0.20418567212234898,0.06452911188623525,31089
"Nome Census Area, Alaska, USA",0.21868869385647935,0.38504053058216636,0.3260869565217392,0.2888725128960944,0.7147155752973205,0.19773606533887375,0.08754835936380571,02180
"Marshall County, Kansas, USA",0.10182741116751325,0.44103194103193866,0.3388206388206425,0.22014742014741892,0.7279293739967886,0.20706260032102802,0.06500802568218335,20117
"Keokuk County, Iowa, USA",0.12499999999999983,0.45913926499032653,0.32253384912959643,0.21832688588007704,0.7405470635559135,0.20809868597479192,0.0513542504692946,19107
"Lewis County, Missouri, USA",0.18874851527912762,0.5281268701376419,0.30969479353680435,0.16217833632555376,0.808665808665809,0.1511511511511508,0.040183040183040225,29111
"Franklin County, Iowa, USA",0.12561899949469502,0.42161635832522043,0.374148003894837,0.20423563777994252,0.6776572064552037,0.2749026154702276,0.04744017807456865,19069
"Perry County, Arkansas, USA",0.15345987747313447,0.522775991425509,0.27143622722400884,0.20578778135048226,0.7537998279323199,0.2053340980785776,0.04086607398910244,05105
"Madison Parish, Louisiana, USA",0.3502218071445247,0.6290637191157348,0.2415474642392714,0.12938881664499388,0.8056084472909815,0.16427211355374752,0.030119439155270968,22065
"Ochiltree County, Texas, USA",0.1202404809619239,0.395561719833565,0.3461858529819701,0.25825242718446506,0.6896443678521069,0.2223092589691368,0.08804637317875617,48357
"Carroll County, Mississippi, USA",0.16001641193968658,0.5417837975977513,0.2798364426271403,0.17837975977510845,0.7536749553510097,0.18271740623712052,0.06360763841186978,28015
"Jackson County, Minnesota, USA",0.09615189359325818,0.3877457704618199,0.3605395518975774,0.2517146776406027,0.6705774996740987,0.26476339460304926,0.0646591057228521,27063
"Yuma County, Colorado, USA",0.14499376817615295,0.4037075180226582,0.34165808444902035,0.2546343975283215,0.7101300979388974,0.22131267358573325,0.0685572284753695,08125
"Calhoun County, Iowa, USA",0.10666522864538373,0.4366734486266529,0.3196846388606326,0.24364191251271444,0.7056578050443083,0.23517382413087903,0.059168370824812654,19025
"Webster County, Mississippi, USA",0.16452991452991453,0.47272265922354656,0.3674194366911955,0.15985790408525802,0.7336933352280804,0.219980105158448,0.04632655961347169,28155
"Runnels County, Texas, USA",0.13140892038349258,0.47170315002669533,0.3315536572343825,0.19674319273892213,0.7684573398448717,0.17767882792301096,0.05386383223211721,48399
"Sabine County, Texas, USA",0.19478807544108712,0.5545517720639324,0.2675469075747053,0.1779013203613622,0.7603317208016586,0.16807187284035927,0.07159640635798213,48403
"Lanier County, Georgia, USA",0.34091146104911874,0.6372910172853508,0.2303768773023512,0.13233210541229803,0.7932299483074867,0.18375854593963684,0.023011505752876457,13173
"Parmer County, Texas, USA",0.108986811164502,0.39123581336696067,0.35655737704918034,0.252206809583859,0.7417832992608899,0.18918068878754535,0.06903601195156481,48369
"Pulaski County, Georgia, USA",0.17499416296988107,0.53242542153048,0.2467574578469517,0.22081712062256825,0.8076345055605652,0.14953411481815437,0.042831379621280426,13235
"Swift County, Minnesota, USA",0.12227615408447776,0.47022538552787624,0.2825622775800713,0.24721233689205246,0.7066539144691903,0.2292662932094544,0.06407979232135512,27151
"Scott County, Arkansas, USA",0.1515151515151515,0.5810055865921785,0.2869476891823265,0.13204672422549504,0.8331652499639824,0.13168131393170981,0.03515343610430767,05127
"Duval County, Texas, USA",0.23587405915403345,0.5580577058409572,0.26776917663617156,0.17417311752287132,0.8150023009664062,0.14496088357109957,0.04003681546249426,48131
"Emery County, Utah, USA",0.1254748947530548,0.3768115942028993,0.3689855072463756,0.2542028985507252,0.6824783683559945,0.2622064276885048,0.05531520395550073,49015
"Montgomery County, Mississippi, USA",0.2554111131860113,0.646779319452654,0.21120263143938867,0.14201804910795734,0.8293813063432394,0.13542641829802166,0.03519227535873893,28097
"Sac County, Iowa, USA",0.08298755186722007,0.39775977121067546,0.3634413727359395,0.23879885605338502,0.7067730160876025,0.22738948222252325,0.06583750168987428,19161
"Martin County, Indiana, USA",0.12443934494628131,0.4257099391480735,0.3585192697768758,0.2157707910750507,0.7108857907336996,0.24221940571750447,0.046894803548795966,18101
"Mountrail County, North Dakota, USA",0.12892527723080083,0.32632488479262756,0.31854838709677435,0.35512672811059814,0.5897395171537507,0.27239517153748244,0.13786531130876672,38061
"Grundy County, Missouri, USA",0.1607961650687787,0.5023179710935389,0.3474229615489487,0.15025906735751235,0.7926794395195882,0.16628538747497848,0.04103517300543334,29079
"Tunica County, Mississippi, USA",0.32375577219086726,0.5966987620357637,0.3078404401650618,0.09546079779917453,0.8857270560190704,0.09997020262216912,0.014302741358760425,28143
"McLean County, North Dakota, USA",0.07698658410732766,0.3194342843208982,0.3606437454279451,0.3199219702511567,0.6232298474945538,0.26620370370370305,0.11056644880174304,38055
"West Carroll Parish, Louisiana, USA",0.21458203692180086,0.5467567567567565,0.3162162162162164,0.13702702702702715,0.7617805065234075,0.17881811204911738,0.05940138142747515,22123
"Clarke County, Iowa, USA",0.15816540722082284,0.39438502673796805,0.3657754010695196,0.23983957219251242,0.7083086930810164,0.20756948551153206,0.08412182140745142,19039
"Switzerland County, Indiana, USA",0.20545396267727853,0.4477459725377919,0.35693747613725024,0.1953165513249579,0.7501087268632786,0.21365990108113858,0.03623137205558295,18155
"Marion County, Texas, USA",0.18293819235945796,0.5941526263627359,0.24083250743310172,0.16501486620416245,0.7852444952816705,0.15885044323705982,0.055905061481269704,48315
"Rock County, Minnesota, USA",0.09237288135593219,0.3802601377199689,0.3297628156082648,0.2899770466717662,0.6825396825396822,0.22890559732665017,0.08855472013366766,27133
"Wayne County, Nebraska, USA",0.12782694198623445,0.4028002154011848,0.3632202477113613,0.23397953688745393,0.7348110562157824,0.20283081853385018,0.06235812525036738,31179
"Stevens County, Minnesota, USA",0.13594298478885228,0.38682252922422994,0.3302337938363449,0.28294367693942524,0.693579234972677,0.23265027322404433,0.07377049180327863,27149
"Zavala County, Texas, USA",0.29731933543981226,0.543901001767825,0.3591632292280503,0.09693576900412469,0.8584397599630714,0.11124788428989063,0.030312355747038063,48507
"Grand County, Utah, USA",0.14838439820140126,0.4853664247248889,0.29875907281667047,0.2158745024584406,0.7821257910370659,0.13224848250032284,0.0856257264626113,49019
"Irwin County, Georgia, USA",0.20883233532934123,0.5582685904550503,0.32741398446170855,0.1143174250832412,0.808309584520774,0.1789410529473527,0.012749362531873401,13155
"Cumberland County, Virginia, USA",0.071235250657061,0.45189779231510224,0.3227980360908729,0.22530417159402494,0.7567115007899254,0.18196668016995868,0.0613218190401159,51049
"Caldwell Parish, Louisiana, USA",0.2551462621885162,0.5717993079584776,0.22087658592848933,0.20732410611303315,0.7900587581387961,0.13228521518183264,0.07765602667937123,22021
"Humboldt County, Iowa, USA",0.14281213903181758,0.42707089997612757,0.3237049415134875,0.24922415851038499,0.6767405733653442,0.25391893800310655,0.06934048863154921,19091
"Linn County, Kansas, USA",0.1181875130507411,0.45561261922230395,0.32624113475177374,0.2181462460259223,0.7162615255658005,0.21891589829561334,0.06482257613858611,20107
"Chattahoochee County, Georgia, USA",0.17768937510359692,0.4995840266222962,0.33569051580698844,0.16472545757071536,0.8257697358820955,0.12957828688165768,0.04465197723624691,13053
"Wilkes County, Georgia, USA",0.21428571428571433,0.5493981945837508,0.2978936810431297,0.15270812437311954,0.8005873304432944,0.16766885750244734,0.031743812054258164,13317
"Greenlee County, Arizona, USA",0.11572950733199686,0.34425727411944845,0.42480857580398174,0.2309341500765698,0.644002024633035,0.2903661211405435,0.0656318542264215,04011
"Brewster County, Texas, USA",0.14128677659230474,0.5218869528261799,0.26498087547811305,0.21313217169570703,0.7024946543121874,0.2420527441197438,0.05545260156806883,48043
"Iron County, Missouri, USA",0.21707685664939563,0.5226089339545078,0.33159769799945227,0.14579336804603998,0.8109970468288566,0.15904936014625232,0.02995359302489109,29093
"Benewah County, Idaho, USA",0.14698666666666607,0.4957936062815484,0.3508132361189005,0.15339315759955113,0.776771365960555,0.17837837837837844,0.04485025566106659,16009
"Yellow Medicine County, Minnesota, USA",0.09937691414088068,0.36412078152753224,0.38645013955848634,0.24942907891398142,0.6917055753913759,0.24196649272177992,0.06632793188684419,27173
"McCormick County, South Carolina, USA",0.15411681914144948,0.473460721868366,0.38057324840764256,0.14596602972399145,0.764236295902076,0.19438531133581669,0.04137839276210745,45065
"Brown County, Kansas, USA",0.14617194183062399,0.4695486677542142,0.35236541598695015,0.17808591625883563,0.7330777171508629,0.2110308214127708,0.055891461436366294,20013
"Howard County, Iowa, USA",0.08225528244933164,0.39644012944983853,0.37810140237324646,0.22545846817691506,0.7374211529998529,0.2047821622414558,0.057796684758691444,19089
"Cheyenne County, Nebraska, USA",0.11581291759465409,0.46976418398319053,0.341349521363529,0.1888862946532805,0.7312867956265757,0.21951219512195266,0.04920100925147175,31033
"Latimer County, Oklahoma, USA",0.17155536313453815,0.574247144340603,0.23701973001038443,0.1887331256490126,0.7951441578148706,0.16206373292868023,0.042792109256449176,40077
"Hamilton County, Nebraska, USA",0.025807148256127916,0.3165124754695824,0.33641715727502125,0.3470703672553964,0.6811656005685867,0.2429282160625436,0.07590618336886974,31081
"Rice County, Kansas, USA",0.10727707550392823,0.44317578332448354,0.36802973977695247,0.18879447689856402,0.7277142857142858,0.23142857142857126,0.040857142857142946,20159
"Pipestone County, Minnesota, USA",0.1146669559557387,0.43770533232246733,0.3123578468536767,0.24993682082385604,0.6930707728753335,0.229049452176488,0.07787977494817866,27117
"Deer Lodge County, Montana, USA",0.22717049032838502,0.5513097813025719,0.2857486181206438,0.1629416005767844,0.7791881528493987,0.18378950152056034,0.03702234563004091,30023
"Clear Creek County, Colorado, USA",0.05729054490631063,0.3051728032527661,0.2814547097357128,0.41337248701152113,0.5935215528106885,0.24010587345601156,0.16637257373329994,08019
"Emmet County, Iowa, USA",0.12601249710715104,0.43879668049792625,0.3482883817427377,0.21291493775933615,0.7637414326031443,0.1999731218922192,0.03628544550463651,19063
"Charles Mix County, South Dakota, USA",0.235762468207453,0.4667117269347761,0.31936465021966953,0.21392362284555447,0.7615894039735098,0.18427152317880796,0.05413907284768234,46023
"Beaverhead County, Montana, USA",0.1648116919617763,0.48694779116465786,0.3019578313253017,0.2110943775100405,0.7538238396624468,0.18328059071729982,0.06289556962025329,30001
"Nowata County, Oklahoma, USA",0.1610060189165951,0.5243185462319617,0.30358097274184925,0.1721004810261891,0.7645209580838327,0.1787425149700597,0.05673652694610763,40105
"Todd County, South Dakota, USA",0.5902470600927822,0.7519701368726669,0.1895479054334299,0.05848195769390313,0.8758818918212699,0.10687222367389608,0.01724588450483407,46121
"Jasper County, Illinois, USA",0.11672436174816044,0.401602136181574,0.32603471295060305,0.27236315086782303,0.7191027708547136,0.2084738308165958,0.07242339832869059,17079
"St. Clair County, Missouri, USA",0.150866921864445,0.5934260429835655,0.28268015170670024,0.12389380530973435,0.841498559077809,0.13213256484149932,0.026368876080691748,29185
"Clinton County, Kentucky, USA",0.2286489419424851,0.6871537852809286,0.17989976259562104,0.13294645212345027,0.85066786732703,0.12111661413777561,0.028215518535194377,21053
"Johnson County, Georgia, USA",0.1954798248727961,0.5263980006248049,0.3414557950640424,0.13214620431115282,0.791517787789343,0.1668479105173217,0.04163430169333533,13167
"Terrell County, Georgia, USA",0.30054644808743153,0.5657894736842105,0.2799043062200957,0.15430622009569386,0.8187449062754687,0.14898125509372456,0.03227383863080677,13273
"Somervell County, Texas, USA",0.10838040471940101,0.3104956561302289,0.25222815536510906,0.43727618850466204,0.6170310958230971,0.25162545340140124,0.13134345077550164,48425
"Forest County, Wisconsin, USA",0.14087501398679603,0.47923497267759557,0.3579234972677594,0.16284153005464494,0.780470214914179,0.18087408048463824,0.038655704601182714,55041
"Jones County, North Carolina, USA",0.20849546044098585,0.5387668695422069,0.30590103201905244,0.15533209843874052,0.78085569253082,0.18143582306018805,0.03770848440899199,37103
"Pratt County, Kansas, USA",0.11420454545454559,0.42713157177880445,0.37237809861073345,0.20049032961046206,0.7337181764357612,0.207075192421551,0.05920663114268778,20151
"Montmorency County, Michigan, USA",0.16280872743382524,0.5544715447154474,0.31893147502903596,0.12659698025551663,0.8134399132908818,0.16149573228559827,0.025064354423519876,26119
"McLean County, Kentucky, USA",0.10753514938488581,0.42661929488931477,0.3183930035528828,0.2549877015578024,0.6897720271102903,0.23767714109673396,0.07255083179297579,21149
"Seminole County, Georgia, USA",0.24822380106571992,0.5821529745042494,0.25325779036827223,0.1645892351274784,0.8056856187290969,0.13913043478260878,0.05518394648829425,13253
"Claiborne County, Mississippi, USA",0.3476155894456549,0.6953822273961972,0.24136592937524254,0.06325184322856035,0.8759096131750287,0.10398314821907323,0.020107238605898144,28021
"Davis County, Iowa, USA",0.09609374999999983,0.3422222222222221,0.3517460317460321,0.3060317460317457,0.6683920520955092,0.24344631825012442,0.0881616296543663,19051
"Stephens County, Texas, USA",0.14954769266002527,0.544165435745938,0.25878877400295436,0.1970457902511077,0.7529780564263323,0.18244514106583062,0.06457680250783711,48429
"Hancock County, Kentucky, USA",0.1306678579405851,0.3937373151638153,0.3395187010727752,0.2667439837634096,0.7121188181387266,0.22420603570864273,0.06367514615263073,21091
"White Pine County, Nevada, USA",0.11144816671063079,0.3730614589316487,0.3592762780011487,0.2676622630672026,0.6474025974025978,0.2787337662337658,0.07386363636363648,32033
"Marshall County, Minnesota, USA",0.07526038750139975,0.37912385073012095,0.35018929150892497,0.270686857760954,0.6666174952057831,0.27127894969759503,0.062103555096621924,27089
"Cloud County, Kansas, USA",0.11411764705882332,0.4838976052848886,0.35948252133223285,0.15661987338287867,0.7750615006150063,0.18634686346863455,0.038591635916359134,20029
