longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %,geoid
"Catahoula Parish, Louisiana, USA",0.24280240784411086,0.15410760829092646,0.29177609532083804,0.10700583343676302,0.4226951719002109,0.06732121136899591,0.03616817674072229,0.10171366513590645,0.07583418145711798,0.14181481941169183,0.4301305696909524,0.042778577634355115,0.3956061809606545,0.07926560754623306,0.07662057837904969,0.1988621074841748,0.2027016259153529,0.05970572173265498,0.11675189276405634,0.1717399776591777,0.25044061064912443,0.3344654337842861,0.3878403872409079,0.7823682512101252,0.4930963137644278,0.8328539158495704,22025
"Livingston County, Kentucky, USA",0.24474887655300018,0.1655083267248215,0.3338963785355536,0.11426777689664296,0.41438276500132143,0.0804863864657679,0.03585249801744648,0.1171422151731432,0.0849236056040179,0.13277610362146453,0.39428971715569683,0.03980333068992868,0.4165522072429286,0.10619138250066082,0.06428971715569662,0.18655749405233935,0.21869970922548237,0.04970499603489296,0.10819138250066077,0.13497805974094657,0.23450832672482186,0.32011498810467903,0.36990166534496455,0.7607541633624105,0.5339833465503564,0.8470983346550371,21139
"Wilkinson County, Georgia, USA",0.23806174886033976,0.15375631993369254,0.3043240779113138,0.11054123497720708,0.45029009531703224,0.0687720679651886,0.039837546622461646,0.09407086614173214,0.0764653957728967,0.159262329050974,0.40612059676750933,0.04571239121425611,0.3757629506837969,0.07421964359718188,0.07887815996684623,0.1733767094902608,0.20295897223373385,0.06087815996684612,0.11204392871943622,0.1337318690426854,0.21774637380853706,0.32843265644426034,0.38771031910484915,0.7844687111479499,0.5099063406547869,0.8580480729382521,13319
"Las Marías Municipio, Puerto Rico, USA",0.17895230729346634,0.12323489349511131,0.26826403942411753,0.10427776663481228,0.33952163909325944,0.0695706763656685,0.03160970520185275,0.07570033914847692,0.06344030106626491,0.11329064190900291,0.35925843432693355,0.033198565310702956,0.30829869388896297,0.07226797181784206,0.0547841030523834,0.14369272355477794,0.14800279890634688,0.04237865245257508,0.08501597775377888,0.16555453666054534,0.1763018427856839,0.26107542037800885,0.33704480589516583,0.7343522688377628,0.6139674914897786,0.8355309634740533,72083
"Alger County, Michigan, USA",0.18457001005530396,0.13179612870789342,0.33150992961287085,0.10663700351935641,0.37898114630467644,0.08434125188536955,0.03591553544494721,0.09127501256912995,0.0798301910507795,0.11683019105077919,0.35949710910005106,0.03875653594771236,0.31755920060331766,0.08662983911513335,0.0520423579688287,0.1311737053795875,0.16002614379084967,0.04276018099547515,0.08572071392659626,0.16006033182503754,0.19910922574157872,0.2551729512317746,0.3393921568627449,0.7617337858220217,0.6635021367521367,0.8618799648064347,26003
"Caldwell County, Missouri, USA",0.2154997150997153,0.1534373219373211,0.32637492877492974,0.10037492877492821,0.3700623931623942,0.07931253561253565,0.03400000000000007,0.10574985754985801,0.08237492877492873,0.1260623931623935,0.3987498575498568,0.03868746438746444,0.36381225071224954,0.09937492877492918,0.06006239316239341,0.16943732193732272,0.19312478632478638,0.04906239316239318,0.10374985754985729,0.1559376068376067,0.2284373219373228,0.30412478632478573,0.3696874643874641,0.7543125356125399,0.5268128205128167,0.8146250712250699,29025
"Greene County, Iowa, USA",0.15494944289693627,0.11559832869080834,0.2943153203342629,0.09407966573816214,0.3425146239554339,0.08955334261838431,0.03531935933147624,0.08272409470752064,0.0737324512534818,0.11306935933147698,0.363058356545963,0.036770473537604466,0.2783291086350986,0.08325362116991646,0.0457883008356549,0.1141512534818939,0.13479623955431735,0.03854874651810579,0.07241504178273002,0.1791094707520899,0.17042771587743705,0.27988147632312005,0.30363593314763315,0.7631342618384432,0.6656105849582215,0.834384122562678,19073
"Wilcox County, Georgia, USA",0.2507538832351367,0.15600696304231373,0.2875897161221211,0.10467220139260858,0.4514143010176749,0.06175950723085166,0.037525977504017205,0.09406802356722033,0.07658489555436529,0.1556992501339044,0.4123797536154258,0.043812265666845235,0.38034547402249624,0.07750241028387789,0.08489501874665253,0.1854512587038027,0.19613310123192285,0.06405249062667381,0.11518452062131768,0.14473004820567753,0.2417099625066955,0.3344442956614895,0.4060332083556506,0.7702688805570437,0.48531065881092694,0.8277139796464906,13315
"Monona County, Iowa, USA",0.16722668519805428,0.12299763724808949,0.31690298818624174,0.0953573314801948,0.3617626129256411,0.09443405142460051,0.038479221681723366,0.09192161223071584,0.08132939541348139,0.1201783182765813,0.4066275191104924,0.040661292564280735,0.28822168172341817,0.0910443363446838,0.050416261292564324,0.11944947880472542,0.1471665045170262,0.04308644892286306,0.07872592077831814,0.17142932592077822,0.18073203613620606,0.28762654621264727,0.3030233495482982,0.7809797081306413,0.6358347463516343,0.8385452397498239,19133
"Hancock County, Georgia, USA",0.29404824447334255,0.16904954486345894,0.3105845253576077,0.11616644993498094,0.502700130039012,0.06108387516254866,0.04499999999999996,0.09901651495448612,0.0807001300390117,0.1945997399219768,0.443115604681405,0.05529986996098828,0.4165819245773725,0.06883355006501943,0.10566579973992188,0.19558192457737378,0.2346327698309493,0.08019947984395304,0.1345323797139141,0.12144980494148262,0.24604824447334253,0.3730647594278279,0.43043198959687934,0.7977840052015617,0.4374867360208069,0.8462516254876458,13141
"Quay County, New Mexico, USA",0.22972925208539435,0.14822819171497234,0.3022035911211637,0.10853456807578128,0.382139827513078,0.07768245440407122,0.04194429520712571,0.08764597766153022,0.08067962674961142,0.15137621942598598,0.39176629435883137,0.041955323059522195,0.3753107592252249,0.10333140110278541,0.08130892124982315,0.16684872048635596,0.19571808285027606,0.06059324190583892,0.1021608935388088,0.12243757952778227,0.18053753711296405,0.2803137282624063,0.31557641736179814,0.6674235826381983,0.5735306093595325,0.809274282482684,35037
"Blaine County, Oklahoma, USA",0.2192637631775104,0.13348024704504305,0.24567181343839883,0.10412778191885828,0.36138238739218187,0.06505430731551515,0.031885315727824416,0.07977584921733599,0.06933297838355879,0.12149728463422425,0.42283675859865855,0.03444350974337126,0.3779322755830066,0.09188989457991693,0.06420913640719823,0.16496209136407125,0.17271036098392054,0.04582941113832412,0.09206271962517325,0.15145266744755556,0.1961417314450003,0.3168954317964019,0.3457902246832087,0.7147492279842367,0.540251623895218,0.7939305718240878,40011
"Clearwater County, Idaho, USA",0.18125468424705088,0.13834906315059012,0.2957737682165155,0.10234906315058989,0.3920756419153371,0.08779250520471896,0.03734906315058985,0.08804718945176951,0.08139625260235944,0.12814156835530882,0.3413490631505897,0.039349063150589864,0.35746217904233174,0.10599999999999957,0.055603747397640416,0.14906592643997194,0.16969812630117984,0.045650936849410136,0.08555655794587094,0.1414149895905619,0.17811311589174167,0.25481124219292156,0.30416030534351157,0.7340756419153375,0.6082172102706469,0.8263587786259528,16035
"Sublette County, Wyoming, USA",0.12854840772477327,0.10370162424862528,0.21427420386238746,0.09242742038623857,0.26026614656605707,0.06100000000000029,0.024854840772477398,0.06141936308990918,0.049564522317431844,0.08027420386238675,0.2631290446348632,0.024854840772477398,0.25468550965596726,0.06599194270367018,0.03799194270367051,0.12012904463486412,0.10155646502110269,0.02913710193119314,0.06041936308990904,0.1911532165238527,0.1735484077247724,0.19883066888348863,0.30970968154495293,0.6379999999999982,0.6514677068678868,0.7931532165238502,56035
"Benton County, Indiana, USA",0.1969074017666762,0.1378097776423998,0.30217499238501466,0.1087972890648798,0.3715909229363395,0.07607021017362169,0.03382135242156584,0.09872464209564408,0.0737739872068227,0.12747776424002502,0.4120462991166622,0.0367089552238805,0.32926545842217575,0.07650822418519657,0.05481297593664338,0.14807356076759004,0.16793984160828473,0.04430353335363997,0.09367849527870853,0.15462625647273848,0.21797487054523315,0.30172357599756344,0.3484770027413963,0.7451163569905586,0.5900399025281764,0.8246101127017996,18007
"Modoc County, California, USA",0.21073750330600433,0.14953306003702652,0.2960521026183563,0.1075137529754031,0.35980084633694964,0.08347341973022951,0.03797910605659888,0.09716477122454381,0.08114268711980957,0.12988521555144097,0.33523115577889506,0.04135916424226396,0.3394419465749793,0.09085466807722849,0.06263660407299643,0.15298214758000492,0.1765507802168736,0.05227413382702989,0.09622718857445174,0.145127743983073,0.17115273737106557,0.23768711980957474,0.32398108965881944,0.6445843692144958,0.5995765670457551,0.8556945252578668,06049
"Gallatin County, Kentucky, USA",0.2324572064906141,0.1534349347756919,0.2943048043270762,0.11543493477569211,0.3760222717149219,0.06486986955138403,0.03015240216353802,0.10315240216353805,0.06758733693923005,0.11458733693923014,0.39056506522430756,0.03315240216353803,0.39732707604199796,0.08758733693922993,0.05930480432707609,0.19515240216353802,0.18889214126630616,0.04515240216353806,0.10502227171492208,0.1482602608972319,0.24767292395800222,0.3170222717149219,0.390695195672924,0.7380222717149219,0.5151301304486159,0.8230000000000003,21077
"Lyon County, Kentucky, USA",0.2262033850092449,0.1518983074953775,0.338351728061443,0.10599999999999969,0.43120765182762144,0.08326696060304369,0.03589830749537758,0.1075720381169105,0.08314407623382175,0.13381780685535472,0.3944279618830895,0.03889830749537759,0.4007754231261559,0.1046949224861328,0.05710169250462241,0.1650593087754231,0.20459322998151075,0.045,0.09542796188308916,0.14483473190157858,0.22381354003697868,0.3030805006400228,0.37238557815389006,0.7686356137107098,0.5473517280614425,0.8618813824491537,21143
"Jenkins County, Georgia, USA",0.2914292267365661,0.18146068152031467,0.3221910222804725,0.11949213630406304,0.4729213630406299,0.0692382044560942,0.044984272608125896,0.1169685452162519,0.0892224770642203,0.18419102228047188,0.433952817824377,0.05373034076015737,0.43292136304062934,0.08573034076015718,0.10746068152031474,0.21122247706422023,0.24492136304062917,0.08196854521625169,0.1454606815203145,0.12126965923984288,0.2574764089121887,0.3764292267365657,0.40773034076015774,0.7814764089121884,0.44757077326343414,0.8322539318479694,13165
"Turner County, South Dakota, USA",0.13404164702184493,0.10402498821310678,0.26454581172402974,0.08750416470218417,0.331554141128399,0.08551249410655375,0.03400832940436887,0.06952082351092255,0.07152082351092243,0.10552915291529164,0.349512494106553,0.034512494106553576,0.27357079993713623,0.08702498821310735,0.04401665880873813,0.10802498821310703,0.133545811724029,0.03651249410655329,0.06402498821310718,0.17597501178689287,0.1615208235109217,0.2485541411283987,0.283,0.7605124941065553,0.6884458588716024,0.8504791764890769,46125
"Monroe County, Missouri, USA",0.2146335742734927,0.14923971087181045,0.3295887299011663,0.09859566307715036,0.3891472193538871,0.0824050744947632,0.03488508629591391,0.10317244431332023,0.08091385160053127,0.12936583566897755,0.41716256084968295,0.039500368785956634,0.3849713822097654,0.09979893789644509,0.05648074937306382,0.16863283670157825,0.1942993066824014,0.04616329842159626,0.09964404779465993,0.1552774745537691,0.22198672370556152,0.30844224811919063,0.34265378374391486,0.7666180852633132,0.5731954565570153,0.8214744062546105,29137
"Oregon County, Missouri, USA",0.2654152572442339,0.17975209934949732,0.3491596688350093,0.10673920756948545,0.4228738024837372,0.08404056771141334,0.03977977528089879,0.1327607332939087,0.09899822590183333,0.15502152572442374,0.41819254878769796,0.047120875221762414,0.42522874039030156,0.1163393258426969,0.0796312241277349,0.1992642223536372,0.23699384979302215,0.06513554109994077,0.126963690124187,0.1391882909520984,0.27268385570668235,0.36572442341809547,0.35291709047900705,0.7667970431697207,0.4887401537551733,0.8039438202247193,29149
"Lucas County, Iowa, USA",0.16069953889632557,0.1191613862858844,0.2958329614755315,0.09501755168823443,0.34281377361297055,0.08637646883831625,0.03546214487579952,0.08641960434329944,0.07485824780603895,0.11480023798899298,0.3713327383608499,0.03770682730923692,0.2799830432842487,0.08418057414844589,0.048796370667856644,0.12065283355644835,0.1371497843224749,0.04099048044027958,0.07634984381972344,0.18291640636620568,0.1877560612821657,0.28542391789379756,0.32172066041945524,0.7565124200505728,0.6189308344489067,0.8256285884277862,19117
"Wilson County, Kansas, USA",0.1851427768409216,0.12955578976953294,0.32053934794828476,0.10413026981450259,0.3947587127599776,0.08470713884204581,0.03582068577852747,0.09370067453625638,0.08264811691961778,0.13217706576728436,0.3709908656548606,0.039271219786396784,0.34359345137717706,0.09352121978639666,0.05430255761663847,0.14705677346824023,0.17705972456436228,0.04565598650927498,0.0899437886453066,0.16160581787520975,0.20771008993816767,0.2839973299606507,0.324995362563238,0.7473116919617779,0.5706091905564891,0.8321194491287279,20205
"Woods County, Oklahoma, USA",0.17140160865344586,0.11609998613229858,0.25312564138122395,0.10756580224656792,0.3423286645402868,0.0703369851615587,0.029116488697822743,0.07162654278186073,0.06418568853141011,0.1003204825960338,0.3785712106503979,0.030839828040493844,0.3454613784495908,0.08587019830814009,0.04811690472888621,0.15188475939536747,0.14876494244903565,0.0355305782831786,0.0809593676327831,0.14936180834835697,0.15597587019830786,0.27608389959783586,0.30007849119400865,0.7418136180834829,0.6013540424351677,0.7929034807932295,40151
"Madison County, Montana, USA",0.13955002370791894,0.11438201359253981,0.2913131025762595,0.09603998735577735,0.3351411411411401,0.08697502765923859,0.03295400663821729,0.06912201675359533,0.06708202939781918,0.09610305041884001,0.315996048680257,0.03321400347716145,0.28299699699699715,0.09386201991465158,0.04058100205468639,0.11011996206733159,0.12381002054686303,0.03432100521574222,0.06303398134977113,0.18894294294294284,0.14690200727042751,0.22176402718507973,0.27829998419472146,0.6878240872451419,0.6545440177019116,0.8444171013118363,30057
"Dimmit County, Texas, USA",0.35335839885632647,0.18415897069335252,0.259436454610436,0.10152022873481069,0.3965954253037871,0.05739885632594713,0.04691908506075766,0.09143931379556847,0.08683817012151551,0.21019656897784067,0.4354797712651884,0.04567919942816298,0.44955782701930025,0.10083817012151552,0.13891908506075706,0.21184102930664805,0.24747691208005707,0.09143931379556847,0.14023988563259465,0.13536125804145802,0.20064160114367438,0.43411851322373146,0.346320800571836,0.7125173695496789,0.368919085060758,0.797237026447463,48127
"Montgomery County, Georgia, USA",0.2113330018468534,0.1402035800539849,0.27879585168347715,0.10857181417815052,0.39096604631339676,0.06192186390112232,0.03349552493251879,0.0827769569541126,0.06438215655632899,0.13276275039068045,0.3887719846569121,0.03713624094331577,0.3569737178576497,0.06706179855093049,0.06920727376047746,0.17353501917886033,0.1696512288677367,0.05124435289103572,0.10188876260832491,0.15133641142207682,0.20435615854524838,0.30571700525642903,0.3746765165506468,0.7567395936922867,0.5298415968177295,0.8329160392101144,13209
"Platte County, Wyoming, USA",0.17472529701535747,0.12973427991886305,0.28998203419298957,0.09774326282237054,0.36097305128947804,0.08650449145175283,0.034999999999999795,0.08623877137061683,0.07474326282237014,0.1144775427412351,0.371211822660101,0.03700000000000013,0.3259820341929888,0.09449550854824736,0.05099101709649365,0.12899101709649308,0.15498203419298684,0.04099101709649393,0.07674326282237033,0.14625673717763013,0.17547754274123428,0.2669820341929877,0.30773427991886454,0.6764955085482458,0.6717791944363936,0.8212477542741236,56031
"Lee County, Arkansas, USA",0.2944718054211038,0.16563431752178126,0.3068474104549857,0.10765912391093894,0.47602311229428823,0.0637294288480155,0.040436955469506305,0.09960152468538234,0.08288274443368829,0.1648183688286545,0.4531606969990321,0.049659728944820986,0.4143098983543082,0.07480929332042595,0.08856026137463693,0.1999004114230402,0.22482441916747334,0.06863092933204258,0.12349733785091997,0.12951754598257506,0.2592800096805419,0.3900415053242983,0.39069893514036774,0.7833407550822862,0.4486823572120038,0.8171181026137462,05077
"Wilkinson County, Mississippi, USA",0.3337082949914552,0.16892835546207446,0.309828053108979,0.11738280531089801,0.5185025634284225,0.06016274484027874,0.04277993952938083,0.10851689233600606,0.08633981858814238,0.19431116077297242,0.4605742079663468,0.05617707374786386,0.47188536873931936,0.08494268436965946,0.12114841593269346,0.23555987905876227,0.26425384514263195,0.09075128171421046,0.16053122124359137,0.11205731563034073,0.2683541474957274,0.4216939660838695,0.3788372551597224,0.7981484159326949,0.4096171946891017,0.8075455501511773,28157
"Archer County, Texas, USA",0.17499781627602257,0.12384772164798381,0.2739714660066967,0.09651157373707975,0.36001441257825034,0.07561449992720917,0.031490318823700694,0.08337865773766208,0.06684582908720332,0.11135740282428305,0.3668583491046731,0.033271946425971734,0.3070107730382876,0.0773148929975252,0.04779458436453632,0.13545392342407922,0.14576648711602844,0.039845829087203424,0.08007715824719762,0.1820706070752653,0.17467375163779333,0.24350982675789742,0.3324922113844816,0.7232696171203958,0.5716101324792542,0.8504214587276159,48009
"Ozark County, Missouri, USA",0.28614406997684644,0.19208644198610728,0.38615847697453004,0.1080144069976848,0.4516692822227939,0.09153961924363273,0.04352521224594806,0.1491008489837923,0.1125828402366865,0.17310805248263428,0.40905042449189705,0.05303601749421153,0.4491584769745317,0.12907923848726477,0.08656843323900189,0.20354682274247562,0.26366928222279484,0.07356122974015934,0.13658284023668668,0.13343156676099838,0.2750504244918965,0.37512245948031914,0.33149639825057853,0.7745612297401581,0.5008991510162087,0.816539619243632,29153
"Mathews County, Virginia, USA",0.1795827886710241,0.12829139433551204,0.36829139433551145,0.10305827886710221,0.4124079520697167,0.09448543028322454,0.03805827886710245,0.08977682461873641,0.07866026688453169,0.1377768246187361,0.38174768518518526,0.040087418300653606,0.30112649782135037,0.08014569716775595,0.04868940631808283,0.11880596405228756,0.15995166122004398,0.04114569716775609,0.07774768518518523,0.14085430283224398,0.1539808006535942,0.239155637254902,0.31766026688453136,0.7894854302832234,0.6882423747276688,0.8973688725490214,51115
"Clearwater County, Minnesota, USA",0.18092123812442612,0.12381244253754263,0.29049647563591735,0.10322096230462716,0.3490689549494327,0.08216120134845255,0.0359874348758812,0.07957830217591166,0.07798620901011329,0.11957860864235358,0.3779077536009813,0.03830799877413416,0.32016058841556816,0.09296261109408517,0.052850137909898856,0.13794728777198834,0.15276371437327627,0.0449123505976097,0.0850842782715292,0.1676181428133626,0.20989488201041995,0.27087005822862403,0.30459117376647366,0.6922215752375077,0.6074213913576452,0.8176815813668412,27029
"Perry County, Alabama, USA",0.3109586961930828,0.17603471012689703,0.35177058969893005,0.12400335904453844,0.5037154764866895,0.06647424732520536,0.04613162478228415,0.11119109231152016,0.09122256780293633,0.20652911171933316,0.5046584971385911,0.05669868126399596,0.4399733764618062,0.07681438168698672,0.11040072157253049,0.2071828813137593,0.26700000000000007,0.0865869619308285,0.1523708633988554,0.10881201791490437,0.23249589450111996,0.4430687982085099,0.43561706892261787,0.8031135854690226,0.47519358049266014,0.8349960189101784,01105
"Kiowa County, Oklahoma, USA",0.24398632407791135,0.1571114794861174,0.3154678823041867,0.11624740986324114,0.4317737256527163,0.07980190634065462,0.03817488603398237,0.10532697886448399,0.08834977206796493,0.150247409863241,0.41378491504351333,0.043208454206382224,0.42021052631579003,0.10930377123912191,0.07401616245337736,0.17617364276833852,0.21949481972648036,0.05783588893493587,0.10951263986738562,0.12617488603398208,0.22110277662660696,0.3371790302527995,0.3566875259013679,0.7556552009946115,0.5203858267716528,0.8210294239535851,40075
"Carroll County, Missouri, USA",0.21140785583556337,0.14914303815289298,0.31811276925242854,0.0986781641559908,0.3771562719977476,0.08260439251020661,0.035195551175559635,0.10470392791778149,0.08343460509643774,0.12739983105730063,0.407673659017313,0.03979994368576676,0.3721162888920179,0.10131282556666242,0.058673659017316866,0.16812529916936508,0.19393847669998565,0.04703899760664484,0.10077769956356464,0.1555218921582426,0.21923384485428668,0.29901604955652555,0.3408169787413776,0.7656043925102064,0.5567929044065887,0.8206614106715472,29033
"Montgomery County, Arkansas, USA",0.2647212655186225,0.17284114270457865,0.35894166332932936,0.10154251768789196,0.4573430783606993,0.0879351221465757,0.04089160325724196,0.12233199839807801,0.10281337605126173,0.1469277800026697,0.38099973301294837,0.046125350420504634,0.403094513416099,0.10194460018689108,0.0710086770791616,0.18340381791483107,0.22138499532772646,0.05744226405019359,0.11107916166065954,0.12325283673741816,0.24349566146041904,0.35551354959284487,0.3242948871979712,0.7792256040582007,0.5088587638499548,0.8415060739554147,05097
"Trimble County, Kentucky, USA",0.2332065464464315,0.15560327322321582,0.3117176844976509,0.11366419154417354,0.38638187604182445,0.06916790422791337,0.03122139718139113,0.105771177451129,0.07266419154417333,0.11893908167904223,0.4209925746325199,0.03483209577208668,0.40342794362782214,0.09427489013486884,0.059939081679042244,0.18848886194878028,0.19648886194878007,0.046106985906955604,0.10360327322321562,0.1451144112744355,0.24220654644643133,0.3176493408092133,0.38393908167904234,0.7361679042279138,0.5282436732838302,0.8316181239581761,21223
"Jack County, Texas, USA",0.21109897901304628,0.13751786727169585,0.26323269994327786,0.098081820760068,0.3570728871242194,0.06788343732274515,0.03222419171866141,0.09378190584231441,0.06961656267725456,0.11853020419739102,0.3780201361315947,0.035510068065796985,0.3428114010209871,0.08170958593306862,0.06071511627906985,0.16238939307997693,0.16161868973340898,0.04789846851956904,0.09552339761769714,0.18387223482699952,0.20643718094157684,0.2862889960294954,0.35140357345433926,0.693695689166196,0.49151772546795336,0.8093662790697682,48237
"Johnson County, Wyoming, USA",0.14629147310055446,0.11558294620110915,0.2678341075977822,0.09429147310055451,0.33225116139667255,0.08225116139667313,0.03141705379889102,0.07429147310055444,0.06725116139667318,0.099,0.33708062340776257,0.03241705379889107,0.29408526899445553,0.0853767420950098,0.04312558069833654,0.11629147310055456,0.13425116139667306,0.03499999999999998,0.06712558069833653,0.1523317848044358,0.15537209650831715,0.2251255806983365,0.2889147310055446,0.6557937958939012,0.6771255806983378,0.8271658924022183,56019
"Ritchie County, West Virginia, USA",0.2495457194899819,0.1708796599878565,0.362533940497874,0.11866533090467538,0.4349690346083803,0.07773734061930776,0.036715968427443776,0.1270932604735889,0.09234013357619901,0.14703472981177887,0.4384722525804505,0.0403520340012144,0.40717389192471154,0.09759963570127482,0.06436466302367949,0.19335591985428105,0.21581396478445616,0.05243982999392837,0.11992556162720085,0.12325003035822728,0.2487696417729204,0.3363028536733456,0.4031708561020029,0.7960261080752892,0.5232881602914398,0.862377413479054,54085
"Warren County, Indiana, USA",0.16804176904176846,0.1225208845208842,0.30408599508599393,0.10369533169533182,0.3709557739557739,0.07713022113022096,0.03213022113022114,0.08652088452088424,0.06769533169533164,0.11926044226044223,0.3931302211302208,0.03269533169533175,0.2989975429975419,0.0712604422604422,0.044390663390663304,0.12821621621621648,0.1464766584766585,0.03626044226044225,0.0780859950859949,0.15973955773955784,0.18878132678132675,0.2623022113022103,0.3431302211302215,0.7568697788697779,0.6314373464373463,0.8424791154791144,18171
"Maries County, Missouri, USA",0.2085929934491599,0.14791455425804578,0.32179379094275107,0.09934747935061222,0.371271147821134,0.08061948162916542,0.03398348048988882,0.1032124750783253,0.08012987752776955,0.12611763030475678,0.41432298490458574,0.03837111933921962,0.3624867559099972,0.09804015949871846,0.056347479350612344,0.16738991740244974,0.18388151523782398,0.04642067786955292,0.09799287952150369,0.16294332099117054,0.22609626886926876,0.30313215608088834,0.33496411278837873,0.7571369980062653,0.5655511250356027,0.8175719168328114,29125
"Daviess County, Missouri, USA",0.22157434072156623,0.15357434072156556,0.3226822520627711,0.10272302216469834,0.39253357061963895,0.0797026371137353,0.03442565927843375,0.10785131855686804,0.08270263711373554,0.13012829639216872,0.38114868144313313,0.039425659278434014,0.38687170360783124,0.1002769778353011,0.060723022164698374,0.17474340721566037,0.19699999999999995,0.04957434072156615,0.1040203850509635,0.16014868144313102,0.23102038505096203,0.30202038505096285,0.33487170360782953,0.75912829639217,0.5221079113412073,0.8119592298980797,29061
"Bracken County, Kentucky, USA",0.23195770202020202,0.15487310606060606,0.3205467171717174,0.11452114898989904,0.3806600378787878,0.07102714646464646,0.03183080808080807,0.10797127525252519,0.0739712752525252,0.11949242424242439,0.38621148989898985,0.03514046717171713,0.39794255050505,0.09497127525252531,0.06004229797979808,0.1889441287878788,0.19625220959595954,0.046042297979797975,0.10483080808080805,0.14545170454545453,0.24274779040404043,0.3200694444444443,0.3736903409090908,0.7404349747474754,0.5252522095959599,0.8330694444444465,21023
"Knox County, Nebraska, USA",0.15266086298258938,0.11184345193035586,0.2937580620741857,0.08718591975775966,0.4020750946252824,0.09157501892505664,0.03670976532929596,0.07778955336866047,0.07760363361090084,0.12158016654049929,0.39056033308099886,0.03878879636638945,0.29671112793338156,0.0972083270249812,0.04634307342922056,0.10455594246782791,0.15042013626040995,0.038632399697199026,0.07242210446631342,0.17476654049962162,0.15898168054504097,0.2821324753974255,0.2877420136260416,0.7576010598031775,0.660176684330052,0.839467373202113,31107
"Cedar County, Nebraska, USA",0.13548636776734205,0.0999727355346861,0.2888636776734324,0.08351363223265713,0.3468636776734325,0.08791820660405911,0.033972735534686264,0.06648636776734296,0.06994547106937353,0.10345910330202898,0.3750545289306256,0.034972735534686765,0.2628909421387486,0.09043183883671636,0.039486367767343225,0.09551363223265759,0.12991820660405917,0.03348636776734319,0.06248636776734381,0.18110905786125264,0.1315954256285955,0.26997273553468804,0.2560545289306276,0.7153773099060847,0.670918206604053,0.8324045743714087,31027
"Webster County, West Virginia, USA",0.2906746518105855,0.19183732590529287,0.38486406685236724,0.12435821727019487,0.4501949860724236,0.07869637883008333,0.03978997214484671,0.1488295264623958,0.10641281337047324,0.16521838440111458,0.42126518105849564,0.04558774373259071,0.4486590529247896,0.10917548746518102,0.0800317548746516,0.21877158774373215,0.2469699164345412,0.06523398328690824,0.14091532033426182,0.1156651810584963,0.26760835654596066,0.37992757660167226,0.4106774373259057,0.7921632311977725,0.4681069637883011,0.8514467966573819,54101
"Butler County, Nebraska, USA",0.1387083135391911,0.10472842438638195,0.28115312747426774,0.08379461599366558,0.3541862232779107,0.08391417260490855,0.03193380839271593,0.06733111638954846,0.06710609659540738,0.10468234362628667,0.40612604908946925,0.03329802058590678,0.2645491686460803,0.0859271575613621,0.039821060965953954,0.09766175771971514,0.12914552652414965,0.03372842438638158,0.06307252573238353,0.19702628661916124,0.1564831353919247,0.2684430720506697,0.2945296912113995,0.7294707838479834,0.672120348376883,0.8258026920031654,31023
"Kusilvak Census Area, Alaska, USA",0.1789523072934665,0.12323489349511121,0.2682640394241174,0.10427776663481217,0.3395216390932593,0.06957067636566847,0.03160970520185274,0.07570033914847693,0.06344030106626507,0.11329064190900305,0.35925843432693366,0.03319856531070298,0.308298693888963,0.07226797181784207,0.054784103052383376,0.14369272355477805,0.1480027989063469,0.0423786524525751,0.08501597775377889,0.16555453666054537,0.1763018427856838,0.2610754203780086,0.3370448058951659,0.7343522688377632,0.6139674914897788,0.835530963474054,02158
"Perry County, Tennessee, USA",0.2618456518192201,0.17792282590960998,0.3607697829988586,0.11376913036384426,0.43638521781693645,0.08069260890846776,0.03923086963615596,0.1331536955457657,0.09584630445423406,0.15607717409039007,0.3817691303638434,0.045230869636156024,0.42253826072768796,0.10346173927231166,0.07538456518192185,0.20161478218306403,0.22723086963615727,0.0613845651819223,0.12215369554576631,0.13092282590961005,0.2688449991842054,0.35969195627345507,0.3603073910915322,0.7656160874530918,0.49769326154348353,0.8461543481807803,47135
"Coffey County, Kansas, USA",0.1539646914338335,0.1109711390850478,0.2800964077371807,0.10002241326373949,0.3664120356155957,0.08024470371507532,0.03197482345716933,0.0752886091495236,0.07058274485723053,0.11292354927847721,0.3850439054344476,0.03297390236413892,0.2922514583972972,0.08024101934295393,0.04299539453484819,0.12640435984034454,0.14623457169174042,0.03665551120663201,0.07333435677003367,0.1687841571998757,0.17340435984034375,0.2623242247466982,0.31209241633404794,0.7415145839729816,0.6329008289837265,0.8391344795824331,20031
