longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"Chicago IL HRR, USA",0.17278760183423258,0.4029440186815213,0.26530644489928984,0.33174953641918903,0.6119971377130105,0.24266834461324774,0.1453345176737419
"Baltimore MD HRR, USA",0.10401563912530992,0.3043763338215012,0.2783702028337535,0.4172534633447453,0.5626775065459967,0.27750500869690675,0.15981748475709662
"Arlington VA HRR, USA",0.058474298728208814,0.1588157561296129,0.2244316764340965,0.6167525674362906,0.4394301940677933,0.2601004587379002,0.30046934719430646
"Fort Worth TX HRR, USA",0.11343657865454676,0.33580641791075494,0.31913836961082015,0.345055212478425,0.6349717008204804,0.255275940963027,0.10975235821649268
"Las Vegas NV HRR, USA",0.1378342234628904,0.3983582583625711,0.315650950398142,0.285990791239287,0.6915463068220379,0.21634437588555874,0.09210931729240342
"Birmingham AL HRR, USA",0.1575126734805962,0.46116984347813905,0.29582136292335787,0.24300879359850305,0.7196044024717294,0.2044903685161306,0.07590522901214011
"Raleigh NC HRR, USA",0.12726034678471224,0.3753033711386475,0.2952562921351978,0.32944033672615486,0.6447113328198917,0.23180455068491734,0.12348411649519109
"Salt Lake City UT HRR, USA",0.09361484125069217,0.3137415602740317,0.3252139915005823,0.36104444822538595,0.6531994153797225,0.24069291879700683,0.10610766582327072
"Austin TX HRR, USA",0.10260298127419201,0.2848087805245065,0.29676636074216994,0.4184248587333236,0.5667648737994968,0.2670667099682363,0.16616841623226694
"Cleveland OH HRR, USA",0.13547703744185216,0.4148619686172327,0.29896608070980885,0.28617195067295836,0.6585952249697077,0.2432542499185314,0.09815052511176088
"Oklahoma City OK HRR, USA",0.14235179306759924,0.41676806811687817,0.31972006620139404,0.2635118656817278,0.6878596795185923,0.22649311185507556,0.08564720862633214
"San Jose CA HRR, USA",0.06713593458158865,0.17619316046412745,0.1927281566666386,0.631078682869234,0.4801694731786377,0.2170478971871053,0.30278262963425695
"Richmond VA HRR, USA",0.10074923381803166,0.32361740420204615,0.2983142093103024,0.3780683864876514,0.6151228755045054,0.25131821472664695,0.13355890976884766
"Jacksonville FL HRR, USA",0.1345733250921974,0.3914980008294251,0.3153355006710355,0.29316649849953924,0.6718047533338941,0.22819079874794063,0.10000444791816539
"Albany NY HRR, USA",0.10766218225499323,0.34450235942721996,0.2990822501400906,0.35641539043268944,0.6170179570014175,0.2675377278476978,0.1154443151508846
"Louisville KY HRR, USA",0.13356070345113003,0.41867601615107547,0.3144194604902414,0.2669045233586831,0.6945138753529185,0.22474779076882692,0.08073833387825452
"Memphis TN HRR, USA",0.18474430055769342,0.47959506107795835,0.2858728542092547,0.23453208471278686,0.7230545930808925,0.19942920775523187,0.0775161991638757
"Albuquerque NM HRR, USA",0.17822157836221153,0.45802451339371525,0.2936147434387715,0.2483607431675132,0.7075531703888429,0.20518742593021216,0.08725940368094481
"Cincinnati OH HRR, USA",0.12270638486474661,0.37175175364399016,0.3006614799630476,0.3275867663929623,0.6440654079664686,0.24349965656531045,0.11243493546822102
"Spokane WA HRR, USA",0.1268105356733979,0.3955145826961114,0.3207334027769871,0.2837520145269015,0.6903864517114656,0.22329843931759016,0.08631510897094426
"Alameda Co. CA HRR, USA",0.0886012874831824,0.23019314345033257,0.21951182130147875,0.5502950352481888,0.5012758834885511,0.2492254926175158,0.2494986238939331
"Newark NJ HRR, USA",0.13819643832135403,0.3606876235737134,0.2704459979451888,0.3688663784810977,0.6079292862749485,0.24453458343497866,0.14753613029007295
