longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Cañon City [Urban Area], CO, USA",0.15906095473800427,0.11426465073729487,0.3345088528811819,0.5512264963815232,0.22923465167107324,0.6189250403660514,0.15184030796287548
"Fort Dodge [Urban Area], IA, USA",0.16140371617975927,0.10216423468974666,0.26360108787966546,0.6342346774305879,0.38123895229372967,0.46366629393297126,0.15509475377329907
"Marquette [Urban Area], MI, USA",0.0734000530294322,0.0615224404727906,0.19059896014888073,0.7478785993783286,0.5083732015362147,0.3956286421831342,0.09599815628065102
"Monroe [Urban Area], WA, USA",0.04068942894138038,0.07304629013059662,0.12340402851766467,0.8035496813517387,0.3339087518370244,0.5524002182953163,0.11369102986765936
"Tifton [Urban Area], GA, USA",0.30660406970720616,0.25156618661147423,0.18101691383428686,0.5674168995542389,0.4488753140633913,0.4294507630355082,0.12167392290110052
"La Grange [Urban Area], KY, USA",0.07192954005176866,0.044756514492185075,0.12341624586555278,0.8318272396422621,0.28405578355320127,0.6075135478997645,0.1084306685470341
"Montrose [Urban Area], CO, USA",0.17319894780570286,0.19813670289657778,0.2805657790143448,0.5212975180890773,0.22812030206020364,0.6345239188048434,0.13735577913495292
"Gallup [Urban Area], NM, USA",0.20634711421776994,0.24805674244641895,0.4049726866280672,0.34697057092551375,0.4343531287041603,0.4477706653019628,0.11787620599387684
"Port Angeles [Urban Area], WA, USA",0.08399006918128694,0.10625829985180739,0.28488115510372725,0.6088605450444654,0.3088018008781561,0.5125384908546294,0.17865970826721445
"Warrenton-New Baltimore [Urban Area], VA, USA",0.04736752412962495,0.07165910156658667,0.05425457362262717,0.8740863248107862,0.2760483505827372,0.6309103940792039,0.09304125533805901
"Oswego [Urban Area], NY, USA",0.11585084508148207,0.052416929216303976,0.26722992116561733,0.6803531496180787,0.47802167307634896,0.42553516893931803,0.09644315798433283
"Flemington-Raritan [Urban Area], NJ, USA",0.05335794782596427,0.056131291504356,0.10674378323840586,0.837124925257238,0.2757143330665182,0.6500195257370927,0.0742661411963893
"Corsicana [Urban Area], TX, USA",0.17997655977756644,0.29533387227816194,0.08624372395047408,0.6184224037713639,0.335407356891159,0.5530880376567223,0.11150460545211861
"Willimantic [Urban Area], CT, USA",0.11524056376763732,0.0802629856216575,0.33675863752617563,0.5829783768521669,0.5669015856640764,0.33275562774189754,0.10034278659402601
"Waynesville [Urban Area], NC, USA",0.19731887978536974,0.1768239970681525,0.21437669474274434,0.6087993081891031,0.26106227233943996,0.6008155172741907,0.13812221038636951
"Seymour [Urban Area], IN, USA",0.17845985022667066,0.1343084970965309,0.18107651473045533,0.6846149881730137,0.3067372784018393,0.5440245453872355,0.1492381762109252
"Freeport [Urban Area], IL, USA",0.1555879666132077,0.09941574835049369,0.3479872042728124,0.5525970473766939,0.32248779458139687,0.519422478633194,0.15808972678540917
"Burlington [Urban Area], WI, USA",0.09194064795889645,0.05746982194403632,0.154537800883121,0.7879923771728427,0.2796180949045232,0.5957476487869129,0.12463425630856388
"Emporia [Urban Area], KS, USA",0.0998460604621175,0.14079491617073545,0.1202497597034438,0.7389553241258208,0.4179688588023296,0.48735966555713334,0.09467147564053706
"Faribault [Urban Area], MN, USA",0.10260471612383934,0.13472154243075926,0.25575069681039125,0.6095277607588494,0.3565021380891162,0.5085664151961434,0.13493144671474022
"Augusta [Urban Area], ME, USA",0.1185139517857166,0.09501238945409154,0.29838571602316644,0.6066018945227419,0.35093662594623043,0.4456737777801568,0.20338959627361275
"Española [Urban Area], NM, USA",0.3442426576992497,0.15013352074347966,0.35436377864634694,0.4955027006101733,0.44779286189958567,0.43282934456916605,0.1193777935312484
"Buckeye [Urban Area], AZ, USA",0.058726746771904356,0.1368836553473307,0.19300952287488776,0.6701068217777815,0.3698558422248258,0.5381230431884337,0.09202111458674041
"Kill Devil Hills-Nags Head [Urban Area], NC, USA",0.048314618636675535,0.13181778318226245,0.05992441394849867,0.8082578028692389,0.2270552906803422,0.6432751049477851,0.12966960437187275
"Rockingham [Urban Area], NC, USA",0.24617354247174336,0.14005801703860948,0.2938367876355546,0.5661051953258359,0.38129995902207653,0.490476078822088,0.12822396215583542
"Hartford [Urban Area], WI, USA",0.08106929890253647,0.05681745951135425,0.11390455300203639,0.8292779874866093,0.3099410384575238,0.5787948427533695,0.11126411878910679
